Subject,Words_t1,ans_t1,key_resp_t1_corr,key_resp_t1_rt
80,他人,i,1,0.8675
80,暴躁,i,1,0.4515
80,我们,e,1,0.5501
80,诚恳,e,1,0.6085
80,其他,i,1,0.7194
80,冷静,e,0,0.6346
80,我们,e,1,0.7493
80,俺,e,1,0.5673
80,他的,i,1,0.6748
80,他们,i,1,0.5469
80,鲁莽,i,1,0.5111
80,卑鄙,i,1,0.5402
80,冒失,i,1,0.4319
80,虚伪,i,1,0.5799
80,稳重,e,1,0.5681
80,我们,e,1,0.4558
80,傲慢,i,1,0.5072
80,其他,i,1,0.8041
80,消极,i,1,0.5862
80,他,i,0,NA
80,自己,e,1,0.5361
80,自己,e,1,0.4929
80,轻率,i,1,0.9316
80,固执,i,1,0.6075
80,他,i,1,0.5948
80,机智,e,1,0.5102
80,乐观,e,1,0.5142
80,他人,i,1,0.6166
80,我的,e,1,0.526
80,他的,i,1,0.711
80,我,e,1,0.55
80,下贱,i,1,0.5109
80,他们,i,1,0.6849
80,自私,i,0,0.5129
80,其他,i,1,0.7081
80,俺,e,1,0.4924
80,勤奋,e,1,0.5672
80,公正,e,1,0.5097
80,他们,i,1,0.5726
80,诚实,e,1,0.535
80,杰出,e,1,0.6429
80,他的,i,1,0.4746
80,他,i,1,0.4168
80,我们,e,1,0.4228
80,自己,e,1,0.4262
80,俺,e,1,0.5045
80,他们,i,1,0.6004
80,聪明,e,1,0.5059
80,我的,e,1,0.495
80,正直,e,0,0.4863
80,散漫,i,1,0.6019
80,猖狂,i,1,0.5033
80,勇敢,e,1,0.6023
80,崇高,e,1,0.5671
80,执拗,i,1,0.794
80,认真,e,1,0.4995
80,我的,e,1,0.4802
80,自己,e,1,0.382
80,悲观,i,1,0.5305
80,俺,e,1,0.4383
80,无私,e,0,0.6947
80,热情,e,1,0.8485
80,凶狠,i,1,0.4886
80,刻薄,i,1,0.5459
80,细腻,e,1,0.5503
80,他的,i,1,0.6893
80,优秀,e,1,0.4589
80,他人,i,1,0.5782
80,他,i,1,0.445
80,我的,e,1,0.4916
80,我,e,1,0.4087
80,野蛮,i,1,0.6106
80,其他,i,1,0.5671
80,愚蠢,i,1,0.4101
80,活泼,e,1,0.4873
80,自卑,i,1,0.6236
80,朴实,e,1,0.4834
80,我,e,1,0.5006
80,我,e,1,0.3846
80,他人,i,1,0.6792
80,我,e,1,0.6185
80,细腻,e,1,0.4809
80,无私,e,1,0.5603
80,他们,i,1,0.5039
80,诚恳,e,1,0.5199
80,他人,i,1,0.4379
80,我的,e,1,0.5156
80,自己,e,1,0.4766
80,自己,e,1,0.3758
80,散漫,i,0,0.5953
80,其他,i,1,0.6045
80,他,i,1,0.5252
80,他,i,1,0.3915
80,他,i,1,0.3273
