Words_t1,ans_t1,key_resp_t1.corr,key_resp_t1.rt,Words_t2,ans_t2,key_resp_t2.corr,key_resp_t2.rt,Subject,Category_t1,Category_t2
刻薄,i,1,0.8363,NA,NA,NA,NA,84,消极,NA
他,i,1,0.4302,NA,NA,NA,NA,84,他人,NA
凶狠,i,1,0.491,NA,NA,NA,NA,84,消极,NA
优秀,e,1,0.4975,NA,NA,NA,NA,84,积极,NA
愚蠢,i,1,0.6569,NA,NA,NA,NA,84,消极,NA
他的,i,0,NA,NA,NA,NA,NA,84,他人,NA
他人,i,1,0.5617,NA,NA,NA,NA,84,他人,NA
傲慢,i,1,0.6619,NA,NA,NA,NA,84,消极,NA
他们,i,1,0.4211,NA,NA,NA,NA,84,他人,NA
暴躁,i,1,0.4734,NA,NA,NA,NA,84,消极,NA
朴实,e,1,0.518,NA,NA,NA,NA,84,积极,NA
他,i,1,0.4406,NA,NA,NA,NA,84,他人,NA
轻率,i,1,0.515,NA,NA,NA,NA,84,消极,NA
热情,e,1,0.4834,NA,NA,NA,NA,84,积极,NA
自己,e,1,0.4423,NA,NA,NA,NA,84,自我,NA
正直,e,1,0.4763,NA,NA,NA,NA,84,积极,NA
细腻,e,1,0.4009,NA,NA,NA,NA,84,积极,NA
诚实,e,1,0.3981,NA,NA,NA,NA,84,积极,NA
诚恳,e,1,0.3616,NA,NA,NA,NA,84,积极,NA
其他,i,1,0.5147,NA,NA,NA,NA,84,他人,NA
他的,i,1,0.4112,NA,NA,NA,NA,84,他人,NA
勇敢,e,1,0.5181,NA,NA,NA,NA,84,积极,NA
他,i,1,0.45,NA,NA,NA,NA,84,他人,NA
下贱,i,1,0.5277,NA,NA,NA,NA,84,消极,NA
自己,e,1,0.5648,NA,NA,NA,NA,84,自我,NA
野蛮,i,1,0.6859,NA,NA,NA,NA,84,消极,NA
俺,e,1,0.5576,NA,NA,NA,NA,84,自我,NA
崇高,e,1,0.703,NA,NA,NA,NA,84,积极,NA
我们,e,1,0.4189,NA,NA,NA,NA,84,自我,NA
俺,e,1,0.4062,NA,NA,NA,NA,84,自我,NA
其他,i,0,0.3997,NA,NA,NA,NA,84,他人,NA
他们,i,1,0.6633,NA,NA,NA,NA,84,他人,NA
散漫,i,1,0.7177,NA,NA,NA,NA,84,消极,NA
稳重,e,1,0.5182,NA,NA,NA,NA,84,积极,NA
消极,i,1,0.4712,NA,NA,NA,NA,84,消极,NA
活泼,e,1,0.5375,NA,NA,NA,NA,84,积极,NA
俺,e,1,0.5032,NA,NA,NA,NA,84,自我,NA
我,e,1,0.5652,NA,NA,NA,NA,84,自我,NA
我的,e,1,0.4331,NA,NA,NA,NA,84,自我,NA
聪明,e,1,0.5714,NA,NA,NA,NA,84,积极,NA
我们,e,1,0.5485,NA,NA,NA,NA,84,自我,NA
我的,e,1,0.4496,NA,NA,NA,NA,84,自我,NA
自己,e,1,0.5931,NA,NA,NA,NA,84,自我,NA
固执,i,1,0.7991,NA,NA,NA,NA,84,消极,NA
认真,e,1,0.6015,NA,NA,NA,NA,84,积极,NA
冷静,e,1,1.0144,NA,NA,NA,NA,84,积极,NA
他的,i,1,0.6823,NA,NA,NA,NA,84,他人,NA
我,e,1,0.5192,NA,NA,NA,NA,84,自我,NA
猖狂,i,1,0.5543,NA,NA,NA,NA,84,消极,NA
冒失,i,1,0.6879,NA,NA,NA,NA,84,消极,NA
他人,i,1,0.6092,NA,NA,NA,NA,84,他人,NA
他们,i,1,0.4164,NA,NA,NA,NA,84,他人,NA
勤奋,e,1,0.7649,NA,NA,NA,NA,84,积极,NA
他,i,1,0.6531,NA,NA,NA,NA,84,他人,NA
悲观,i,1,0.7402,NA,NA,NA,NA,84,消极,NA
乐观,e,1,0.8679,NA,NA,NA,NA,84,积极,NA
其他,i,1,0.6122,NA,NA,NA,NA,84,他人,NA
他人,i,1,0.7289,NA,NA,NA,NA,84,他人,NA
机智,e,1,0.6436,NA,NA,NA,NA,84,积极,NA
公正,e,1,0.7563,NA,NA,NA,NA,84,积极,NA
无私,e,0,0.5933,NA,NA,NA,NA,84,积极,NA
我们,e,1,1.3206,NA,NA,NA,NA,84,自我,NA
自卑,i,1,0.616,NA,NA,NA,NA,84,消极,NA
我,e,1,0.5471,NA,NA,NA,NA,84,自我,NA
我们,e,1,0.481,NA,NA,NA,NA,84,自我,NA
我的,e,1,0.4922,NA,NA,NA,NA,84,自我,NA
我,e,1,0.4292,NA,NA,NA,NA,84,自我,NA
俺,e,1,0.5729,NA,NA,NA,NA,84,自我,NA
卑鄙,i,1,0.9204,NA,NA,NA,NA,84,消极,NA
其他,i,1,0.459,NA,NA,NA,NA,84,他人,NA
他们,i,1,0.3784,NA,NA,NA,NA,84,他人,NA
自私,i,1,0.8662,NA,NA,NA,NA,84,消极,NA
执拗,i,1,0.5629,NA,NA,NA,NA,84,消极,NA
他的,i,1,0.4726,NA,NA,NA,NA,84,他人,NA
他人,i,1,0.4078,NA,NA,NA,NA,84,他人,NA
鲁莽,i,1,0.5662,NA,NA,NA,NA,84,消极,NA
杰出,e,1,0.6905,NA,NA,NA,NA,84,积极,NA
我的,e,1,0.4891,NA,NA,NA,NA,84,自我,NA
虚伪,i,1,0.6292,NA,NA,NA,NA,84,消极,NA
自己,e,1,0.807,NA,NA,NA,NA,84,自我,NA
勤奋,e,1,0.8998,NA,NA,NA,NA,84,积极,NA
自私,i,1,0.5495,NA,NA,NA,NA,84,消极,NA
无私,e,0,0.6912,NA,NA,NA,NA,84,积极,NA
正直,e,1,0.5068,NA,NA,NA,NA,84,积极,NA
猖狂,i,1,0.5729,NA,NA,NA,NA,84,消极,NA
刻薄,i,1,0.6561,NA,NA,NA,NA,84,消极,NA
机智,e,1,0.7612,NA,NA,NA,NA,84,积极,NA
俺,e,1,0.5403,NA,NA,NA,NA,84,自我,NA
他的,i,1,0.5174,NA,NA,NA,NA,84,他人,NA
优秀,e,1,0.5878,NA,NA,NA,NA,84,积极,NA
冷静,e,1,0.7375,NA,NA,NA,NA,84,积极,NA
暴躁,i,1,0.9364,NA,NA,NA,NA,84,消极,NA
他,i,1,0.701,NA,NA,NA,NA,84,他人,NA
他人,i,1,0.7757,NA,NA,NA,NA,84,他人,NA
他,i,1,0.6384,NA,NA,NA,NA,84,他人,NA
我们,e,1,0.7102,NA,NA,NA,NA,84,自我,NA
乐观,e,1,0.5356,NA,NA,NA,NA,84,积极,NA
认真,e,1,0.609,NA,NA,NA,NA,84,积极,NA
他的,i,1,0.701,NA,NA,NA,NA,84,他人,NA
活泼,e,1,0.7137,NA,NA,NA,NA,84,积极,NA
他人,i,1,0.5679,NA,NA,NA,NA,84,他人,NA
诚实,e,1,0.6592,NA,NA,NA,NA,84,积极,NA
虚伪,i,1,0.4967,NA,NA,NA,NA,84,消极,NA
他,i,1,0.6077,NA,NA,NA,NA,84,他人,NA
杰出,e,1,0.5692,NA,NA,NA,NA,84,积极,NA
我的,e,1,0.5768,NA,NA,NA,NA,84,自我,NA
我的,e,1,0.5603,NA,NA,NA,NA,84,自我,NA
自己,e,1,0.8372,NA,NA,NA,NA,84,自我,NA
聪明,e,1,0.475,NA,NA,NA,NA,84,积极,NA
细腻,e,1,0.5206,NA,NA,NA,NA,84,积极,NA
我,e,1,0.5009,NA,NA,NA,NA,84,自我,NA
