Subject,Words_t1,ans_t1,key_resp_t1_corr,key_resp_t1_rt
59,其他,i,1,0.8918
59,自己,e,1,0.9749
59,他们,i,1,0.6626
59,我的,e,1,0.5003
59,自己,e,1,0.9174
59,活泼,e,1,0.6313
59,杰出,e,1,0.6168
59,我,e,1,0.5178
59,我,e,1,0.5409
59,自己,e,1,0.4599
59,散漫,i,1,0.73
59,我们,e,1,0.5438
59,傲慢,i,1,1.085
59,他人,i,0,0.4423
59,崇高,e,1,0.6693
59,优秀,e,1,0.5792
59,他人,i,1,0.4834
59,其他,i,1,0.7293
59,他们,i,1,0.5952
59,悲观,i,1,0.6321
59,固执,i,1,0.9623
59,他,i,1,0.5392
59,他人,i,1,0.7832
59,他的,i,1,0.4989
59,聪明,e,1,0.685
59,我的,e,1,0.6827
59,我们,e,1,0.7809
59,正直,e,1,0.5978
59,勇敢,e,1,0.5686
59,诚恳,e,1,0.8809
59,下贱,i,1,0.6487
59,俺,e,1,0.8166
59,冷静,e,1,0.5335
59,消极,i,1,0.5079
59,自卑,i,1,0.7764
59,乐观,e,1,0.6954
59,自私,i,1,0.5983
59,其他,i,1,0.5504
59,他,i,1,0.4952
59,轻率,i,1,0.6625
59,俺,e,1,0.5671
59,俺,e,0,0.4785
59,我的,e,1,0.4177
59,热情,e,1,0.654
59,公正,e,1,0.5989
59,细腻,e,1,0.6654
59,他,i,1,0.675
59,卑鄙,i,1,0.5995
59,稳重,e,1,0.6011
59,我,e,1,0.6187
59,其他,i,1,0.6672
59,我,e,1,0.7346
59,俺,e,1,0.6266
59,他的,i,0,0.4394
59,猖狂,i,1,0.7148
59,他们,i,0,0.4546
59,愚蠢,i,1,0.7139
59,野蛮,i,1,1.1839
59,机智,e,1,0.633
59,我们,e,1,0.6987
59,他的,i,1,0.5449
59,自己,e,0,NA
59,他们,i,1,0.4978
59,凶狠,i,1,0.6427
59,我的,e,1,0.617
59,暴躁,i,1,0.6451
59,冒失,i,1,0.6291
59,朴实,e,1,0.6678
59,虚伪,i,1,0.6145
59,他,i,1,0.5642
59,鲁莽,i,1,0.6465
59,刻薄,i,1,0.6039
59,他人,i,1,0.4819
59,执拗,i,1,0.6256
59,诚实,e,1,0.6762
59,他的,i,1,0.5004
59,勤奋,e,1,0.6146
59,我们,e,1,0.676
59,认真,e,1,0.7079
59,无私,e,1,0.6964
59,俺,e,1,0.6151
59,他人,i,0,NA
59,他的,i,0,0.496
59,杰出,e,1,0.5794
59,鲁莽,i,1,0.5759
59,活泼,e,1,0.6522
59,其他,i,1,0.6153
59,他,i,1,0.5137
59,细腻,e,1,0.633
59,机智,e,1,0.665
59,优秀,e,1,0.4493
59,我的,e,1,0.3959
59,俺,e,1,0.5724
59,无私,e,1,0.7183
59,凶狠,i,1,0.8355
59,暴躁,i,1,0.615
59,崇高,e,1,0.5942
59,认真,e,1,0.4639
59,其他,i,1,0.6271
59,我们,e,1,0.7352
59,我的,e,1,0.7475
59,我的,e,1,0.5011
59,朴实,e,1,0.5696
59,执拗,i,1,0.6401
59,他,i,1,0.7877
59,我们,e,1,0.6355
59,其他,i,1,0.5846
59,我,e,1,0.4251
59,公正,e,1,0.6916
59,他的,i,1,0.6091
59,散漫,i,0,0.5212
59,他,i,1,0.6877
59,其他,i,1,0.5954
59,聪明,e,1,0.5652
59,固执,i,1,0.7677
59,我,e,1,0.5918
59,他,i,1,0.5621
59,他人,i,1,0.4852
59,俺,e,1,0.6652
59,我,e,0,0.6645
59,自己,e,1,0.5193
59,俺,e,1,0.4165
59,乐观,e,1,0.556
59,悲观,i,0,0.4321
59,消极,i,1,0.6247
59,勇敢,e,1,0.6899
59,自卑,i,1,0.547
59,猖狂,i,1,0.6638
59,傲慢,i,1,0.5131
59,自己,e,1,0.5988
59,他人,i,1,0.7154
59,热情,e,1,0.8327
59,他人,i,1,0.4917
59,我的,e,1,0.5848
59,我们,e,1,0.6783
59,虚伪,i,0,0.4989
59,他们,i,1,0.4821
59,他们,i,1,0.4675
59,勤奋,e,1,0.5566
59,刻薄,i,1,0.6744
59,他们,i,1,0.595
59,自己,e,1,0.6138
59,诚实,e,1,0.7459
59,野蛮,i,1,0.6348
59,我们,e,1,0.5148
59,他的,i,1,0.6017
59,冒失,i,1,0.5998
59,自私,i,0,0.5452
59,卑鄙,i,1,0.583
59,自己,e,1,0.6809
59,愚蠢,i,1,0.5555
59,轻率,i,1,0.6396
59,稳重,e,0,0.5168
59,下贱,i,0,0.4298
59,他的,i,1,0.7398
59,冷静,e,0,1.0488
59,正直,e,1,0.9145
59,他们,i,1,0.8247
59,我,e,1,0.533
59,诚恳,e,1,0.7013
59,我们,e,1,0.4566
59,下贱,i,1,0.7535
59,他的,i,0,0.5298
59,刻薄,i,1,0.6425
