Words_t1,ans_t1,key_resp_t1.corr,key_resp_t1.rt,Words_t2,ans_t2,key_resp_t2.corr,key_resp_t2.rt,Subject,Category_t1,Category_t2
其他,i,1,0.7284,NA,NA,NA,NA,95,他人,NA
他的,i,1,0.7278,NA,NA,NA,NA,95,他人,NA
聪明,e,1,0.851,NA,NA,NA,NA,95,积极,NA
他人,i,1,0.7858,NA,NA,NA,NA,95,他人,NA
勇敢,e,1,0.8083,NA,NA,NA,NA,95,积极,NA
我们,e,1,0.5555,NA,NA,NA,NA,95,自我,NA
他人,i,1,0.7804,NA,NA,NA,NA,95,他人,NA
我的,e,1,0.8043,NA,NA,NA,NA,95,自我,NA
活泼,e,1,0.7283,NA,NA,NA,NA,95,积极,NA
无私,e,1,0.8048,NA,NA,NA,NA,95,积极,NA
正直,e,1,0.7056,NA,NA,NA,NA,95,积极,NA
其他,i,1,0.7391,NA,NA,NA,NA,95,他人,NA
细腻,e,1,0.7293,NA,NA,NA,NA,95,积极,NA
鲁莽,i,1,0.7004,NA,NA,NA,NA,95,消极,NA
他,i,1,0.8524,NA,NA,NA,NA,95,他人,NA
轻率,i,0,0.7796,NA,NA,NA,NA,95,消极,NA
他,i,1,0.7899,NA,NA,NA,NA,95,他人,NA
自私,i,1,0.9079,NA,NA,NA,NA,95,消极,NA
他们,i,1,0.6809,NA,NA,NA,NA,95,他人,NA
他们,i,1,0.8513,NA,NA,NA,NA,95,他人,NA
他们,i,1,0.6797,NA,NA,NA,NA,95,他人,NA
他的,i,1,0.6794,NA,NA,NA,NA,95,他人,NA
俺,e,1,0.7391,NA,NA,NA,NA,95,自我,NA
我们,e,1,0.8537,NA,NA,NA,NA,95,自我,NA
固执,i,1,1.238,NA,NA,NA,NA,95,消极,NA
暴躁,i,1,0.735,NA,NA,NA,NA,95,消极,NA
愚蠢,i,1,0.6763,NA,NA,NA,NA,95,消极,NA
他,i,1,0.7076,NA,NA,NA,NA,95,他人,NA
散漫,i,1,1.0755,NA,NA,NA,NA,95,消极,NA
我,e,1,0.6678,NA,NA,NA,NA,95,自我,NA
机智,e,1,1.148,NA,NA,NA,NA,95,积极,NA
崇高,e,1,0.7478,NA,NA,NA,NA,95,积极,NA
其他,i,1,0.6934,NA,NA,NA,NA,95,他人,NA
自己,e,1,0.6983,NA,NA,NA,NA,95,自我,NA
野蛮,i,1,0.7178,NA,NA,NA,NA,95,消极,NA
我的,e,1,0.7223,NA,NA,NA,NA,95,自我,NA
卑鄙,i,1,0.7127,NA,NA,NA,NA,95,消极,NA
诚实,e,1,0.8633,NA,NA,NA,NA,95,积极,NA
他们,i,1,0.9096,NA,NA,NA,NA,95,他人,NA
自己,e,1,0.9297,NA,NA,NA,NA,95,自我,NA
俺,e,1,0.7116,NA,NA,NA,NA,95,自我,NA
他人,i,1,0.9246,NA,NA,NA,NA,95,他人,NA
自己,e,1,1.4519,NA,NA,NA,NA,95,自我,NA
冒失,i,1,0.9297,NA,NA,NA,NA,95,消极,NA
其他,i,1,0.694,NA,NA,NA,NA,95,他人,NA
虚伪,i,1,0.9801,NA,NA,NA,NA,95,消极,NA
公正,e,1,0.7298,NA,NA,NA,NA,95,积极,NA
我,e,1,0.6186,NA,NA,NA,NA,95,自我,NA
自己,e,1,0.5814,NA,NA,NA,NA,95,自我,NA
俺,e,1,0.5062,NA,NA,NA,NA,95,自我,NA
杰出,e,1,0.5562,NA,NA,NA,NA,95,积极,NA
勤奋,e,1,0.6562,NA,NA,NA,NA,95,积极,NA
他人,i,1,0.6245,NA,NA,NA,NA,95,他人,NA
俺,e,1,0.6593,NA,NA,NA,NA,95,自我,NA
自卑,i,1,0.9086,NA,NA,NA,NA,95,消极,NA
我,e,1,0.6277,NA,NA,NA,NA,95,自我,NA
朴实,e,1,0.7058,NA,NA,NA,NA,95,积极,NA
我们,e,1,0.6286,NA,NA,NA,NA,95,自我,NA
执拗,i,1,1.0086,NA,NA,NA,NA,95,消极,NA
他的,i,1,0.8433,NA,NA,NA,NA,95,他人,NA
消极,i,1,0.7062,NA,NA,NA,NA,95,消极,NA
刻薄,i,1,0.6626,NA,NA,NA,NA,95,消极,NA
傲慢,i,1,0.7438,NA,NA,NA,NA,95,消极,NA
我们,e,1,0.7324,NA,NA,NA,NA,95,自我,NA
稳重,e,0,NA,NA,NA,NA,NA,95,积极,NA
悲观,i,0,NA,NA,NA,NA,NA,95,消极,NA
我的,e,1,0.587,NA,NA,NA,NA,95,自我,NA
热情,e,1,0.6745,NA,NA,NA,NA,95,积极,NA
凶狠,i,1,0.6021,NA,NA,NA,NA,95,消极,NA
认真,e,1,0.4894,NA,NA,NA,NA,95,积极,NA
优秀,e,1,0.4807,NA,NA,NA,NA,95,积极,NA
