Words_t1,ans_t1,key_resp_t1.corr,key_resp_t1.rt,Words_t2,ans_t2,key_resp_t2.corr,key_resp_t2.rt,Subject,Category_t1,Category_t2
其他,i,1,0.5182,NA,NA,NA,NA,21,他人,NA
勇敢,e,1,0.5462,NA,NA,NA,NA,21,积极,NA
他的,i,1,0.6841,NA,NA,NA,NA,21,他人,NA
下贱,i,1,0.5174,NA,NA,NA,NA,21,消极,NA
执拗,i,1,0.4668,NA,NA,NA,NA,21,消极,NA
我,e,1,0.4867,NA,NA,NA,NA,21,自我,NA
我,e,1,0.3632,NA,NA,NA,NA,21,自我,NA
他,i,1,0.4862,NA,NA,NA,NA,21,他人,NA
消极,i,1,0.5184,NA,NA,NA,NA,21,消极,NA
猖狂,i,1,0.3878,NA,NA,NA,NA,21,消极,NA
其他,i,1,0.3821,NA,NA,NA,NA,21,他人,NA
我们,e,1,0.3894,NA,NA,NA,NA,21,自我,NA
他人,i,1,0.4871,NA,NA,NA,NA,21,他人,NA
其他,i,1,0.3672,NA,NA,NA,NA,21,他人,NA
勤奋,e,1,0.7039,NA,NA,NA,NA,21,积极,NA
卑鄙,i,1,0.4304,NA,NA,NA,NA,21,消极,NA
优秀,e,1,0.4394,NA,NA,NA,NA,21,积极,NA
公正,e,1,0.4857,NA,NA,NA,NA,21,积极,NA
我,e,1,0.5131,NA,NA,NA,NA,21,自我,NA
我的,e,1,0.4349,NA,NA,NA,NA,21,自我,NA
我,e,1,0.3259,NA,NA,NA,NA,21,自我,NA
我的,e,1,0.464,NA,NA,NA,NA,21,自我,NA
他人,i,1,0.4412,NA,NA,NA,NA,21,他人,NA
散漫,i,1,0.5721,NA,NA,NA,NA,21,消极,NA
我们,e,1,0.4514,NA,NA,NA,NA,21,自我,NA
愚蠢,i,1,0.5505,NA,NA,NA,NA,21,消极,NA
俺,e,1,0.4907,NA,NA,NA,NA,21,自我,NA
他们,i,1,0.434,NA,NA,NA,NA,21,他人,NA
轻率,i,1,0.5195,NA,NA,NA,NA,21,消极,NA
冷静,e,1,0.5538,NA,NA,NA,NA,21,积极,NA
他人,i,1,0.4573,NA,NA,NA,NA,21,他人,NA
自卑,i,1,0.3941,NA,NA,NA,NA,21,消极,NA
诚实,e,1,0.5947,NA,NA,NA,NA,21,积极,NA
他的,i,1,0.5049,NA,NA,NA,NA,21,他人,NA
他,i,1,0.533,NA,NA,NA,NA,21,他人,NA
傲慢,i,1,0.4339,NA,NA,NA,NA,21,消极,NA
野蛮,i,1,0.4684,NA,NA,NA,NA,21,消极,NA
自己,e,1,0.604,NA,NA,NA,NA,21,自我,NA
暴躁,i,1,0.461,NA,NA,NA,NA,21,消极,NA
俺,e,1,0.4933,NA,NA,NA,NA,21,自我,NA
机智,e,1,0.4362,NA,NA,NA,NA,21,积极,NA
自私,i,1,0.7504,NA,NA,NA,NA,21,消极,NA
我的,e,1,0.4515,NA,NA,NA,NA,21,自我,NA
他的,i,1,0.4277,NA,NA,NA,NA,21,他人,NA
热情,e,1,0.551,NA,NA,NA,NA,21,积极,NA
正直,e,1,0.3868,NA,NA,NA,NA,21,积极,NA
自己,e,1,0.3531,NA,NA,NA,NA,21,自我,NA
他们,i,1,0.5671,NA,NA,NA,NA,21,他人,NA
自己,e,1,0.4672,NA,NA,NA,NA,21,自我,NA
虚伪,i,1,0.4528,NA,NA,NA,NA,21,消极,NA
冒失,i,1,0.5005,NA,NA,NA,NA,21,消极,NA
认真,e,1,0.4054,NA,NA,NA,NA,21,积极,NA
活泼,e,1,0.5867,NA,NA,NA,NA,21,积极,NA
俺,e,1,0.3999,NA,NA,NA,NA,21,自我,NA
自己,e,1,0.3708,NA,NA,NA,NA,21,自我,NA
他,i,0,0.4068,NA,NA,NA,NA,21,他人,NA
聪明,e,1,0.5507,NA,NA,NA,NA,21,积极,NA
朴实,e,1,0.7172,NA,NA,NA,NA,21,积极,NA
悲观,i,0,0.4845,NA,NA,NA,NA,21,消极,NA
他人,i,1,0.5423,NA,NA,NA,NA,21,他人,NA
细腻,e,1,0.5614,NA,NA,NA,NA,21,积极,NA
固执,i,1,0.705,NA,NA,NA,NA,21,消极,NA
我的,e,1,0.6019,NA,NA,NA,NA,21,自我,NA
乐观,e,1,0.6959,NA,NA,NA,NA,21,积极,NA
刻薄,i,1,0.4695,NA,NA,NA,NA,21,消极,NA
他们,i,1,0.4791,NA,NA,NA,NA,21,他人,NA
俺,e,1,0.5116,NA,NA,NA,NA,21,自我,NA
杰出,e,1,0.5848,NA,NA,NA,NA,21,积极,NA
他们,i,1,0.5841,NA,NA,NA,NA,21,他人,NA
他,i,1,0.5681,NA,NA,NA,NA,21,他人,NA
无私,e,0,0.5102,NA,NA,NA,NA,21,积极,NA
鲁莽,i,1,0.5543,NA,NA,NA,NA,21,消极,NA
我们,e,1,0.5267,NA,NA,NA,NA,21,自我,NA
其他,i,1,0.5432,NA,NA,NA,NA,21,他人,NA
稳重,e,1,0.5688,NA,NA,NA,NA,21,积极,NA
他的,i,1,0.4894,NA,NA,NA,NA,21,他人,NA
崇高,e,1,0.7183,NA,NA,NA,NA,21,积极,NA
诚恳,e,1,0.6887,NA,NA,NA,NA,21,积极,NA
凶狠,i,1,0.7357,NA,NA,NA,NA,21,消极,NA
我们,e,1,0.5451,NA,NA,NA,NA,21,自我,NA
我的,e,1,0.5209,NA,NA,NA,NA,21,自我,NA
其他,i,1,0.4261,NA,NA,NA,NA,21,他人,NA
自己,e,1,0.4589,NA,NA,NA,NA,21,自我,NA
他的,i,1,0.4192,NA,NA,NA,NA,21,他人,NA
其他,i,1,0.4369,NA,NA,NA,NA,21,他人,NA
他人,i,1,0.4508,NA,NA,NA,NA,21,他人,NA
勤奋,e,1,0.4522,NA,NA,NA,NA,21,积极,NA
卑鄙,i,1,0.4769,NA,NA,NA,NA,21,消极,NA
他,i,1,0.8551,NA,NA,NA,NA,21,他人,NA
轻率,i,0,0.4684,NA,NA,NA,NA,21,消极,NA
猖狂,i,1,0.5203,NA,NA,NA,NA,21,消极,NA
自己,e,0,0.4912,NA,NA,NA,NA,21,自我,NA
他的,i,1,0.561,NA,NA,NA,NA,21,他人,NA
