Words_t1,ans_t1,key_resp_t1.corr,key_resp_t1.rt,Words_t2,ans_t2,key_resp_t2.corr,key_resp_t2.rt,Subject,Category_t1,Category_t2
其他,i,1,1.4228,NA,NA,NA,NA,17,他人,NA
我的,e,1,0.6095,NA,NA,NA,NA,17,自我,NA
卑鄙,i,1,0.6692,NA,NA,NA,NA,17,消极,NA
我,e,1,0.5534,NA,NA,NA,NA,17,自我,NA
自己,e,1,0.5782,NA,NA,NA,NA,17,自我,NA
勤奋,e,1,0.7941,NA,NA,NA,NA,17,积极,NA
自己,e,1,0.5451,NA,NA,NA,NA,17,自我,NA
自己,e,1,0.5859,NA,NA,NA,NA,17,自我,NA
俺,e,1,0.6897,NA,NA,NA,NA,17,自我,NA
他的,i,1,0.7424,NA,NA,NA,NA,17,他人,NA
他的,i,1,0.6329,NA,NA,NA,NA,17,他人,NA
俺,e,1,0.624,NA,NA,NA,NA,17,自我,NA
诚恳,e,0,0.8932,NA,NA,NA,NA,17,积极,NA
冒失,i,1,1.1672,NA,NA,NA,NA,17,消极,NA
固执,i,0,1.034,NA,NA,NA,NA,17,消极,NA
其他,i,1,0.8194,NA,NA,NA,NA,17,他人,NA
下贱,i,1,0.6884,NA,NA,NA,NA,17,消极,NA
我,e,1,0.6336,NA,NA,NA,NA,17,自我,NA
朴实,e,1,0.7773,NA,NA,NA,NA,17,积极,NA
他,i,0,0.7337,NA,NA,NA,NA,17,他人,NA
他人,i,1,0.6618,NA,NA,NA,NA,17,他人,NA
冷静,e,1,0.6515,NA,NA,NA,NA,17,积极,NA
优秀,e,1,0.5427,NA,NA,NA,NA,17,积极,NA
正直,e,1,0.5013,NA,NA,NA,NA,17,积极,NA
执拗,i,1,0.6891,NA,NA,NA,NA,17,消极,NA
傲慢,i,1,0.619,NA,NA,NA,NA,17,消极,NA
他,i,1,0.6415,NA,NA,NA,NA,17,他人,NA
我的,e,1,0.611,NA,NA,NA,NA,17,自我,NA
自私,i,1,0.9368,NA,NA,NA,NA,17,消极,NA
崇高,e,1,0.8671,NA,NA,NA,NA,17,积极,NA
散漫,i,1,1.046,NA,NA,NA,NA,17,消极,NA
我,e,1,0.6064,NA,NA,NA,NA,17,自我,NA
愚蠢,i,1,0.5721,NA,NA,NA,NA,17,消极,NA
认真,e,1,0.6944,NA,NA,NA,NA,17,积极,NA
自己,e,1,0.4346,NA,NA,NA,NA,17,自我,NA
虚伪,i,1,0.5589,NA,NA,NA,NA,17,消极,NA
其他,i,1,0.5588,NA,NA,NA,NA,17,他人,NA
我们,e,1,0.5079,NA,NA,NA,NA,17,自我,NA
刻薄,i,1,0.5688,NA,NA,NA,NA,17,消极,NA
俺,e,1,0.5673,NA,NA,NA,NA,17,自我,NA
消极,i,1,0.5697,NA,NA,NA,NA,17,消极,NA
稳重,e,1,0.5364,NA,NA,NA,NA,17,积极,NA
机智,e,1,0.6273,NA,NA,NA,NA,17,积极,NA
野蛮,i,1,0.5833,NA,NA,NA,NA,17,消极,NA
他,i,0,0.5458,NA,NA,NA,NA,17,他人,NA
杰出,e,1,0.6207,NA,NA,NA,NA,17,积极,NA
无私,e,1,0.8837,NA,NA,NA,NA,17,积极,NA
活泼,e,1,0.6735,NA,NA,NA,NA,17,积极,NA
他们,i,0,0.544,NA,NA,NA,NA,17,他人,NA
他,i,1,0.5564,NA,NA,NA,NA,17,他人,NA
他的,i,1,0.5412,NA,NA,NA,NA,17,他人,NA
我们,e,1,0.5368,NA,NA,NA,NA,17,自我,NA
他人,i,1,0.4631,NA,NA,NA,NA,17,他人,NA
暴躁,i,1,0.6192,NA,NA,NA,NA,17,消极,NA
我的,e,1,0.6365,NA,NA,NA,NA,17,自我,NA
他们,i,1,0.5335,NA,NA,NA,NA,17,他人,NA
勇敢,e,1,0.7422,NA,NA,NA,NA,17,积极,NA
聪明,e,1,0.6179,NA,NA,NA,NA,17,积极,NA
他们,i,1,1.0267,NA,NA,NA,NA,17,他人,NA
轻率,i,1,0.7097,NA,NA,NA,NA,17,消极,NA
猖狂,i,1,0.6841,NA,NA,NA,NA,17,消极,NA
诚实,e,1,0.5955,NA,NA,NA,NA,17,积极,NA
热情,e,1,0.7384,NA,NA,NA,NA,17,积极,NA
凶狠,i,1,0.7219,NA,NA,NA,NA,17,消极,NA
公正,e,1,0.4894,NA,NA,NA,NA,17,积极,NA
自卑,i,1,1.1335,NA,NA,NA,NA,17,消极,NA
他人,i,1,0.9226,NA,NA,NA,NA,17,他人,NA
他们,i,1,0.6928,NA,NA,NA,NA,17,他人,NA
乐观,e,1,0.7436,NA,NA,NA,NA,17,积极,NA
俺,e,1,0.745,NA,NA,NA,NA,17,自我,NA
他的,i,1,0.5172,NA,NA,NA,NA,17,他人,NA
鲁莽,i,1,0.5962,NA,NA,NA,NA,17,消极,NA
我们,e,1,0.5369,NA,NA,NA,NA,17,自我,NA
我们,e,1,0.6779,NA,NA,NA,NA,17,自我,NA
我的,e,0,NA,NA,NA,NA,NA,17,自我,NA
他人,i,1,1.4253,NA,NA,NA,NA,17,他人,NA
我,e,1,0.5522,NA,NA,NA,NA,17,自我,NA
细腻,e,1,0.8279,NA,NA,NA,NA,17,积极,NA
其他,i,1,0.48,NA,NA,NA,NA,17,他人,NA
悲观,i,1,0.817,NA,NA,NA,NA,17,消极,NA
他的,i,1,0.795,NA,NA,NA,NA,17,他人,NA
其他,i,1,0.5488,NA,NA,NA,NA,17,他人,NA
勇敢,e,1,0.5436,NA,NA,NA,NA,17,积极,NA
悲观,i,1,0.5831,NA,NA,NA,NA,17,消极,NA
我的,e,1,0.5905,NA,NA,NA,NA,17,自我,NA
他,i,1,0.5146,NA,NA,NA,NA,17,他人,NA
他的,i,1,0.5253,NA,NA,NA,NA,17,他人,NA
自私,i,1,0.7202,NA,NA,NA,NA,17,消极,NA
我们,e,1,0.6973,NA,NA,NA,NA,17,自我,NA
其他,i,1,0.5326,NA,NA,NA,NA,17,他人,NA
凶狠,i,1,0.5888,NA,NA,NA,NA,17,消极,NA
傲慢,i,1,0.6498,NA,NA,NA,NA,17,消极,NA
他人,i,1,0.7219,NA,NA,NA,NA,17,他人,NA
猖狂,i,1,0.6789,NA,NA,NA,NA,17,消极,NA
卑鄙,i,1,0.5635,NA,NA,NA,NA,17,消极,NA
我们,e,1,0.5706,NA,NA,NA,NA,17,自我,NA
我的,e,1,0.7275,NA,NA,NA,NA,17,自我,NA
无私,e,1,0.7041,NA,NA,NA,NA,17,积极,NA
热情,e,1,0.6046,NA,NA,NA,NA,17,积极,NA
他人,i,1,0.5173,NA,NA,NA,NA,17,他人,NA
鲁莽,i,1,0.7667,NA,NA,NA,NA,17,消极,NA
聪明,e,1,0.6154,NA,NA,NA,NA,17,积极,NA
勤奋,e,1,0.6345,NA,NA,NA,NA,17,积极,NA
他人,i,1,0.5769,NA,NA,NA,NA,17,他人,NA
固执,i,1,0.6172,NA,NA,NA,NA,17,消极,NA
他们,i,1,0.7455,NA,NA,NA,NA,17,他人,NA
他们,i,1,0.4814,NA,NA,NA,NA,17,他人,NA
细腻,e,1,0.8723,NA,NA,NA,NA,17,积极,NA
他们,i,1,0.5248,NA,NA,NA,NA,17,他人,NA
活泼,e,1,0.6869,NA,NA,NA,NA,17,积极,NA
诚实,e,1,0.7725,NA,NA,NA,NA,17,积极,NA
我们,e,1,0.7513,NA,NA,NA,NA,17,自我,NA
俺,e,1,0.5823,NA,NA,NA,NA,17,自我,NA
执拗,i,1,0.8335,NA,NA,NA,NA,17,消极,NA
刻薄,i,1,0.5997,NA,NA,NA,NA,17,消极,NA
俺,e,1,0.6084,NA,NA,NA,NA,17,自我,NA
俺,e,1,0.8004,NA,NA,NA,NA,17,自我,NA
崇高,e,1,0.6864,NA,NA,NA,NA,17,积极,NA
自卑,i,1,0.731,NA,NA,NA,NA,17,消极,NA
我,e,1,0.6871,NA,NA,NA,NA,17,自我,NA
俺,e,1,0.5798,NA,NA,NA,NA,17,自我,NA
自己,e,1,0.7214,NA,NA,NA,NA,17,自我,NA
野蛮,i,1,0.7669,NA,NA,NA,NA,17,消极,NA
机智,e,1,0.8516,NA,NA,NA,NA,17,积极,NA
我的,e,1,0.6301,NA,NA,NA,NA,17,自我,NA
他人,i,1,1.2142,NA,NA,NA,NA,17,他人,NA
他,i,1,0.6324,NA,NA,NA,NA,17,他人,NA
他的,i,1,0.5275,NA,NA,NA,NA,17,他人,NA
轻率,i,1,0.7206,NA,NA,NA,NA,17,消极,NA
暴躁,i,1,0.6018,NA,NA,NA,NA,17,消极,NA
愚蠢,i,1,0.6974,NA,NA,NA,NA,17,消极,NA
下贱,i,1,0.7349,NA,NA,NA,NA,17,消极,NA
他们,i,1,0.5816,NA,NA,NA,NA,17,他人,NA
其他,i,1,0.7042,NA,NA,NA,NA,17,他人,NA
他,i,1,0.6465,NA,NA,NA,NA,17,他人,NA
散漫,i,1,0.8491,NA,NA,NA,NA,17,消极,NA
我们,e,0,0.6525,NA,NA,NA,NA,17,自我,NA
自己,e,1,0.7091,NA,NA,NA,NA,17,自我,NA
自己,e,1,0.6261,NA,NA,NA,NA,17,自我,NA
冷静,e,0,0.6721,NA,NA,NA,NA,17,积极,NA
公正,e,1,0.514,NA,NA,NA,NA,17,积极,NA
认真,e,1,0.6144,NA,NA,NA,NA,17,积极,NA
诚恳,e,1,0.8516,NA,NA,NA,NA,17,积极,NA
正直,e,1,0.5717,NA,NA,NA,NA,17,积极,NA
我,e,1,0.5801,NA,NA,NA,NA,17,自我,NA
我的,e,1,0.5745,NA,NA,NA,NA,17,自我,NA
消极,i,1,0.6666,NA,NA,NA,NA,17,消极,NA
他的,i,1,0.6843,NA,NA,NA,NA,17,他人,NA
朴实,e,1,0.6908,NA,NA,NA,NA,17,积极,NA
自己,e,1,0.5946,NA,NA,NA,NA,17,自我,NA
冒失,i,1,0.6776,NA,NA,NA,NA,17,消极,NA
我,e,1,0.8311,NA,NA,NA,NA,17,自我,NA
虚伪,i,1,0.6231,NA,NA,NA,NA,17,消极,NA
优秀,e,1,0.8221,NA,NA,NA,NA,17,积极,NA
我,e,1,0.6746,NA,NA,NA,NA,17,自我,NA
稳重,e,1,0.7612,NA,NA,NA,NA,17,积极,NA
杰出,e,1,0.6175,NA,NA,NA,NA,17,积极,NA
乐观,e,1,0.5778,NA,NA,NA,NA,17,积极,NA
其他,i,1,0.6791,NA,NA,NA,NA,17,他人,NA
他,i,1,0.6909,NA,NA,NA,NA,17,他人,NA
稳重,e,1,0.7538,NA,NA,NA,NA,17,积极,NA
公正,e,1,0.5953,NA,NA,NA,NA,17,积极,NA
散漫,i,1,0.6528,NA,NA,NA,NA,17,消极,NA
他,i,1,0.6812,NA,NA,NA,NA,17,他人,NA
乐观,e,1,0.7213,NA,NA,NA,NA,17,积极,NA
我们,e,1,0.6227,NA,NA,NA,NA,17,自我,NA
他人,i,1,0.5448,NA,NA,NA,NA,17,他人,NA
俺,e,1,0.5641,NA,NA,NA,NA,17,自我,NA
其他,i,1,0.5837,NA,NA,NA,NA,17,他人,NA
我,e,1,0.5627,NA,NA,NA,NA,17,自我,NA
勇敢,e,1,0.7165,NA,NA,NA,NA,17,积极,NA
我们,e,1,0.7054,NA,NA,NA,NA,17,自我,NA
他们,i,1,0.5623,NA,NA,NA,NA,17,他人,NA
冒失,i,1,0.8834,NA,NA,NA,NA,17,消极,NA
聪明,e,1,0.5628,NA,NA,NA,NA,17,积极,NA
我们,e,1,0.8049,NA,NA,NA,NA,17,自我,NA
固执,i,1,0.685,NA,NA,NA,NA,17,消极,NA
杰出,e,1,0.6141,NA,NA,NA,NA,17,积极,NA
我的,e,1,0.7885,NA,NA,NA,NA,17,自我,NA
猖狂,i,1,0.5658,NA,NA,NA,NA,17,消极,NA
自己,e,1,0.5627,NA,NA,NA,NA,17,自我,NA
凶狠,i,1,0.712,NA,NA,NA,NA,17,消极,NA
自私,i,1,1.2502,NA,NA,NA,NA,17,消极,NA
我的,e,1,0.616,NA,NA,NA,NA,17,自我,NA
我的,e,1,0.8428,NA,NA,NA,NA,17,自我,NA
悲观,i,1,0.8117,NA,NA,NA,NA,17,消极,NA
其他,i,1,0.5635,NA,NA,NA,NA,17,他人,NA
勤奋,e,1,0.7134,NA,NA,NA,NA,17,积极,NA
其他,i,1,0.7051,NA,NA,NA,NA,17,他人,NA
冷静,e,1,0.6691,NA,NA,NA,NA,17,积极,NA
他人,i,1,0.5789,NA,NA,NA,NA,17,他人,NA
他人,i,1,0.7264,NA,NA,NA,NA,17,他人,NA
俺,e,1,0.6446,NA,NA,NA,NA,17,自我,NA
俺,e,1,0.7572,NA,NA,NA,NA,17,自我,NA
