"Words_t1","ans_t1","key_resp_t1.corr","key_resp_t1.rt","Words_t2","ans_t2","key_resp_t2.corr","key_resp_t2.rt","Subject"
"我","e",1,0.3709,"","",NA,NA,35
"正直","e",1,0.4208,"","",NA,NA,35
"固执","i",1,0.423,"","",NA,NA,35
"散漫","i",1,0.4683,"","",NA,NA,35
"我的","e",1,0.5223,"","",NA,NA,35
"我的","e",1,0.5357,"","",NA,NA,35
"朴实","e",1,0.6521,"","",NA,NA,35
"他的","i",1,0.6364,"","",NA,NA,35
"野蛮","i",1,0.4929,"","",NA,NA,35
"他们","i",1,0.6338,"","",NA,NA,35
"他们","i",1,0.6042,"","",NA,NA,35
"冒失","i",1,0.6673,"","",NA,NA,35
"其他","i",1,0.8177,"","",NA,NA,35
"自己","e",1,0.645,"","",NA,NA,35
"俺","e",1,0.6505,"","",NA,NA,35
"稳重","e",1,0.6398,"","",NA,NA,35
"诚恳","e",1,0.467,"","",NA,NA,35
"他","i",1,0.7044,"","",NA,NA,35
"我","e",1,0.4771,"","",NA,NA,35
"勤奋","e",1,0.6317,"","",NA,NA,35
"杰出","e",1,0.5011,"","",NA,NA,35
"我们","e",1,0.4672,"","",NA,NA,35
"其他","i",1,0.6593,"","",NA,NA,35
"愚蠢","i",1,0.7187,"","",NA,NA,35
"自卑","i",1,0.5672,"","",NA,NA,35
"他的","i",1,0.6014,"","",NA,NA,35
"他","i",1,0.5589,"","",NA,NA,35
"自私","i",1,0.5681,"","",NA,NA,35
"机智","e",1,0.6519,"","",NA,NA,35
"俺","e",1,0.7511,"","",NA,NA,35
"他的","i",1,0.7737,"","",NA,NA,35
"他的","i",1,0.7691,"","",NA,NA,35
"悲观","i",1,0.5513,"","",NA,NA,35
"聪明","e",1,0.5901,"","",NA,NA,35
"我们","e",1,0.5234,"","",NA,NA,35
"崇高","e",1,0.4417,"","",NA,NA,35
"虚伪","i",1,0.7009,"","",NA,NA,35
"自己","e",1,0.7228,"","",NA,NA,35
"轻率","i",1,0.6546,"","",NA,NA,35
"我的","e",1,0.5515,"","",NA,NA,35
"傲慢","i",1,0.8349,"","",NA,NA,35
"无私","e",1,0.75,"","",NA,NA,35
"我","e",1,0.5023,"","",NA,NA,35
"执拗","i",1,0.5684,"","",NA,NA,35
"其他","i",1,0.7263,"","",NA,NA,35
"他人","i",1,0.7352,"","",NA,NA,35
"他们","i",1,0.8954,"","",NA,NA,35
"热情","e",1,0.5346,"","",NA,NA,35
"我们","e",1,0.4407,"","",NA,NA,35
"活泼","e",1,0.5067,"","",NA,NA,35
"公正","e",1,0.5584,"","",NA,NA,35
"他","i",1,0.5618,"","",NA,NA,35
"刻薄","i",1,0.5735,"","",NA,NA,35
"其他","i",1,0.568,"","",NA,NA,35
"猖狂","i",1,0.5681,"","",NA,NA,35
"他人","i",1,0.5705,"","",NA,NA,35
"鲁莽","i",1,0.5773,"","",NA,NA,35
"暴躁","i",1,0.6044,"","",NA,NA,35
"俺","e",1,0.6858,"","",NA,NA,35
"我","e",1,0.6674,"","",NA,NA,35
"勇敢","e",1,0.4883,"","",NA,NA,35
"优秀","e",1,0.6278,"","",NA,NA,35
"认真","e",1,0.768,"","",NA,NA,35
"冷静","e",1,0.8007,"","",NA,NA,35
"俺","e",1,0.8184,"","",NA,NA,35
"自己","e",1,0.6064,"","",NA,NA,35
"下贱","i",1,0.7015,"","",NA,NA,35
"诚实","e",1,0.6091,"","",NA,NA,35
"凶狠","i",1,0.8049,"","",NA,NA,35
"卑鄙","i",1,1.3743,"","",NA,NA,35
"细腻","e",1,1.4263,"","",NA,NA,35
"自己","e",1,0.6175,"","",NA,NA,35
"他","i",1,0.7236,"","",NA,NA,35
"他们","i",1,0.7014,"","",NA,NA,35
"消极","i",1,0.6544,"","",NA,NA,35
"乐观","e",1,0.902,"","",NA,NA,35
"他人","i",1,0.6084,"","",NA,NA,35
"我们","e",1,0.5819,"","",NA,NA,35
"他人","i",1,0.4703,"","",NA,NA,35
"我的","e",1,0.4241,"","",NA,NA,35
"无私","e",1,0.6038,"","",NA,NA,35
"野蛮","i",1,0.5049,"","",NA,NA,35
"我","e",1,0.4407,"","",NA,NA,35
"诚实","e",1,0.5862,"","",NA,NA,35
"冒失","i",1,0.5452,"","",NA,NA,35
"机智","e",1,0.4596,"","",NA,NA,35
"他们","i",0,0.5177,"","",NA,NA,35
"他们","i",1,0.5279,"","",NA,NA,35
"正直","e",1,0.5201,"","",NA,NA,35
"他们","i",1,0.4515,"","",NA,NA,35
"愚蠢","i",1,0.5861,"","",NA,NA,35
"他","i",1,0.6416,"","",NA,NA,35
"我们","e",1,0.4598,"","",NA,NA,35
"诚恳","e",1,0.5973,"","",NA,NA,35
"他的","i",1,0.5251,"","",NA,NA,35
"自己","e",1,0.6086,"","",NA,NA,35
"认真","e",1,0.9473,"","",NA,NA,35
"其他","i",1,0.5694,"","",NA,NA,35
"下贱","i",1,0.5745,"","",NA,NA,35
"俺","e",1,0.7864,"","",NA,NA,35
"乐观","e",1,0.6914,"","",NA,NA,35
"优秀","e",1,0.6453,"","",NA,NA,35
"我们","e",1,0.5686,"","",NA,NA,35
"聪明","e",1,0.652,"","",NA,NA,35
"我的","e",1,0.668,"","",NA,NA,35
"他们","i",1,0.9839,"","",NA,NA,35
"朴实","e",1,0.5418,"","",NA,NA,35
"执拗","i",1,1.0508,"","",NA,NA,35
"猖狂","i",1,0.601,"","",NA,NA,35
"我","e",1,0.5544,"","",NA,NA,35
"其他","i",1,1.0632,"","",NA,NA,35
"他的","i",1,1.2878,"","",NA,NA,35
"鲁莽","i",1,1.1372,"","",NA,NA,35
"消极","i",1,0.9101,"","",NA,NA,35
"他","i",1,0.602,"","",NA,NA,35
"崇高","e",1,0.7467,"","",NA,NA,35
"他的","i",1,0.7885,"","",NA,NA,35
"俺","e",0,NA,"","",NA,NA,35
"我们","e",1,0.7031,"","",NA,NA,35
"我的","e",1,0.6208,"","",NA,NA,35
"勇敢","e",1,0.8782,"","",NA,NA,35
"勤奋","e",1,0.6996,"","",NA,NA,35
"凶狠","i",1,1.1377,"","",NA,NA,35
"稳重","e",1,0.5687,"","",NA,NA,35
"自己","e",1,0.42,"","",NA,NA,35
"卑鄙","i",1,0.591,"","",NA,NA,35
