Subject,Words_t1,ans_t1,key_resp_t1_corr,key_resp_t1_rt
55,正直,e,1,0.6503
55,傲慢,i,1,0.6172
55,他人,i,1,0.5171
55,我的,e,1,0.6343
55,自己,e,1,0.5175
55,他人,i,1,0.9005
55,俺,e,1,0.6841
55,野蛮,i,1,0.6173
55,愚蠢,i,1,0.834
55,消极,i,1,0.568
55,他的,i,1,0.8836
55,我的,e,1,0.6046
55,其他,i,1,0.7127
55,自卑,i,1,0.5339
55,俺,e,1,0.5351
55,俺,e,1,0.5077
55,他的,i,1,0.534
55,我的,e,1,0.5509
55,冒失,i,1,0.6505
55,活泼,e,1,0.5672
55,俺,e,1,0.5182
55,我的,e,1,0.4272
55,我,e,1,0.551
55,机智,e,1,0.5363
55,朴实,e,1,0.6528
55,轻率,i,1,0.7088
55,其他,i,1,0.6593
55,他们,i,1,1.1509
55,他们,i,1,0.5306
55,我,e,1,0.5674
55,优秀,e,1,0.5521
55,自己,e,1,0.7337
55,鲁莽,i,1,0.6173
55,我们,e,1,0.7511
55,他们,i,1,0.5856
55,暴躁,i,1,0.7216
55,他,i,1,0.8932
55,热情,e,1,0.6699
55,固执,i,1,0.767
55,我,e,1,0.6219
55,勇敢,e,1,0.6932
55,卑鄙,i,1,0.6602
55,其他,i,1,1.0367
55,我,e,1,0.5731
55,下贱,i,1,1.0085
55,散漫,i,1,0.7082
55,自己,e,1,0.7502
55,勤奋,e,1,0.8505
55,刻薄,i,1,0.7091
55,自私,i,1,0.7556
55,聪明,e,1,0.7191
55,细腻,e,1,1.0431
55,凶狠,i,1,0.7692
55,冷静,e,1,0.7279
55,诚恳,e,1,0.8715
55,认真,e,1,0.6008
55,他的,i,1,0.6357
55,执拗,i,1,1.0719
55,虚伪,i,1,1.1204
55,悲观,i,1,0.6947
55,他,i,1,0.7404
55,无私,e,1,1.2011
55,杰出,e,1,0.7007
55,诚实,e,1,0.7175
55,他,i,1,0.7199
55,公正,e,1,0.6116
55,他人,i,1,0.7672
55,其他,i,1,0.8929
55,乐观,e,1,0.7843
55,我们,e,1,0.7353
55,他的,i,1,0.5841
55,自己,e,1,0.5931
55,他们,i,1,0.851
55,崇高,e,1,1.3048
55,我们,e,1,0.617
55,他人,i,1,0.867
55,他,i,1,1.1011
55,猖狂,i,1,1.0339
55,稳重,e,1,0.7838
55,我们,e,1,0.7101
55,轻率,i,1,0.8797
55,愚蠢,i,1,0.5048
55,他人,i,1,0.6178
55,我的,e,1,0.6335
55,悲观,i,1,0.5637
55,勇敢,e,1,0.7353
55,卑鄙,i,1,0.5676
55,他们,i,1,0.6799
55,消极,i,1,0.5662
55,冷静,e,1,0.8915
55,自己,e,1,0.5794
55,俺,e,1,0.5914
55,诚恳,e,1,0.5667
55,虚伪,i,1,0.6851
55,我的,e,1,0.6639
55,他们,i,1,1.1919
55,活泼,e,1,0.8698
55,散漫,i,1,0.8153
55,诚实,e,1,0.738
55,他,i,1,0.8034
55,其他,i,1,0.5695
55,他,i,1,0.8703
55,聪明,e,1,0.5514
55,杰出,e,1,0.6681
55,他的,i,1,0.9346
55,他的,i,1,0.6696
55,我,e,1,0.65
55,他们,i,1,0.7381
55,崇高,e,1,0.9673
55,乐观,e,1,1.0829
55,自卑,i,1,0.623
55,认真,e,1,0.5506
55,他人,i,1,0.5372
55,我,e,1,0.5829
55,我,e,1,0.7519
55,俺,e,1,1.0007
55,自己,e,1,0.5506
55,朴实,e,1,0.6544
55,他人,i,1,0.6202
55,下贱,i,1,0.6409
55,公正,e,1,0.7494
55,无私,e,1,1.0698
55,热情,e,1,0.5908
55,暴躁,i,1,0.5832
55,凶狠,i,1,0.5664
55,俺,e,1,0.5752
55,我们,e,1,0.8736
55,野蛮,i,1,0.795
55,他的,i,1,0.7089
55,傲慢,i,1,0.6545
55,俺,e,1,0.6177
55,自己,e,1,0.5753
55,固执,i,1,0.6233
55,优秀,e,1,0.5649
55,其他,i,1,0.6849
55,他人,i,1,0.5474
55,其他,i,1,0.8785
55,猖狂,i,1,0.5692
55,执拗,i,1,0.681
55,冒失,i,1,0.8669
55,他,i,1,0.7144
55,机智,e,1,0.5866
55,我们,e,1,0.5494
55,细腻,e,1,0.5994
55,其他,i,1,0.5567
55,鲁莽,i,1,0.606
55,我们,e,1,0.7055
55,我,e,1,0.5196
55,他的,i,1,0.7028
55,自己,e,1,0.6185
55,自私,i,1,0.5177
55,我们,e,1,0.5081
55,稳重,e,1,0.6985
55,正直,e,1,0.5527
55,刻薄,i,1,0.5875
55,他们,i,1,0.6859
55,我的,e,1,0.6387
55,他,i,1,0.7675
55,我的,e,1,0.5832
55,勤奋,e,1,0.7012
55,我,e,1,0.8891
55,我的,e,1,0.5021
55,虚伪,i,1,0.6303
55,俺,e,1,0.5424
55,他们,i,1,0.6854
55,我,e,1,0.4164
55,稳重,e,1,0.6333
55,悲观,i,1,0.5649
55,散漫,i,1,0.5978
55,聪明,e,1,0.6674
55,野蛮,i,1,0.54
55,无私,e,1,1.0816
55,他的,i,1,0.7243
55,猖狂,i,1,1.1561
55,诚实,e,1,0.5683
55,勇敢,e,1,0.8049
55,他,i,1,0.8202
55,下贱,i,1,0.6551
55,他,i,1,0.9511
55,俺,e,0,NA
55,我的,e,1,0.4731
55,公正,e,1,0.5222
55,杰出,e,1,1.2176
55,诚恳,e,1,0.5256
55,自己,e,1,0.4324
55,我的,e,1,0.5005
55,机智,e,1,0.5523
55,我,e,1,0.5677
55,俺,e,1,0.5377
55,他人,i,1,0.7033
55,勤奋,e,1,0.5232
55,他们,i,1,0.6666
55,刻薄,i,1,0.6187
55,认真,e,1,0.5276
55,自卑,i,1,0.6507
55,他人,i,1,0.6922
55,卑鄙,i,1,0.5519
55,自己,e,1,0.5419
55,消极,i,1,0.5565
55,我们,e,1,0.5858
55,其他,i,1,0.8021
55,其他,i,1,0.4971
55,他们,i,1,0.7065
55,热情,e,1,0.9087
55,我,e,1,0.5824
55,俺,e,1,0.8525
55,其他,i,1,0.6388
55,我们,e,1,0.5069
55,他们,i,1,0.5224
55,暴躁,i,1,0.9151
55,自己,e,1,0.5122
55,他的,i,1,0.54990000000000006
55,优秀,e,1,0.5379
