Words_t1,ans_t1,key_resp_t1.corr,key_resp_t1.rt,Words_t2,ans_t2,key_resp_t2.corr,key_resp_t2.rt,Subject,Category_t1,Category_t2
刻薄,i,1,1.0794,NA,NA,NA,NA,47,消极,NA
他,i,1,0.4908,NA,NA,NA,NA,47,他人,NA
优秀,e,1,0.5772,NA,NA,NA,NA,47,积极,NA
我们,e,1,0.3624,NA,NA,NA,NA,47,自我,NA
凶狠,i,1,0.4552,NA,NA,NA,NA,47,消极,NA
他们,i,1,0.4347,NA,NA,NA,NA,47,他人,NA
他人,i,1,0.4705,NA,NA,NA,NA,47,他人,NA
自己,e,1,0.5487,NA,NA,NA,NA,47,自我,NA
他人,i,1,0.6125,NA,NA,NA,NA,47,他人,NA
他,i,1,0.4963,NA,NA,NA,NA,47,他人,NA
聪明,e,1,0.4259,NA,NA,NA,NA,47,积极,NA
俺,e,1,0.5617,NA,NA,NA,NA,47,自我,NA
稳重,e,1,0.5328,NA,NA,NA,NA,47,积极,NA
他的,i,1,0.5917,NA,NA,NA,NA,47,他人,NA
他,i,1,0.4231,NA,NA,NA,NA,47,他人,NA
公正,e,1,0.5131,NA,NA,NA,NA,47,积极,NA
他人,i,0,0.4441,NA,NA,NA,NA,47,他人,NA
他们,i,1,0.5469,NA,NA,NA,NA,47,他人,NA
我,e,1,0.4903,NA,NA,NA,NA,47,自我,NA
诚恳,e,1,0.512,NA,NA,NA,NA,47,积极,NA
自己,e,1,0.6125,NA,NA,NA,NA,47,自我,NA
暴躁,i,1,0.5278,NA,NA,NA,NA,47,消极,NA
我,e,1,0.498,NA,NA,NA,NA,47,自我,NA
其他,i,1,0.5782,NA,NA,NA,NA,47,他人,NA
机智,e,1,0.5071,NA,NA,NA,NA,47,积极,NA
自己,e,1,0.5118,NA,NA,NA,NA,47,自我,NA
自卑,i,1,0.5625,NA,NA,NA,NA,47,消极,NA
固执,i,1,0.6474,NA,NA,NA,NA,47,消极,NA
冷静,e,1,0.5281,NA,NA,NA,NA,47,积极,NA
朴实,e,1,0.5778,NA,NA,NA,NA,47,积极,NA
乐观,e,1,0.8196,NA,NA,NA,NA,47,积极,NA
野蛮,i,1,0.5775,NA,NA,NA,NA,47,消极,NA
其他,i,1,0.6513,NA,NA,NA,NA,47,他人,NA
卑鄙,i,1,0.5232,NA,NA,NA,NA,47,消极,NA
正直,e,1,0.4831,NA,NA,NA,NA,47,积极,NA
