Subject,Words_t1,ans_t1,key_resp_t1_corr,key_resp_t1_rt
31,他人,i,1,0.6204
31,朴实,e,1,0.515
31,机智,e,1,0.4656
31,我的,e,1,0.5799
31,自私,i,1,0.5285
31,凶狠,i,1,0.5314
31,我们,e,1,0.5163
31,野蛮,i,1,0.4393
31,他,i,0,0.5373
31,他的,i,1,0.4219
31,其他,i,1,0.5103
31,猖狂,i,1,0.4958
31,固执,i,1,0.4665
31,稳重,e,1,0.4956
31,我们,e,1,0.4787
31,诚恳,e,1,0.4953
31,乐观,e,1,0.5063
31,消极,i,1,0.6444
31,愚蠢,i,1,0.5307
31,聪明,e,1,0.4773
31,俺,e,1,0.6601
31,刻薄,i,1,0.4935
31,公正,e,1,0.5028
31,我们,e,1,0.4853
31,俺,e,1,0.5996
31,下贱,i,1,0.5329
31,崇高,e,1,0.551
31,轻率,i,1,0.5947
31,冒失,i,1,0.4723
31,优秀,e,1,0.4299
31,自己,e,1,0.4127
31,他,i,1,0.5151
31,他,i,1,0.4556
31,自己,e,1,0.531
31,冷静,e,1,0.7609
31,俺,e,1,0.5289
31,他们,i,1,0.514
31,无私,e,1,0.5026
31,自己,e,1,0.4149
31,他们,i,1,0.4456
31,散漫,i,1,0.5308
31,杰出,e,1,0.4714
31,勤奋,e,1,0.4624
31,俺,e,0,0.466
31,卑鄙,i,1,0.4041
31,我的,e,1,0.4187
31,细腻,e,1,0.5852
31,其他,i,1,0.5629
31,我,e,1,0.5147
31,他人,i,1,0.4413
31,我的,e,1,0.4817
31,虚伪,i,1,0.5551
31,他的,i,1,0.5122
31,自己,e,1,0.4526
31,我,e,1,0.458
31,执拗,i,1,0.5372
31,傲慢,i,0,0.4491
31,他们,i,1,0.5943
31,我们,e,1,0.4948
31,我的,e,1,0.4725
31,认真,e,1,0.5809
31,他的,i,1,0.4648
31,勇敢,e,1,0.5566
31,诚实,e,1,0.5137
31,他,i,1,0.512
31,鲁莽,i,1,0.5235
31,活泼,e,1,0.4805
31,他人,i,1,0.6026
31,他们,i,1,0.5017
31,暴躁,i,1,0.4988
31,热情,e,1,0.5532
31,他人,i,1,0.4965
31,自卑,i,1,0.5457
31,悲观,i,1,0.4622
31,其他,i,1,0.5687
31,正直,e,1,0.4903
31,我,e,1,0.4514
31,我,e,1,0.4309
31,其他,i,1,0.4539
31,他的,i,1,0.4561
31,我,e,1,0.9712
31,优秀,e,1,0.5697
31,乐观,e,1,0.5399
31,我,e,1,0.4055
31,俺,e,1,0.5919
31,虚伪,i,0,0.4028
31,俺,e,1,0.5532
31,杰出,e,1,0.51
31,朴实,e,1,0.4732
31,崇高,e,1,0.4788
31,公正,e,1,0.4015
31,他,i,1,0.6678
31,野蛮,i,1,0.4994
31,他人,i,1,0.4253
31,机智,e,1,0.5114
31,其他,i,1,0.5788
31,冷静,e,1,0.6414
31,认真,e,1,0.5181
31,我,e,1,0.4841
31,他人,i,1,0.4003
31,我们,e,1,0.4568
31,活泼,e,1,0.4731
31,愚蠢,i,1,0.5003
31,猖狂,i,1,0.3998
31,他们,i,1,0.5756
31,我的,e,1,0.6828
31,傲慢,i,1,0.45
31,自己,e,1,0.5207
31,固执,i,1,0.4171
31,自己,e,1,0.4282
31,他们,i,1,0.3933
31,轻率,i,1,0.5346
31,自己,e,1,0.3791
31,他们,i,1,0.4435
31,他的,i,1,0.5327
31,我的,e,1,0.4848
31,散漫,i,1,0.4271
31,自己,e,1,0.4993
31,俺,e,0,0.4621
31,热情,e,1,0.5674
31,他人,i,1,0.5171
31,俺,e,1,0.4869
31,他的,i,1,0.483
31,我们,e,1,0.3885
31,其他,i,1,0.4554
31,凶狠,i,1,0.4509
31,鲁莽,i,1,0.4578
31,消极,i,1,0.5382
31,他的,i,1,0.4509
31,自卑,i,1,0.4356
31,下贱,i,1,0.4583
31,自私,i,1,0.5556
31,细腻,e,1,0.4552
31,无私,e,1,0.6686
31,他的,i,1,0.5662
31,我们,e,1,0.4832
31,我们,e,1,0.5832
31,他,i,1,0.4041
31,冒失,i,1,0.5547
31,执拗,i,1,0.5232
31,他,i,1,0.5183
31,他们,i,1,0.4089
31,勤奋,e,1,0.6188
31,其他,i,1,0.4888
31,悲观,i,1,0.4684
31,他,i,1,0.4077
31,诚实,e,1,0.5437
31,其他,i,1,0.5274
31,诚恳,e,0,0.4663
31,卑鄙,i,1,0.4335
31,正直,e,1,0.4187
31,刻薄,i,0,0.5486
31,我的,e,1,0.5343
31,我的,e,1,0.4527
31,勇敢,e,1,0.543
31,暴躁,i,1,0.5142
31,我,e,1,0.4491
31,稳重,e,1,0.5474
31,聪明,e,1,0.4127
31,他人,i,1,0.4622
31,他们,i,1,0.6487
31,俺,e,1,0.5305
31,他们,i,1,0.4719
31,俺,e,1,0.5249
31,俺,e,1,0.6491
31,我,e,1,0.4863
31,他的,i,1,0.437
31,我,e,1,0.4026
31,正直,e,1,0.5093
31,悲观,i,1,0.576
31,活泼,e,1,0.4063
31,他,i,1,0.451
31,他们,i,1,0.5207
31,自私,i,1,0.7435
31,勤奋,e,1,0.7623
31,他人,i,1,0.4979
31,他们,i,1,0.4987
31,细腻,e,1,0.507
31,傲慢,i,1,0.4841
31,优秀,e,1,0.5408
31,消极,i,1,0.4962
31,朴实,e,1,0.4846
31,野蛮,i,1,0.5169
31,虚伪,i,1,0.5145
31,他人,i,1,0.5563
31,热情,e,1,0.54990000000000006
31,勇敢,e,1,0.5187
31,他,i,1,0.4904
31,轻率,i,1,0.5828
31,执拗,i,1,0.6199
31,杰出,e,1,0.4692
31,愚蠢,i,1,0.483
31,俺,e,1,0.5858
31,我的,e,1,0.4394
31,他人,i,1,0.4326
31,刻薄,i,1,0.5549
31,其他,i,1,0.52
31,我的,e,1,0.4473
31,认真,e,1,0.521
31,鲁莽,i,1,0.5356
31,崇高,e,1,0.499
31,他,i,1,0.4489
31,猖狂,i,1,0.4992
31,我,e,1,0.4018
31,他,i,1,0.5192
31,他人,i,1,0.506
31,我,e,1,0.4553
31,凶狠,i,1,0.4177
31,他的,i,0,0.3739
31,自己,e,1,0.5044
31,乐观,e,1,0.5724
31,其他,i,1,0.5796
31,我的,e,1,0.4963
31,我的,e,1,0.4357
31,我们,e,1,0.4032
31,我们,e,1,0.5259
31,下贱,i,1,0.5162
31,暴躁,i,1,0.5335
31,我们,e,1,0.4824
31,散漫,i,1,0.5981
31,冒失,i,1,0.5129
31,稳重,e,1,0.4708
31,公正,e,1,0.431
31,自己,e,1,0.382
31,我们,e,1,0.4225
31,诚恳,e,1,0.4707
31,自己,e,1,0.4335
31,自己,e,1,0.4159
31,聪明,e,1,0.556
31,诚实,e,1,0.3733
31,其他,i,1,0.6508
31,固执,i,1,0.5064
31,他的,i,1,0.5507
31,机智,e,1,0.5485
31,卑鄙,i,1,0.5076
31,自卑,i,1,0.8403
31,冷静,e,1,0.6059
31,其他,i,1,0.5679
31,他的,i,1,0.5835
31,无私,e,1,0.5114
31,执拗,i,1,0.853
31,他人,e,1,0.7209
31,他的,e,1,0.5172
31,凶狠,i,1,0.7861
31,下贱,i,1,0.704
31,我,i,1,0.3996
31,他们,e,1,0.4547
31,自己,i,1,0.5363
31,其他,e,1,0.4828
31,诚恳,e,1,0.7505
31,我,i,1,0.6443
31,自己,i,1,0.6663
31,俺,i,1,0.6861
31,他的,e,1,0.4646
31,固执,i,1,0.6922
31,我们,i,1,0.6415
31,卑鄙,i,1,0.6561
31,自己,i,1,0.6353
31,冷静,e,1,0.5339
31,我们,i,1,0.5188
31,悲观,i,0,0.5834
31,我的,i,1,0.5342
31,正直,e,1,0.5505
31,他的,e,1,0.6755
31,我的,i,1,0.5331
31,我,i,1,0.4211
31,他人,e,1,0.7102
31,俺,i,1,0.5957
31,机智,e,1,0.9181
31,他的,e,1,0.6005
31,他们,e,1,0.5359
31,鲁莽,i,1,0.5713
31,公正,e,1,0.654
31,我的,i,1,0.5927
