Words_t1,ans_t1,key_resp_t1.corr,key_resp_t1.rt,Words_t2,ans_t2,key_resp_t2.corr,key_resp_t2.rt,Subject,Category_t1,Category_t2
他,i,1,0.5831,NA,NA,NA,NA,86,他人,NA
傲慢,i,1,0.8818,NA,NA,NA,NA,86,消极,NA
其他,i,1,0.74,NA,NA,NA,NA,86,他人,NA
冷静,e,1,0.7145,NA,NA,NA,NA,86,积极,NA
猖狂,i,1,0.5987,NA,NA,NA,NA,86,消极,NA
他的,i,1,0.7845,NA,NA,NA,NA,86,他人,NA
他的,i,1,0.6324,NA,NA,NA,NA,86,他人,NA
公正,e,1,0.6812,NA,NA,NA,NA,86,积极,NA
稳重,e,1,0.7495,NA,NA,NA,NA,86,积极,NA
他们,i,1,0.616,NA,NA,NA,NA,86,他人,NA
无私,e,1,1.0477,NA,NA,NA,NA,86,积极,NA
优秀,e,1,0.733,NA,NA,NA,NA,86,积极,NA
我们,e,1,0.7646,NA,NA,NA,NA,86,自我,NA
正直,e,1,0.6481,NA,NA,NA,NA,86,积极,NA
其他,i,1,0.6816,NA,NA,NA,NA,86,他人,NA
他,i,1,0.6326,NA,NA,NA,NA,86,他人,NA
聪明,e,1,0.7145,NA,NA,NA,NA,86,积极,NA
我的,e,1,0.5755,NA,NA,NA,NA,86,自我,NA
我们,e,1,0.5481,NA,NA,NA,NA,86,自我,NA
热情,e,1,0.6572,NA,NA,NA,NA,86,积极,NA
固执,i,0,1.086,NA,NA,NA,NA,86,消极,NA
诚实,e,1,0.8872,NA,NA,NA,NA,86,积极,NA
他们,i,1,0.6769,NA,NA,NA,NA,86,他人,NA
机智,e,1,0.7136,NA,NA,NA,NA,86,积极,NA
自己,e,1,0.548,NA,NA,NA,NA,86,自我,NA
他人,i,1,0.5989,NA,NA,NA,NA,86,他人,NA
他人,i,1,0.5492,NA,NA,NA,NA,86,他人,NA
他,i,1,0.5189,NA,NA,NA,NA,86,他人,NA
鲁莽,i,1,0.8613,NA,NA,NA,NA,86,消极,NA
其他,i,1,0.7327,NA,NA,NA,NA,86,他人,NA
野蛮,i,1,0.6994,NA,NA,NA,NA,86,消极,NA
诚恳,e,1,0.6497,NA,NA,NA,NA,86,积极,NA
执拗,i,1,0.6248,NA,NA,NA,NA,86,消极,NA
下贱,i,1,0.7184,NA,NA,NA,NA,86,消极,NA
他人,i,1,0.6809,NA,NA,NA,NA,86,他人,NA
冒失,i,1,0.6736,NA,NA,NA,NA,86,消极,NA
我们,e,1,0.6307,NA,NA,NA,NA,86,自我,NA
暴躁,i,1,0.6656,NA,NA,NA,NA,86,消极,NA
自己,e,1,0.6736,NA,NA,NA,NA,86,自我,NA
自己,e,1,0.4994,NA,NA,NA,NA,86,自我,NA
我的,e,1,0.8684,NA,NA,NA,NA,86,自我,NA
我,e,1,0.5388,NA,NA,NA,NA,86,自我,NA
我,e,1,0.6015,NA,NA,NA,NA,86,自我,NA
俺,e,1,0.6098,NA,NA,NA,NA,86,自我,NA
我,e,1,0.5323,NA,NA,NA,NA,86,自我,NA
勇敢,e,1,0.5839,NA,NA,NA,NA,86,积极,NA
轻率,i,1,0.7976,NA,NA,NA,NA,86,消极,NA
散漫,i,1,0.6339,NA,NA,NA,NA,86,消极,NA
我们,e,1,0.57,NA,NA,NA,NA,86,自我,NA
自私,i,1,1.0321,NA,NA,NA,NA,86,消极,NA
乐观,e,1,0.7496,NA,NA,NA,NA,86,积极,NA
我的,e,1,0.8236,NA,NA,NA,NA,86,自我,NA
俺,e,1,0.6736,NA,NA,NA,NA,86,自我,NA
凶狠,i,1,0.7069,NA,NA,NA,NA,86,消极,NA
我的,e,1,0.6302,NA,NA,NA,NA,86,自我,NA
他,i,1,0.7685,NA,NA,NA,NA,86,他人,NA
认真,e,1,0.6688,NA,NA,NA,NA,86,积极,NA
愚蠢,i,1,0.647,NA,NA,NA,NA,86,消极,NA
细腻,e,1,0.6551,NA,NA,NA,NA,86,积极,NA
他们,i,1,0.9679,NA,NA,NA,NA,86,他人,NA
朴实,e,1,0.5924,NA,NA,NA,NA,86,积极,NA
他们,i,1,0.9157,NA,NA,NA,NA,86,他人,NA
刻薄,i,1,0.7895,NA,NA,NA,NA,86,消极,NA
自己,e,1,0.5882,NA,NA,NA,NA,86,自我,NA
他的,i,1,0.6037,NA,NA,NA,NA,86,他人,NA
消极,i,1,0.6482,NA,NA,NA,NA,86,消极,NA
他人,i,1,0.6909,NA,NA,NA,NA,86,他人,NA
杰出,e,1,0.7245,NA,NA,NA,NA,86,积极,NA
俺,e,1,0.5999,NA,NA,NA,NA,86,自我,NA
活泼,e,1,0.6346,NA,NA,NA,NA,86,积极,NA
俺,e,1,0.7861,NA,NA,NA,NA,86,自我,NA
崇高,e,1,0.8163,NA,NA,NA,NA,86,积极,NA
自卑,i,1,0.7035,NA,NA,NA,NA,86,消极,NA
卑鄙,i,1,0.5373,NA,NA,NA,NA,86,消极,NA
勤奋,e,1,0.5759,NA,NA,NA,NA,86,积极,NA
其他,i,1,0.6869,NA,NA,NA,NA,86,他人,NA
我,e,1,0.4594,NA,NA,NA,NA,86,自我,NA
悲观,i,1,0.5383,NA,NA,NA,NA,86,消极,NA
他的,i,1,0.6485,NA,NA,NA,NA,86,他人,NA
虚伪,i,1,0.8328,NA,NA,NA,NA,86,消极,NA
他,i,1,0.6813,NA,NA,NA,NA,86,他人,NA
优秀,e,1,0.5677,NA,NA,NA,NA,86,积极,NA
他的,i,0,0.4674,NA,NA,NA,NA,86,他人,NA
聪明,e,1,0.6321,NA,NA,NA,NA,86,积极,NA
他,i,1,0.6068,NA,NA,NA,NA,86,他人,NA
猖狂,i,1,0.5498,NA,NA,NA,NA,86,消极,NA
冒失,i,1,0.4887,NA,NA,NA,NA,86,消极,NA
野蛮,i,1,0.4507,NA,NA,NA,NA,86,消极,NA
凶狠,i,1,0.4566,NA,NA,NA,NA,86,消极,NA
虚伪,i,1,0.4551,NA,NA,NA,NA,86,消极,NA
冷静,e,1,0.6667,NA,NA,NA,NA,86,积极,NA
消极,i,1,0.5769,NA,NA,NA,NA,86,消极,NA
我,e,1,0.5256,NA,NA,NA,NA,86,自我,NA
自己,e,1,0.4296,NA,NA,NA,NA,86,自我,NA
悲观,i,1,0.5552,NA,NA,NA,NA,86,消极,NA
我的,e,1,0.4991,NA,NA,NA,NA,86,自我,NA
稳重,e,1,0.649,NA,NA,NA,NA,86,积极,NA
他人,i,1,0.618,NA,NA,NA,NA,86,他人,NA
自私,i,0,0.595,NA,NA,NA,NA,86,消极,NA
执拗,i,1,0.7572,NA,NA,NA,NA,86,消极,NA
