Words_t1,ans_t1,key_resp_t1.corr,key_resp_t1.rt,Words_t2,ans_t2,key_resp_t2.corr,key_resp_t2.rt,Subject,Category_t1,Category_t2
自己,e,1,1.4035,NA,NA,NA,NA,69,自我,NA
执拗,i,1,0.7149,NA,NA,NA,NA,69,消极,NA
下贱,i,1,0.846,NA,NA,NA,NA,69,消极,NA
杰出,e,1,0.7097,NA,NA,NA,NA,69,积极,NA
诚实,e,1,0.8558,NA,NA,NA,NA,69,积极,NA
活泼,e,1,0.5632,NA,NA,NA,NA,69,积极,NA
认真,e,1,0.5608,NA,NA,NA,NA,69,积极,NA
他人,i,1,0.7814,NA,NA,NA,NA,69,他人,NA
悲观,i,0,0.9299,NA,NA,NA,NA,69,消极,NA
自私,i,1,0.0292,NA,NA,NA,NA,69,消极,NA
他人,i,1,0.9335,NA,NA,NA,NA,69,他人,NA
冒失,i,1,0.7567,NA,NA,NA,NA,69,消极,NA
暴躁,i,1,0.5758,NA,NA,NA,NA,69,消极,NA
俺,e,1,0.877,NA,NA,NA,NA,69,自我,NA
他们,i,1,0.8805,NA,NA,NA,NA,69,他人,NA
虚伪,i,1,0.6174,NA,NA,NA,NA,69,消极,NA
稳重,e,1,0.9125,NA,NA,NA,NA,69,积极,NA
卑鄙,i,1,0.8925,NA,NA,NA,NA,69,消极,NA
我的,e,1,1.2652,NA,NA,NA,NA,69,自我,NA
自卑,i,1,0.6152,NA,NA,NA,NA,69,消极,NA
我的,e,1,0.8494,NA,NA,NA,NA,69,自我,NA
公正,e,1,0.9361,NA,NA,NA,NA,69,积极,NA
聪明,e,1,0.891,NA,NA,NA,NA,69,积极,NA
勇敢,e,1,0.5991,NA,NA,NA,NA,69,积极,NA
愚蠢,i,1,0.709,NA,NA,NA,NA,69,消极,NA
轻率,i,1,1.4658,NA,NA,NA,NA,69,消极,NA
我们,e,1,1.4292,NA,NA,NA,NA,69,自我,NA
我,e,1,1.1393,NA,NA,NA,NA,69,自我,NA
野蛮,i,1,1.3297,NA,NA,NA,NA,69,消极,NA
他们,i,1,0.6493,NA,NA,NA,NA,69,他人,NA
我们,e,0,NA,NA,NA,NA,NA,69,自我,NA
自己,e,1,0.599,NA,NA,NA,NA,69,自我,NA
固执,i,1,0.6517,NA,NA,NA,NA,69,消极,NA
其他,i,1,0.6492,NA,NA,NA,NA,69,他人,NA
细腻,e,1,0.9703,NA,NA,NA,NA,69,积极,NA
我们,e,0,NA,NA,NA,NA,NA,69,自我,NA
俺,e,0,NA,NA,NA,NA,NA,69,自我,NA
其他,i,1,0.5961,NA,NA,NA,NA,69,他人,NA
俺,e,1,0.682,NA,NA,NA,NA,69,自我,NA
