Subject,Words_t1,ans_t1,key_resp_t1_corr,key_resp_t1_rt
56,我的,e,1,0.5675
56,下贱,i,1,0.4555
56,愚蠢,i,1,0.4631
56,优秀,e,1,0.4003
56,我们,e,1,0.3473
56,凶狠,i,1,0.473
56,我们,e,1,0.4036
56,热情,e,1,0.4245
56,冷静,e,0,0.3851
56,崇高,e,1,0.6609
56,散漫,i,1,0.6069
56,他的,i,0,0.3839
56,活泼,e,1,0.4689
56,暴躁,i,1,0.5523
56,我,e,1,0.4928
56,诚实,e,1,0.4731
56,轻率,i,1,0.5765
56,刻薄,i,1,0.5278
56,固执,i,1,0.4493
56,勇敢,e,1,0.5293
56,悲观,i,1,0.5582
56,他的,i,1,0.5415
56,我,e,1,0.385
56,聪明,e,0,0.6879
56,我们,e,1,0.4726
56,冒失,i,1,0.4379
56,其他,i,1,0.4244
56,我的,e,1,0.3632
56,我,e,1,0.382
56,他,i,1,0.5261
56,傲慢,i,1,0.5996
56,野蛮,i,1,0.6004
56,其他,i,1,0.5275
56,消极,i,1,0.694
56,俺,e,1,0.6249
56,朴实,e,1,1.0128
56,俺,e,1,0.4867
56,我的,e,1,0.4118
56,他的,i,1,0.6073
56,正直,e,1,0.54
56,他的,i,1,0.5159
56,诚恳,e,1,0.73740000000000006
56,自卑,i,1,0.583
56,自己,e,1,0.5684
56,我的,e,1,0.4795
56,俺,e,1,0.4971
56,他人,i,1,0.5214
56,他们,i,1,0.6221
56,稳重,e,1,0.5916
56,他们,i,1,0.5366
56,他人,i,1,0.5236
56,自己,e,1,0.4444
56,我,e,1,0.4908
56,他,i,1,0.5901
56,自私,i,1,0.6211
56,其他,i,1,0.4399
56,他们,i,0,0.5622
56,他,i,1,0.6092
56,其他,i,1,0.5222
56,细腻,e,1,0.6918
56,公正,e,1,0.5336
56,自己,e,1,0.6428
56,他们,i,1,0.5577
56,认真,e,1,0.5744
56,勤奋,e,1,0.6311
56,他,i,1,0.4829
56,他人,i,1,0.3516
56,猖狂,i,1,0.4316
56,杰出,e,1,0.591
56,他人,i,1,0.4971
56,乐观,e,1,0.4221
56,虚伪,i,1,0.445
56,鲁莽,i,1,0.5075
56,卑鄙,i,1,0.4198
56,无私,e,0,0.3596
56,执拗,i,1,0.4789
56,自己,e,1,0.5943
56,机智,e,1,0.5208
56,俺,e,1,0.4166
56,我们,e,1,0.4421
56,他的,i,1,0.5401
56,公正,e,1,0.506
56,俺,e,1,0.4866
56,冷静,e,0,0.4372
56,其他,i,1,0.49370000000000003
56,我,e,1,0.418
56,暴躁,i,1,0.4545
56,他,i,1,0.6274
56,优秀,e,1,0.5179
56,冒失,i,1,0.5152
56,卑鄙,i,1,0.5062
56,下贱,i,1,0.4668
56,俺,e,1,0.4616
56,我们,e,1,0.3963
56,他们,i,1,0.5524
56,杰出,e,1,0.4478
56,他,i,1,0.4361
56,我,e,1,0.4705
56,鲁莽,i,1,0.5109
56,野蛮,i,1,0.4877
56,愚蠢,i,1,0.6183
56,固执,i,1,0.5763
56,我们,e,1,0.4186
56,我,e,1,0.4608
56,我,e,1,0.3882
56,他的,i,1,0.4087
56,自己,e,1,0.5732
56,他人,i,1,0.4135
56,其他,i,1,0.4699
56,虚伪,i,1,0.4916
56,朴实,e,0,0.4272
56,我的,e,1,0.4192
56,乐观,e,1,0.5395
56,我的,e,1,0.4121
56,他人,i,1,0.4487
56,勇敢,e,1,0.5478
56,悲观,i,1,0.5281
56,猖狂,i,1,0.5095
56,凶狠,i,1,0.4629
56,傲慢,i,1,0.4956
56,热情,e,1,0.5528
56,执拗,i,1,0.4917
56,诚实,e,1,0.5112
56,他人,i,1,0.4831
56,散漫,i,1,0.6667
56,他人,i,1,0.4783
56,自己,e,1,0.6245
56,其他,i,1,0.6476
56,我的,e,1,0.4337
56,细腻,e,0,0.6651
56,他,i,1,0.6182
56,稳重,e,1,0.7882
56,活泼,e,1,0.5372
56,自己,e,1,0.4999
56,崇高,e,1,0.5946
56,他们,i,1,0.4954
56,我们,e,1,0.4721
