Words_t1,ans_t1,key_resp_t1.corr,key_resp_t1.rt,Words_t2,ans_t2,key_resp_t2.corr,key_resp_t2.rt,Subject,Category_t1,Category_t2
自私,i,1,0.8508,NA,NA,NA,NA,85,消极,NA
诚实,e,1,0.5515,NA,NA,NA,NA,85,积极,NA
崇高,e,1,0.6344,NA,NA,NA,NA,85,积极,NA
细腻,e,1,0.6891,NA,NA,NA,NA,85,积极,NA
他人,i,1,0.684,NA,NA,NA,NA,85,他人,NA
自己,e,1,1.1612,NA,NA,NA,NA,85,自我,NA
我的,e,1,0.6001,NA,NA,NA,NA,85,自我,NA
鲁莽,i,1,0.8532,NA,NA,NA,NA,85,消极,NA
俺,e,1,0.7027,NA,NA,NA,NA,85,自我,NA
卑鄙,i,1,0.6188,NA,NA,NA,NA,85,消极,NA
他的,i,1,1.2226,NA,NA,NA,NA,85,他人,NA
凶狠,i,1,0.9936,NA,NA,NA,NA,85,消极,NA
散漫,i,1,0.567,NA,NA,NA,NA,85,消极,NA
野蛮,i,1,0.9603,NA,NA,NA,NA,85,消极,NA
他们,i,1,0.8923,NA,NA,NA,NA,85,他人,NA
他的,i,1,0.4839,NA,NA,NA,NA,85,他人,NA
冒失,i,1,0.9576,NA,NA,NA,NA,85,消极,NA
他们,i,1,0.8017,NA,NA,NA,NA,85,他人,NA
傲慢,i,1,0.619,NA,NA,NA,NA,85,消极,NA
他,i,1,0.4405,NA,NA,NA,NA,85,他人,NA
我,e,1,0.5681,NA,NA,NA,NA,85,自我,NA
我们,e,1,0.7009,NA,NA,NA,NA,85,自我,NA
轻率,i,1,1.2174,NA,NA,NA,NA,85,消极,NA
消极,i,1,0.5511,NA,NA,NA,NA,85,消极,NA
下贱,i,1,0.814,NA,NA,NA,NA,85,消极,NA
刻薄,i,1,0.4799,NA,NA,NA,NA,85,消极,NA
他人,i,1,1.1007,NA,NA,NA,NA,85,他人,NA
俺,e,0,0.5346,NA,NA,NA,NA,85,自我,NA
悲观,i,1,1.3408,NA,NA,NA,NA,85,消极,NA
我的,e,1,0.6337,NA,NA,NA,NA,85,自我,NA
乐观,e,1,0.6571,NA,NA,NA,NA,85,积极,NA
活泼,e,1,0.4767,NA,NA,NA,NA,85,积极,NA
勇敢,e,1,0.3009,NA,NA,NA,NA,85,积极,NA
他,i,0,0.3895,NA,NA,NA,NA,85,他人,NA
我,e,1,0.534,NA,NA,NA,NA,85,自我,NA
执拗,i,1,1.3197,NA,NA,NA,NA,85,消极,NA
其他,i,1,1.2006,NA,NA,NA,NA,85,他人,NA
诚恳,e,1,0.6587,NA,NA,NA,NA,85,积极,NA
公正,e,1,0.6723,NA,NA,NA,NA,85,积极,NA
我们,e,1,0.4088,NA,NA,NA,NA,85,自我,NA
朴实,e,0,NA,NA,NA,NA,NA,85,积极,NA
他人,i,1,0.6194,NA,NA,NA,NA,85,他人,NA
其他,i,1,0.5515,NA,NA,NA,NA,85,他人,NA
愚蠢,i,1,0.6843,NA,NA,NA,NA,85,消极,NA
我的,e,1,0.6737,NA,NA,NA,NA,85,自我,NA
他们,i,1,0.6014,NA,NA,NA,NA,85,他人,NA
我们,e,0,0.5877,NA,NA,NA,NA,85,自我,NA
自卑,i,1,0.5715,NA,NA,NA,NA,85,消极,NA
自己,e,1,0.6956,NA,NA,NA,NA,85,自我,NA
正直,e,1,0.686,NA,NA,NA,NA,85,积极,NA
他,i,1,0.8696,NA,NA,NA,NA,85,他人,NA
我的,e,1,0.751,NA,NA,NA,NA,85,自我,NA
稳重,e,1,0.5417,NA,NA,NA,NA,85,积极,NA
他,i,0,0.3868,NA,NA,NA,NA,85,他人,NA
猖狂,i,1,0.7593,NA,NA,NA,NA,85,消极,NA
固执,i,0,NA,NA,NA,NA,NA,85,消极,NA
他人,i,0,0.7673,NA,NA,NA,NA,85,他人,NA
他的,i,1,0.5101,NA,NA,NA,NA,85,他人,NA
俺,e,1,0.6516,NA,NA,NA,NA,85,自我,NA
认真,e,1,0.8874,NA,NA,NA,NA,85,积极,NA
优秀,e,1,1.3357,NA,NA,NA,NA,85,积极,NA
自己,e,1,0.8625,NA,NA,NA,NA,85,自我,NA
他的,i,1,0.8509,NA,NA,NA,NA,85,他人,NA
俺,e,1,0.751,NA,NA,NA,NA,85,自我,NA
热情,e,1,0.5617,NA,NA,NA,NA,85,积极,NA
机智,e,1,0.7014,NA,NA,NA,NA,85,积极,NA
其他,i,0,0.6183,NA,NA,NA,NA,85,他人,NA
冷静,e,1,0.6282,NA,NA,NA,NA,85,积极,NA
我,e,1,0.7005,NA,NA,NA,NA,85,自我,NA
我们,e,1,0.4524,NA,NA,NA,NA,85,自我,NA
勤奋,e,1,0.8388,NA,NA,NA,NA,85,积极,NA
其他,i,1,1.0508,NA,NA,NA,NA,85,他人,NA
无私,e,1,0.6012,NA,NA,NA,NA,85,积极,NA
虚伪,i,1,0.6349,NA,NA,NA,NA,85,消极,NA
杰出,e,1,0.6682,NA,NA,NA,NA,85,积极,NA
我,e,1,0.5948,NA,NA,NA,NA,85,自我,NA
他们,i,1,0.8337,NA,NA,NA,NA,85,他人,NA
自己,e,0,1.0431,NA,NA,NA,NA,85,自我,NA
聪明,e,1,0.6753,NA,NA,NA,NA,85,积极,NA
暴躁,i,1,0.6436,NA,NA,NA,NA,85,消极,NA
