Subject,Words_t1,ans_t1,key_resp_t1_corr,key_resp_t1_rt
40,其他,i,1,0.7484
40,他人,i,1,0.5809
40,轻率,i,1,0.6816
40,暴躁,i,1,0.5658
40,刻薄,i,1,0.5491
40,他人,i,1,0.6474
40,其他,i,1,0.5302
40,我,e,1,0.4341
40,诚实,e,1,0.6285
40,其他,i,1,0.5964
40,活泼,e,1,0.5161
40,傲慢,i,1,0.5387
40,其他,i,1,0.5316
40,我,e,1,0.4271
40,优秀,e,1,0.444
40,消极,i,1,0.5988
40,冷静,e,1,0.9485
40,热情,e,1,0.5808
40,我的,e,1,0.5398
40,俺,e,1,0.8805
40,愚蠢,i,1,0.5469
40,我,e,1,0.4164
40,我的,e,1,0.4927
40,固执,i,1,0.5276
40,他的,i,1,0.6245
40,散漫,i,1,0.6166
40,俺,e,1,0.55
40,他们,i,1,0.6236
40,自己,e,1,0.4572
40,乐观,e,1,0.7127
40,悲观,i,1,0.5552
40,我们,e,1,0.4276
40,他的,i,1,0.6196
40,虚伪,i,1,0.5367
40,他们,i,0,0.388
40,我们,e,1,0.4154
40,他们,i,0,0.403
40,他,i,1,0.5882
40,自己,e,1,0.6844
40,我,e,1,0.4594
40,他的,i,1,0.5093
40,猖狂,i,1,0.5823
40,诚恳,e,1,0.5843
40,我们,e,1,0.481
40,俺,e,1,0.5832
40,执拗,i,1,0.6537
40,勇敢,e,1,0.6069
40,公正,e,1,0.7137
40,他的,i,1,0.5765
40,无私,e,1,0.7335
40,细腻,e,1,0.7081
40,我们,e,1,0.518
40,鲁莽,i,1,0.576
40,野蛮,i,1,0.6285
40,正直,e,1,0.5978
40,自己,e,1,0.5074
40,他,i,1,0.7066
40,我的,e,1,0.4849
40,聪明,e,1,0.6421
40,俺,e,1,0.6895
40,朴实,e,1,0.732
40,稳重,e,1,0.6423
40,他人,i,1,0.5212
40,自己,e,1,0.4401
40,卑鄙,i,1,0.5514
40,冒失,i,1,0.5608
40,勤奋,e,1,0.54990000000000006
40,他们,i,0,0.4708
40,自卑,i,1,0.8101
40,认真,e,1,0.5356
40,他,i,1,0.6091
40,凶狠,i,1,0.669
40,他人,i,1,0.6908
40,杰出,e,1,0.6071
40,他,i,1,0.5185
40,下贱,i,1,0.5793
40,机智,e,1,0.5684
40,自私,i,1,0.7473
40,崇高,e,1,0.6709
40,我的,e,1,0.5992
40,他的,i,1,0.7267
40,他人,i,1,0.4778
40,热情,e,1,0.4681
40,机智,e,1,0.5376
40,自己,e,1,0.506
40,他人,i,1,0.5154
40,他,i,1,0.4871
40,野蛮,i,1,0.6277
40,我的,e,1,0.4081
40,朴实,e,1,0.5545
40,他的,i,1,0.4568
40,他们,i,1,0.4654
40,勤奋,e,1,0.5434
40,俺,e,1,0.6861
40,乐观,e,1,0.5095
40,愚蠢,i,1,0.5663
40,自私,i,1,0.7888
40,他人,i,1,0.4913
40,自卑,i,1,0.6045
40,我们,e,1,0.4971
40,公正,e,1,0.5778
40,我们,e,1,0.5136
40,他的,i,1,0.505
40,悲观,i,1,0.5473
40,他的,i,1,0.5341
40,俺,e,1,0.5484
40,细腻,e,1,0.5932
40,执拗,i,1,0.5545
40,凶狠,i,1,0.6338
40,活泼,e,1,0.6331
40,认真,e,1,0.5277
40,我,e,1,0.4447
40,聪明,e,1,0.4412
40,他,i,1,0.5119
40,鲁莽,i,1,0.5392
40,他人,i,1,0.5147
40,稳重,e,1,0.5922
40,刻薄,i,1,0.531
40,诚实,e,1,0.6638
40,俺,e,1,0.5253
40,散漫,i,1,0.5196
40,其他,i,1,0.5396
40,我,e,1,0.4208
40,冷静,e,1,0.9972
40,俺,e,1,0.6477
40,其他,i,1,0.5416
40,优秀,e,1,0.5094
40,正直,e,1,0.5227
40,卑鄙,i,1,0.5302
40,我的,e,1,0.4267
40,傲慢,i,1,0.5407
40,他们,i,1,0.5806
40,虚伪,i,1,0.547
40,冒失,i,1,0.5886
40,他,i,1,0.6533
40,我,e,1,0.4353
40,他们,i,1,0.5057
40,杰出,e,1,0.5643
40,无私,e,1,1.0722
40,其他,i,1,0.5989
40,消极,i,1,0.8498
40,其他,i,1,0.6632
40,自己,e,1,0.5037
40,猖狂,i,1,1.0919
40,下贱,i,1,0.5822
40,我们,e,1,0.5414
40,自己,e,1,0.6208
40,轻率,i,1,0.7974
40,固执,i,1,1.0373000000000001
40,我的,e,1,0.427
40,自己,e,1,0.4413
40,他们,i,1,0.704
40,我们,e,1,0.4984
