Words_t1,ans_t1,key_resp_t1.corr,key_resp_t1.rt,Words_t2,ans_t2,key_resp_t2.corr,key_resp_t2.rt,Subject,Category_t1,Category_t2
暴躁,i,1,0.7133,NA,NA,NA,NA,51,消极,NA
他的,i,1,0.6155,NA,NA,NA,NA,51,他人,NA
他的,i,1,0.4855,NA,NA,NA,NA,51,他人,NA
我,e,1,1.0731,NA,NA,NA,NA,51,自我,NA
机智,e,1,0.5521,NA,NA,NA,NA,51,积极,NA
乐观,e,1,0.612,NA,NA,NA,NA,51,积极,NA
诚实,e,1,0.4232,NA,NA,NA,NA,51,积极,NA
我们,e,1,0.8121,NA,NA,NA,NA,51,自我,NA
无私,e,0,0.4872,NA,NA,NA,NA,51,积极,NA
他们,i,1,0.5704,NA,NA,NA,NA,51,他人,NA
俺,e,1,0.419,NA,NA,NA,NA,51,自我,NA
自己,e,1,0.4448,NA,NA,NA,NA,51,自我,NA
冷静,e,1,0.5899,NA,NA,NA,NA,51,积极,NA
勤奋,e,1,0.4188,NA,NA,NA,NA,51,积极,NA
固执,i,1,0.6789,NA,NA,NA,NA,51,消极,NA
俺,e,1,0.5811,NA,NA,NA,NA,51,自我,NA
凶狠,i,1,0.554,NA,NA,NA,NA,51,消极,NA
我,e,1,0.4609,NA,NA,NA,NA,51,自我,NA
自私,i,0,0.5888,NA,NA,NA,NA,51,消极,NA
执拗,i,1,0.5939,NA,NA,NA,NA,51,消极,NA
自卑,i,1,0.521,NA,NA,NA,NA,51,消极,NA
活泼,e,1,0.5456,NA,NA,NA,NA,51,积极,NA
他人,i,1,0.5288,NA,NA,NA,NA,51,他人,NA
他,i,1,0.6471,NA,NA,NA,NA,51,他人,NA
他们,i,1,0.535,NA,NA,NA,NA,51,他人,NA
其他,i,1,0.4431,NA,NA,NA,NA,51,他人,NA
下贱,i,1,0.5042,NA,NA,NA,NA,51,消极,NA
俺,e,1,0.5718,NA,NA,NA,NA,51,自我,NA
自己,e,1,0.4432,NA,NA,NA,NA,51,自我,NA
崇高,e,1,0.5156,NA,NA,NA,NA,51,积极,NA
猖狂,i,1,0.6082,NA,NA,NA,NA,51,消极,NA
其他,i,1,0.6005,NA,NA,NA,NA,51,他人,NA
虚伪,i,1,0.3998,NA,NA,NA,NA,51,消极,NA
我,e,1,0.4667,NA,NA,NA,NA,51,自我,NA
俺,e,1,0.6869,NA,NA,NA,NA,51,自我,NA
其他,i,1,0.534,NA,NA,NA,NA,51,他人,NA
野蛮,i,1,0.4121,NA,NA,NA,NA,51,消极,NA
我们,e,1,0.5825,NA,NA,NA,NA,51,自我,NA
他,i,1,0.5698,NA,NA,NA,NA,51,他人,NA
他的,i,1,0.5335,NA,NA,NA,NA,51,他人,NA
傲慢,i,1,0.5886,NA,NA,NA,NA,51,消极,NA
他们,i,1,0.4014,NA,NA,NA,NA,51,他人,NA
他们,i,1,0.375,NA,NA,NA,NA,51,他人,NA
其他,i,1,0.381,NA,NA,NA,NA,51,他人,NA
自己,e,1,0.5466,NA,NA,NA,NA,51,自我,NA
认真,e,1,0.667,NA,NA,NA,NA,51,积极,NA
优秀,e,1,0.5638,NA,NA,NA,NA,51,积极,NA
杰出,e,1,0.5695,NA,NA,NA,NA,51,积极,NA
他人,i,1,0.9712,NA,NA,NA,NA,51,他人,NA
朴实,e,0,0.3695,NA,NA,NA,NA,51,积极,NA
消极,i,1,0.5247,NA,NA,NA,NA,51,消极,NA
稳重,e,1,0.5304,NA,NA,NA,NA,51,积极,NA
悲观,i,1,0.5466,NA,NA,NA,NA,51,消极,NA
我们,e,1,0.448,NA,NA,NA,NA,51,自我,NA
勇敢,e,1,0.4306,NA,NA,NA,NA,51,积极,NA
他人,i,0,0.4203,NA,NA,NA,NA,51,他人,NA
我,e,1,0.4217,NA,NA,NA,NA,51,自我,NA
我的,e,1,0.4424,NA,NA,NA,NA,51,自我,NA
他,i,1,0.5939,NA,NA,NA,NA,51,他人,NA
公正,e,1,0.6603,NA,NA,NA,NA,51,积极,NA
他人,i,1,0.4851,NA,NA,NA,NA,51,他人,NA
冒失,i,1,0.6609,NA,NA,NA,NA,51,消极,NA
聪明,e,1,0.5268,NA,NA,NA,NA,51,积极,NA
鲁莽,i,1,0.5485,NA,NA,NA,NA,51,消极,NA
他,i,1,0.5575,NA,NA,NA,NA,51,他人,NA
轻率,i,1,0.5772,NA,NA,NA,NA,51,消极,NA
他的,i,1,0.8437,NA,NA,NA,NA,51,他人,NA
正直,e,1,0.7459,NA,NA,NA,NA,51,积极,NA
刻薄,i,1,0.5644,NA,NA,NA,NA,51,消极,NA
