Subject,Words_t1,ans_t1,key_resp_t1_corr,key_resp_t1_rt
27,我们,e,1,0.7865
27,他人,i,1,0.5834
27,暴躁,i,1,0.4806
27,我们,e,1,0.66
27,我们,e,1,0.4531
27,我的,e,1,0.4716
27,虚伪,i,1,0.5299
27,他们,i,1,0.6799
27,我,e,1,0.6185
27,自己,e,1,0.6406
27,他人,i,1,0.5951
27,野蛮,i,1,0.5679
27,我的,e,1,0.372
27,冒失,i,1,0.5852
27,愚蠢,i,1,0.9368
27,正直,e,1,0.5116
27,俺,e,1,0.5772
27,朴实,e,1,0.6846
27,我,e,1,0.3961
27,活泼,e,1,0.5011
27,细腻,e,1,0.5361
27,我们,e,1,0.3636
27,热情,e,1,0.4948
27,无私,e,1,1.0048
27,其他,i,1,0.7369
27,俺,e,1,0.5869
27,公正,e,1,0.5445
27,凶狠,i,1,0.6388
27,机智,e,1,0.4867
27,勤奋,e,1,0.51
27,冷静,e,1,0.4622
27,轻率,i,1,0.6644
27,聪明,e,1,0.495
27,我的,e,1,0.5744
27,诚实,e,1,0.5005
27,傲慢,i,1,0.5412
27,崇高,e,1,0.5013
27,自己,e,1,0.4621
27,他人,i,1,0.4736
27,他的,i,1,0.6095
27,他们,i,1,0.3859
27,勇敢,e,1,0.6174
27,优秀,e,1,0.4303
27,其他,i,1,0.5176
27,俺,e,1,0.6058
27,他的,i,1,0.5669
27,他的,i,1,0.4205
27,乐观,e,1,0.5217
27,我,e,1,0.5833
27,猖狂,i,1,0.5716
27,自己,e,1,0.535
27,自己,e,1,0.4219
27,刻薄,i,1,0.4839
27,自私,i,0,0.4905
27,俺,e,1,0.5444
27,他们,i,1,0.5733
27,稳重,e,1,0.6675
27,他,i,1,0.5194
27,自卑,i,1,0.6182
27,他的,i,1,0.7015
27,诚恳,e,1,0.5777
27,他,i,1,0.5011
27,他,i,1,0.4844
27,固执,i,1,0.6219
27,我的,e,1,0.5918
27,消极,i,1,0.6348
27,卑鄙,i,1,0.4958
27,他人,i,1,0.5038
27,他们,i,1,0.4247
27,下贱,i,1,0.5512
27,鲁莽,i,1,0.5524
27,认真,e,1,0.601
27,其他,i,1,0.6564
27,散漫,i,1,0.6342
27,执拗,i,1,0.5923
27,我,e,1,0.5213
27,杰出,e,1,0.6681
27,其他,i,1,0.4456
27,他,i,1,0.5289
27,悲观,i,1,0.6297
27,我的,e,1,0.7423
27,勇敢,e,1,0.5308
27,傲慢,i,1,0.5981
27,卑鄙,i,1,0.4245
27,我的,e,1,0.4986
27,优秀,e,1,0.4509
27,俺,e,1,0.5435
27,稳重,e,1,0.5535
27,诚实,e,1,0.457
27,他的,i,1,0.5206
27,散漫,i,1,0.5678
27,他的,i,1,0.4073
27,俺,e,1,0.6482
27,自卑,i,1,0.6233
27,细腻,e,1,0.6324
27,他们,i,1,0.5228
27,下贱,i,1,0.5246
27,轻率,i,1,0.5578
27,俺,e,1,0.706
27,他们,i,1,0.6744
27,虚伪,i,1,0.623
27,机智,e,1,0.5331
27,他,i,1,0.4978
27,鲁莽,i,1,0.5073
27,执拗,i,1,0.5651
27,刻薄,i,1,0.5229
27,他,i,1,0.488
27,热情,e,1,0.5695
27,我的,e,1,0.5859
27,诚恳,e,1,0.4966
27,无私,e,1,0.6354
27,消极,i,1,0.5503
27,冷静,e,1,0.8796
27,悲观,i,1,0.624
27,我的,e,1,0.4909
27,我,e,1,0.4982
27,他们,i,1,0.6258
27,杰出,e,1,0.5966
27,勤奋,e,1,0.4498
27,乐观,e,1,0.4544
27,我,e,1,0.4662
27,朴实,e,1,0.6091
27,冒失,i,1,0.5831
27,暴躁,i,1,0.5027
27,其他,i,1,0.4902
27,我们,e,1,0.5934
27,认真,e,1,0.6159
27,自己,e,1,0.4579
27,我,e,1,0.4146
27,他,i,1,0.4386
27,他人,i,1,0.4825
27,他人,i,1,0.3842
27,他的,i,1,0.421
27,崇高,e,1,0.5468
27,我们,e,1,0.5024
27,他的,i,0,0.4209
27,其他,i,1,0.6038
27,野蛮,i,1,0.6054
27,自己,e,1,0.5487
27,愚蠢,i,1,0.6027
27,自己,e,1,0.581
27,俺,e,1,0.5978
27,他人,i,1,0.4843
27,他,i,1,0.4503
27,聪明,e,1,0.5097
27,我们,e,1,0.8739
27,正直,e,1,0.5709
27,我,e,1,0.4566
27,猖狂,i,1,0.5475
27,其他,i,1,1.0546
27,他们,i,1,0.4436
27,我们,e,1,0.5046
27,公正,e,1,0.6012
27,固执,i,1,0.7911
27,活泼,e,1,0.5719
27,自己,e,1,0.5305
27,他人,i,1,0.5802
27,其他,i,1,0.4818
27,凶狠,i,1,0.5675
27,自私,i,1,0.7597
27,野蛮,i,1,0.4574
27,他的,i,1,0.5472
27,俺,e,1,0.4994
27,我,e,1,0.3732
27,我们,e,1,0.7409
27,我的,e,1,0.4382
27,自己,e,1,0.4074
27,无私,e,1,0.4855
27,我的,e,1,0.5307
27,鲁莽,i,1,0.5649
27,机智,e,1,0.5516
27,活泼,e,1,0.5064
27,散漫,i,1,0.5873
27,轻率,i,1,0.6319
27,他,i,1,0.8042
27,认真,e,1,1.375
27,稳重,e,1,0.7437
27,执拗,i,1,0.5708
27,俺,e,1,0.7148
27,他人,i,1,0.7329
27,细腻,e,1,0.5871
27,卑鄙,i,1,0.5967
27,他的,i,1,0.7307
27,他,i,1,0.4557
27,固执,i,1,0.5023
27,自己,e,1,0.7896
27,诚恳,e,1,0.5318
27,下贱,i,1,0.4882
27,其他,i,1,0.7277
27,其他,i,1,0.5295
27,猖狂,i,1,0.7941
27,其他,i,1,0.4998
27,俺,e,0,0.4504
27,刻薄,i,1,0.4594
27,其他,i,1,0.4344
27,他人,i,1,0.411
27,冷静,e,1,0.5682
27,热情,e,1,0.4227
27,悲观,i,1,0.646
27,傲慢,i,1,0.5562
27,他们,i,1,0.4069
27,暴躁,i,1,0.4534
27,正直,e,1,0.6788
27,他,i,1,0.8847
27,我的,e,1,0.5958
27,我,e,1,0.4243
27,他们,i,1,0.504
27,他,i,1,0.47
27,凶狠,i,1,0.5508
27,我们,e,1,0.5176
27,诚实,e,1,0.6674
27,崇高,e,1,0.4674
27,自己,e,1,0.4222
27,他们,i,1,0.6178
27,自卑,i,1,0.9177
27,自己,e,1,0.6938
27,朴实,e,1,0.6178
27,虚伪,i,1,0.5188
27,他人,i,1,0.5041
27,俺,e,1,0.5684
27,乐观,e,1,0.5684
27,他人,i,1,0.4652
27,聪明,e,1,0.4996
27,自私,i,1,0.5431
27,冒失,i,1,0.6321
27,勤奋,e,1,0.6233
27,优秀,e,1,0.4959
27,愚蠢,i,1,0.6451
27,我们,e,1,0.5157
27,他们,i,1,0.5987
27,消极,i,1,0.6961
27,我们,e,1,0.5005
27,公正,e,1,0.5746
27,他的,i,1,0.7811
27,我的,e,1,0.4919
27,勇敢,e,1,0.4966
27,杰出,e,1,0.574
27,我,e,1,0.4748
27,我,e,1,0.4015
27,他的,i,1,0.5523
27,刻薄,i,1,1.2787
27,暴躁,i,1,0.8359
27,崇高,e,1,0.7867
27,我们,i,1,1.0979
27,朴实,e,1,0.8632
27,自己,i,1,0.5806
27,稳重,e,1,0.6682
