Subject,Words_t1,ans_t1,key_resp_t1_corr,key_resp_t1_rt
73,固执,i,1,0.6042
73,消极,i,1,0.5488
73,自私,i,1,0.741
73,公正,e,1,0.7486
73,我,e,0,0.445
73,其他,i,1,0.7986
73,冷静,e,1,0.9367
73,野蛮,i,1,0.6312
73,他的,i,1,0.4929
73,他人,i,1,0.3679
73,我的,e,1,0.8741
73,散漫,i,0,1.3194
73,我的,e,1,0.922
73,他,i,1,0.5616
73,细腻,e,0,1.1655
73,认真,e,1,0.8549
73,无私,e,1,1.0274
73,我们,e,1,1.0646
73,鲁莽,i,1,0.6608
73,自己,e,1,0.9092
73,他,i,1,0.6181
73,其他,i,1,0.4885
73,我的,e,1,0.6056
73,勇敢,e,1,1.2479
73,我们,e,1,0.4731
73,自己,e,1,0.5922
73,我,e,1,0.5491
73,其他,i,1,0.647
73,乐观,e,1,0.8257
73,热情,e,1,0.6874
73,自己,e,1,0.6829
73,我们,e,1,0.6469
73,暴躁,i,1,0.6599
73,崇高,e,1,0.7826
73,他们,i,1,0.8225
73,俺,e,1,0.6726
73,俺,e,1,0.5299
73,他的,i,1,0.6202
73,傲慢,i,1,0.7849
73,我们,e,1,0.5833
73,卑鄙,i,1,1.0215
73,猖狂,i,1,0.6175
73,执拗,i,1,0.4653
73,俺,e,1,0.6588
73,其他,i,1,0.6464
73,下贱,i,1,0.5443
73,他的,i,0,0.7784
73,他人,i,1,0.3982
73,他的,i,1,0.4644
73,聪明,e,1,0.8607
73,活泼,e,1,1.0344
73,我,e,1,0.7038
73,正直,e,1,0.5649
73,他,i,1,0.5166
73,机智,e,1,0.8263
73,愚蠢,i,1,0.7715
73,朴实,e,1,1.0002
73,自己,e,1,1.0627
73,悲观,i,1,0.6966
73,他们,i,1,0.7138
73,他人,i,1,0.5303
73,我,e,1,0.5338
73,自卑,i,1,0.8121
73,他人,i,1,1.1181
73,虚伪,i,1,0.5294
73,我的,e,1,0.7228
73,勤奋,e,1,0.98
73,稳重,e,1,0.6882
73,冒失,i,0,0.7347
73,诚恳,e,1,0.6114
73,轻率,i,1,0.6312
73,俺,e,1,0.9691
73,优秀,e,1,0.7825
73,他们,i,1,0.6166
73,凶狠,i,1,0.6594
73,他们,i,1,0.847
73,诚实,e,1,0.7767
73,他,i,1,0.8052
73,杰出,e,1,0.7106
73,刻薄,i,1,0.5698
73,我的,e,1,0.9451
73,下贱,i,1,0.8199
73,俺,e,1,0.8526
73,杰出,e,1,0.6768
73,我们,e,1,0.4533
