Words_t1,ans_t1,key_resp_t1.corr,key_resp_t1.rt,Words_t2,ans_t2,key_resp_t2.corr,key_resp_t2.rt,Subject,Category_t1,Category_t2
他的,i,1,0.6454,NA,NA,NA,NA,96,他人,NA
朴实,e,1,0.7956,NA,NA,NA,NA,96,积极,NA
其他,i,1,0.5084,NA,NA,NA,NA,96,他人,NA
公正,e,1,0.6071,NA,NA,NA,NA,96,积极,NA
他们,i,1,0.5969,NA,NA,NA,NA,96,他人,NA
他人,i,0,NA,NA,NA,NA,NA,96,他人,NA
诚实,e,1,0.4711,NA,NA,NA,NA,96,积极,NA
自己,e,1,0.3883,NA,NA,NA,NA,96,自我,NA
认真,e,1,0.5004,NA,NA,NA,NA,96,积极,NA
他人,i,1,0.4663,NA,NA,NA,NA,96,他人,NA
执拗,i,1,0.5104,NA,NA,NA,NA,96,消极,NA
自私,i,1,0.5424,NA,NA,NA,NA,96,消极,NA
他的,i,1,0.4918,NA,NA,NA,NA,96,他人,NA
他,i,1,0.4917,NA,NA,NA,NA,96,他人,NA
轻率,i,1,0.512,NA,NA,NA,NA,96,消极,NA
无私,e,0,1.0324,NA,NA,NA,NA,96,积极,NA
傲慢,i,1,0.7019,NA,NA,NA,NA,96,消极,NA
其他,i,1,0.6235,NA,NA,NA,NA,96,他人,NA
自己,e,1,0.4934,NA,NA,NA,NA,96,自我,NA
他们,i,0,0.4723,NA,NA,NA,NA,96,他人,NA
他,i,1,0.528,NA,NA,NA,NA,96,他人,NA
他们,i,1,0.4288,NA,NA,NA,NA,96,他人,NA
自卑,i,1,0.6536,NA,NA,NA,NA,96,消极,NA
细腻,e,1,0.5389,NA,NA,NA,NA,96,积极,NA
优秀,e,1,0.3667,NA,NA,NA,NA,96,积极,NA
自己,e,1,0.4851,NA,NA,NA,NA,96,自我,NA
猖狂,i,1,0.6264,NA,NA,NA,NA,96,消极,NA
诚恳,e,1,0.6329,NA,NA,NA,NA,96,积极,NA
虚伪,i,1,0.6022,NA,NA,NA,NA,96,消极,NA
我们,e,1,0.4913,NA,NA,NA,NA,96,自我,NA
他们,i,1,0.6344,NA,NA,NA,NA,96,他人,NA
我,e,1,0.5361,NA,NA,NA,NA,96,自我,NA
聪明,e,1,0.5047,NA,NA,NA,NA,96,积极,NA
他,i,1,0.6333,NA,NA,NA,NA,96,他人,NA
刻薄,i,0,NA,NA,NA,NA,NA,96,消极,NA
崇高,e,1,0.5333,NA,NA,NA,NA,96,积极,NA
悲观,i,1,0.9677,NA,NA,NA,NA,96,消极,NA
消极,i,1,0.6957,NA,NA,NA,NA,96,消极,NA
他人,i,1,0.5119,NA,NA,NA,NA,96,他人,NA
俺,e,1,0.4398,NA,NA,NA,NA,96,自我,NA
勇敢,e,1,0.4774,NA,NA,NA,NA,96,积极,NA
勤奋,e,1,0.5927,NA,NA,NA,NA,96,积极,NA
鲁莽,i,1,0.5186,NA,NA,NA,NA,96,消极,NA
热情,e,1,0.542,NA,NA,NA,NA,96,积极,NA
乐观,e,1,0.4402,NA,NA,NA,NA,96,积极,NA
机智,e,1,0.6234,NA,NA,NA,NA,96,积极,NA
其他,i,1,0.5258,NA,NA,NA,NA,96,他人,NA
冒失,i,1,0.592,NA,NA,NA,NA,96,消极,NA
杰出,e,1,0.5493,NA,NA,NA,NA,96,积极,NA
卑鄙,i,1,0.5069,NA,NA,NA,NA,96,消极,NA
我,e,1,0.484,NA,NA,NA,NA,96,自我,NA
散漫,i,1,0.533,NA,NA,NA,NA,96,消极,NA
我,e,1,0.4133,NA,NA,NA,NA,96,自我,NA
他的,i,1,0.5181,NA,NA,NA,NA,96,他人,NA
凶狠,i,1,0.539,NA,NA,NA,NA,96,消极,NA
野蛮,i,1,0.4425,NA,NA,NA,NA,96,消极,NA
自己,e,1,0.4597,NA,NA,NA,NA,96,自我,NA
愚蠢,i,1,0.4186,NA,NA,NA,NA,96,消极,NA
他人,i,1,0.5719,NA,NA,NA,NA,96,他人,NA
稳重,e,1,0.5006,NA,NA,NA,NA,96,积极,NA
我们,e,1,0.4087,NA,NA,NA,NA,96,自我,NA
其他,i,1,0.4542,NA,NA,NA,NA,96,他人,NA
活泼,e,1,0.4549,NA,NA,NA,NA,96,积极,NA
俺,e,1,0.4535,NA,NA,NA,NA,96,自我,NA
我的,e,1,0.4162,NA,NA,NA,NA,96,自我,NA
他,i,1,0.5379,NA,NA,NA,NA,96,他人,NA
他的,i,1,0.4675,NA,NA,NA,NA,96,他人,NA
我们,e,1,0.4744,NA,NA,NA,NA,96,自我,NA
我的,e,1,0.5338,NA,NA,NA,NA,96,自我,NA
我的,e,1,0.4703,NA,NA,NA,NA,96,自我,NA
俺,e,1,0.467,NA,NA,NA,NA,96,自我,NA
冷静,e,0,0.5671,NA,NA,NA,NA,96,积极,NA
俺,e,1,0.4206,NA,NA,NA,NA,96,自我,NA
我,e,1,0.3839,NA,NA,NA,NA,96,自我,NA
我们,e,1,0.3841,NA,NA,NA,NA,96,自我,NA
固执,i,1,0.686,NA,NA,NA,NA,96,消极,NA
我的,e,1,0.512,NA,NA,NA,NA,96,自我,NA
暴躁,i,1,0.4544,NA,NA,NA,NA,96,消极,NA
下贱,i,1,0.5712,NA,NA,NA,NA,96,消极,NA
正直,e,1,0.6484,NA,NA,NA,NA,96,积极,NA
我们,e,1,0.4662,NA,NA,NA,NA,96,自我,NA
他的,i,1,0.6042,NA,NA,NA,NA,96,他人,NA
聪明,e,1,0.5327,NA,NA,NA,NA,96,积极,NA
我们,e,1,0.3192,NA,NA,NA,NA,96,自我,NA
俺,e,0,0.3825,NA,NA,NA,NA,96,自我,NA
下贱,i,1,0.5321,NA,NA,NA,NA,96,消极,NA
我,e,1,0.3991,NA,NA,NA,NA,96,自我,NA
暴躁,i,1,0.5514,NA,NA,NA,NA,96,消极,NA
我的,e,1,0.4999,NA,NA,NA,NA,96,自我,NA
俺,e,0,NA,NA,NA,NA,NA,96,自我,NA
冒失,i,0,NA,NA,NA,NA,NA,96,消极,NA
机智,e,0,0.868,NA,NA,NA,NA,96,积极,NA
我,e,1,0.4419,NA,NA,NA,NA,96,自我,NA
他,i,1,0.4878,NA,NA,NA,NA,96,他人,NA
刻薄,i,1,0.584,NA,NA,NA,NA,96,消极,NA
自己,e,1,0.4087,NA,NA,NA,NA,96,自我,NA
他们,i,1,0.537,NA,NA,NA,NA,96,他人,NA
他们,i,1,0.4715,NA,NA,NA,NA,96,他人,NA
自己,e,1,0.4443,NA,NA,NA,NA,96,自我,NA
我的,e,1,0.5254,NA,NA,NA,NA,96,自我,NA
认真,e,1,0.5437,NA,NA,NA,NA,96,积极,NA
他,i,1,0.4736,NA,NA,NA,NA,96,他人,NA
我们,e,1,0.459,NA,NA,NA,NA,96,自我,NA
无私,e,1,0.6254,NA,NA,NA,NA,96,积极,NA
俺,e,1,0.3749,NA,NA,NA,NA,96,自我,NA
他人,i,1,0.5223,NA,NA,NA,NA,96,他人,NA
鲁莽,i,1,0.5414,NA,NA,NA,NA,96,消极,NA
他的,i,1,0.5033,NA,NA,NA,NA,96,他人,NA
诚恳,e,1,0.4973,NA,NA,NA,NA,96,积极,NA
卑鄙,i,1,0.5235,NA,NA,NA,NA,96,消极,NA
其他,i,1,0.9212,NA,NA,NA,NA,96,他人,NA
我,e,1,0.4847,NA,NA,NA,NA,96,自我,NA
自己,e,1,0.5179,NA,NA,NA,NA,96,自我,NA
他的,i,1,0.5257,NA,NA,NA,NA,96,他人,NA
我的,e,1,0.4503,NA,NA,NA,NA,96,自我,NA
我,e,1,0.404,NA,NA,NA,NA,96,自我,NA
自卑,i,1,0.5685,NA,NA,NA,NA,96,消极,NA
轻率,i,1,0.8838,NA,NA,NA,NA,96,消极,NA
勇敢,e,1,0.6511,NA,NA,NA,NA,96,积极,NA
活泼,e,1,0.4331,NA,NA,NA,NA,96,积极,NA
固执,i,1,0.7682,NA,NA,NA,NA,96,消极,NA
诚实,e,1,0.5393,NA,NA,NA,NA,96,积极,NA
细腻,e,1,0.477,NA,NA,NA,NA,96,积极,NA
执拗,i,1,0.688,NA,NA,NA,NA,96,消极,NA
野蛮,i,1,0.7078,NA,NA,NA,NA,96,消极,NA
杰出,e,1,0.6455,NA,NA,NA,NA,96,积极,NA
傲慢,i,1,0.5248,NA,NA,NA,NA,96,消极,NA
消极,i,1,0.663,NA,NA,NA,NA,96,消极,NA
自己,e,1,0.5336,NA,NA,NA,NA,96,自我,NA
愚蠢,i,1,0.5836,NA,NA,NA,NA,96,消极,NA
他人,i,1,0.5511,NA,NA,NA,NA,96,他人,NA
正直,e,1,0.6173,NA,NA,NA,NA,96,积极,NA
冷静,e,1,0.5239,NA,NA,NA,NA,96,积极,NA
乐观,e,1,0.4814,NA,NA,NA,NA,96,积极,NA
我们,e,1,0.5172,NA,NA,NA,NA,96,自我,NA
我的,e,1,0.4073,NA,NA,NA,NA,96,自我,NA
公正,e,1,0.4991,NA,NA,NA,NA,96,积极,NA
朴实,e,1,0.4179,NA,NA,NA,NA,96,积极,NA
他的,i,1,0.6042,NA,NA,NA,NA,96,他人,NA
凶狠,i,1,0.5005,NA,NA,NA,NA,96,消极,NA
他,i,1,0.4885,NA,NA,NA,NA,96,他人,NA
其他,i,1,0.4899,NA,NA,NA,NA,96,他人,NA
