Subject,Words_t1,ans_t1,key_resp_t1_corr,key_resp_t1_rt
12,我们,e,1,0.4077
12,冷静,e,1,0.6828
12,勇敢,e,1,0.4526
12,刻薄,i,1,0.5389
12,他们,i,1,0.5049
12,固执,i,1,0.5347
12,俺,e,1,0.4403
12,他们,i,1,0.562
12,其他,i,1,0.5605
12,他,i,1,0.4897
12,虚伪,i,1,0.5162
12,他的,i,1,0.5354
12,俺,e,1,0.4822
12,自己,e,1,0.4224
12,卑鄙,i,1,0.4666
12,活泼,e,1,0.6503
12,我的,e,1,0.3626
12,我,e,1,0.376
12,崇高,e,1,0.5104
12,他,i,0,0.3349
12,野蛮,i,1,0.5703
12,猖狂,i,1,0.4585
12,乐观,e,1,0.5264
12,他人,i,1,0.5594
12,他,i,1,0.4924
12,自己,e,1,0.4545
12,其他,i,1,0.5331
12,下贱,i,1,0.5605
12,俺,e,1,0.5349
12,愚蠢,i,1,0.4658
12,消极,i,1,0.5695
12,勤奋,e,1,0.5338
12,执拗,i,1,0.4845
12,优秀,e,1,0.4812
12,鲁莽,i,1,0.7008
12,暴躁,i,1,0.6312
12,热情,e,1,0.5196
12,凶狠,i,1,0.6435
12,我,e,1,0.7037
12,他的,i,1,0.5904
12,正直,e,1,0.5034
12,自己,e,1,0.7501
12,悲观,i,1,0.5594
12,稳重,e,1,0.5096
12,自私,i,1,0.5936
12,细腻,e,1,0.7877
12,我的,e,1,0.3896
12,他的,i,1,0.5121
12,其他,i,1,0.5504
12,我们,e,1,0.4754
12,他们,i,1,0.5596
12,无私,e,1,0.6989
12,杰出,e,1,0.4932
12,他的,i,1,0.5313
12,其他,i,1,0.517
12,俺,e,1,0.4772
12,他人,i,1,0.6798
12,傲慢,i,1,0.6065
12,他人,i,1,0.581
12,我们,e,1,0.4818
12,我,e,1,0.4952
12,机智,e,1,0.5559
12,诚恳,e,1,0.5828
12,他人,i,1,0.7871
12,他,i,0,0.4732
12,聪明,e,1,0.5369
12,我的,e,1,0.4867
12,散漫,i,1,0.5145
12,我,e,1,0.508
12,他们,i,1,0.6775
12,冒失,i,1,0.5873
12,我的,e,1,0.5778
12,轻率,i,1,0.6309
12,朴实,e,1,0.5147
12,自卑,i,1,0.4811
12,认真,e,1,0.7581
12,自己,e,0,0.561
12,诚实,e,1,0.4923
12,公正,e,1,0.4321
12,我们,e,1,0.4799
12,机智,e,1,0.4407
12,他人,i,1,0.4493
12,杰出,e,1,0.4989
12,野蛮,i,1,0.5823
12,我的,e,1,0.4042
12,活泼,e,1,0.4954
12,他的,i,1,0.4888
12,优秀,e,1,0.3928
12,俺,e,1,0.4364
12,我们,e,1,0.3476
12,聪明,e,1,0.4142
12,他们,i,0,0.4317
12,公正,e,1,0.4473
12,自己,e,1,0.4744
12,下贱,i,1,0.4423
12,俺,e,1,0.4598
12,崇高,e,1,0.4153
12,勇敢,e,1,0.4257
12,其他,i,0,0.3292
12,冒失,i,1,0.5425
12,他,i,1,0.5886
12,执拗,i,1,0.6243
12,他,i,1,0.5155
12,我的,e,1,0.4868
12,他的,i,1,0.4554
12,固执,i,1,0.5372
12,稳重,e,0,0.8007
12,热情,e,1,0.505
12,消极,i,1,0.5408
12,我们,e,1,0.551
12,诚恳,e,0,NA
12,卑鄙,i,0,NA
12,我的,e,1,0.4935
12,他的,i,1,1.0169
12,他的,i,1,0.7554
12,凶狠,i,1,0.7205
12,轻率,i,1,0.8222
12,其他,i,1,0.5114
12,诚实,e,1,0.7276
12,我的,e,1,1.0395
12,他们,i,1,0.5008
12,他人,i,1,1.0151
12,他人,i,1,0.5326
12,傲慢,i,1,0.6453
12,他人,i,1,0.4412
12,刻薄,i,1,0.5617
12,猖狂,i,1,0.5351
12,无私,e,0,0.4914
12,鲁莽,i,1,0.5614
12,俺,e,1,0.4601
12,他,i,1,0.4121
12,虚伪,i,1,0.4883
12,自私,i,1,0.4382
12,我,e,1,0.4978
12,我,e,1,0.4303
12,细腻,e,0,0.4394
12,我,e,1,0.4019
12,其他,i,1,0.5047
12,他们,i,1,0.5097
12,认真,e,1,0.4375
12,我们,e,1,0.3947
12,正直,e,1,0.4113
12,悲观,i,1,0.5365
12,我们,e,1,0.4643
12,他,i,1,0.4811
12,其他,i,1,0.4737
12,我,e,1,0.4399
12,俺,e,1,0.4782
12,乐观,e,1,0.4945
12,自己,e,1,0.5276
12,愚蠢,i,1,0.4456
12,自己,e,1,0.6168
12,冷静,e,0,0.5232
12,自卑,i,1,0.544
12,散漫,i,1,0.5295
12,自己,e,1,0.5586
12,勤奋,e,1,0.5808
12,朴实,e,1,0.5636
12,暴躁,i,1,0.6283
12,他们,i,1,0.7517
12,俺,e,1,0.4415
12,他的,i,1,0.5154
12,勤奋,e,1,0.7044
12,机智,e,1,0.7479
12,野蛮,i,1,0.5882
12,消极,i,0,0.7738
12,稳重,e,1,0.525
12,他人,i,1,0.4956
12,凶狠,i,1,0.7767
12,聪明,e,1,0.5133
12,自私,i,1,0.5291
12,细腻,e,1,0.4861
12,活泼,e,1,0.5826
12,我的,e,1,0.4773
12,我,e,1,0.3911
12,我们,e,1,0.3814
12,自卑,i,1,0.6775
12,无私,e,1,0.6055
12,猖狂,i,1,0.5498
12,我的,e,1,0.4656
12,愚蠢,i,1,0.5089
12,他的,i,1,0.6378
12,傲慢,i,1,0.4518
12,轻率,i,1,0.6315
12,其他,i,1,0.418
12,诚实,e,1,0.5655
12,俺,e,1,0.4759
12,我们,e,1,0.3972
12,自己,e,1,0.5725
12,其他,i,1,0.4967
12,他们,i,0,0.5297
12,他人,i,1,0.4885
12,自己,e,1,0.5175
12,朴实,e,1,0.5111
12,他,i,1,0.4597
12,其他,i,1,0.4873
12,他人,i,1,0.6063
12,俺,e,1,0.534
12,他,i,1,0.44
12,崇高,e,1,0.6087
12,我的,e,1,0.5448
12,认真,e,1,0.5304
12,他们,i,1,0.4659
12,执拗,i,1,0.7404
12,热情,e,1,0.4474
12,散漫,i,1,0.4826
12,公正,e,1,0.4979
12,我的,e,1,0.3895
12,暴躁,i,1,0.4891
12,俺,e,1,0.6921
12,杰出,e,1,0.4378
12,他们,i,0,0.3904
12,卑鄙,i,1,0.4877
12,我们,e,1,0.4668
12,我,e,1,0.395
12,固执,i,1,0.5824
12,鲁莽,i,1,0.5298
12,诚恳,e,1,0.5546
12,我,e,1,0.515
12,他的,i,1,0.5319
12,勇敢,e,1,0.5835
12,下贱,i,1,0.5614
12,他人,i,1,0.4107
12,他们,i,1,0.4176
12,其他,i,1,0.4523
12,自己,e,1,0.4534
12,正直,e,1,0.5331
12,他,i,1,0.439
12,冷静,e,0,0.4156
12,他的,i,1,0.4723
12,虚伪,i,1,0.5154
12,优秀,e,1,0.4493
12,刻薄,i,1,0.5828
12,悲观,i,1,0.5449
12,我,e,1,0.4305
12,我们,e,1,0.3876
12,自己,e,1,0.4197
12,乐观,e,1,0.3923
12,冒失,i,1,0.4329
12,他,i,1,0.4363
12,自己,i,1,0.4886
12,下贱,i,1,0.5724
12,他人,e,1,0.4005
12,认真,e,1,0.6965
12,其他,e,1,0.5007
12,我的,i,1,0.5288
12,鲁莽,i,1,0.5927
12,野蛮,i,1,0.5455
12,崇高,e,1,0.5147
12,我们,i,0,0.366
12,执拗,i,1,0.5805
12,他人,e,1,0.3337
12,其他,e,1,0.428
12,卑鄙,i,1,0.5
12,自卑,i,1,0.522
12,其他,e,1,0.6104
12,凶狠,i,1,0.538
12,俺,i,1,0.5779
12,猖狂,i,1,0.7685
12,稳重,e,1,0.5547
12,自己,i,1,0.5326
12,乐观,e,1,0.5348
12,热情,e,1,0.5994
12,暴躁,i,1,0.4875
12,朴实,e,1,0.4754
12,固执,i,1,0.4794
12,其他,e,1,0.6216
12,无私,e,1,0.6315
12,自己,i,1,0.666
12,他的,e,1,0.7498
12,虚伪,i,1,0.5377
12,他的,e,0,0.5548
12,他人,e,1,0.4627
12,我,i,1,0.5322
12,俺,i,1,0.5824
12,我,i,1,0.5346
12,我,i,1,0.455
12,细腻,e,1,0.5483
12,他,e,0,0.6052
12,我们,i,1,0.6287
12,他们,e,1,0.7759
12,他,e,1,0.7755
12,机智,e,1,0.5539
12,轻率,i,0,0.919
12,他们,e,1,0.4946
12,俺,i,1,0.6046
12,俺,i,1,0.5558
12,悲观,i,1,0.6279
12,正直,e,1,0.4988
12,活泼,e,1,0.5277
12,自私,i,1,0.6287
12,愚蠢,i,1,0.8111
12,杰出,e,1,0.4986
12,他的,e,1,0.4953
12,傲慢,i,0,0.7226
12,他,e,1,0.7314
12,他们,e,1,0.4807
12,勤奋,e,1,0.5086
12,诚恳,e,1,0.4377
12,他,e,1,0.4871
12,诚实,e,1,0.5188
12,我们,i,0,0.3619
12,散漫,i,1,0.5078
12,我,i,0,0.4391
12,我的,i,1,0.5328
12,公正,e,1,0.4351
12,我的,i,1,0.4852
12,他们,e,1,0.7372
12,冒失,i,1,0.7692
12,他人,e,1,0.4869
12,消极,i,1,0.5364
12,我的,i,1,0.7823
12,冷静,e,1,0.8666
12,自己,i,1,0.8651
12,勇敢,e,1,0.555
12,刻薄,i,1,0.5592
12,优秀,e,1,0.5181
12,聪明,e,1,0.4989
12,我们,i,0,0.3551
12,他的,e,1,0.5222
12,乐观,e,1,0.4994
12,他人,e,1,0.5722
12,他,e,1,0.3742
12,他,e,1,0.433
12,我,i,1,0.4841
12,我的,i,1,0.5936
12,冒失,i,1,0.547
12,我的,i,1,0.6545
12,刻薄,i,1,0.5589
12,俺,i,1,0.5928
12,固执,i,1,0.5227
12,公正,e,1,0.5361
12,他们,e,1,0.5319
12,其他,e,1,0.5859
12,我的,i,1,0.5117
12,稳重,e,1,0.4645
12,聪明,e,1,0.5332
12,冷静,e,1,0.5171
12,虚伪,i,1,0.5023
