Words_t1,ans_t1,key_resp_t1.corr,key_resp_t1.rt,Words_t2,ans_t2,key_resp_t2.corr,key_resp_t2.rt,Subject,Category_t1,Category_t2
他们,i,1,1.2501,NA,NA,NA,NA,71,他人,NA
正直,e,1,1.0444,NA,NA,NA,NA,71,积极,NA
自卑,i,1,0.7241,NA,NA,NA,NA,71,消极,NA
自己,e,1,0.5993,NA,NA,NA,NA,71,自我,NA
活泼,e,1,0.4505,NA,NA,NA,NA,71,积极,NA
冒失,i,1,0.4742,NA,NA,NA,NA,71,消极,NA
他人,i,1,0.437,NA,NA,NA,NA,71,他人,NA
他,i,1,0.4083,NA,NA,NA,NA,71,他人,NA
轻率,i,1,0.4862,NA,NA,NA,NA,71,消极,NA
鲁莽,i,1,0.4678,NA,NA,NA,NA,71,消极,NA
固执,i,1,0.4587,NA,NA,NA,NA,71,消极,NA
我,e,1,0.6196,NA,NA,NA,NA,71,自我,NA
他的,i,1,0.6176,NA,NA,NA,NA,71,他人,NA
其他,i,1,0.4006,NA,NA,NA,NA,71,他人,NA
我,e,1,0.391,NA,NA,NA,NA,71,自我,NA
俺,e,0,0.5544,NA,NA,NA,NA,71,自我,NA
愚蠢,i,1,0.4621,NA,NA,NA,NA,71,消极,NA
稳重,e,1,0.6129,NA,NA,NA,NA,71,积极,NA
杰出,e,1,0.4941,NA,NA,NA,NA,71,积极,NA
诚恳,e,1,0.4514,NA,NA,NA,NA,71,积极,NA
我们,e,1,0.4326,NA,NA,NA,NA,71,自我,NA
我们,e,1,0.5026,NA,NA,NA,NA,71,自我,NA
他的,i,1,0.4734,NA,NA,NA,NA,71,他人,NA
我的,e,1,0.4061,NA,NA,NA,NA,71,自我,NA
他,i,0,0.3746,NA,NA,NA,NA,71,他人,NA
虚伪,i,1,0.5907,NA,NA,NA,NA,71,消极,NA
他们,i,1,0.4494,NA,NA,NA,NA,71,他人,NA
我的,e,1,0.4287,NA,NA,NA,NA,71,自我,NA
聪明,e,1,0.4725,NA,NA,NA,NA,71,积极,NA
猖狂,i,1,0.4554,NA,NA,NA,NA,71,消极,NA
自己,e,1,0.9842,NA,NA,NA,NA,71,自我,NA
刻薄,i,1,0.626,NA,NA,NA,NA,71,消极,NA
他们,i,1,0.616,NA,NA,NA,NA,71,他人,NA
悲观,i,1,1.0189,NA,NA,NA,NA,71,消极,NA
我的,e,1,0.5386,NA,NA,NA,NA,71,自我,NA
认真,e,1,0.489,NA,NA,NA,NA,71,积极,NA
自己,e,1,0.4167,NA,NA,NA,NA,71,自我,NA
他,i,1,0.5036,NA,NA,NA,NA,71,他人,NA
他人,i,1,0.4792,NA,NA,NA,NA,71,他人,NA
崇高,e,1,0.5627,NA,NA,NA,NA,71,积极,NA
他的,i,1,0.5411,NA,NA,NA,NA,71,他人,NA
机智,e,0,0.4992,NA,NA,NA,NA,71,积极,NA
细腻,e,1,0.4712,NA,NA,NA,NA,71,积极,NA
卑鄙,i,1,0.625,NA,NA,NA,NA,71,消极,NA
傲慢,i,1,0.5017,NA,NA,NA,NA,71,消极,NA
无私,e,0,0.4832,NA,NA,NA,NA,71,积极,NA
我们,e,1,0.5438,NA,NA,NA,NA,71,自我,NA
俺,e,1,1.1923,NA,NA,NA,NA,71,自我,NA
消极,i,1,0.5243,NA,NA,NA,NA,71,消极,NA
冷静,e,1,0.5932,NA,NA,NA,NA,71,积极,NA
他的,i,1,0.5775,NA,NA,NA,NA,71,他人,NA
自己,e,1,0.5261,NA,NA,NA,NA,71,自我,NA
自私,i,1,0.5378,NA,NA,NA,NA,71,消极,NA
他们,i,1,0.7177,NA,NA,NA,NA,71,他人,NA
我,e,1,0.4418,NA,NA,NA,NA,71,自我,NA
暴躁,i,1,0.5189,NA,NA,NA,NA,71,消极,NA
我的,e,1,0.3815,NA,NA,NA,NA,71,自我,NA
凶狠,i,1,0.5138,NA,NA,NA,NA,71,消极,NA
其他,i,1,0.4906,NA,NA,NA,NA,71,他人,NA
俺,e,1,0.6,NA,NA,NA,NA,71,自我,NA
其他,i,1,0.6849,NA,NA,NA,NA,71,他人,NA
公正,e,1,0.6813,NA,NA,NA,NA,71,积极,NA
