Words_t1,ans_t1,key_resp_t1.corr,key_resp_t1.rt,Words_t2,ans_t2,key_resp_t2.corr,key_resp_t2.rt,Subject,Category_t1,Category_t2
认真,e,1,0.3889,NA,NA,NA,NA,66,积极,NA
公正,e,1,0.3607,NA,NA,NA,NA,66,积极,NA
执拗,i,0,0.3318,NA,NA,NA,NA,66,消极,NA
他的,i,1,0.6878,NA,NA,NA,NA,66,他人,NA
杰出,e,1,0.4204,NA,NA,NA,NA,66,积极,NA
我,e,1,0.5108,NA,NA,NA,NA,66,自我,NA
俺,e,1,0.6368,NA,NA,NA,NA,66,自我,NA
消极,i,1,0.4912,NA,NA,NA,NA,66,消极,NA
正直,e,1,0.3856,NA,NA,NA,NA,66,积极,NA
自己,e,1,0.4516,NA,NA,NA,NA,66,自我,NA
稳重,e,1,0.7165,NA,NA,NA,NA,66,积极,NA
他们,i,1,0.8069,NA,NA,NA,NA,66,他人,NA
诚恳,e,1,0.607,NA,NA,NA,NA,66,积极,NA
他,i,1,0.4406,NA,NA,NA,NA,66,他人,NA
虚伪,i,1,0.5295,NA,NA,NA,NA,66,消极,NA
热情,e,1,0.4786,NA,NA,NA,NA,66,积极,NA
他,i,1,0.558,NA,NA,NA,NA,66,他人,NA
崇高,e,1,0.4148,NA,NA,NA,NA,66,积极,NA
聪明,e,1,1.3358,NA,NA,NA,NA,66,积极,NA
自私,i,1,0.4366,NA,NA,NA,NA,66,消极,NA
下贱,i,1,0.4028,NA,NA,NA,NA,66,消极,NA
他的,i,1,0.5577,NA,NA,NA,NA,66,他人,NA
俺,e,1,0.5046,NA,NA,NA,NA,66,自我,NA
自己,e,1,0.51,NA,NA,NA,NA,66,自我,NA
无私,e,1,0.6105,NA,NA,NA,NA,66,积极,NA
机智,e,1,0.4908,NA,NA,NA,NA,66,积极,NA
我们,e,1,0.4823,NA,NA,NA,NA,66,自我,NA
他们,i,1,0.4476,NA,NA,NA,NA,66,他人,NA
凶狠,i,1,0.4151,NA,NA,NA,NA,66,消极,NA
我,e,1,0.4735,NA,NA,NA,NA,66,自我,NA
我们,e,1,0.4866,NA,NA,NA,NA,66,自我,NA
勤奋,e,1,0.4928,NA,NA,NA,NA,66,积极,NA
卑鄙,i,1,0.5703,NA,NA,NA,NA,66,消极,NA
他们,i,1,0.5329,NA,NA,NA,NA,66,他人,NA
我的,e,1,0.3848,NA,NA,NA,NA,66,自我,NA
固执,i,1,0.4753,NA,NA,NA,NA,66,消极,NA
自己,e,1,0.7398,NA,NA,NA,NA,66,自我,NA
自卑,i,1,0.4919,NA,NA,NA,NA,66,消极,NA
暴躁,i,1,0.506,NA,NA,NA,NA,66,消极,NA
其他,i,1,0.7838,NA,NA,NA,NA,66,他人,NA
散漫,i,1,0.5212,NA,NA,NA,NA,66,消极,NA
他人,i,1,0.4471,NA,NA,NA,NA,66,他人,NA
其他,i,1,0.5024,NA,NA,NA,NA,66,他人,NA
冷静,e,1,0.5397,NA,NA,NA,NA,66,积极,NA
俺,e,0,0.543,NA,NA,NA,NA,66,自我,NA
他,i,1,0.4189,NA,NA,NA,NA,66,他人,NA
其他,i,1,0.6054,NA,NA,NA,NA,66,他人,NA
轻率,i,1,0.5483,NA,NA,NA,NA,66,消极,NA
猖狂,i,1,0.5342,NA,NA,NA,NA,66,消极,NA
鲁莽,i,1,0.4831,NA,NA,NA,NA,66,消极,NA
他人,i,1,0.6414,NA,NA,NA,NA,66,他人,NA
朴实,e,1,0.7218,NA,NA,NA,NA,66,积极,NA
愚蠢,i,1,0.4706,NA,NA,NA,NA,66,消极,NA
他,i,1,0.4779,NA,NA,NA,NA,66,他人,NA
他人,i,1,0.4678,NA,NA,NA,NA,66,他人,NA
他人,i,1,0.4131,NA,NA,NA,NA,66,他人,NA
