Words_t1,ans_t1,key_resp_t1.corr,key_resp_t1.rt,Words_t2,ans_t2,key_resp_t2.corr,key_resp_t2.rt,Subject,Category_t1,Category_t2
下贱,i,1,0.7677,NA,NA,NA,NA,45,消极,NA
崇高,e,1,0.7495,NA,NA,NA,NA,45,积极,NA
热情,e,1,0.7389,NA,NA,NA,NA,45,积极,NA
他们,i,1,0.6171,NA,NA,NA,NA,45,他人,NA
他人,i,1,0.6349,NA,NA,NA,NA,45,他人,NA
自己,e,1,0.5625,NA,NA,NA,NA,45,自我,NA
他,i,1,0.7634,NA,NA,NA,NA,45,他人,NA
野蛮,i,1,0.7323,NA,NA,NA,NA,45,消极,NA
正直,e,1,0.669,NA,NA,NA,NA,45,积极,NA
卑鄙,i,1,0.6546,NA,NA,NA,NA,45,消极,NA
执拗,i,1,0.7772,NA,NA,NA,NA,45,消极,NA
他们,i,1,0.6148,NA,NA,NA,NA,45,他人,NA
俺,e,1,0.6499,NA,NA,NA,NA,45,自我,NA
细腻,e,1,0.5817,NA,NA,NA,NA,45,积极,NA
勇敢,e,1,0.5172,NA,NA,NA,NA,45,积极,NA
其他,i,1,0.6826,NA,NA,NA,NA,45,他人,NA
公正,e,1,0.6543,NA,NA,NA,NA,45,积极,NA
勤奋,e,1,0.5673,NA,NA,NA,NA,45,积极,NA
他,i,1,0.6354,NA,NA,NA,NA,45,他人,NA
冷静,e,1,0.6651,NA,NA,NA,NA,45,积极,NA
轻率,i,1,0.8826,NA,NA,NA,NA,45,消极,NA
无私,e,1,0.9021,NA,NA,NA,NA,45,积极,NA
稳重,e,1,0.6755,NA,NA,NA,NA,45,积极,NA
杰出,e,1,0.616,NA,NA,NA,NA,45,积极,NA
虚伪,i,1,0.9619,NA,NA,NA,NA,45,消极,NA
我的,e,1,0.5458,NA,NA,NA,NA,45,自我,NA
诚恳,e,1,0.5069,NA,NA,NA,NA,45,积极,NA
自己,e,1,0.4419,NA,NA,NA,NA,45,自我,NA
刻薄,i,1,0.6723,NA,NA,NA,NA,45,消极,NA
俺,e,1,0.6169,NA,NA,NA,NA,45,自我,NA
他的,i,1,0.6511,NA,NA,NA,NA,45,他人,NA
凶狠,i,1,0.5736,NA,NA,NA,NA,45,消极,NA
他人,i,1,0.7389,NA,NA,NA,NA,45,他人,NA
冒失,i,1,0.6351,NA,NA,NA,NA,45,消极,NA
俺,e,1,0.5655,NA,NA,NA,NA,45,自我,NA
他的,i,0,0.3992,NA,NA,NA,NA,45,他人,NA
其他,i,1,0.5485,NA,NA,NA,NA,45,他人,NA
我,e,1,0.5505,NA,NA,NA,NA,45,自我,NA
我们,e,1,0.5009,NA,NA,NA,NA,45,自我,NA
我,e,1,0.4848,NA,NA,NA,NA,45,自我,NA
暴躁,i,1,1.156,NA,NA,NA,NA,45,消极,NA
他们,i,1,0.6319,NA,NA,NA,NA,45,他人,NA
聪明,e,1,0.6328,NA,NA,NA,NA,45,积极,NA
鲁莽,i,1,0.7837,NA,NA,NA,NA,45,消极,NA
散漫,i,1,0.6031,NA,NA,NA,NA,45,消极,NA
自卑,i,1,0.56,NA,NA,NA,NA,45,消极,NA
愚蠢,i,1,0.5473,NA,NA,NA,NA,45,消极,NA
他的,i,1,0.6141,NA,NA,NA,NA,45,他人,NA
我,e,1,0.5357,NA,NA,NA,NA,45,自我,NA
他,i,1,0.6771,NA,NA,NA,NA,45,他人,NA
我,e,1,0.603,NA,NA,NA,NA,45,自我,NA
诚实,e,1,0.7153,NA,NA,NA,NA,45,积极,NA
机智,e,1,0.5839,NA,NA,NA,NA,45,积极,NA
乐观,e,1,0.5689,NA,NA,NA,NA,45,积极,NA
