Words_t1,ans_t1,key_resp_t1.corr,key_resp_t1.rt,Words_t2,ans_t2,key_resp_t2.corr,key_resp_t2.rt,Subject,Category_t1,Category_t2
俺,e,1,0.4896,NA,NA,NA,NA,13,自我,NA
他的,i,0,0.538,NA,NA,NA,NA,13,他人,NA
他们,i,1,0.5911,NA,NA,NA,NA,13,他人,NA
冷静,e,1,0.7313,NA,NA,NA,NA,13,积极,NA
正直,e,1,0.5325,NA,NA,NA,NA,13,积极,NA
卑鄙,i,1,0.6195,NA,NA,NA,NA,13,消极,NA
自己,e,1,0.5625,NA,NA,NA,NA,13,自我,NA
固执,i,1,0.7864,NA,NA,NA,NA,13,消极,NA
他人,i,1,0.5348,NA,NA,NA,NA,13,他人,NA
我,e,1,0.5538,NA,NA,NA,NA,13,自我,NA
冒失,i,1,0.6034,NA,NA,NA,NA,13,消极,NA
诚恳,e,1,0.5678,NA,NA,NA,NA,13,积极,NA
他,i,1,0.6729,NA,NA,NA,NA,13,他人,NA
乐观,e,1,0.6253,NA,NA,NA,NA,13,积极,NA
俺,e,1,0.4769,NA,NA,NA,NA,13,自我,NA
自卑,i,1,0.5525,NA,NA,NA,NA,13,消极,NA
优秀,e,1,0.5379,NA,NA,NA,NA,13,积极,NA
稳重,e,1,0.5439,NA,NA,NA,NA,13,积极,NA
我们,e,1,0.5686,NA,NA,NA,NA,13,自我,NA
诚实,e,1,0.4963,NA,NA,NA,NA,13,积极,NA
聪明,e,1,0.5517,NA,NA,NA,NA,13,积极,NA
下贱,i,1,0.6904,NA,NA,NA,NA,13,消极,NA
我们,e,1,0.5465,NA,NA,NA,NA,13,自我,NA
他的,i,1,0.4269,NA,NA,NA,NA,13,他人,NA
他人,i,1,0.4044,NA,NA,NA,NA,13,他人,NA
认真,e,1,0.4176,NA,NA,NA,NA,13,积极,NA
悲观,i,1,0.7345,NA,NA,NA,NA,13,消极,NA
我们,e,1,0.6182,NA,NA,NA,NA,13,自我,NA
他,i,1,0.5837,NA,NA,NA,NA,13,他人,NA
消极,i,1,0.4682,NA,NA,NA,NA,13,消极,NA
他的,i,1,0.596,NA,NA,NA,NA,13,他人,NA
刻薄,i,0,0.5352,NA,NA,NA,NA,13,消极,NA
愚蠢,i,1,0.6406,NA,NA,NA,NA,13,消极,NA
其他,i,1,0.5307,NA,NA,NA,NA,13,他人,NA
我,e,0,0.4278,NA,NA,NA,NA,13,自我,NA
公正,e,1,0.6012,NA,NA,NA,NA,13,积极,NA
他人,i,1,0.5908,NA,NA,NA,NA,13,他人,NA
他的,i,1,0.4416,NA,NA,NA,NA,13,他人,NA
杰出,e,1,0.618,NA,NA,NA,NA,13,积极,NA
野蛮,i,1,0.7372,NA,NA,NA,NA,13,消极,NA
自私,i,1,0.4852,NA,NA,NA,NA,13,消极,NA
朴实,e,1,0.7116,NA,NA,NA,NA,13,积极,NA
我的,e,1,0.6729,NA,NA,NA,NA,13,自我,NA
散漫,i,1,0.6852,NA,NA,NA,NA,13,消极,NA
勤奋,e,0,0.6374,NA,NA,NA,NA,13,积极,NA
无私,e,0,0.6039,NA,NA,NA,NA,13,积极,NA
鲁莽,i,1,0.7053,NA,NA,NA,NA,13,消极,NA
他们,i,1,0.5484,NA,NA,NA,NA,13,他人,NA
我的,e,1,0.5512,NA,NA,NA,NA,13,自我,NA
机智,e,1,0.6701,NA,NA,NA,NA,13,积极,NA
崇高,e,1,0.9259,NA,NA,NA,NA,13,积极,NA
他,i,1,0.5766,NA,NA,NA,NA,13,他人,NA
其他,i,1,0.479,NA,NA,NA,NA,13,他人,NA
暴躁,i,1,0.6797,NA,NA,NA,NA,13,消极,NA
其他,i,1,0.8356,NA,NA,NA,NA,13,他人,NA
我的,e,1,0.601,NA,NA,NA,NA,13,自我,NA
我,e,1,0.5527,NA,NA,NA,NA,13,自我,NA
活泼,e,1,0.8531,NA,NA,NA,NA,13,积极,NA
猖狂,i,1,0.8059,NA,NA,NA,NA,13,消极,NA
他们,i,1,0.6638,NA,NA,NA,NA,13,他人,NA
轻率,i,1,0.5029,NA,NA,NA,NA,13,消极,NA
执拗,i,1,0.5371,NA,NA,NA,NA,13,消极,NA
热情,e,1,0.8267,NA,NA,NA,NA,13,积极,NA
其他,i,1,0.669,NA,NA,NA,NA,13,他人,NA
凶狠,i,1,0.6142,NA,NA,NA,NA,13,消极,NA
我的,e,1,0.5879,NA,NA,NA,NA,13,自我,NA
自己,e,1,0.8139,NA,NA,NA,NA,13,自我,NA
俺,e,1,0.5688,NA,NA,NA,NA,13,自我,NA
自己,e,1,0.4512,NA,NA,NA,NA,13,自我,NA
勇敢,e,1,0.5272,NA,NA,NA,NA,13,积极,NA
他们,i,1,0.924,NA,NA,NA,NA,13,他人,NA
我,e,1,0.6891,NA,NA,NA,NA,13,自我,NA
虚伪,i,1,0.5893,NA,NA,NA,NA,13,消极,NA
自己,e,1,0.5695,NA,NA,NA,NA,13,自我,NA
傲慢,i,1,0.5788,NA,NA,NA,NA,13,消极,NA
俺,e,1,0.6695,NA,NA,NA,NA,13,自我,NA
他,i,1,0.5879,NA,NA,NA,NA,13,他人,NA
我们,e,1,0.5677,NA,NA,NA,NA,13,自我,NA
细腻,e,0,0.773,NA,NA,NA,NA,13,积极,NA
他人,i,1,0.4862,NA,NA,NA,NA,13,他人,NA
猖狂,i,1,0.5829,NA,NA,NA,NA,13,消极,NA
我的,e,1,0.464,NA,NA,NA,NA,13,自我,NA
机智,e,1,0.5146,NA,NA,NA,NA,13,积极,NA
冷静,e,1,0.6183,NA,NA,NA,NA,13,积极,NA
自己,e,1,0.5123,NA,NA,NA,NA,13,自我,NA
我,e,1,0.4818,NA,NA,NA,NA,13,自我,NA
野蛮,i,1,0.5489,NA,NA,NA,NA,13,消极,NA
其他,i,1,0.3971,NA,NA,NA,NA,13,他人,NA
我的,e,1,0.5052,NA,NA,NA,NA,13,自我,NA
勇敢,e,1,0.5016,NA,NA,NA,NA,13,积极,NA
正直,e,1,0.7204,NA,NA,NA,NA,13,积极,NA
暴躁,i,1,0.6015,NA,NA,NA,NA,13,消极,NA
活泼,e,1,0.564,NA,NA,NA,NA,13,积极,NA
消极,i,1,0.7709,NA,NA,NA,NA,13,消极,NA
凶狠,i,1,0.4873,NA,NA,NA,NA,13,消极,NA
他们,i,1,0.5197,NA,NA,NA,NA,13,他人,NA
俺,e,1,0.4353,NA,NA,NA,NA,13,自我,NA
我的,e,1,0.404,NA,NA,NA,NA,13,自我,NA
认真,e,1,0.3805,NA,NA,NA,NA,13,积极,NA
自己,e,1,0.4352,NA,NA,NA,NA,13,自我,NA
愚蠢,i,1,0.5687,NA,NA,NA,NA,13,消极,NA
我,e,1,0.5879,NA,NA,NA,NA,13,自我,NA
诚实,e,1,0.475,NA,NA,NA,NA,13,积极,NA
鲁莽,i,1,0.6359,NA,NA,NA,NA,13,消极,NA
刻薄,i,0,0.4769,NA,NA,NA,NA,13,消极,NA
他们,i,1,0.6277,NA,NA,NA,NA,13,他人,NA
自卑,i,1,0.631,NA,NA,NA,NA,13,消极,NA
他,i,1,0.5611,NA,NA,NA,NA,13,他人,NA
诚恳,e,1,0.6514,NA,NA,NA,NA,13,积极,NA
散漫,i,1,0.5904,NA,NA,NA,NA,13,消极,NA
虚伪,i,1,0.5048,NA,NA,NA,NA,13,消极,NA
冒失,i,1,0.5236,NA,NA,NA,NA,13,消极,NA
悲观,i,1,0.5895,NA,NA,NA,NA,13,消极,NA
固执,i,1,0.5029,NA,NA,NA,NA,13,消极,NA
下贱,i,1,0.4942,NA,NA,NA,NA,13,消极,NA
自己,e,1,0.5416,NA,NA,NA,NA,13,自我,NA
卑鄙,i,1,0.5184,NA,NA,NA,NA,13,消极,NA
执拗,i,1,0.563,NA,NA,NA,NA,13,消极,NA
稳重,e,1,0.6591,NA,NA,NA,NA,13,积极,NA
他们,i,1,0.5878,NA,NA,NA,NA,13,他人,NA
