Subject,Words_t1,ans_t1,key_resp_t1_corr,key_resp_t1_rt
4,无私,e,0,NA
4,他,i,1,1.3503
4,冷静,e,0,1.0338
4,公正,e,1,1.1505
4,冒失,i,1,0.7831
4,他们,i,1,0.7865
4,暴躁,i,1,0.7022
4,他们,i,1,1.0505
4,俺,e,1,0.8907
4,我们,e,1,0.5505
4,机智,e,1,0.5566
4,俺,e,1,0.7831
4,其他,i,1,0.7666
4,认真,e,1,0.6842
4,愚蠢,i,1,0.618
4,他人,i,1,0.7666
4,自私,i,1,1.1499
4,勇敢,e,1,0.8171
4,其他,i,1,0.6334
4,其他,i,1,0.5202
4,他人,i,1,0.7431
4,诚恳,e,1,1.1365
4,他的,i,1,0.9355
4,自己,e,1,0.6506
4,杰出,e,1,0.8148
4,诚实,e,1,0.5331
4,我的,e,1,0.5929
4,他的,i,1,1.0376
4,我们,e,1,0.6333
4,散漫,i,1,0.817
4,他的,i,1,1.2335
4,我们,e,1,0.6229
4,悲观,i,1,0.6085
4,我,e,1,0.6014
4,他,i,1,1.0911
4,下贱,i,0,NA
4,我的,e,1,0.6002
4,自卑,i,1,0.5672
4,卑鄙,i,1,0.5933
4,我的,e,1,0.7026
4,他的,i,1,0.6509
4,虚伪,i,1,0.6258
4,俺,e,1,0.9835
4,固执,i,0,1.1558
4,傲慢,i,1,0.539
4,自己,e,1,0.6005
4,优秀,e,1,0.5918
4,稳重,e,1,0.6247
4,猖狂,i,1,0.6869
4,俺,e,1,0.6366
4,自己,e,1,0.5644
4,正直,e,1,0.7865
4,刻薄,i,1,0.6686
4,朴实,e,1,0.7465
4,他,i,1,0.6421
4,我,e,1,0.5494
4,我,e,1,0.6887
4,他们,i,1,0.6095
4,他,i,1,0.5045
4,消极,i,1,0.8227
4,活泼,e,1,0.4699
4,聪明,e,1,0.498
4,我,e,1,0.5383
4,崇高,e,1,0.6907
4,执拗,i,1,0.8378
4,乐观,e,1,0.7035
4,野蛮,i,1,0.5826
4,细腻,e,1,0.6638
4,凶狠,i,1,0.5667
4,他们,i,1,0.7321
4,我的,e,1,0.497
4,他人,i,1,0.6567
4,勤奋,e,1,0.9381
4,自己,e,1,0.7553
4,其他,i,1,0.6141
4,他人,i,1,0.5469
4,轻率,i,1,0.7034
4,我们,e,1,0.688
4,鲁莽,i,1,0.6369
4,热情,e,1,0.6188
4,诚实,e,1,0.8676
4,凶狠,i,1,0.641
4,其他,i,1,0.6118
4,悲观,i,1,0.4927
4,自己,e,1,0.5171
4,他的,i,1,0.5539
4,我们,e,1,0.788
4,我的,e,1,0.9237
4,他,i,1,0.7177
4,愚蠢,i,1,0.6176
4,朴实,e,1,0.9373
4,执拗,i,1,1.0189
4,他,i,1,1.1228
4,他人,i,1,0.5501
4,我,e,1,0.5087
4,活泼,e,0,0.8669
4,其他,i,1,0.6268
4,自己,e,1,0.6227
4,野蛮,i,1,0.6336
4,勇敢,e,1,0.8042
4,自卑,i,1,0.7036
4,自己,e,1,0.6665
4,俺,e,1,0.8085
4,暴躁,i,1,0.7074
4,他们,i,1,0.6609
4,傲慢,i,1,0.6834
4,我们,e,1,0.5424
4,消极,i,1,0.6503
4,公正,e,1,0.5198
4,虚伪,i,1,0.7254
4,我的,e,1,0.5162
4,俺,e,1,0.6993
4,自私,i,1,0.7038
4,他人,i,1,0.6549
4,鲁莽,i,1,0.8764
4,卑鄙,i,1,0.7105
4,俺,e,1,0.8415
4,他们,i,1,1.1092
4,固执,i,1,0.8341
4,冒失,i,1,0.7333
4,正直,e,1,0.6039
4,猖狂,i,1,0.6669
4,诚恳,e,1,0.9835
4,其他,i,1,0.7405
4,他,i,1,0.5763
4,杰出,e,1,0.7942
4,崇高,e,1,0.6069
4,我的,e,1,0.6334
4,他,i,0,0.6577
4,俺,e,1,0.6816
4,机智,e,1,0.6666
4,聪明,e,1,0.5948
4,我的,e,1,0.5697
4,下贱,i,1,0.659
4,我,e,1,0.4933
4,其他,i,1,0.5665
4,他人,i,1,0.7322
4,刻薄,i,1,0.6679
4,我,e,1,0.5903
4,他的,i,1,0.86
4,乐观,e,1,0.7508
4,我,e,1,0.8175
4,他们,i,1,0.6565
4,轻率,i,1,0.9407
4,认真,e,1,1.1669
4,我们,e,1,0.6163
4,冷静,e,1,0.9668
4,自己,e,1,0.7061
4,勤奋,e,1,0.8442
4,我们,e,1,0.5243
4,他的,i,1,0.8996
4,他们,i,1,0.5907
4,无私,e,1,0.7662
4,他的,i,1,0.6173
4,细腻,e,1,0.8237
4,稳重,e,1,0.6926
4,热情,e,1,1.15
4,优秀,e,1,0.7438
4,他人,i,1,0.5731
4,散漫,i,1,0.7689
4,暴躁,i,1,0.6386
4,无私,e,1,1.1002
4,冒失,i,1,0.7787
4,乐观,e,1,0.6503
4,他人,i,1,1.1174
4,他,i,1,0.6107
4,聪明,e,1,0.5424
4,他们,i,1,1.0905
4,他人,i,1,0.8176
4,自己,e,1,0.6537
4,他人,i,1,0.7933
4,我们,e,1,0.926
4,冷静,e,1,1.2891
4,他的,i,1,0.7004
4,刻薄,i,1,0.9508
4,轻率,i,1,0.5272
4,杰出,e,1,0.5504
4,我们,e,1,0.6866
4,他们,i,1,0.6497
4,公正,e,1,0.6103
4,我,e,1,0.5425
4,稳重,e,1,0.9497
4,诚恳,e,1,0.6901
4,消极,i,1,0.5503
4,机智,e,1,0.5652
4,我们,e,1,0.6251
4,他的,i,1,0.8839
4,其他,i,1,0.7998
4,优秀,e,1,0.6171
4,鲁莽,i,1,0.6505
4,自己,e,1,0.5849
4,热情,e,1,1.0831
4,他,i,1,0.7107
4,正直,e,1,0.5209
4,崇高,e,1,0.7832
4,下贱,i,1,0.517
4,俺,e,1,1.4168
4,我的,e,1,0.5831
4,俺,e,1,0.4864
4,我们,e,1,0.5171
4,愚蠢,i,1,0.5673
4,他们,i,1,1.335
4,勤奋,e,1,0.5751
4,其他,i,1,0.7005
4,俺,e,1,0.7512
4,俺,e,1,0.5155
4,固执,i,1,0.733
4,猖狂,i,1,0.5675
4,散漫,i,1,0.4886
4,其他,i,1,0.5349
4,自卑,i,1,0.7178
4,我,e,1,0.468
4,自己,e,1,0.4211
4,自私,i,1,0.9157
4,我,e,1,0.4723
4,朴实,e,1,0.79990000000000006
4,自己,e,1,0.6203
4,勇敢,e,1,0.6008
4,诚实,e,1,0.5359
4,他的,i,1,0.7916
4,傲慢,i,1,0.7505
4,他,i,1,0.9376
4,他,i,1,0.7727
4,他们,i,1,0.5184
4,认真,e,1,0.8216
4,执拗,i,1,1.4387
4,卑鄙,i,1,0.8164
4,我的,e,1,0.6336
4,我的,e,1,0.5671
4,我,e,1,0.6159
4,细腻,e,1,1.0173
4,他的,i,1,0.7007
4,其他,i,1,0.8344
4,活泼,e,1,1.1829
4,凶狠,i,1,1.1163
4,虚伪,i,1,0.7978
4,我的,e,1,0.6623
4,悲观,i,1,0.7759
4,他人,i,1,1.1055
4,野蛮,i,1,0.7549
4,愚蠢,i,1,1.3081
4,消极,i,1,0.6142
4,机智,e,1,0.4691
4,诚实,e,1,0.4489
4,他们,e,0,0.8412
4,自己,i,0,1.33
4,其他,e,1,0.9374
4,他,e,0,0.5803
4,稳重,e,1,0.9326
4,其他,e,1,1.1732
4,我们,i,1,0.9148
4,朴实,e,1,0.8646
4,俺,i,1,1.1742
4,他们,e,1,0.5657
4,他人,e,1,0.7039
4,正直,e,1,0.6313
4,自己,i,1,1.227
4,俺,i,0,0.9257
4,其他,e,1,0.8066
4,刻薄,i,1,1.262
4,我的,i,0,1.1371
4,散漫,i,0,0.7545
4,无私,e,1,1.181
4,自卑,i,1,0.547
4,我的,i,1,0.8374
4,我,i,1,1.1745
4,鲁莽,i,1,0.4854
4,聪明,e,1,0.7656
4,认真,e,0,1.1831
4,勇敢,e,1,0.6896
4,悲观,i,1,0.8296
4,他,e,1,0.5476
4,卑鄙,i,1,0.6985
4,我的,i,1,0.8302
4,他的,e,1,1.0236
4,公正,e,1,0.7556
4,下贱,i,1,0.6334
4,我,i,0,0.7304
4,轻率,i,0,NA
4,杰出,e,1,0.7402
4,我们,i,1,0.8372
4,我们,i,1,0.5789
4,他,e,1,0.7019
4,我的,i,1,0.7
4,他的,e,1,0.6547
4,他们,e,1,1.0185
