Words_t1,ans_t1,key_resp_t1.corr,key_resp_t1.rt,Words_t2,ans_t2,key_resp_t2.corr,key_resp_t2.rt,Subject,Category_t1,Category_t2
聪明,e,0,0.7428,NA,NA,NA,NA,26,积极,NA
刻薄,i,1,0.5829,NA,NA,NA,NA,26,消极,NA
我,e,1,0.5018,NA,NA,NA,NA,26,自我,NA
猖狂,i,1,0.5981,NA,NA,NA,NA,26,消极,NA
我们,e,1,0.4786,NA,NA,NA,NA,26,自我,NA
自己,e,1,0.5457,NA,NA,NA,NA,26,自我,NA
我的,e,1,0.5002,NA,NA,NA,NA,26,自我,NA
无私,e,1,0.8693,NA,NA,NA,NA,26,积极,NA
固执,i,1,0.5585,NA,NA,NA,NA,26,消极,NA
散漫,i,1,0.6266,NA,NA,NA,NA,26,消极,NA
朴实,e,1,0.6704,NA,NA,NA,NA,26,积极,NA
他们,i,1,0.5338,NA,NA,NA,NA,26,他人,NA
细腻,e,1,0.7276,NA,NA,NA,NA,26,积极,NA
他们,i,1,0.5549,NA,NA,NA,NA,26,他人,NA
野蛮,i,1,0.5987,NA,NA,NA,NA,26,消极,NA
我的,e,1,0.4917,NA,NA,NA,NA,26,自我,NA
愚蠢,i,1,0.5655,NA,NA,NA,NA,26,消极,NA
虚伪,i,1,0.6213,NA,NA,NA,NA,26,消极,NA
我的,e,1,0.5068,NA,NA,NA,NA,26,自我,NA
其他,i,1,0.5312,NA,NA,NA,NA,26,他人,NA
勇敢,e,1,0.5849,NA,NA,NA,NA,26,积极,NA
正直,e,1,0.5315,NA,NA,NA,NA,26,积极,NA
我的,e,1,0.5246,NA,NA,NA,NA,26,自我,NA
他们,i,1,0.7052,NA,NA,NA,NA,26,他人,NA
他的,i,1,0.4141,NA,NA,NA,NA,26,他人,NA
杰出,e,1,0.8536,NA,NA,NA,NA,26,积极,NA
活泼,e,1,0.7183,NA,NA,NA,NA,26,积极,NA
俺,e,1,0.6263,NA,NA,NA,NA,26,自我,NA
稳重,e,1,0.6175,NA,NA,NA,NA,26,积极,NA
冷静,e,1,0.6009,NA,NA,NA,NA,26,积极,NA
他的,i,1,0.5894,NA,NA,NA,NA,26,他人,NA
他人,i,1,0.4741,NA,NA,NA,NA,26,他人,NA
他,i,1,0.4036,NA,NA,NA,NA,26,他人,NA
其他,i,1,0.5636,NA,NA,NA,NA,26,他人,NA
俺,e,1,0.5993,NA,NA,NA,NA,26,自我,NA
诚恳,e,1,0.6253,NA,NA,NA,NA,26,积极,NA
凶狠,i,1,0.5864,NA,NA,NA,NA,26,消极,NA
卑鄙,i,1,0.5039,NA,NA,NA,NA,26,消极,NA
崇高,e,1,0.4787,NA,NA,NA,NA,26,积极,NA
其他,i,1,0.5226,NA,NA,NA,NA,26,他人,NA
傲慢,i,1,0.5653,NA,NA,NA,NA,26,消极,NA
他的,i,1,0.5895,NA,NA,NA,NA,26,他人,NA
优秀,e,1,0.5483,NA,NA,NA,NA,26,积极,NA
他的,i,1,0.4982,NA,NA,NA,NA,26,他人,NA
机智,e,1,0.5512,NA,NA,NA,NA,26,积极,NA
执拗,i,1,0.6232,NA,NA,NA,NA,26,消极,NA
他人,i,1,0.4447,NA,NA,NA,NA,26,他人,NA
自己,e,1,0.5065,NA,NA,NA,NA,26,自我,NA
俺,e,1,0.4671,NA,NA,NA,NA,26,自我,NA
