Words_t1,ans_t1,key_resp_t1.corr,key_resp_t1.rt,Words_t2,ans_t2,key_resp_t2.corr,key_resp_t2.rt,Subject,Category_t1,Category_t2
卑鄙,i,1,0.527,NA,NA,NA,NA,29,消极,NA
俺,e,1,0.497,NA,NA,NA,NA,29,自我,NA
自己,e,1,0.4021,NA,NA,NA,NA,29,自我,NA
他,i,1,0.488,NA,NA,NA,NA,29,他人,NA
诚恳,e,1,0.4514,NA,NA,NA,NA,29,积极,NA
他人,i,1,0.5413,NA,NA,NA,NA,29,他人,NA
其他,i,1,0.4526,NA,NA,NA,NA,29,他人,NA
他的,i,1,0.5089,NA,NA,NA,NA,29,他人,NA
执拗,i,1,0.4084,NA,NA,NA,NA,29,消极,NA
公正,e,1,0.574,NA,NA,NA,NA,29,积极,NA
俺,e,1,0.5319,NA,NA,NA,NA,29,自我,NA
我们,e,1,0.4046,NA,NA,NA,NA,29,自我,NA
冒失,i,1,0.4636,NA,NA,NA,NA,29,消极,NA
热情,e,1,0.5752,NA,NA,NA,NA,29,积极,NA
散漫,i,1,0.482,NA,NA,NA,NA,29,消极,NA
冷静,e,1,0.5975,NA,NA,NA,NA,29,积极,NA
他们,i,1,0.5023,NA,NA,NA,NA,29,他人,NA
虚伪,i,1,0.4984,NA,NA,NA,NA,29,消极,NA
我们,e,1,0.5088,NA,NA,NA,NA,29,自我,NA
认真,e,1,0.539,NA,NA,NA,NA,29,积极,NA
诚实,e,1,0.4593,NA,NA,NA,NA,29,积极,NA
下贱,i,1,0.549,NA,NA,NA,NA,29,消极,NA
他的,i,1,0.4847,NA,NA,NA,NA,29,他人,NA
刻薄,i,1,0.5766,NA,NA,NA,NA,29,消极,NA
朴实,e,1,0.4967,NA,NA,NA,NA,29,积极,NA
我的,e,1,0.4305,NA,NA,NA,NA,29,自我,NA
他们,i,1,0.4976,NA,NA,NA,NA,29,他人,NA
我的,e,1,0.4583,NA,NA,NA,NA,29,自我,NA
他的,i,1,0.4381,NA,NA,NA,NA,29,他人,NA
聪明,e,1,0.6889,NA,NA,NA,NA,29,积极,NA
自卑,i,1,0.5562,NA,NA,NA,NA,29,消极,NA
猖狂,i,1,0.5279,NA,NA,NA,NA,29,消极,NA
勇敢,e,1,0.6761,NA,NA,NA,NA,29,积极,NA
鲁莽,i,1,0.5666,NA,NA,NA,NA,29,消极,NA
他们,i,1,0.5127,NA,NA,NA,NA,29,他人,NA
活泼,e,1,0.533,NA,NA,NA,NA,29,积极,NA
我,e,1,0.4878,NA,NA,NA,NA,29,自我,NA
其他,i,1,0.506,NA,NA,NA,NA,29,他人,NA
悲观,i,1,0.5816,NA,NA,NA,NA,29,消极,NA
我,e,1,0.4979,NA,NA,NA,NA,29,自我,NA
他,i,1,0.5148,NA,NA,NA,NA,29,他人,NA
优秀,e,1,0.5089,NA,NA,NA,NA,29,积极,NA
他,i,1,0.4518,NA,NA,NA,NA,29,他人,NA
其他,i,1,0.4168,NA,NA,NA,NA,29,他人,NA
他们,i,1,0.4685,NA,NA,NA,NA,29,他人,NA
杰出,e,1,0.6901,NA,NA,NA,NA,29,积极,NA
俺,e,1,0.5333,NA,NA,NA,NA,29,自我,NA
细腻,e,1,0.5808,NA,NA,NA,NA,29,积极,NA
野蛮,i,1,0.5494,NA,NA,NA,NA,29,消极,NA
我的,e,1,0.4641,NA,NA,NA,NA,29,自我,NA
俺,e,1,0.5586,NA,NA,NA,NA,29,自我,NA
他人,i,1,0.5018,NA,NA,NA,NA,29,他人,NA
他人,i,1,0.4004,NA,NA,NA,NA,29,他人,NA
轻率,i,1,0.5981,NA,NA,NA,NA,29,消极,NA
凶狠,i,1,0.6384,NA,NA,NA,NA,29,消极,NA
自己,e,1,0.5171,NA,NA,NA,NA,29,自我,NA
崇高,e,1,0.5324,NA,NA,NA,NA,29,积极,NA
傲慢,i,1,0.4887,NA,NA,NA,NA,29,消极,NA
勤奋,e,1,0.5771,NA,NA,NA,NA,29,积极,NA
自己,e,1,0.5183,NA,NA,NA,NA,29,自我,NA
机智,e,1,0.481,NA,NA,NA,NA,29,积极,NA
我,e,1,0.4527,NA,NA,NA,NA,29,自我,NA
我们,e,1,0.417,NA,NA,NA,NA,29,自我,NA
自私,i,1,0.4758,NA,NA,NA,NA,29,消极,NA
稳重,e,1,0.6463,NA,NA,NA,NA,29,积极,NA
我的,e,1,0.4266,NA,NA,NA,NA,29,自我,NA
他,i,1,0.4174,NA,NA,NA,NA,29,他人,NA
愚蠢,i,1,0.4756,NA,NA,NA,NA,29,消极,NA
自己,e,1,0.4258,NA,NA,NA,NA,29,自我,NA
正直,e,1,0.4728,NA,NA,NA,NA,29,积极,NA
无私,e,0,0.4764,NA,NA,NA,NA,29,积极,NA
暴躁,i,1,0.474,NA,NA,NA,NA,29,消极,NA
消极,i,1,0.6217,NA,NA,NA,NA,29,消极,NA
乐观,e,1,0.6746,NA,NA,NA,NA,29,积极,NA
固执,i,1,0.5225,NA,NA,NA,NA,29,消极,NA
他的,i,1,0.6886,NA,NA,NA,NA,29,他人,NA
他人,i,1,0.5312,NA,NA,NA,NA,29,他人,NA
我,e,1,0.5335,NA,NA,NA,NA,29,自我,NA
我们,e,1,0.6492,NA,NA,NA,NA,29,自我,NA
其他,i,1,0.4519,NA,NA,NA,NA,29,他人,NA
鲁莽,i,1,0.5378,NA,NA,NA,NA,29,消极,NA
聪明,e,1,0.556,NA,NA,NA,NA,29,积极,NA
冒失,i,1,0.5137,NA,NA,NA,NA,29,消极,NA
乐观,e,1,0.5784,NA,NA,NA,NA,29,积极,NA
自己,e,1,0.437,NA,NA,NA,NA,29,自我,NA
