Subject,Words_t1,ans_t1,key_resp_t1_corr,key_resp_t1_rt
11,固执,i,0,NA
11,执拗,i,1,0.6927
11,愚蠢,i,1,1.2129
11,我,e,1,1.1433
11,自卑,i,1,0.808
11,凶狠,i,1,0.7298
11,杰出,e,0,1.0349
11,虚伪,i,1,0.7215
11,下贱,i,1,0.6276
11,俺,e,1,0.5111
11,无私,e,1,0.784
11,我的,e,1,0.4521
11,公正,e,1,0.5866
11,他的,i,1,0.5811
11,我,e,1,0.5932
11,他们,i,1,0.6744
11,冒失,i,1,0.8146
11,他人,i,1,0.554
11,我的,e,1,0.5737
11,猖狂,i,1,0.5174
11,他,i,1,0.8368
11,我们,e,1,0.8015
11,自己,e,1,0.5899
11,朴实,e,1,0.6831
11,卑鄙,i,1,0.9291
11,俺,e,0,NA
11,其他,i,1,0.6106
11,傲慢,i,1,0.9112
11,他人,i,1,0.769
11,俺,e,1,0.5768
11,他们,i,1,0.6853
11,悲观,i,0,0.7218
11,诚恳,e,1,0.6672
11,其他,i,1,0.6148
11,其他,i,1,0.6504
11,细腻,e,1,0.7886
11,自私,i,0,0.9713
11,稳重,e,1,0.7584
11,他人,i,1,0.6456
11,正直,e,1,0.6995
11,我的,e,1,0.8132
11,散漫,i,1,0.9946
11,自己,e,1,0.617
11,聪明,e,0,0.6419
11,消极,i,1,0.5979
11,他,i,1,0.6889
11,自己,e,1,0.7034
11,他的,i,1,1.065
11,我,e,1,0.6684
11,他,i,1,0.6089
11,轻率,i,0,0.7759
11,他们,i,1,0.6985
11,暴躁,i,1,0.7165
11,他们,i,1,0.9878
11,我,e,1,0.6699
11,刻薄,i,1,0.6225
11,优秀,e,1,0.6817
11,他人,i,1,0.7683
11,鲁莽,i,1,0.7082
11,活泼,e,1,0.6767
11,热情,e,1,0.8276
11,乐观,e,1,0.7069
11,诚实,e,1,0.8282
11,勇敢,e,1,0.879
11,其他,i,1,0.565
11,崇高,e,1,0.604
11,我们,e,1,0.6953
11,他的,i,1,0.5027
11,他的,i,1,1.0432
11,勤奋,e,1,0.7857
11,俺,e,0,1.2223
11,我们,e,1,0.5841
11,他,i,0,0.5265
11,认真,e,1,0.6292
11,野蛮,i,1,0.922
11,自己,e,1,0.6454
11,我的,e,1,0.5598
11,机智,e,1,0.5455
11,我们,e,1,0.4884
11,冷静,e,1,0.5752
11,其他,i,1,0.6854
11,我们,e,1,0.7403
11,自己,e,1,0.7202
11,热情,e,1,0.5941
11,勤奋,e,1,0.7202
11,执拗,i,1,0.6793
11,我的,e,1,0.5525
11,自卑,i,1,0.9377
11,冷静,e,1,0.6419
11,他的,i,1,0.6932
11,我的,e,1,0.5285
11,我的,e,1,0.4324
11,其他,i,1,0.562
11,野蛮,i,0,0.9675
11,诚恳,e,1,0.5518
11,他人,i,1,0.6579
11,我们,e,1,0.5382
11,轻率,i,1,0.6783
11,公正,e,1,0.6673
11,他的,i,1,0.6032
11,崇高,e,1,0.6852
11,其他,i,1,0.6173
11,傲慢,i,1,0.9175
11,卑鄙,i,1,0.6671
11,诚实,e,1,0.6468
11,他的,i,1,0.8071
11,优秀,e,1,0.8023
11,细腻,e,1,0.5839
11,自己,e,1,0.6253
11,乐观,e,1,0.666
11,俺,e,1,0.6035
11,我们,e,1,0.4406
11,消极,i,0,0.5173
11,我,e,1,0.555
11,俺,e,1,0.5534
11,他,i,1,0.7336
11,自己,e,1,0.6212
11,他,i,1,1.1915
11,暴躁,i,1,0.5776
11,悲观,i,1,0.5678
11,认真,e,1,0.6578
11,朴实,e,1,0.5532
11,我,e,0,0.5578
11,鲁莽,i,1,0.7178
11,稳重,e,1,0.577
11,他人,i,1,0.5772
11,我的,e,1,0.5501
11,虚伪,i,1,0.6786
11,猖狂,i,1,0.5903
11,固执,i,1,0.6723
11,其他,i,1,0.8874
11,凶狠,i,1,0.5525
11,愚蠢,i,1,0.6385
11,我,e,1,0.584
11,散漫,i,1,0.5849
11,他们,i,1,1.0366
11,自私,i,1,0.9071
11,聪明,e,0,0.631
11,我,e,1,0.5761
11,俺,e,1,0.7294
11,他,i,1,0.6674
11,他,i,1,1.0104
11,他人,i,1,0.7839
11,刻薄,i,1,0.9183
11,冒失,i,1,1.184
11,杰出,e,1,0.7551
11,俺,e,1,0.7837
11,下贱,i,1,0.7671
11,他们,i,1,0.8012
11,勇敢,e,1,0.5339
11,正直,e,1,0.533
11,自己,e,1,0.5559
11,活泼,e,1,0.5559
11,他们,i,1,0.6672
11,他们,i,1,0.7347
11,我们,e,1,0.9851
11,无私,e,1,0.6691
11,机智,e,1,0.7529
11,他人,i,1,0.5662
11,他的,i,1,0.6233
11,他,i,1,0.4532
11,乐观,e,1,0.6338
11,卑鄙,i,1,0.6964
11,愚蠢,i,1,0.5395
11,他的,i,1,0.9174
11,消极,i,1,0.5034
11,其他,i,1,0.5845
11,我们,e,1,0.5682
11,他们,i,0,0.5196
11,公正,e,1,0.7925
11,执拗,i,1,0.6038
11,我,e,1,0.5528
11,活泼,e,1,0.5224
11,他人,i,1,0.5848
11,我,e,1,0.5546
11,他们,i,1,0.7679
11,我的,e,1,0.5786
11,傲慢,i,1,1.083
11,勇敢,e,1,0.6223
11,无私,e,1,0.6673
11,勤奋,e,1,0.651
11,自己,e,1,0.6005
11,野蛮,i,1,0.6922
11,认真,e,1,0.6845
11,稳重,e,1,0.6745
11,冒失,i,1,0.8179
11,我们,e,1,0.5843
11,诚恳,e,1,0.867
11,俺,e,1,0.6016
11,他人,i,1,0.901
11,他的,i,1,1.086
11,崇高,e,1,0.6049
11,聪明,e,1,0.8896
11,其他,i,1,0.6863
11,朴实,e,1,0.7521
11,冷静,e,1,0.8005
11,自私,i,0,0.7017
11,杰出,e,1,0.7168
11,我,e,1,0.5168
11,猖狂,i,1,0.5565
11,其他,i,1,0.6848
11,悲观,i,1,1.2033
11,我的,e,1,0.5502
11,他们,i,1,1.1674
11,机智,e,1,0.6296
11,他的,i,1,0.6845
11,散漫,i,1,0.5539
11,其他,i,1,0.617
11,他人,i,1,0.5289
11,下贱,i,1,1.1998
11,俺,e,1,0.9666
11,虚伪,i,1,0.7242
11,轻率,i,1,0.6179
11,正直,e,1,0.5367
11,他们,i,1,0.7333
11,他的,i,1,0.6173
11,我的,e,1,0.6657
11,我们,e,1,0.67
11,他,i,1,0.731
11,刻薄,i,1,0.7003
11,优秀,e,1,0.633
11,鲁莽,i,1,0.5714
11,我们,e,1,0.6575
11,我的,e,1,0.4765
11,他,i,1,0.6497
11,我,e,1,0.5866
11,热情,e,0,0.5672
11,俺,e,1,0.5341
11,诚实,e,1,0.6054
11,细腻,e,1,0.6322
11,他,i,1,0.536
11,固执,i,0,1.0006
11,自己,e,1,0.4591
11,暴躁,i,1,0.6913
11,他人,i,1,0.6506
11,凶狠,i,1,0.6449
11,俺,e,1,0.7679
11,自己,e,1,0.6845
11,自己,e,1,0.5618
11,自卑,i,1,0.8252
11,我的,i,1,0.7891
11,轻率,i,1,1.0211
11,公正,e,1,0.6872
11,我,i,1,0.5897
11,他的,e,1,0.6037
11,自私,i,0,1.1987
11,聪明,e,1,0.5466
11,冷静,e,1,0.5789
11,我,i,0,0.5678
