Subject,Words_t1,ans_t1,key_resp_t1_corr,key_resp_t1_rt
37,他人,i,1,0.85
37,冒失,i,1,0.785
37,自己,e,1,0.684
37,愚蠢,i,1,0.718
37,执拗,i,1,0.839
37,其他,i,1,0.715
37,他,i,1,0.689
37,他人,i,1,0.683
37,我,e,1,0.715
37,猖狂,i,1,0.78
37,我的,e,1,0.686
37,傲慢,i,1,1.285
37,自己,e,1,0.921
37,正直,e,1,1.367
37,俺,e,1,0.833
37,散漫,i,1,1.082
37,他们,i,1,0.899
37,他人,i,1,0.801
37,轻率,i,1,0.922
37,热情,e,1,0.789
37,我的,e,1,0.768
37,他,i,1,0.867
37,我,e,1,0.838
37,勇敢,e,1,0.756
37,乐观,e,1,0.769
37,我们,e,1,0.663
37,俺,e,1,0.816
37,我,e,1,0.699
37,朴实,e,1,0.734
37,悲观,i,1,0.701
37,诚实,e,1,0.867
37,虚伪,i,1,1.029
37,他人,i,1,0.936
37,我,e,0,NA
37,他们,i,1,0.8
37,其他,i,1,1.071
37,自私,i,1,0.735
37,其他,i,1,0.699
37,诚恳,e,1,0.884
37,他的,i,1,0.635
37,我的,e,1,0.662
37,凶狠,i,1,0.723
37,自己,e,1,0.737
37,野蛮,i,1,0.702
37,活泼,e,1,0.755
37,俺,e,1,0.786
37,我的,e,1,0.599
37,下贱,i,1,0.683
37,优秀,e,1,0.77
37,公正,e,1,0.762
37,细腻,e,1,0.8
37,自己,e,1,0.569
37,我们,e,1,0.731
37,卑鄙,i,1,0.779
37,他的,i,1,0.851
37,暴躁,i,1,0.658
37,刻薄,i,1,0.637
37,认真,e,1,0.716
37,他,i,1,0.729
37,崇高,e,1,1.098
37,无私,e,1,0.847
37,稳重,e,1,0.702
37,我们,e,1,0.851
37,他们,i,1,0.683
37,冷静,e,1,0.942
37,鲁莽,i,1,1.07
37,他,i,1,0.933
37,我们,e,1,0.79
37,固执,i,1,1.152
37,杰出,e,1,0.724
37,他们,i,1,0.682
37,他的,i,1,0.765
37,他的,i,1,0.655
37,聪明,e,1,0.6
37,其他,i,0,1.064
37,自卑,i,0,NA
37,勤奋,e,0,NA
37,消极,i,1,0.786
37,机智,e,1,0.617
37,俺,e,1,0.95
37,俺,e,1,1.205
37,其他,i,1,0.806
37,稳重,e,1,0.684
37,他的,i,1,0.69
37,凶狠,i,1,0.669
37,正直,e,1,0.582
37,我,e,1,0.614
37,自卑,i,1,1.184
37,诚恳,e,1,0.756
37,他,i,1,0.765
37,他们,i,1,0.646
37,其他,i,1,0.652
37,冷静,e,1,0.767
37,下贱,i,1,0.606
37,我们,e,1,0.784
37,认真,e,1,0.846
37,自己,e,1,0.731
37,我们,e,1,0.723
37,鲁莽,i,1,0.712
37,勤奋,e,1,1.047
37,他人,i,1,1.131
37,我们,e,1,0.683
37,他们,i,1,0.773
37,暴躁,i,1,0.716
37,他们,i,1,0.671
37,我的,e,1,0.645
37,傲慢,i,1,1.065
37,虚伪,i,1,0.671
37,刻薄,i,1,0.6
37,我的,e,1,0.897
37,崇高,e,1,0.918
37,轻率,i,0,0.797
37,他的,i,1,0.815
37,机智,e,1,0.683
37,野蛮,i,1,0.791
37,无私,e,1,1.023
37,诚实,e,1,0.681
37,他人,i,1,0.906
37,愚蠢,i,1,0.933
37,我,e,1,0.917
37,俺,e,1,0.587
37,我,e,1,0.664
37,自己,e,1,0.591
37,卑鄙,i,1,0.767
37,优秀,e,1,0.767
37,俺,e,1,0.535
37,其他,i,1,0.769
37,猖狂,i,1,0.749
37,悲观,i,1,0.932
37,自私,i,1,1.368
37,他们,i,1,0.806
37,消极,i,1,0.57
37,俺,e,1,0.701
37,我的,e,1,0.657
37,热情,e,1,0.849
37,他人,i,1,0.968
37,散漫,i,1,1.102
37,朴实,e,1,1.417
37,他,i,1,0.664
37,自己,e,1,0.497
37,他的,i,1,0.549
37,其他,i,1,0.588
37,冒失,i,1,1.143
37,执拗,i,1,0.717
37,活泼,e,1,1.084
37,乐观,e,1,0.784
37,我们,e,1,0.781
37,固执,i,1,1.136
37,公正,e,1,0.616
37,他,i,1,1.003
37,他人,i,1,0.516
37,细腻,e,1,0.606
37,他,i,1,0.717
37,他的,i,1,0.969
37,杰出,e,1,0.635
37,勇敢,e,1,0.73
37,我,e,1,0.581
37,自己,e,1,0.618
37,我的,e,1,0.583
37,聪明,e,1,0.652
37,自己,e,1,0.585
37,公正,e,1,0.565
37,崇高,e,1,0.597
37,虚伪,i,1,0.718
37,鲁莽,i,1,0.663
37,其他,i,1,0.951
37,活泼,e,1,0.656
37,正直,e,1,0.931
37,他们,i,1,0.681
37,悲观,i,1,0.669
37,俺,e,1,0.73
37,诚恳,e,1,0.905
37,其他,i,1,0.655
37,其他,i,1,0.903
37,自己,e,1,0.872
37,俺,e,1,0.935
37,我们,e,1,1.033
37,朴实,e,1,0.657
37,我的,e,1,0.481
37,自卑,i,1,0.852
37,诚实,e,1,0.591
37,他的,i,1,0.685
37,优秀,e,1,0.555
37,机智,e,1,0.719
37,他人,i,1,0.868
37,猖狂,i,1,0.57
37,冷静,e,1,1.401
37,他,i,1,0.769
37,暴躁,i,1,0.67
37,傲慢,i,1,0.735
37,我,e,1,1.465
37,他们,i,1,0.685
37,热情,e,1,0.657
37,聪明,e,1,0.631
37,野蛮,i,1,0.916
37,我们,e,1,0.653
37,我的,e,1,1.305
37,其他,i,1,0.815
37,他人,i,1,0.685
37,他们,i,1,0.441
37,俺,e,1,0.915
37,自己,e,1,1.332
37,凶狠,i,1,0.674
37,冒失,i,1,0.567
37,下贱,i,1,0.569
37,他人,i,1,0.716
37,散漫,i,1,0.632
37,无私,e,0,1.069
37,自私,i,1,1.107
37,我的,e,1,0.621
37,愚蠢,i,1,0.668
37,他的,i,1,0.768
37,他,i,1,0.687
37,我们,e,1,0.774
37,勤奋,e,1,0.734
37,轻率,i,1,0.851
37,勇敢,e,1,0.687
37,消极,i,1,1.253
37,他的,i,1,0.716
37,乐观,e,1,1.231
37,固执,i,1,0.878
37,我,e,1,0.738
37,我们,e,1,0.701
37,他,i,1,0.715
37,卑鄙,i,1,0.587
37,他的,i,1,0.409
37,细腻,e,1,0.633
37,俺,e,1,0.588
37,他人,i,1,0.766
37,我的,e,1,0.557
37,刻薄,i,1,0.833
37,他,i,1,0.798
37,我,e,1,0.749
37,杰出,e,1,0.753
37,执拗,i,0,NA
37,认真,e,1,0.803
37,自己,e,1,0.599
37,我,e,1,0.933
37,他们,i,1,1.182
37,冷静,e,0,NA
37,正直,e,1,0.552
37,他,e,1,0.868
37,自己,i,1,0.797
37,俺,i,1,0.567
37,热情,e,1,0.801
37,俺,i,1,0.867
37,他,e,1,0.835
37,消极,i,1,1.385
37,我,i,1,0.649
37,我,i,1,0.855
37,杰出,e,1,1.016
37,悲观,i,1,0.866
37,冒失,i,1,1.216
37,他人,e,1,0.799
37,暴躁,i,1,0.815
37,我的,i,0,NA
37,优秀,e,0,NA
37,俺,i,0,0.765
37,执拗,i,1,1.262
37,凶狠,i,1,0.85
37,愚蠢,i,1,0.62
37,勤奋,e,1,0.783
37,朴实,e,1,0.884
37,散漫,i,0,NA
37,我的,i,0,0.583
37,他人,e,1,0.514
37,其他,e,1,0.797
37,他,e,1,0.693
37,乐观,e,0,NA
37,固执,i,1,0.75
37,他的,e,1,0.568
37,诚恳,e,1,0.585
37,虚伪,i,1,0.922
37,他们,e,0,0.799
37,勇敢,e,0,NA
37,卑鄙,i,0,NA
37,自己,i,1,0.916
37,轻率,i,1,0.902
37,自卑,i,1,0.835
37,其他,e,1,0.887
37,他的,e,1,0.751
37,崇高,e,1,1.168
37,他的,e,0,0.766
37,公正,e,1,0.782
37,机智,e,1,0.6
37,傲慢,i,1,1.331
37,我们,i,1,1.033
37,下贱,i,1,1.09
37,无私,e,1,1.056
37,野蛮,i,0,NA
37,自己,i,0,0.587
37,他的,e,1,0.717
37,我,i,1,0.664
37,我,i,1,0.603
37,猖狂,i,1,0.988
37,他们,e,0,0.623
37,我的,i,1,0.826
37,我们,i,1,0.632
37,活泼,e,1,0.951
37,他人,e,1,1.085
37,稳重,e,1,1.218
37,其他,e,1,1.083
37,鲁莽,i,1,0.753
37,我的,i,0,1.139
37,他人,e,1,0.686
37,诚实,e,1,0.688
37,俺,i,1,0.97
37,他,e,1,0.914
37,我们,i,0,1.349
37,认真,e,1,0.704
37,我们,i,1,0.914
37,他们,e,1,0.665
37,其他,e,0,1.18
37,自私,i,1,1.267
37,刻薄,i,1,0.587
37,他们,e,1,1.465
37,自己,i,1,0.614
37,聪明,e,0,NA
37,细腻,e,1,0.637
37,他,e,0,0.683
37,稳重,e,1,1.186
37,勤奋,e,1,0.585
37,暴躁,i,0,0.531
37,悲观,i,1,0.737
37,他,e,1,1.282
37,他的,e,1,1.1
37,散漫,i,1,0.802
37,他,e,0,NA
37,自卑,i,0,0.822
37,他人,e,1,0.563
37,他们,e,1,0.733
37,自己,i,1,0.8
37,细腻,e,0,NA
37,执拗,i,1,0.749
37,他,e,1,0.639
37,其他,e,1,0.769
37,他们,e,1,0.846
37,愚蠢,i,1,0.949
37,我们,i,1,1.157
37,其他,e,0,0.815
37,他人,e,1,0.667
37,俺,i,1,0.7
37,自己,i,1,0.767
37,我,i,1,0.519
37,我们,i,1,0.716
37,下贱,i,1,1.431
37,勇敢,e,1,1.034
37,其他,e,1,1.382
37,我的,i,1,0.989
37,我的,i,1,0.869
37,优秀,e,1,0.773
37,自己,i,0,NA
37,我,i,0,0.536
37,我,i,1,0.509
37,刻薄,i,1,0.615
37,俺,i,1,1.116
37,崇高,e,1,1.401
37,虚伪,i,1,0.654
37,活泼,e,1,0.933
37,猖狂,i,1,0.73
37,乐观,e,1,0.935
37,他的,e,1,1.363
37,聪明,e,1,0.62
37,热情,e,1,1.066
37,冒失,i,1,1.05
37,他们,e,0,NA
37,俺,i,1,0.635
37,我们,i,1,0.6
37,我的,i,1,0.465
37,无私,e,1,1.131
37,他的,e,0,0.667
37,朴实,e,1,0.602
37,我们,i,1,0.733
37,机智,e,1,0.886
37,固执,i,1,1.269
37,消极,i,1,0.788
37,他的,e,1,1.419
37,自私,i,1,1.033
37,他人,e,1,1.202
37,野蛮,i,1,0.632
37,卑鄙,i,1,0.573
37,凶狠,i,1,0.531
37,我的,i,0,0.815
37,诚恳,e,1,0.715
37,认真,e,1,0.416
37,公正,e,1,0.491
37,他们,e,1,0.698
37,傲慢,i,0,1.163
37,他人,e,1,0.797
37,鲁莽,i,1,0.483
37,杰出,e,1,0.687
37,俺,i,1,0.701
37,诚实,e,1,1.207
37,其他,e,1,1.38
37,自己,i,1,1.058
37,我,i,1,0.614
