Words_t1,ans_t1,key_resp_t1.corr,key_resp_t1.rt,Words_t2,ans_t2,key_resp_t2.corr,key_resp_t2.rt,Subject,Category_t1,Category_t2
我们,e,1,0.8641,NA,NA,NA,NA,63,自我,NA
无私,e,1,0.596,NA,NA,NA,NA,63,积极,NA
他人,i,1,0.6077,NA,NA,NA,NA,63,他人,NA
固执,i,1,0.6116,NA,NA,NA,NA,63,消极,NA
轻率,i,1,0.7683,NA,NA,NA,NA,63,消极,NA
乐观,e,1,0.6167,NA,NA,NA,NA,63,积极,NA
卑鄙,i,1,0.5961,NA,NA,NA,NA,63,消极,NA
稳重,e,1,0.5979,NA,NA,NA,NA,63,积极,NA
我,e,1,0.4161,NA,NA,NA,NA,63,自我,NA
崇高,e,1,0.4616,NA,NA,NA,NA,63,积极,NA
自卑,i,1,0.5395,NA,NA,NA,NA,63,消极,NA
其他,i,1,0.4949,NA,NA,NA,NA,63,他人,NA
鲁莽,i,1,1.1397,NA,NA,NA,NA,63,消极,NA
他的,i,1,0.6532,NA,NA,NA,NA,63,他人,NA
自己,e,0,0.4244,NA,NA,NA,NA,63,自我,NA
热情,e,1,0.551,NA,NA,NA,NA,63,积极,NA
他,i,1,0.5624,NA,NA,NA,NA,63,他人,NA
冷静,e,1,0.67490000000000006,NA,NA,NA,NA,63,积极,NA
我的,e,1,0.5545,NA,NA,NA,NA,63,自我,NA
他们,i,1,0.5059,NA,NA,NA,NA,63,他人,NA
傲慢,i,1,1.1227,NA,NA,NA,NA,63,消极,NA
我,e,1,0.5886,NA,NA,NA,NA,63,自我,NA
俺,e,1,0.513,NA,NA,NA,NA,63,自我,NA
其他,i,1,0.5682,NA,NA,NA,NA,63,他人,NA
俺,e,1,0.5834,NA,NA,NA,NA,63,自我,NA
机智,e,1,0.7129,NA,NA,NA,NA,63,积极,NA
愚蠢,i,1,0.8149,NA,NA,NA,NA,63,消极,NA
自私,i,1,1.0996,NA,NA,NA,NA,63,消极,NA
自己,e,1,0.603,NA,NA,NA,NA,63,自我,NA
野蛮,i,1,0.7337,NA,NA,NA,NA,63,消极,NA
我的,e,1,0.8979,NA,NA,NA,NA,63,自我,NA
他的,i,1,0.6485,NA,NA,NA,NA,63,他人,NA
诚恳,e,1,0.5898,NA,NA,NA,NA,63,积极,NA
他的,i,1,0.7512,NA,NA,NA,NA,63,他人,NA
