Subject,Words_t1,ans_t1,key_resp_t1_corr,key_resp_t1_rt
30,其他,i,1,0.667
30,其他,i,1,0.698
30,聪明,e,1,0.684
30,稳重,e,1,0.668
30,自私,i,1,0.653
30,热情,e,1,0.656
30,诚恳,e,1,0.561
30,勤奋,e,1,0.514
30,俺,e,1,0.776
30,我,e,1,0.482
30,他,i,1,0.753
30,他的,i,1,0.515
30,我们,e,1,0.554
30,他人,i,1,0.599
30,他的,i,1,0.548
30,鲁莽,i,1,0.784
30,我,e,1,0.786
30,愚蠢,i,1,0.694
30,凶狠,i,1,0.675
30,虚伪,i,1,0.604
30,其他,i,1,0.633
30,俺,e,1,0.569
30,暴躁,i,1,0.888
30,俺,e,1,0.635
30,他,i,1,0.595
30,他们,i,1,0.582
30,悲观,i,1,0.677
30,机智,e,1,0.72
30,卑鄙,i,1,0.692
30,他的,i,1,0.723
30,他们,i,1,0.849
30,我们,e,1,0.52
30,傲慢,i,1,0.703
30,其他,i,1,0.816
30,我的,e,1,0.777
30,自己,e,1,1.115
30,诚实,e,1,0.579
30,自卑,i,1,0.618
30,朴实,e,1,0.95
30,我的,e,1,0.549
30,他人,i,1,0.601
30,我的,e,1,0.703
30,崇高,e,1,0.633
30,冒失,i,1,0.718
30,他们,i,1,0.764
30,杰出,e,1,0.584
30,公正,e,1,0.557
30,我们,e,1,0.584
30,消极,i,1,0.52
30,他人,i,1,0.649
30,我,e,1,0.516
30,正直,e,1,0.649
30,冷静,e,1,0.819
30,下贱,i,1,0.532
30,自己,e,1,0.701
30,优秀,e,1,0.615
30,他的,i,1,0.748
30,俺,e,1,0.574
30,野蛮,i,1,0.664
30,乐观,e,1,0.851
30,我们,e,1,0.483
30,自己,e,1,0.465
30,自己,e,1,0.502
30,活泼,e,1,0.715
30,轻率,i,1,0.699
30,固执,i,1,0.69
30,细腻,e,1,0.747
30,刻薄,i,1,0.554
30,勇敢,e,1,0.621
30,他们,i,1,0.762
30,他,i,1,0.456
30,认真,e,1,0.598
30,猖狂,i,1,0.62
30,他人,i,1,0.696
30,散漫,i,1,0.649
30,无私,e,1,0.816
30,执拗,i,1,0.619
30,聪明,e,1,0.655
30,正直,e,1,0.664
30,我的,e,1,0.512
30,我,e,1,0.582
30,他的,i,1,0.666
30,他人,i,1,0.538
30,自己,e,1,0.581
30,认真,e,1,0.633
30,俺,e,1,0.685
30,固执,i,1,0.766
30,俺,e,1,0.727
30,我的,e,1,0.544
30,他们,i,1,0.585
30,其他,i,1,0.6
30,细腻,e,1,0.697
30,我,e,1,0.536
30,我,e,1,0.472
30,他,i,1,0.682
30,我们,e,1,0.519
30,其他,i,1,0.58
30,杰出,e,1,0.619
30,虚伪,i,1,0.728
30,轻率,i,1,0.574
30,暴躁,i,1,0.624
30,自私,i,1,0.731
30,优秀,e,1,0.636
30,自己,e,1,0.668
30,诚实,e,1,0.645
30,傲慢,i,1,0.653
30,我的,e,1,0.601
30,我们,e,1,0.55
30,他们,i,1,0.604
30,热情,e,1,0.614
30,他人,i,1,0.616
30,活泼,e,1,0.699
30,我们,e,1,0.567
30,朴实,e,1,0.703
30,我们,e,1,0.508
30,他们,i,1,0.704
30,俺,e,1,0.599
30,诚恳,e,1,0.622
30,其他,i,1,0.601
30,自卑,i,1,0.637
30,无私,e,1,0.771
30,悲观,i,1,0.582
30,公正,e,1,0.697
30,他们,i,1,0.665
30,机智,e,1,0.713
30,乐观,e,1,0.735
30,野蛮,i,1,0.529
30,他的,i,1,0.699
30,其他,i,1,0.553
30,自己,e,1,0.493
30,他的,i,1,0.537
30,勤奋,e,1,0.683
30,下贱,i,1,0.547
30,他的,i,1,0.621
30,消极,i,1,0.683
30,冒失,i,1,0.504
30,稳重,e,1,0.666
30,凶狠,i,1,0.595
30,俺,e,1,0.835
30,自己,e,1,0.55
30,勇敢,e,1,0.547
30,他,i,1,0.75
30,我,e,1,0.596
30,他人,i,1,0.727
30,刻薄,i,1,0.716
30,他,i,1,0.553
30,崇高,e,1,0.576
30,他人,i,1,0.582
30,我的,e,1,0.695
30,执拗,i,1,0.721
30,冷静,e,1,0.971
30,鲁莽,i,1,0.633
30,散漫,i,1,0.616
30,卑鄙,i,1,0.531
30,愚蠢,i,1,0.5
30,自己,e,1,0.498
30,我的,e,1,0.501
30,他人,i,0,0.465
30,卑鄙,i,1,0.916
30,聪明,e,1,0.614
30,我,e,1,0.712
30,认真,e,1,0.767
30,自己,e,1,0.551
30,鲁莽,i,1,0.564
30,我,e,1,0.515
30,我们,e,1,0.682
30,他,i,1,0.582
30,其他,i,1,0.711
30,诚实,e,1,0.601
30,勇敢,e,1,0.652
30,他的,i,1,0.555
30,我的,e,1,0.632
30,冒失,i,1,0.582
30,我们,e,1,0.569
30,他,i,1,0.55
30,我,e,1,0.569
30,公正,e,1,0.652
30,我的,e,1,0.582
30,无私,e,1,0.882
30,稳重,e,1,0.598
30,他,i,1,0.639
30,悲观,i,1,0.68
30,凶狠,i,1,0.598
30,愚蠢,i,1,0.638
30,他们,i,1,0.809
30,轻率,i,0,0.809
30,俺,e,1,0.715
30,他们,i,1,0.722
30,活泼,e,1,0.749
30,俺,e,1,0.636
30,他们,i,1,0.864
30,他人,i,1,0.716
30,俺,e,1,0.768
30,俺,e,1,0.504
30,他的,i,1,0.6
30,固执,i,1,0.726
30,猖狂,i,1,0.664
30,自卑,i,1,0.822
30,他的,i,1,0.762
30,我,e,1,0.781
30,冷静,e,1,0.738
30,细腻,e,1,0.566
30,虚伪,i,1,0.69
30,杰出,e,1,0.767
30,他们,i,1,0.652
30,优秀,e,1,0.864
30,我们,e,1,0.54
30,散漫,i,1,0.833
30,执拗,i,1,0.665
30,其他,i,1,0.937
30,他的,i,1,0.5
30,乐观,e,1,0.569
30,傲慢,i,1,0.569
30,自己,e,1,0.58
30,我的,e,1,0.525
30,其他,i,1,0.568
30,刻薄,i,1,0.603
30,机智,e,1,0.651
30,自己,e,1,0.616
30,正直,e,1,0.45
30,其他,i,1,0.655
30,勤奋,e,1,0.597
30,他人,i,1,0.735
30,他人,i,1,0.447
30,野蛮,i,1,0.697
30,消极,i,1,0.578
30,崇高,e,1,0.57
30,热情,e,1,0.604
30,暴躁,i,1,0.569
30,我们,e,1,0.575
30,自私,i,1,0.665
30,他,i,1,0.669
30,诚恳,e,1,0.796
30,朴实,e,1,0.809
30,我的,i,1,0.606
30,优秀,e,1,0.785
30,他,e,1,0.58
30,细腻,e,1,0.811
30,自卑,i,1,0.972
30,稳重,e,1,0.746
30,诚恳,e,1,0.747
30,我们,i,1,0.568
30,他们,e,1,0.565
30,他,e,1,0.602
30,自己,i,1,0.587
30,散漫,i,1,0.555
30,卑鄙,i,1,0.865
30,固执,i,1,0.754
30,他,e,1,0.585
30,俺,i,1,0.738
30,冷静,e,1,0.773
30,他,e,1,0.71
30,我的,i,1,0.637
30,他人,e,1,0.612
30,朴实,e,1,0.866
30,他人,e,1,0.582
30,自私,i,1,0.927
30,猖狂,i,1,0.731
30,我们,i,1,0.814
30,鲁莽,i,1,1.066
30,刻薄,i,1,0.595
30,我,i,1,0.5
30,俺,i,1,0.822
30,野蛮,i,1,0.663
30,我,i,1,0.599
30,俺,i,1,0.982
30,认真,e,1,0.755
30,下贱,i,1,0.746
30,机智,e,1,0.815
30,他们,e,0,0.85
30,我们,i,1,0.585
30,虚伪,i,1,0.716
30,自己,i,1,0.671
30,公正,e,1,1.018
30,自己,i,1,0.667
30,冒失,i,1,1.015
30,消极,i,1,0.601
30,自己,i,1,0.637
30,我们,i,1,1.011
30,聪明,e,1,1.005
30,诚实,e,1,0.663
