Words_t1,ans_t1,key_resp_t1.corr,key_resp_t1.rt,Words_t2,ans_t2,key_resp_t2.corr,key_resp_t2.rt,Subject,Category_t1,Category_t2
稳重,e,1,0.5681,NA,NA,NA,NA,38,积极,NA
认真,e,1,0.4845,NA,NA,NA,NA,38,积极,NA
其他,i,1,0.7236,NA,NA,NA,NA,38,他人,NA
他,i,1,0.7681,NA,NA,NA,NA,38,他人,NA
刻薄,i,1,0.7222,NA,NA,NA,NA,38,消极,NA
杰出,e,1,0.611,NA,NA,NA,NA,38,积极,NA
自私,i,1,0.6628,NA,NA,NA,NA,38,消极,NA
卑鄙,i,1,0.6412,NA,NA,NA,NA,38,消极,NA
乐观,e,1,0.5913,NA,NA,NA,NA,38,积极,NA
凶狠,i,1,0.5954,NA,NA,NA,NA,38,消极,NA
猖狂,i,1,0.6555,NA,NA,NA,NA,38,消极,NA
崇高,e,1,0.5423,NA,NA,NA,NA,38,积极,NA
他,i,1,0.6086,NA,NA,NA,NA,38,他人,NA
下贱,i,1,0.5698,NA,NA,NA,NA,38,消极,NA
散漫,i,1,0.762,NA,NA,NA,NA,38,消极,NA
轻率,i,1,0.8494,NA,NA,NA,NA,38,消极,NA
诚实,e,1,0.5109,NA,NA,NA,NA,38,积极,NA
鲁莽,i,1,0.5659,NA,NA,NA,NA,38,消极,NA
悲观,i,1,0.6117,NA,NA,NA,NA,38,消极,NA
冷静,e,1,1.0974,NA,NA,NA,NA,38,积极,NA
傲慢,i,1,0.6031,NA,NA,NA,NA,38,消极,NA
他人,i,1,0.6878,NA,NA,NA,NA,38,他人,NA
其他,i,1,0.5969,NA,NA,NA,NA,38,他人,NA
我,e,1,0.5825,NA,NA,NA,NA,38,自我,NA
虚伪,i,1,0.6671,NA,NA,NA,NA,38,消极,NA
朴实,e,1,0.6631,NA,NA,NA,NA,38,积极,NA
我的,e,1,0.5939,NA,NA,NA,NA,38,自我,NA
我,e,1,0.4711,NA,NA,NA,NA,38,自我,NA
热情,e,1,0.6379,NA,NA,NA,NA,38,积极,NA
他人,i,1,0.5034,NA,NA,NA,NA,38,他人,NA
自己,e,1,0.5813,NA,NA,NA,NA,38,自我,NA
我们,e,1,0.5746,NA,NA,NA,NA,38,自我,NA
我的,e,1,0.4837,NA,NA,NA,NA,38,自我,NA
聪明,e,1,0.5783,NA,NA,NA,NA,38,积极,NA
俺,e,1,0.5569,NA,NA,NA,NA,38,自我,NA
优秀,e,1,0.5319,NA,NA,NA,NA,38,积极,NA
勤奋,e,1,0.5836,NA,NA,NA,NA,38,积极,NA
他的,i,1,0.594,NA,NA,NA,NA,38,他人,NA
自己,e,1,0.5961,NA,NA,NA,NA,38,自我,NA
自己,e,1,0.544,NA,NA,NA,NA,38,自我,NA
无私,e,1,0.5312,NA,NA,NA,NA,38,积极,NA
他,i,1,0.6165,NA,NA,NA,NA,38,他人,NA
我们,e,1,0.489,NA,NA,NA,NA,38,自我,NA
冒失,i,1,0.6334,NA,NA,NA,NA,38,消极,NA
野蛮,i,1,0.576,NA,NA,NA,NA,38,消极,NA
他,i,0,0.5168,NA,NA,NA,NA,38,他人,NA
他们,i,1,0.677,NA,NA,NA,NA,38,他人,NA
他的,i,1,0.6413,NA,NA,NA,NA,38,他人,NA
我们,e,1,0.6506,NA,NA,NA,NA,38,自我,NA
固执,i,1,0.6692,NA,NA,NA,NA,38,消极,NA
俺,e,1,0.5798,NA,NA,NA,NA,38,自我,NA
暴躁,i,1,0.643,NA,NA,NA,NA,38,消极,NA
我的,e,1,0.5805,NA,NA,NA,NA,38,自我,NA
我们,e,1,0.5691,NA,NA,NA,NA,38,自我,NA
其他,i,1,0.6435,NA,NA,NA,NA,38,他人,NA
他们,i,1,0.6348,NA,NA,NA,NA,38,他人,NA
我的,e,1,0.588,NA,NA,NA,NA,38,自我,NA
他们,i,1,0.5533,NA,NA,NA,NA,38,他人,NA
