Subject,Words_t1,ans_t1,key_resp_t1_corr,key_resp_t1_rt
34,我们,e,1,0.73478
34,卑鄙,i,1,0.83637
34,自己,e,1,0.621375
34,凶狠,i,1,0.572225
34,自卑,i,1,0.70593
34,自己,e,1,0.64149
34,他人,i,1,0.632765
34,聪明,e,1,0.708155
34,细腻,e,1,0.695305
34,认真,e,1,0.573035
34,他们,i,0,0.495235
34,悲观,i,1,0.650585
34,愚蠢,i,1,0.644725
34,他的,i,1,0.73309
34,热情,e,1,0.56281
34,自私,i,1,0.68284
34,固执,i,0,0.676325
34,我的,e,1,0.653
34,我,e,1,0.51562
34,他的,i,1,0.63125
34,他的,i,1,0.575615
34,我的,e,1,0.629745
34,冷静,e,0,0.65444
34,我的,e,1,0.621255
34,机智,e,1,0.726715
34,消极,i,1,0.82722
34,鲁莽,i,1,0.711375
34,我们,e,1,0.606485
34,正直,e,1,0.593805
34,其他,i,1,0.6267
34,诚实,e,1,0.613355
34,稳重,e,1,0.65426
34,我们,e,1,0.656925
34,刻薄,i,1,0.6702
34,散漫,i,1,0.74219
34,我们,e,0,0.50173
34,无私,e,0,0.50995
34,活泼,e,1,0.63131
34,勇敢,e,1,0.6213
34,他们,i,0,0.654595
34,诚恳,e,1,0.66003
34,暴躁,i,1,0.59201
34,自己,e,1,0.599865
34,优秀,e,1,0.87716
34,勤奋,e,1,0.628755
34,野蛮,i,0,0.457105
34,我,e,1,0.49129
34,他的,i,1,0.52491
34,他们,i,1,0.57524
34,其他,i,1,0.5836
34,朴实,e,1,0.884765
34,我,e,1,0.60926
34,他人,i,1,0.615875
34,他,i,1,0.466485
34,崇高,e,1,0.58405
34,虚伪,i,1,0.63038
34,他,i,1,1.15439
34,他人,i,1,0.66434
34,我的,e,1,0.57824
34,冒失,i,1,0.75373
34,公正,e,1,0.55443
34,其他,i,1,0.67408
34,他,i,1,0.602915
34,他人,i,1,0.700165
34,我,e,1,0.65549
34,他们,i,1,0.621795
34,俺,e,1,0.706565
34,他,i,1,0.559985
34,自己,e,1,0.513725
34,俺,e,1,0.670115
34,乐观,e,1,0.690075
34,傲慢,i,1,0.64456
34,俺,e,1,0.6443
34,猖狂,i,1,0.640715
34,俺,e,1,0.618
34,下贱,i,1,0.698425
34,杰出,e,1,0.753925
34,执拗,i,1,0.696155
34,轻率,i,0,0.59412
34,其他,i,1,0.669265
34,热情,e,1,1.06505
34,我们,e,1,0.652
34,我的,e,1,0.56771
34,他人,i,1,0.60875
34,他,i,1,0.464915
34,他的,i,1,0.460445
34,聪明,e,1,0.6109
34,悲观,i,1,0.88904
34,冷静,e,1,1.0287
34,虚伪,i,1,0.65756
34,其他,i,1,0.58461
34,其他,i,1,0.67813
34,他的,i,1,0.45755
34,诚恳,e,1,0.787615
34,下贱,i,1,0.571615
34,傲慢,i,1,0.586495
34,稳重,e,1,0.66064
34,崇高,e,1,0.63116
34,勤奋,e,1,0.50853
34,他们,i,1,0.604715
34,我的,e,1,0.685945
34,其他,i,1,0.572145
34,机智,e,1,0.737205
34,野蛮,i,1,0.55899
34,愚蠢,i,1,0.626445
34,他们,i,1,0.60927
34,自卑,i,0,0.553975
34,固执,i,1,1.216305
34,认真,e,1,0.847565
34,我的,e,1,0.55202
34,诚实,e,1,0.64965
34,他们,i,1,0.71695
34,他的,i,1,0.560605
34,无私,e,0,0.78381
34,我的,e,1,0.575895
34,其他,i,1,0.58984
34,我们,e,1,1.33097
34,他,i,1,1.15239
34,鲁莽,i,1,0.708755
