Words_t1,ans_t1,key_resp_t1.corr,key_resp_t1.rt,Words_t2,ans_t2,key_resp_t2.corr,key_resp_t2.rt,Subject,Category_t1,Category_t2
活泼,e,1,1.2685,NA,NA,NA,NA,65,积极,NA
我,e,1,0.615,NA,NA,NA,NA,65,自我,NA
消极,i,1,0.6829,NA,NA,NA,NA,65,消极,NA
其他,i,1,0.4249,NA,NA,NA,NA,65,他人,NA
他的,i,1,0.4339,NA,NA,NA,NA,65,他人,NA
他,i,1,0.4159,NA,NA,NA,NA,65,他人,NA
其他,i,1,0.5531,NA,NA,NA,NA,65,他人,NA
卑鄙,i,1,0.47,NA,NA,NA,NA,65,消极,NA
细腻,e,1,0.6217,NA,NA,NA,NA,65,积极,NA
其他,i,1,0.4042,NA,NA,NA,NA,65,他人,NA
勤奋,e,1,0.5486,NA,NA,NA,NA,65,积极,NA
散漫,i,1,0.6324,NA,NA,NA,NA,65,消极,NA
朴实,e,1,0.5987,NA,NA,NA,NA,65,积极,NA
俺,e,0,0.4754,NA,NA,NA,NA,65,自我,NA
诚恳,e,1,0.8725,NA,NA,NA,NA,65,积极,NA
鲁莽,i,1,0.5362,NA,NA,NA,NA,65,消极,NA
乐观,e,1,0.6529,NA,NA,NA,NA,65,积极,NA
他们,i,1,0.4234,NA,NA,NA,NA,65,他人,NA
我,e,1,0.6686,NA,NA,NA,NA,65,自我,NA
他人,i,1,0.3859,NA,NA,NA,NA,65,他人,NA
虚伪,i,1,0.5906,NA,NA,NA,NA,65,消极,NA
他们,i,1,0.4972,NA,NA,NA,NA,65,他人,NA
俺,e,1,0.8235,NA,NA,NA,NA,65,自我,NA
我们,e,1,0.6345,NA,NA,NA,NA,65,自我,NA
悲观,i,1,0.5297,NA,NA,NA,NA,65,消极,NA
他们,i,1,0.4511,NA,NA,NA,NA,65,他人,NA
冷静,e,1,0.6852,NA,NA,NA,NA,65,积极,NA
我的,e,1,0.5678,NA,NA,NA,NA,65,自我,NA
他,i,1,0.5188,NA,NA,NA,NA,65,他人,NA
我,e,1,0.6941,NA,NA,NA,NA,65,自我,NA
无私,e,1,0.7331,NA,NA,NA,NA,65,积极,NA
冒失,i,1,0.4955,NA,NA,NA,NA,65,消极,NA
自卑,i,1,0.63,NA,NA,NA,NA,65,消极,NA
固执,i,1,0.5665,NA,NA,NA,NA,65,消极,NA
他人,i,1,0.5058,NA,NA,NA,NA,65,他人,NA
他,i,1,0.4516,NA,NA,NA,NA,65,他人,NA
认真,e,1,0.5794,NA,NA,NA,NA,65,积极,NA
他人,i,1,0.4998,NA,NA,NA,NA,65,他人,NA
俺,e,1,0.8603,NA,NA,NA,NA,65,自我,NA
公正,e,1,0.7545,NA,NA,NA,NA,65,积极,NA
执拗,i,1,0.6016,NA,NA,NA,NA,65,消极,NA
轻率,i,1,0.5865,NA,NA,NA,NA,65,消极,NA
其他,i,1,0.5182,NA,NA,NA,NA,65,他人,NA
俺,e,1,0.6181,NA,NA,NA,NA,65,自我,NA
傲慢,i,1,0.6138,NA,NA,NA,NA,65,消极,NA
机智,e,1,0.5652,NA,NA,NA,NA,65,积极,NA
我的,e,1,0.596,NA,NA,NA,NA,65,自我,NA
他们,i,1,0.4643,NA,NA,NA,NA,65,他人,NA
自己,e,1,0.5729,NA,NA,NA,NA,65,自我,NA
优秀,e,1,0.6642,NA,NA,NA,NA,65,积极,NA
自己,e,1,0.7192,NA,NA,NA,NA,65,自我,NA
我的,e,1,0.6011,NA,NA,NA,NA,65,自我,NA
他的,i,1,0.5344,NA,NA,NA,NA,65,他人,NA
诚实,e,1,0.531,NA,NA,NA,NA,65,积极,NA
杰出,e,1,0.5146,NA,NA,NA,NA,65,积极,NA
愚蠢,i,1,0.5041,NA,NA,NA,NA,65,消极,NA
热情,e,1,0.5386,NA,NA,NA,NA,65,积极,NA
自己,e,1,0.6174,NA,NA,NA,NA,65,自我,NA
暴躁,i,1,0.5747,NA,NA,NA,NA,65,消极,NA
他的,i,1,0.5566,NA,NA,NA,NA,65,他人,NA
他的,i,1,0.4008,NA,NA,NA,NA,65,他人,NA
崇高,e,1,0.5677,NA,NA,NA,NA,65,积极,NA
我们,e,1,0.4982,NA,NA,NA,NA,65,自我,NA
野蛮,i,1,0.7688,NA,NA,NA,NA,65,消极,NA
猖狂,i,1,0.5644,NA,NA,NA,NA,65,消极,NA
我们,e,1,0.5338,NA,NA,NA,NA,65,自我,NA
我,e,1,0.769,NA,NA,NA,NA,65,自我,NA
他人,i,1,0.5133,NA,NA,NA,NA,65,他人,NA
我们,e,1,0.4464,NA,NA,NA,NA,65,自我,NA
凶狠,i,1,0.4178,NA,NA,NA,NA,65,消极,NA
自己,e,1,0.5365,NA,NA,NA,NA,65,自我,NA
正直,e,1,0.5634,NA,NA,NA,NA,65,积极,NA
刻薄,i,1,0.466,NA,NA,NA,NA,65,消极,NA
我的,e,1,0.7164,NA,NA,NA,NA,65,自我,NA
勇敢,e,1,0.7174,NA,NA,NA,NA,65,积极,NA
他,i,1,0.5832,NA,NA,NA,NA,65,他人,NA
自私,i,1,0.6051,NA,NA,NA,NA,65,消极,NA
稳重,e,1,0.6623,NA,NA,NA,NA,65,积极,NA
下贱,i,1,0.5275,NA,NA,NA,NA,65,消极,NA
聪明,e,1,0.5332,NA,NA,NA,NA,65,积极,NA
认真,e,1,0.5851,NA,NA,NA,NA,65,积极,NA
聪明,e,1,0.5667,NA,NA,NA,NA,65,积极,NA
我,e,1,0.661,NA,NA,NA,NA,65,自我,NA
他的,i,1,0.4408,NA,NA,NA,NA,65,他人,NA
虚伪,i,1,0.4313,NA,NA,NA,NA,65,消极,NA
他人,i,1,0.4689,NA,NA,NA,NA,65,他人,NA
自己,e,1,0.534,NA,NA,NA,NA,65,自我,NA
其他,i,1,0.5136,NA,NA,NA,NA,65,他人,NA
他,i,1,0.498,NA,NA,NA,NA,65,他人,NA
自己,e,1,0.6856,NA,NA,NA,NA,65,自我,NA
无私,e,1,0.7447,NA,NA,NA,NA,65,积极,NA
他人,i,1,0.5293,NA,NA,NA,NA,65,他人,NA
凶狠,i,1,0.4399,NA,NA,NA,NA,65,消极,NA
消极,i,1,0.5365,NA,NA,NA,NA,65,消极,NA
冷静,e,1,0.5367,NA,NA,NA,NA,65,积极,NA
正直,e,1,0.7355,NA,NA,NA,NA,65,积极,NA
他的,i,1,0.505,NA,NA,NA,NA,65,他人,NA
刻薄,i,1,0.4553,NA,NA,NA,NA,65,消极,NA
我们,e,1,0.4548,NA,NA,NA,NA,65,自我,NA
轻率,i,1,0.9324,NA,NA,NA,NA,65,消极,NA
他们,i,1,0.5168,NA,NA,NA,NA,65,他人,NA
俺,e,1,0.6805,NA,NA,NA,NA,65,自我,NA
他们,i,1,0.6504,NA,NA,NA,NA,65,他人,NA
俺,e,1,0.5651,NA,NA,NA,NA,65,自我,NA
其他,i,1,0.485,NA,NA,NA,NA,65,他人,NA
热情,e,1,0.5232,NA,NA,NA,NA,65,积极,NA
活泼,e,1,0.6433,NA,NA,NA,NA,65,积极,NA
俺,e,1,0.6778,NA,NA,NA,NA,65,自我,NA
诚实,e,1,0.6813,NA,NA,NA,NA,65,积极,NA
我们,e,1,0.6792,NA,NA,NA,NA,65,自我,NA
执拗,i,1,0.6765,NA,NA,NA,NA,65,消极,NA
他,i,1,0.4783,NA,NA,NA,NA,65,他人,NA
我们,e,1,0.5694,NA,NA,NA,NA,65,自我,NA
我,e,1,0.5642,NA,NA,NA,NA,65,自我,NA
其他,i,1,0.499,NA,NA,NA,NA,65,他人,NA
悲观,i,1,0.517,NA,NA,NA,NA,65,消极,NA
傲慢,i,1,0.55,NA,NA,NA,NA,65,消极,NA
我的,e,1,0.6167,NA,NA,NA,NA,65,自我,NA
细腻,e,1,0.7493,NA,NA,NA,NA,65,积极,NA
我,e,1,0.704,NA,NA,NA,NA,65,自我,NA
我们,e,1,0.6786,NA,NA,NA,NA,65,自我,NA
散漫,i,1,0.4618,NA,NA,NA,NA,65,消极,NA
我的,e,1,0.5389,NA,NA,NA,NA,65,自我,NA
勤奋,e,1,0.6354,NA,NA,NA,NA,65,积极,NA
乐观,e,1,0.8482,NA,NA,NA,NA,65,积极,NA
野蛮,i,1,0.5949,NA,NA,NA,NA,65,消极,NA
杰出,e,1,0.6642,NA,NA,NA,NA,65,积极,NA
他们,i,1,0.4916,NA,NA,NA,NA,65,他人,NA
愚蠢,i,1,0.4654,NA,NA,NA,NA,65,消极,NA
他,i,1,0.4886,NA,NA,NA,NA,65,他人,NA
鲁莽,i,1,0.4797,NA,NA,NA,NA,65,消极,NA
他们,i,1,0.4145,NA,NA,NA,NA,65,他人,NA
崇高,e,1,0.5827,NA,NA,NA,NA,65,积极,NA
勇敢,e,1,0.7048,NA,NA,NA,NA,65,积极,NA
下贱,i,1,0.6325,NA,NA,NA,NA,65,消极,NA
俺,e,1,0.6686,NA,NA,NA,NA,65,自我,NA
朴实,e,1,0.6129,NA,NA,NA,NA,65,积极,NA
诚恳,e,1,0.6784,NA,NA,NA,NA,65,积极,NA
他,i,1,0.5305,NA,NA,NA,NA,65,他人,NA
稳重,e,1,0.7845,NA,NA,NA,NA,65,积极,NA
机智,e,1,0.5494,NA,NA,NA,NA,65,积极,NA
自己,e,1,0.5835,NA,NA,NA,NA,65,自我,NA
我的,e,1,0.5198,NA,NA,NA,NA,65,自我,NA
自己,e,1,0.6987,NA,NA,NA,NA,65,自我,NA
他的,i,1,0.4306,NA,NA,NA,NA,65,他人,NA
他的,i,1,0.6859,NA,NA,NA,NA,65,他人,NA
我的,e,1,0.9158,NA,NA,NA,NA,65,自我,NA
固执,i,1,0.5151,NA,NA,NA,NA,65,消极,NA
自私,i,1,0.6191,NA,NA,NA,NA,65,消极,NA
冒失,i,1,0.6331,NA,NA,NA,NA,65,消极,NA
优秀,e,1,0.6832,NA,NA,NA,NA,65,积极,NA
他人,i,1,0.4839,NA,NA,NA,NA,65,他人,NA
公正,e,1,0.669,NA,NA,NA,NA,65,积极,NA
猖狂,i,1,0.5195,NA,NA,NA,NA,65,消极,NA
我,e,1,0.9695,NA,NA,NA,NA,65,自我,NA
自卑,i,1,0.5207,NA,NA,NA,NA,65,消极,NA
其他,i,1,0.5672,NA,NA,NA,NA,65,他人,NA
卑鄙,i,1,0.6135,NA,NA,NA,NA,65,消极,NA
暴躁,i,1,0.6375,NA,NA,NA,NA,65,消极,NA
