Words_t1,ans_t1,key_resp_t1.corr,key_resp_t1.rt,Words_t2,ans_t2,key_resp_t2.corr,key_resp_t2.rt,Subject,Category_t1,Category_t2
鲁莽,i,1,0.6324,NA,NA,NA,NA,97,消极,NA
他,i,1,0.7082,NA,NA,NA,NA,97,他人,NA
活泼,e,1,0.6502,NA,NA,NA,NA,97,积极,NA
我们,e,1,0.4629,NA,NA,NA,NA,97,自我,NA
乐观,e,1,0.5653,NA,NA,NA,NA,97,积极,NA
我们,e,1,0.602,NA,NA,NA,NA,97,自我,NA
自私,i,1,0.6664,NA,NA,NA,NA,97,消极,NA
俺,e,1,0.7052,NA,NA,NA,NA,97,自我,NA
认真,e,1,0.5151,NA,NA,NA,NA,97,积极,NA
他,i,1,0.5538,NA,NA,NA,NA,97,他人,NA
虚伪,i,1,0.6557,NA,NA,NA,NA,97,消极,NA
他人,i,1,0.8874,NA,NA,NA,NA,97,他人,NA
自卑,i,1,0.5942,NA,NA,NA,NA,97,消极,NA
他们,i,1,0.5362,NA,NA,NA,NA,97,他人,NA
俺,e,1,0.6167,NA,NA,NA,NA,97,自我,NA
俺,e,1,0.6241,NA,NA,NA,NA,97,自我,NA
我,e,1,0.5001,NA,NA,NA,NA,97,自我,NA
我,e,1,0.5264,NA,NA,NA,NA,97,自我,NA
聪明,e,1,0.5069,NA,NA,NA,NA,97,积极,NA
他的,i,1,0.6297,NA,NA,NA,NA,97,他人,NA
他的,i,1,0.586,NA,NA,NA,NA,97,他人,NA
我的,e,1,0.654,NA,NA,NA,NA,97,自我,NA
优秀,e,1,0.6283,NA,NA,NA,NA,97,积极,NA
我的,e,1,0.63,NA,NA,NA,NA,97,自我,NA
勤奋,e,1,0.6161,NA,NA,NA,NA,97,积极,NA
他们,i,1,0.6818,NA,NA,NA,NA,97,他人,NA
他的,i,1,0.5677,NA,NA,NA,NA,97,他人,NA
他人,i,1,0.5445,NA,NA,NA,NA,97,他人,NA
我的,e,0,0.3739,NA,NA,NA,NA,97,自我,NA
自己,e,1,0.5639,NA,NA,NA,NA,97,自我,NA
其他,i,1,0.8323,NA,NA,NA,NA,97,他人,NA
冒失,i,1,0.6063,NA,NA,NA,NA,97,消极,NA
悲观,i,1,0.6888,NA,NA,NA,NA,97,消极,NA
他们,i,1,0.6808,NA,NA,NA,NA,97,他人,NA
自己,e,1,0.7463,NA,NA,NA,NA,97,自我,NA
下贱,i,1,0.5993,NA,NA,NA,NA,97,消极,NA
轻率,i,1,0.7333,NA,NA,NA,NA,97,消极,NA
公正,e,1,0.8436,NA,NA,NA,NA,97,积极,NA
他的,i,1,0.6972,NA,NA,NA,NA,97,他人,NA
凶狠,i,1,1.146,NA,NA,NA,NA,97,消极,NA
卑鄙,i,1,0.5347,NA,NA,NA,NA,97,消极,NA
他,i,1,0.4718,NA,NA,NA,NA,97,他人,NA
我,e,1,0.5263,NA,NA,NA,NA,97,自我,NA
固执,i,1,0.5962,NA,NA,NA,NA,97,消极,NA
野蛮,i,1,0.5968,NA,NA,NA,NA,97,消极,NA
他人,i,1,0.6649,NA,NA,NA,NA,97,他人,NA
我们,e,1,0.513,NA,NA,NA,NA,97,自我,NA
冷静,e,1,0.6224,NA,NA,NA,NA,97,积极,NA
他人,i,1,0.5639,NA,NA,NA,NA,97,他人,NA
我的,e,1,0.5592,NA,NA,NA,NA,97,自我,NA
其他,i,1,0.4964,NA,NA,NA,NA,97,他人,NA
猖狂,i,1,0.4612,NA,NA,NA,NA,97,消极,NA
暴躁,i,1,0.7407,NA,NA,NA,NA,97,消极,NA
机智,e,1,0.7329,NA,NA,NA,NA,97,积极,NA
稳重,e,1,0.6708,NA,NA,NA,NA,97,积极,NA
他们,i,1,0.5806,NA,NA,NA,NA,97,他人,NA
无私,e,1,0.5976,NA,NA,NA,NA,97,积极,NA
诚实,e,1,0.5905,NA,NA,NA,NA,97,积极,NA
其他,i,1,1.1142,NA,NA,NA,NA,97,他人,NA
我,e,1,0.6436,NA,NA,NA,NA,97,自我,NA
其他,i,1,0.8081,NA,NA,NA,NA,97,他人,NA
刻薄,i,1,0.6393,NA,NA,NA,NA,97,消极,NA
杰出,e,1,0.6236,NA,NA,NA,NA,97,积极,NA
愚蠢,i,1,0.6039,NA,NA,NA,NA,97,消极,NA
细腻,e,1,0.505,NA,NA,NA,NA,97,积极,NA
他,i,1,0.5385,NA,NA,NA,NA,97,他人,NA
崇高,e,1,0.6074,NA,NA,NA,NA,97,积极,NA
朴实,e,1,1.0194,NA,NA,NA,NA,97,积极,NA
傲慢,i,1,0.562,NA,NA,NA,NA,97,消极,NA
自己,e,1,0.6982,NA,NA,NA,NA,97,自我,NA
勇敢,e,1,0.6178,NA,NA,NA,NA,97,积极,NA
散漫,i,1,0.6146,NA,NA,NA,NA,97,消极,NA
执拗,i,1,0.7311,NA,NA,NA,NA,97,消极,NA
消极,i,1,0.8355,NA,NA,NA,NA,97,消极,NA
热情,e,1,0.5678,NA,NA,NA,NA,97,积极,NA
诚恳,e,1,0.9109,NA,NA,NA,NA,97,积极,NA
自己,e,1,1.0007,NA,NA,NA,NA,97,自我,NA
俺,e,1,0.5939,NA,NA,NA,NA,97,自我,NA
正直,e,1,0.496,NA,NA,NA,NA,97,积极,NA
我们,e,1,0.5746,NA,NA,NA,NA,97,自我,NA
刻薄,i,1,0.7576,NA,NA,NA,NA,97,消极,NA
他们,i,1,1.1624,NA,NA,NA,NA,97,他人,NA
机智,e,1,0.5305,NA,NA,NA,NA,97,积极,NA
自己,e,1,0.4508,NA,NA,NA,NA,97,自我,NA
乐观,e,1,0.4861,NA,NA,NA,NA,97,积极,NA
勤奋,e,1,0.5054,NA,NA,NA,NA,97,积极,NA
我,e,1,0.6199,NA,NA,NA,NA,97,自我,NA
诚实,e,1,0.6161,NA,NA,NA,NA,97,积极,NA
俺,e,1,0.56,NA,NA,NA,NA,97,自我,NA
他人,i,1,0.6793,NA,NA,NA,NA,97,他人,NA
其他,i,1,0.8422,NA,NA,NA,NA,97,他人,NA
野蛮,i,1,0.7958,NA,NA,NA,NA,97,消极,NA
其他,i,1,0.5619,NA,NA,NA,NA,97,他人,NA
细腻,e,1,0.6289,NA,NA,NA,NA,97,积极,NA
优秀,e,1,0.6408,NA,NA,NA,NA,97,积极,NA
认真,e,1,0.556,NA,NA,NA,NA,97,积极,NA
他们,i,1,0.5616,NA,NA,NA,NA,97,他人,NA
我们,e,1,0.6063,NA,NA,NA,NA,97,自我,NA
他的,i,1,0.553,NA,NA,NA,NA,97,他人,NA
固执,i,1,0.6379,NA,NA,NA,NA,97,消极,NA
俺,e,1,0.8524,NA,NA,NA,NA,97,自我,NA
我,e,1,0.7313,NA,NA,NA,NA,97,自我,NA
他们,i,1,0.6627,NA,NA,NA,NA,97,他人,NA
诚恳,e,1,0.5327,NA,NA,NA,NA,97,积极,NA
冷静,e,1,0.6495,NA,NA,NA,NA,97,积极,NA
他人,i,1,0.6345,NA,NA,NA,NA,97,他人,NA
消极,i,1,0.6506,NA,NA,NA,NA,97,消极,NA
我们,e,1,0.5963,NA,NA,NA,NA,97,自我,NA
他,i,1,0.6541,NA,NA,NA,NA,97,他人,NA
他,i,1,0.5814,NA,NA,NA,NA,97,他人,NA
我们,e,1,0.872,NA,NA,NA,NA,97,自我,NA
公正,e,1,0.9815,NA,NA,NA,NA,97,积极,NA
自己,e,0,NA,NA,NA,NA,NA,97,自我,NA
我,e,1,0.4918,NA,NA,NA,NA,97,自我,NA
俺,e,1,0.4869,NA,NA,NA,NA,97,自我,NA
我们,e,1,0.3741,NA,NA,NA,NA,97,自我,NA
他们,i,1,0.3598,NA,NA,NA,NA,97,他人,NA
散漫,i,1,0.48,NA,NA,NA,NA,97,消极,NA
勇敢,e,1,0.4788,NA,NA,NA,NA,97,积极,NA
他人,i,1,0.5035,NA,NA,NA,NA,97,他人,NA
下贱,i,1,0.5133,NA,NA,NA,NA,97,消极,NA
自卑,i,1,0.4672,NA,NA,NA,NA,97,消极,NA
猖狂,i,1,0.4768,NA,NA,NA,NA,97,消极,NA
我的,e,1,0.3804,NA,NA,NA,NA,97,自我,NA
