Words_t1,ans_t1,key_resp_t1.corr,key_resp_t1.rt,Words_t2,ans_t2,key_resp_t2.corr,key_resp_t2.rt,Subject,Category_t1,Category_t2
勤奋,e,1,0.6367,NA,NA,NA,NA,46,积极,NA
其他,i,1,0.9496,NA,NA,NA,NA,46,他人,NA
自己,e,1,0.4229,NA,NA,NA,NA,46,自我,NA
固执,i,1,0.6666,NA,NA,NA,NA,46,消极,NA
诚实,e,1,0.6184,NA,NA,NA,NA,46,积极,NA
他人,i,1,0.7265,NA,NA,NA,NA,46,他人,NA
野蛮,i,1,0.6413,NA,NA,NA,NA,46,消极,NA
鲁莽,i,1,0.6621,NA,NA,NA,NA,46,消极,NA
其他,i,1,0.6242,NA,NA,NA,NA,46,他人,NA
轻率,i,1,0.6006,NA,NA,NA,NA,46,消极,NA
公正,e,1,0.4801,NA,NA,NA,NA,46,积极,NA
我的,e,1,0.4532,NA,NA,NA,NA,46,自我,NA
我的,e,1,0.4419,NA,NA,NA,NA,46,自我,NA
自己,e,1,0.4395,NA,NA,NA,NA,46,自我,NA
乐观,e,1,0.697,NA,NA,NA,NA,46,积极,NA
他的,i,1,0.7486,NA,NA,NA,NA,46,他人,NA
自卑,i,1,0.6463,NA,NA,NA,NA,46,消极,NA
卑鄙,i,1,0.5458,NA,NA,NA,NA,46,消极,NA
他的,i,1,0.4867,NA,NA,NA,NA,46,他人,NA
他,i,1,0.5707,NA,NA,NA,NA,46,他人,NA
我们,e,1,0.5951,NA,NA,NA,NA,46,自我,NA
消极,i,1,0.7491,NA,NA,NA,NA,46,消极,NA
其他,i,1,0.6671,NA,NA,NA,NA,46,他人,NA
他,i,1,0.5122,NA,NA,NA,NA,46,他人,NA
自己,e,1,0.6576,NA,NA,NA,NA,46,自我,NA
冒失,i,1,0.6496,NA,NA,NA,NA,46,消极,NA
虚伪,i,1,0.7311,NA,NA,NA,NA,46,消极,NA
认真,e,1,0.6152,NA,NA,NA,NA,46,积极,NA
细腻,e,1,0.6328,NA,NA,NA,NA,46,积极,NA
正直,e,1,0.5169,NA,NA,NA,NA,46,积极,NA
刻薄,i,1,0.6432,NA,NA,NA,NA,46,消极,NA
我们,e,1,0.6008,NA,NA,NA,NA,46,自我,NA
悲观,i,1,0.5577,NA,NA,NA,NA,46,消极,NA
无私,e,0,0.4757,NA,NA,NA,NA,46,积极,NA
猖狂,i,1,0.6576,NA,NA,NA,NA,46,消极,NA
他人,i,1,0.6904,NA,NA,NA,NA,46,他人,NA
杰出,e,1,0.5964,NA,NA,NA,NA,46,积极,NA
自私,i,1,0.646,NA,NA,NA,NA,46,消极,NA
俺,e,1,0.5316,NA,NA,NA,NA,46,自我,NA
我们,e,1,0.482,NA,NA,NA,NA,46,自我,NA
执拗,i,1,0.6872,NA,NA,NA,NA,46,消极,NA
凶狠,i,1,0.85,NA,NA,NA,NA,46,消极,NA
我,e,1,0.5743,NA,NA,NA,NA,46,自我,NA
优秀,e,1,0.6505,NA,NA,NA,NA,46,积极,NA
他的,i,0,0.5952,NA,NA,NA,NA,46,他人,NA
我的,e,1,0.5409,NA,NA,NA,NA,46,自我,NA
他们,i,1,0.6077,NA,NA,NA,NA,46,他人,NA
我,e,1,0.7043,NA,NA,NA,NA,46,自我,NA
愚蠢,i,1,0.639,NA,NA,NA,NA,46,消极,NA
勇敢,e,1,0.7036,NA,NA,NA,NA,46,积极,NA
我的,e,1,0.7559,NA,NA,NA,NA,46,自我,NA
他的,i,1,0.5971,NA,NA,NA,NA,46,他人,NA
俺,e,1,0.6318,NA,NA,NA,NA,46,自我,NA
暴躁,i,1,0.8141,NA,NA,NA,NA,46,消极,NA
他们,i,1,0.584,NA,NA,NA,NA,46,他人,NA
他人,i,1,0.6087,NA,NA,NA,NA,46,他人,NA
聪明,e,1,0.6668,NA,NA,NA,NA,46,积极,NA
崇高,e,1,0.5814,NA,NA,NA,NA,46,积极,NA
傲慢,i,1,0.735,NA,NA,NA,NA,46,消极,NA
我们,e,1,0.5761,NA,NA,NA,NA,46,自我,NA
朴实,e,1,0.63,NA,NA,NA,NA,46,积极,NA
冷静,e,1,0.4678,NA,NA,NA,NA,46,积极,NA
他,i,1,0.5072,NA,NA,NA,NA,46,他人,NA
他们,i,1,0.9754,NA,NA,NA,NA,46,他人,NA
稳重,e,1,0.6051,NA,NA,NA,NA,46,积极,NA
机智,e,1,0.5261,NA,NA,NA,NA,46,积极,NA
其他,i,1,0.5647,NA,NA,NA,NA,46,他人,NA
我,e,1,0.8167,NA,NA,NA,NA,46,自我,NA
散漫,i,1,0.6457,NA,NA,NA,NA,46,消极,NA
俺,e,1,0.6244,NA,NA,NA,NA,46,自我,NA
活泼,e,1,0.7696,NA,NA,NA,NA,46,积极,NA
他人,i,0,0.4296,NA,NA,NA,NA,46,他人,NA
下贱,i,1,0.5678,NA,NA,NA,NA,46,消极,NA
俺,e,1,0.698,NA,NA,NA,NA,46,自我,NA
自己,e,1,0.5556,NA,NA,NA,NA,46,自我,NA
热情,e,1,0.5799,NA,NA,NA,NA,46,积极,NA
诚恳,e,1,0.6632,NA,NA,NA,NA,46,积极,NA
他,i,0,0.4701,NA,NA,NA,NA,46,他人,NA
他们,i,1,0.5746,NA,NA,NA,NA,46,他人,NA
我,e,1,0.6703,NA,NA,NA,NA,46,自我,NA
他,i,1,0.7795,NA,NA,NA,NA,46,他人,NA
稳重,e,1,0.7082,NA,NA,NA,NA,46,积极,NA
我的,e,1,0.6706,NA,NA,NA,NA,46,自我,NA
冒失,i,1,0.6909,NA,NA,NA,NA,46,消极,NA
我们,e,1,0.614,NA,NA,NA,NA,46,自我,NA
其他,i,1,0.4758,NA,NA,NA,NA,46,他人,NA
我的,e,1,0.4933,NA,NA,NA,NA,46,自我,NA
凶狠,i,1,0.6808,NA,NA,NA,NA,46,消极,NA
下贱,i,1,0.5391,NA,NA,NA,NA,46,消极,NA
他,i,1,0.5552,NA,NA,NA,NA,46,他人,NA
刻薄,i,1,0.6609,NA,NA,NA,NA,46,消极,NA
鲁莽,i,1,0.5435,NA,NA,NA,NA,46,消极,NA
活泼,e,1,0.5468,NA,NA,NA,NA,46,积极,NA
优秀,e,1,0.5633,NA,NA,NA,NA,46,积极,NA
诚实,e,1,0.4974,NA,NA,NA,NA,46,积极,NA
我们,e,1,0.6836,NA,NA,NA,NA,46,自我,NA
他的,i,1,0.6478,NA,NA,NA,NA,46,他人,NA
他的,i,1,0.8694,NA,NA,NA,NA,46,他人,NA
聪明,e,1,0.7615,NA,NA,NA,NA,46,积极,NA
自己,e,1,1.0227,NA,NA,NA,NA,46,自我,NA
机智,e,1,0.7009,NA,NA,NA,NA,46,积极,NA
其他,i,1,0.6901,NA,NA,NA,NA,46,他人,NA
冷静,e,1,0.7584,NA,NA,NA,NA,46,积极,NA
无私,e,1,0.8567,NA,NA,NA,NA,46,积极,NA
朴实,e,1,0.5753,NA,NA,NA,NA,46,积极,NA
执拗,i,1,0.8795,NA,NA,NA,NA,46,消极,NA
其他,i,1,1.3925,NA,NA,NA,NA,46,他人,NA
崇高,e,1,0.9317,NA,NA,NA,NA,46,积极,NA
自己,e,1,0.5646,NA,NA,NA,NA,46,自我,NA
勤奋,e,1,0.7413,NA,NA,NA,NA,46,积极,NA
轻率,i,1,1.1754,NA,NA,NA,NA,46,消极,NA
傲慢,i,1,0.7419,NA,NA,NA,NA,46,消极,NA
他的,i,1,0.7894,NA,NA,NA,NA,46,他人,NA
悲观,i,1,0.5984,NA,NA,NA,NA,46,消极,NA
虚伪,i,1,0.5221,NA,NA,NA,NA,46,消极,NA
