Words_t1,ans_t1,key_resp_t1.corr,key_resp_t1.rt,Words_t2,ans_t2,key_resp_t2.corr,key_resp_t2.rt,Subject,Category_t1,Category_t2
杰出,e,1,0.5531,NA,NA,NA,NA,41,积极,NA
轻率,i,1,0.66,NA,NA,NA,NA,41,消极,NA
细腻,e,1,0.6211,NA,NA,NA,NA,41,积极,NA
消极,i,1,0.5728,NA,NA,NA,NA,41,消极,NA
勤奋,e,1,0.5239,NA,NA,NA,NA,41,积极,NA
朴实,e,1,0.4278,NA,NA,NA,NA,41,积极,NA
他,i,0,0.3591,NA,NA,NA,NA,41,他人,NA
聪明,e,1,0.4825,NA,NA,NA,NA,41,积极,NA
他们,i,1,0.5024,NA,NA,NA,NA,41,他人,NA
机智,e,1,0.4872,NA,NA,NA,NA,41,积极,NA
我的,e,1,0.591,NA,NA,NA,NA,41,自我,NA
无私,e,1,0.6279,NA,NA,NA,NA,41,积极,NA
我的,e,1,0.6038,NA,NA,NA,NA,41,自我,NA
愚蠢,i,1,0.6104,NA,NA,NA,NA,41,消极,NA
我,e,1,0.4403,NA,NA,NA,NA,41,自我,NA
我们,e,1,0.4207,NA,NA,NA,NA,41,自我,NA
他,i,1,0.5046,NA,NA,NA,NA,41,他人,NA
他人,i,1,0.6033,NA,NA,NA,NA,41,他人,NA
他们,i,1,0.4835,NA,NA,NA,NA,41,他人,NA
自卑,i,1,0.6868,NA,NA,NA,NA,41,消极,NA
我,e,1,0.6888,NA,NA,NA,NA,41,自我,NA
他们,i,1,0.4904,NA,NA,NA,NA,41,他人,NA
俺,e,1,0.6237,NA,NA,NA,NA,41,自我,NA
猖狂,i,1,0.561,NA,NA,NA,NA,41,消极,NA
我们,e,1,0.4933,NA,NA,NA,NA,41,自我,NA
优秀,e,1,0.4794,NA,NA,NA,NA,41,积极,NA
公正,e,1,0.4215,NA,NA,NA,NA,41,积极,NA
执拗,i,0,0.5093,NA,NA,NA,NA,41,消极,NA
其他,i,1,0.6383,NA,NA,NA,NA,41,他人,NA
他的,i,1,0.4339,NA,NA,NA,NA,41,他人,NA
自己,e,1,0.5034,NA,NA,NA,NA,41,自我,NA
他人,i,1,0.5169,NA,NA,NA,NA,41,他人,NA
我,e,1,0.609,NA,NA,NA,NA,41,自我,NA
稳重,e,1,0.6246,NA,NA,NA,NA,41,积极,NA
俺,e,1,0.5827,NA,NA,NA,NA,41,自我,NA
我的,e,1,0.4497,NA,NA,NA,NA,41,自我,NA
冷静,e,1,0.5592,NA,NA,NA,NA,41,积极,NA
自己,e,1,0.4649,NA,NA,NA,NA,41,自我,NA
他的,i,1,0.5595,NA,NA,NA,NA,41,他人,NA
勇敢,e,1,0.5591,NA,NA,NA,NA,41,积极,NA
野蛮,i,1,0.5992,NA,NA,NA,NA,41,消极,NA
凶狠,i,1,0.5194,NA,NA,NA,NA,41,消极,NA
我们,e,1,0.4927,NA,NA,NA,NA,41,自我,NA
正直,e,1,0.4998,NA,NA,NA,NA,41,积极,NA
其他,i,1,0.6825,NA,NA,NA,NA,41,他人,NA
虚伪,i,1,0.6988,NA,NA,NA,NA,41,消极,NA
认真,e,1,0.5047,NA,NA,NA,NA,41,积极,NA
俺,e,1,0.5751,NA,NA,NA,NA,41,自我,NA
他的,i,1,0.6008,NA,NA,NA,NA,41,他人,NA
卑鄙,i,1,0.5747,NA,NA,NA,NA,41,消极,NA
他人,i,1,0.5506,NA,NA,NA,NA,41,他人,NA
下贱,i,1,0.6014,NA,NA,NA,NA,41,消极,NA
傲慢,i,1,0.5032,NA,NA,NA,NA,41,消极,NA
冒失,i,1,0.4635,NA,NA,NA,NA,41,消极,NA
自己,e,1,0.522,NA,NA,NA,NA,41,自我,NA
自私,i,1,0.9978,NA,NA,NA,NA,41,消极,NA
他人,i,1,0.5717,NA,NA,NA,NA,41,他人,NA
其他,i,1,0.4812,NA,NA,NA,NA,41,他人,NA
我们,e,1,0.5272,NA,NA,NA,NA,41,自我,NA
我,e,1,0.465,NA,NA,NA,NA,41,自我,NA
暴躁,i,1,0.4879,NA,NA,NA,NA,41,消极,NA
散漫,i,1,0.5762,NA,NA,NA,NA,41,消极,NA
鲁莽,i,1,0.4553,NA,NA,NA,NA,41,消极,NA
热情,e,1,0.521,NA,NA,NA,NA,41,积极,NA
自己,e,1,0.582,NA,NA,NA,NA,41,自我,NA
他,i,1,0.5336,NA,NA,NA,NA,41,他人,NA
其他,i,1,0.5642,NA,NA,NA,NA,41,他人,NA
刻薄,i,1,0.5686,NA,NA,NA,NA,41,消极,NA
乐观,e,0,0.4613,NA,NA,NA,NA,41,积极,NA
崇高,e,1,0.5051,NA,NA,NA,NA,41,积极,NA
俺,e,1,0.6267,NA,NA,NA,NA,41,自我,NA
他们,i,1,0.5312,NA,NA,NA,NA,41,他人,NA
他的,i,1,0.559,NA,NA,NA,NA,41,他人,NA
固执,i,1,0.5975,NA,NA,NA,NA,41,消极,NA
诚恳,e,1,0.5922,NA,NA,NA,NA,41,积极,NA
活泼,e,1,0.5575,NA,NA,NA,NA,41,积极,NA
我的,e,1,0.5064,NA,NA,NA,NA,41,自我,NA
诚实,e,1,0.5591,NA,NA,NA,NA,41,积极,NA
他,i,1,0.5272,NA,NA,NA,NA,41,他人,NA
悲观,i,1,0.5983,NA,NA,NA,NA,41,消极,NA
热情,e,1,1.3444,NA,NA,NA,NA,41,积极,NA
俺,e,1,0.577,NA,NA,NA,NA,41,自我,NA
悲观,i,1,0.5309,NA,NA,NA,NA,41,消极,NA
诚实,e,1,0.5257,NA,NA,NA,NA,41,积极,NA
他们,i,1,0.4764,NA,NA,NA,NA,41,他人,NA
自己,e,1,0.469,NA,NA,NA,NA,41,自我,NA
聪明,e,1,0.5055,NA,NA,NA,NA,41,积极,NA
我,e,1,0.4769,NA,NA,NA,NA,41,自我,NA
活泼,e,1,0.447,NA,NA,NA,NA,41,积极,NA
我,e,1,0.4446,NA,NA,NA,NA,41,自我,NA
野蛮,i,1,0.5404,NA,NA,NA,NA,41,消极,NA
乐观,e,1,0.482,NA,NA,NA,NA,41,积极,NA
固执,i,1,0.5633,NA,NA,NA,NA,41,消极,NA
诚恳,e,1,0.5229,NA,NA,NA,NA,41,积极,NA
愚蠢,i,1,0.5202,NA,NA,NA,NA,41,消极,NA
散漫,i,1,0.4643,NA,NA,NA,NA,41,消极,NA
其他,i,1,0.5278,NA,NA,NA,NA,41,他人,NA
他的,i,1,0.4029,NA,NA,NA,NA,41,他人,NA
卑鄙,i,1,0.4727,NA,NA,NA,NA,41,消极,NA
自私,i,1,0.5477,NA,NA,NA,NA,41,消极,NA
我的,e,1,0.4098,NA,NA,NA,NA,41,自我,NA
他们,i,1,0.4453,NA,NA,NA,NA,41,他人,NA
冒失,i,1,0.4956,NA,NA,NA,NA,41,消极,NA
自卑,i,1,0.4603,NA,NA,NA,NA,41,消极,NA
他人,i,1,0.4683,NA,NA,NA,NA,41,他人,NA
鲁莽,i,1,0.4689,NA,NA,NA,NA,41,消极,NA
俺,e,1,0.6324,NA,NA,NA,NA,41,自我,NA
消极,i,1,0.5341,NA,NA,NA,NA,41,消极,NA
我们,e,1,0.4958,NA,NA,NA,NA,41,自我,NA
他人,i,1,0.4384,NA,NA,NA,NA,41,他人,NA
执拗,i,1,0.7024,NA,NA,NA,NA,41,消极,NA
