Words_t1,ans_t1,key_resp_t1.corr,key_resp_t1.rt,Words_t2,ans_t2,key_resp_t2.corr,key_resp_t2.rt,Subject,Category_t1,Category_t2
悲观,i,1,0.7524,NA,NA,NA,NA,77,消极,NA
我,e,1,0.6038,NA,NA,NA,NA,77,自我,NA
杰出,e,1,0.5514,NA,NA,NA,NA,77,积极,NA
傲慢,i,1,0.5807,NA,NA,NA,NA,77,消极,NA
猖狂,i,1,0.6208,NA,NA,NA,NA,77,消极,NA
他,i,1,0.6437,NA,NA,NA,NA,77,他人,NA
鲁莽,i,1,0.5635,NA,NA,NA,NA,77,消极,NA
自己,e,1,0.7357,NA,NA,NA,NA,77,自我,NA
我的,e,1,0.5323,NA,NA,NA,NA,77,自我,NA
我,e,1,0.4708,NA,NA,NA,NA,77,自我,NA
固执,i,1,0.5583,NA,NA,NA,NA,77,消极,NA
他的,i,0,0.5493,NA,NA,NA,NA,77,他人,NA
聪明,e,1,0.7411,NA,NA,NA,NA,77,积极,NA
自卑,i,1,0.6408,NA,NA,NA,NA,77,消极,NA
稳重,e,1,0.7407,NA,NA,NA,NA,77,积极,NA
暴躁,i,1,0.5786,NA,NA,NA,NA,77,消极,NA
自己,e,1,0.5439,NA,NA,NA,NA,77,自我,NA
他,i,1,0.8143,NA,NA,NA,NA,77,他人,NA
我们,e,1,0.6615,NA,NA,NA,NA,77,自我,NA
我的,e,1,0.6106,NA,NA,NA,NA,77,自我,NA
他人,i,1,0.5813,NA,NA,NA,NA,77,他人,NA
我的,e,1,0.5908,NA,NA,NA,NA,77,自我,NA
消极,i,1,0.6475,NA,NA,NA,NA,77,消极,NA
乐观,e,1,0.7862,NA,NA,NA,NA,77,积极,NA
愚蠢,i,1,0.6334,NA,NA,NA,NA,77,消极,NA
野蛮,i,1,0.6408,NA,NA,NA,NA,77,消极,NA
他的,i,1,0.6583,NA,NA,NA,NA,77,他人,NA
散漫,i,1,0.5911,NA,NA,NA,NA,77,消极,NA
自私,i,1,1.0643,NA,NA,NA,NA,77,消极,NA
卑鄙,i,1,0.5486,NA,NA,NA,NA,77,消极,NA
勇敢,e,1,0.7475,NA,NA,NA,NA,77,积极,NA
