Words_t1,ans_t1,key_resp_t1.corr,key_resp_t1.rt,Words_t2,ans_t2,key_resp_t2.corr,key_resp_t2.rt,Subject,Category_t1,Category_t2
我的,e,1,1.1901,NA,NA,NA,NA,93,自我,NA
自己,e,1,0.6957,NA,NA,NA,NA,93,自我,NA
我们,e,1,0.6295,NA,NA,NA,NA,93,自我,NA
野蛮,i,1,0.7461,NA,NA,NA,NA,93,消极,NA
他们,i,1,0.7517,NA,NA,NA,NA,93,他人,NA
凶狠,i,1,1.2662,NA,NA,NA,NA,93,消极,NA
自私,i,1,0.7002,NA,NA,NA,NA,93,消极,NA
我的,e,1,0.6966,NA,NA,NA,NA,93,自我,NA
自己,e,1,0.701,NA,NA,NA,NA,93,自我,NA
自己,e,1,0.4783,NA,NA,NA,NA,93,自我,NA
执拗,i,0,NA,NA,NA,NA,NA,93,消极,NA
他们,i,1,0.8011,NA,NA,NA,NA,93,他人,NA
我,e,1,0.9051,NA,NA,NA,NA,93,自我,NA
冒失,i,1,0.702,NA,NA,NA,NA,93,消极,NA
我,e,1,0.8865,NA,NA,NA,NA,93,自我,NA
固执,i,1,0.6287,NA,NA,NA,NA,93,消极,NA
朴实,e,0,NA,NA,NA,NA,NA,93,积极,NA
冷静,e,1,1.1255,NA,NA,NA,NA,93,积极,NA
悲观,i,0,NA,NA,NA,NA,NA,93,消极,NA
刻薄,i,1,0.5775,NA,NA,NA,NA,93,消极,NA
他的,i,1,0.8015,NA,NA,NA,NA,93,他人,NA
勤奋,e,1,0.5781,NA,NA,NA,NA,93,积极,NA
正直,e,1,0.5268,NA,NA,NA,NA,93,积极,NA
优秀,e,1,0.4523,NA,NA,NA,NA,93,积极,NA
他们,i,1,0.615,NA,NA,NA,NA,93,他人,NA
俺,e,1,0.6068,NA,NA,NA,NA,93,自我,NA
热情,e,1,0.535,NA,NA,NA,NA,93,积极,NA
俺,e,1,0.9541,NA,NA,NA,NA,93,自我,NA
我们,e,1,0.4755,NA,NA,NA,NA,93,自我,NA
其他,i,1,0.6865,NA,NA,NA,NA,93,他人,NA
暴躁,i,1,0.6684,NA,NA,NA,NA,93,消极,NA
我们,e,1,0.446,NA,NA,NA,NA,93,自我,NA
我,e,1,0.4735,NA,NA,NA,NA,93,自我,NA
杰出,e,1,0.5644,NA,NA,NA,NA,93,积极,NA
他人,i,1,0.6206,NA,NA,NA,NA,93,他人,NA
我的,e,1,0.4249,NA,NA,NA,NA,93,自我,NA
自己,e,1,0.6099,NA,NA,NA,NA,93,自我,NA
其他,i,1,0.6105,NA,NA,NA,NA,93,他人,NA
他们,i,1,0.7693,NA,NA,NA,NA,93,他人,NA
下贱,i,1,0.5974,NA,NA,NA,NA,93,消极,NA
他,i,1,0.7323,NA,NA,NA,NA,93,他人,NA
他人,i,1,0.5433,NA,NA,NA,NA,93,他人,NA
乐观,e,1,0.7684,NA,NA,NA,NA,93,积极,NA
猖狂,i,1,0.5619,NA,NA,NA,NA,93,消极,NA
他的,i,1,0.5154,NA,NA,NA,NA,93,他人,NA
他,i,1,0.5623,NA,NA,NA,NA,93,他人,NA
虚伪,i,1,0.59,NA,NA,NA,NA,93,消极,NA
我,e,1,0.4951,NA,NA,NA,NA,93,自我,NA
勇敢,e,1,0.5146,NA,NA,NA,NA,93,积极,NA
俺,e,1,0.6082,NA,NA,NA,NA,93,自我,NA
他的,i,1,0.7328,NA,NA,NA,NA,93,他人,NA
诚实,e,1,0.5265,NA,NA,NA,NA,93,积极,NA
卑鄙,i,1,0.5444,NA,NA,NA,NA,93,消极,NA
轻率,i,1,0.636,NA,NA,NA,NA,93,消极,NA
其他,i,1,0.5778,NA,NA,NA,NA,93,他人,NA
他人,i,1,0.5312,NA,NA,NA,NA,93,他人,NA
他人,i,1,0.5145,NA,NA,NA,NA,93,他人,NA
崇高,e,1,0.9022,NA,NA,NA,NA,93,积极,NA
自卑,i,1,0.597,NA,NA,NA,NA,93,消极,NA
消极,i,1,0.6314,NA,NA,NA,NA,93,消极,NA
他的,i,1,0.555,NA,NA,NA,NA,93,他人,NA
认真,e,1,0.6109,NA,NA,NA,NA,93,积极,NA
俺,e,1,0.6348,NA,NA,NA,NA,93,自我,NA
聪明,e,1,0.5285,NA,NA,NA,NA,93,积极,NA
稳重,e,1,0.563,NA,NA,NA,NA,93,积极,NA
我们,e,1,0.4589,NA,NA,NA,NA,93,自我,NA
公正,e,1,0.5146,NA,NA,NA,NA,93,积极,NA
诚恳,e,1,0.4295,NA,NA,NA,NA,93,积极,NA
他,i,1,0.6982,NA,NA,NA,NA,93,他人,NA
细腻,e,1,0.5423,NA,NA,NA,NA,93,积极,NA
愚蠢,i,1,0.7029,NA,NA,NA,NA,93,消极,NA
傲慢,i,1,0.5653,NA,NA,NA,NA,93,消极,NA
我的,e,1,0.5749,NA,NA,NA,NA,93,自我,NA
其他,i,1,0.7554,NA,NA,NA,NA,93,他人,NA
鲁莽,i,1,0.603,NA,NA,NA,NA,93,消极,NA
散漫,i,1,1.2476,NA,NA,NA,NA,93,消极,NA
无私,e,1,0.7449,NA,NA,NA,NA,93,积极,NA
机智,e,1,0.5288,NA,NA,NA,NA,93,积极,NA
活泼,e,1,0.5537,NA,NA,NA,NA,93,积极,NA
他,i,1,0.6153,NA,NA,NA,NA,93,他人,NA
聪明,e,1,0.5191,NA,NA,NA,NA,93,积极,NA
勇敢,e,1,0.4666,NA,NA,NA,NA,93,积极,NA
自卑,i,1,0.5856,NA,NA,NA,NA,93,消极,NA
他的,i,1,0.6596,NA,NA,NA,NA,93,他人,NA
俺,e,1,0.6175,NA,NA,NA,NA,93,自我,NA
稳重,e,1,0.5711,NA,NA,NA,NA,93,积极,NA
凶狠,i,1,0.5746,NA,NA,NA,NA,93,消极,NA
自己,e,1,0.6983,NA,NA,NA,NA,93,自我,NA
他人,i,1,0.5715,NA,NA,NA,NA,93,他人,NA
暴躁,i,1,0.7721,NA,NA,NA,NA,93,消极,NA
我,e,1,0.505,NA,NA,NA,NA,93,自我,NA
他,i,1,0.5177,NA,NA,NA,NA,93,他人,NA
我的,e,1,0.4334,NA,NA,NA,NA,93,自我,NA
我们,e,1,0.7094,NA,NA,NA,NA,93,自我,NA
轻率,i,1,0.834,NA,NA,NA,NA,93,消极,NA
他的,i,1,0.5694,NA,NA,NA,NA,93,他人,NA
下贱,i,1,0.641,NA,NA,NA,NA,93,消极,NA
我的,e,1,0.6366,NA,NA,NA,NA,93,自我,NA
他们,i,1,0.5852,NA,NA,NA,NA,93,他人,NA
其他,i,1,0.5362,NA,NA,NA,NA,93,他人,NA
愚蠢,i,1,0.6183,NA,NA,NA,NA,93,消极,NA
俺,e,1,0.6946,NA,NA,NA,NA,93,自我,NA
消极,i,1,0.5172,NA,NA,NA,NA,93,消极,NA
自己,e,1,0.5114,NA,NA,NA,NA,93,自我,NA
执拗,i,1,0.6296,NA,NA,NA,NA,93,消极,NA
其他,i,1,0.535,NA,NA,NA,NA,93,他人,NA
其他,i,1,0.5137,NA,NA,NA,NA,93,他人,NA
固执,i,1,0.7916,NA,NA,NA,NA,93,消极,NA
悲观,i,1,0.5705,NA,NA,NA,NA,93,消极,NA
杰出,e,0,0.4834,NA,NA,NA,NA,93,积极,NA
鲁莽,i,1,0.5532,NA,NA,NA,NA,93,消极,NA
勤奋,e,1,0.6921,NA,NA,NA,NA,93,积极,NA
他们,i,1,0.635,NA,NA,NA,NA,93,他人,NA
冒失,i,1,0.6371,NA,NA,NA,NA,93,消极,NA
无私,e,1,1.3401,NA,NA,NA,NA,93,积极,NA
他的,i,1,0.9481,NA,NA,NA,NA,93,他人,NA
细腻,e,1,0.667,NA,NA,NA,NA,93,积极,NA
活泼,e,1,0.7381,NA,NA,NA,NA,93,积极,NA
他人,i,1,0.6558,NA,NA,NA,NA,93,他人,NA
傲慢,i,1,0.6123,NA,NA,NA,NA,93,消极,NA
我,e,1,0.6276,NA,NA,NA,NA,93,自我,NA
正直,e,1,0.6655,NA,NA,NA,NA,93,积极,NA
乐观,e,1,0.5898,NA,NA,NA,NA,93,积极,NA
公正,e,1,0.8171,NA,NA,NA,NA,93,积极,NA
俺,e,1,0.6102,NA,NA,NA,NA,93,自我,NA
朴实,e,1,0.5475,NA,NA,NA,NA,93,积极,NA
自己,e,1,0.4769,NA,NA,NA,NA,93,自我,NA
他人,i,0,0.6319,NA,NA,NA,NA,93,他人,NA
我们,e,1,0.511,NA,NA,NA,NA,93,自我,NA
俺,e,1,0.6428,NA,NA,NA,NA,93,自我,NA
自私,i,1,1.0843,NA,NA,NA,NA,93,消极,NA
他们,i,1,0.9023,NA,NA,NA,NA,93,他人,NA
猖狂,i,1,1.1535,NA,NA,NA,NA,93,消极,NA
自己,e,1,0.5765,NA,NA,NA,NA,93,自我,NA
野蛮,i,1,0.5975,NA,NA,NA,NA,93,消极,NA
崇高,e,1,0.7866,NA,NA,NA,NA,93,积极,NA
散漫,i,1,0.6269,NA,NA,NA,NA,93,消极,NA
优秀,e,1,0.4742,NA,NA,NA,NA,93,积极,NA
他,i,1,0.6581,NA,NA,NA,NA,93,他人,NA
我们,e,1,0.4409,NA,NA,NA,NA,93,自我,NA
我的,e,1,0.431,NA,NA,NA,NA,93,自我,NA
诚实,e,1,0.5442,NA,NA,NA,NA,93,积极,NA
诚恳,e,1,0.562,NA,NA,NA,NA,93,积极,NA
我们,e,1,0.6115,NA,NA,NA,NA,93,自我,NA
热情,e,1,0.459,NA,NA,NA,NA,93,积极,NA
我的,e,1,0.4788,NA,NA,NA,NA,93,自我,NA
冷静,e,1,0.6677,NA,NA,NA,NA,93,积极,NA
认真,e,1,0.5323,NA,NA,NA,NA,93,积极,NA
虚伪,i,1,0.7207,NA,NA,NA,NA,93,消极,NA
他,i,0,0.4931,NA,NA,NA,NA,93,他人,NA
刻薄,i,1,0.6698,NA,NA,NA,NA,93,消极,NA
其他,i,1,0.6321,NA,NA,NA,NA,93,他人,NA
他的,i,1,0.5634,NA,NA,NA,NA,93,他人,NA
我,e,1,0.5695,NA,NA,NA,NA,93,自我,NA
卑鄙,i,1,0.6484,NA,NA,NA,NA,93,消极,NA
我,e,1,0.5924,NA,NA,NA,NA,93,自我,NA
机智,e,1,0.6567,NA,NA,NA,NA,93,积极,NA
他人,i,1,0.5872,NA,NA,NA,NA,93,他人,NA
他,i,1,0.9633,NA,NA,NA,NA,93,他人,NA
他们,i,1,0.6181,NA,NA,NA,NA,93,他人,NA
俺,e,1,0.5974,NA,NA,NA,NA,93,自我,NA
悲观,i,1,0.5822,NA,NA,NA,NA,93,消极,NA
消极,i,1,0.5348,NA,NA,NA,NA,93,消极,NA
自己,e,1,0.6922,NA,NA,NA,NA,93,自我,NA
诚实,e,1,0.6354,NA,NA,NA,NA,93,积极,NA
自卑,i,1,0.6805,NA,NA,NA,NA,93,消极,NA
朴实,e,1,0.7033,NA,NA,NA,NA,93,积极,NA
我,e,1,0.5272,NA,NA,NA,NA,93,自我,NA
他人,i,1,0.5774,NA,NA,NA,NA,93,他人,NA
我的,e,1,0.7065,NA,NA,NA,NA,93,自我,NA
轻率,i,0,NA,NA,NA,NA,NA,93,消极,NA
其他,i,1,0.7193,NA,NA,NA,NA,93,他人,NA
他的,i,1,0.6302,NA,NA,NA,NA,93,他人,NA
