Words_t1,ans_t1,key_resp_t1.corr,key_resp_t1.rt,Words_t2,ans_t2,key_resp_t2.corr,key_resp_t2.rt,Subject,Category_t1,Category_t2
他们,i,1,0.6807,NA,NA,NA,NA,15,他人,NA
诚实,e,1,0.5806,NA,NA,NA,NA,15,积极,NA
刻薄,i,1,0.6137,NA,NA,NA,NA,15,消极,NA
他人,i,1,0.5761,NA,NA,NA,NA,15,他人,NA
乐观,e,1,0.5588,NA,NA,NA,NA,15,积极,NA
正直,e,1,0.5488,NA,NA,NA,NA,15,积极,NA
散漫,i,1,0.5643,NA,NA,NA,NA,15,消极,NA
冒失,i,1,0.56,NA,NA,NA,NA,15,消极,NA
鲁莽,i,1,0.502,NA,NA,NA,NA,15,消极,NA
认真,e,1,0.5608,NA,NA,NA,NA,15,积极,NA
细腻,e,0,0.5329,NA,NA,NA,NA,15,积极,NA
我的,e,1,0.5243,NA,NA,NA,NA,15,自我,NA
我的,e,1,0.4062,NA,NA,NA,NA,15,自我,NA
他人,i,1,0.5305,NA,NA,NA,NA,15,他人,NA
虚伪,i,1,0.598,NA,NA,NA,NA,15,消极,NA
俺,e,1,0.642,NA,NA,NA,NA,15,自我,NA
我们,e,1,0.4319,NA,NA,NA,NA,15,自我,NA
猖狂,i,1,0.5207,NA,NA,NA,NA,15,消极,NA
机智,e,1,0.545,NA,NA,NA,NA,15,积极,NA
他人,i,0,0.6374,NA,NA,NA,NA,15,他人,NA
消极,i,1,0.5978,NA,NA,NA,NA,15,消极,NA
凶狠,i,1,0.4554,NA,NA,NA,NA,15,消极,NA
愚蠢,i,1,0.57,NA,NA,NA,NA,15,消极,NA
俺,e,1,0.567,NA,NA,NA,NA,15,自我,NA
其他,i,1,0.5464,NA,NA,NA,NA,15,他人,NA
自己,e,1,0.5629,NA,NA,NA,NA,15,自我,NA
优秀,e,1,0.5834,NA,NA,NA,NA,15,积极,NA
勇敢,e,1,0.5399,NA,NA,NA,NA,15,积极,NA
他,i,1,0.7157,NA,NA,NA,NA,15,他人,NA
固执,i,1,0.8837,NA,NA,NA,NA,15,消极,NA
他的,i,1,0.588,NA,NA,NA,NA,15,他人,NA
他的,i,1,0.466,NA,NA,NA,NA,15,他人,NA
我们,e,1,0.5632,NA,NA,NA,NA,15,自我,NA
我,e,1,0.5504,NA,NA,NA,NA,15,自我,NA
他的,i,1,0.5832,NA,NA,NA,NA,15,他人,NA
我,e,1,0.5666,NA,NA,NA,NA,15,自我,NA
其他,i,1,0.633,NA,NA,NA,NA,15,他人,NA
聪明,e,1,0.6668,NA,NA,NA,NA,15,积极,NA
杰出,e,1,0.5829,NA,NA,NA,NA,15,积极,NA
他们,i,1,0.5496,NA,NA,NA,NA,15,他人,NA
野蛮,i,1,0.6667,NA,NA,NA,NA,15,消极,NA
自己,e,1,0.5502,NA,NA,NA,NA,15,自我,NA
冷静,e,1,0.6666,NA,NA,NA,NA,15,积极,NA
我,e,1,0.5667,NA,NA,NA,NA,15,自我,NA
我们,e,1,0.5162,NA,NA,NA,NA,15,自我,NA
他,i,1,0.5832,NA,NA,NA,NA,15,他人,NA
我们,e,1,0.5506,NA,NA,NA,NA,15,自我,NA
他们,i,1,0.5338,NA,NA,NA,NA,15,他人,NA
其他,i,1,0.5495,NA,NA,NA,NA,15,他人,NA
自己,e,1,0.4999,NA,NA,NA,NA,15,自我,NA
他,i,1,0.5008,NA,NA,NA,NA,15,他人,NA
俺,e,1,0.633,NA,NA,NA,NA,15,自我,NA
我,e,1,0.5991,NA,NA,NA,NA,15,自我,NA
热情,e,1,0.6501,NA,NA,NA,NA,15,积极,NA
其他,i,1,0.5997,NA,NA,NA,NA,15,他人,NA
勤奋,e,1,0.5844,NA,NA,NA,NA,15,积极,NA
诚恳,e,1,0.6832,NA,NA,NA,NA,15,积极,NA
执拗,i,1,0.7164,NA,NA,NA,NA,15,消极,NA
暴躁,i,1,0.5834,NA,NA,NA,NA,15,消极,NA
傲慢,i,1,0.6332,NA,NA,NA,NA,15,消极,NA
他们,i,1,0.6665,NA,NA,NA,NA,15,他人,NA
悲观,i,1,0.6496,NA,NA,NA,NA,15,消极,NA
稳重,e,1,0.6668,NA,NA,NA,NA,15,积极,NA
朴实,e,1,0.7158,NA,NA,NA,NA,15,积极,NA
下贱,i,1,0.5831,NA,NA,NA,NA,15,消极,NA
我的,e,1,0.6498,NA,NA,NA,NA,15,自我,NA
崇高,e,1,0.6168,NA,NA,NA,NA,15,积极,NA
自己,e,0,0.6667,NA,NA,NA,NA,15,自我,NA
公正,e,1,0.6163,NA,NA,NA,NA,15,积极,NA
轻率,i,1,0.6498,NA,NA,NA,NA,15,消极,NA
他人,i,1,0.9663,NA,NA,NA,NA,15,他人,NA
自卑,i,1,0.649,NA,NA,NA,NA,15,消极,NA
活泼,e,1,0.6495,NA,NA,NA,NA,15,积极,NA
俺,e,1,0.5667,NA,NA,NA,NA,15,自我,NA
他的,i,1,0.5836,NA,NA,NA,NA,15,他人,NA
他,i,1,0.5496,NA,NA,NA,NA,15,他人,NA
我的,e,1,0.633,NA,NA,NA,NA,15,自我,NA
无私,e,0,0.5993,NA,NA,NA,NA,15,积极,NA
自私,i,1,0.5997,NA,NA,NA,NA,15,消极,NA
卑鄙,i,1,0.6167,NA,NA,NA,NA,15,消极,NA
聪明,e,1,1.0163,NA,NA,NA,NA,15,积极,NA
自己,e,1,0.8664,NA,NA,NA,NA,15,自我,NA
其他,i,1,0.563,NA,NA,NA,NA,15,他人,NA
我的,e,1,0.6068,NA,NA,NA,NA,15,自我,NA
我,e,1,0.4929,NA,NA,NA,NA,15,自我,NA
他,i,1,0.4912,NA,NA,NA,NA,15,他人,NA
愚蠢,i,1,0.5788,NA,NA,NA,NA,15,消极,NA
其他,i,1,0.4959,NA,NA,NA,NA,15,他人,NA
其他,i,1,0.433,NA,NA,NA,NA,15,他人,NA
固执,i,1,0.6913,NA,NA,NA,NA,15,消极,NA
