"Words_t1","ans_t1","key_resp_t1.corr","key_resp_t1.rt","Words_t2","ans_t2","key_resp_t2.corr","key_resp_t2.rt","Subject"
"他人","i",1,0.6204,"","",NA,NA,31
"朴实","e",1,0.515,"","",NA,NA,31
"机智","e",1,0.4656,"","",NA,NA,31
"我的","e",1,0.5799,"","",NA,NA,31
"自私","i",1,0.5285,"","",NA,NA,31
"凶狠","i",1,0.5314,"","",NA,NA,31
"我们","e",1,0.5163,"","",NA,NA,31
"野蛮","i",1,0.4393,"","",NA,NA,31
"他","i",0,0.5373,"","",NA,NA,31
"他的","i",1,0.4219,"","",NA,NA,31
"其他","i",1,0.5103,"","",NA,NA,31
"猖狂","i",1,0.4958,"","",NA,NA,31
"固执","i",1,0.4665,"","",NA,NA,31
"稳重","e",1,0.4956,"","",NA,NA,31
"我们","e",1,0.4787,"","",NA,NA,31
"诚恳","e",1,0.4953,"","",NA,NA,31
"乐观","e",1,0.5063,"","",NA,NA,31
"消极","i",1,0.6444,"","",NA,NA,31
"愚蠢","i",1,0.5307,"","",NA,NA,31
"聪明","e",1,0.4773,"","",NA,NA,31
"俺","e",1,0.6601,"","",NA,NA,31
"刻薄","i",1,0.4935,"","",NA,NA,31
"公正","e",1,0.5028,"","",NA,NA,31
"我们","e",1,0.4853,"","",NA,NA,31
"俺","e",1,0.5996,"","",NA,NA,31
"下贱","i",1,0.5329,"","",NA,NA,31
"崇高","e",1,0.551,"","",NA,NA,31
"轻率","i",1,0.5947,"","",NA,NA,31
"冒失","i",1,0.4723,"","",NA,NA,31
"优秀","e",1,0.4299,"","",NA,NA,31
"自己","e",1,0.4127,"","",NA,NA,31
"他","i",1,0.5151,"","",NA,NA,31
"他","i",1,0.4556,"","",NA,NA,31
"自己","e",1,0.531,"","",NA,NA,31
"冷静","e",1,0.7609,"","",NA,NA,31
"俺","e",1,0.5289,"","",NA,NA,31
"他们","i",1,0.514,"","",NA,NA,31
"无私","e",1,0.5026,"","",NA,NA,31
"自己","e",1,0.4149,"","",NA,NA,31
"他们","i",1,0.4456,"","",NA,NA,31
"散漫","i",1,0.5308,"","",NA,NA,31
"杰出","e",1,0.4714,"","",NA,NA,31
"勤奋","e",1,0.4624,"","",NA,NA,31
"俺","e",0,0.466,"","",NA,NA,31
"卑鄙","i",1,0.4041,"","",NA,NA,31
"我的","e",1,0.4187,"","",NA,NA,31
"细腻","e",1,0.5852,"","",NA,NA,31
"其他","i",1,0.5629,"","",NA,NA,31
"我","e",1,0.5147,"","",NA,NA,31
"他人","i",1,0.4413,"","",NA,NA,31
"我的","e",1,0.4817,"","",NA,NA,31
"虚伪","i",1,0.5551,"","",NA,NA,31
"他的","i",1,0.5122,"","",NA,NA,31
"自己","e",1,0.4526,"","",NA,NA,31
"我","e",1,0.458,"","",NA,NA,31
"执拗","i",1,0.5372,"","",NA,NA,31
"傲慢","i",0,0.4491,"","",NA,NA,31
"他们","i",1,0.5943,"","",NA,NA,31
"我们","e",1,0.4948,"","",NA,NA,31
"我的","e",1,0.4725,"","",NA,NA,31
"认真","e",1,0.5809,"","",NA,NA,31
"他的","i",1,0.4648,"","",NA,NA,31
"勇敢","e",1,0.5566,"","",NA,NA,31
"诚实","e",1,0.5137,"","",NA,NA,31
"他","i",1,0.512,"","",NA,NA,31
"鲁莽","i",1,0.5235,"","",NA,NA,31
"活泼","e",1,0.4805,"","",NA,NA,31
"他人","i",1,0.6026,"","",NA,NA,31
"他们","i",1,0.5017,"","",NA,NA,31
"暴躁","i",1,0.4988,"","",NA,NA,31
"热情","e",1,0.5532,"","",NA,NA,31
"他人","i",1,0.4965,"","",NA,NA,31
"自卑","i",1,0.5457,"","",NA,NA,31
"悲观","i",1,0.4622,"","",NA,NA,31
"其他","i",1,0.5687,"","",NA,NA,31
"正直","e",1,0.4903,"","",NA,NA,31
"我","e",1,0.4514,"","",NA,NA,31
"我","e",1,0.4309,"","",NA,NA,31
"其他","i",1,0.4539,"","",NA,NA,31
"他的","i",1,0.4561,"","",NA,NA,31
"我","e",1,0.9712,"","",NA,NA,31
"优秀","e",1,0.5697,"","",NA,NA,31
"乐观","e",1,0.5399,"","",NA,NA,31
"我","e",1,0.4055,"","",NA,NA,31
"俺","e",1,0.5919,"","",NA,NA,31
"虚伪","i",0,0.4028,"","",NA,NA,31
"俺","e",1,0.5532,"","",NA,NA,31
"杰出","e",1,0.51,"","",NA,NA,31
"朴实","e",1,0.4732,"","",NA,NA,31
"崇高","e",1,0.4788,"","",NA,NA,31
"公正","e",1,0.4015,"","",NA,NA,31
"他","i",1,0.6678,"","",NA,NA,31
"野蛮","i",1,0.4994,"","",NA,NA,31
"他人","i",1,0.4253,"","",NA,NA,31
"机智","e",1,0.5114,"","",NA,NA,31
"其他","i",1,0.5788,"","",NA,NA,31
"冷静","e",1,0.6414,"","",NA,NA,31
"认真","e",1,0.5181,"","",NA,NA,31
"我","e",1,0.4841,"","",NA,NA,31
"他人","i",1,0.4003,"","",NA,NA,31
"我们","e",1,0.4568,"","",NA,NA,31
"活泼","e",1,0.4731,"","",NA,NA,31
"愚蠢","i",1,0.5003,"","",NA,NA,31
"猖狂","i",1,0.3998,"","",NA,NA,31
"他们","i",1,0.5756,"","",NA,NA,31
"我的","e",1,0.6828,"","",NA,NA,31
"傲慢","i",1,0.45,"","",NA,NA,31
"自己","e",1,0.5207,"","",NA,NA,31
"固执","i",1,0.4171,"","",NA,NA,31
"自己","e",1,0.4282,"","",NA,NA,31
"他们","i",1,0.3933,"","",NA,NA,31
