Words_t1,ans_t1,key_resp_t1.corr,key_resp_t1.rt,Words_t2,ans_t2,key_resp_t2.corr,key_resp_t2.rt,Subject,Category_t1,Category_t2
公正,e,1,0.9086,NA,NA,NA,NA,64,积极,NA
他们,i,1,0.9673,NA,NA,NA,NA,64,他人,NA
杰出,e,1,0.9468,NA,NA,NA,NA,64,积极,NA
他的,i,1,0.6996,NA,NA,NA,NA,64,他人,NA
自己,e,1,0.705,NA,NA,NA,NA,64,自我,NA
固执,i,1,0.7401,NA,NA,NA,NA,64,消极,NA
他们,i,1,0.9984,NA,NA,NA,NA,64,他人,NA
诚恳,e,1,0.7282,NA,NA,NA,NA,64,积极,NA
散漫,i,1,0.7007,NA,NA,NA,NA,64,消极,NA
俺,e,1,1.1714,NA,NA,NA,NA,64,自我,NA
暴躁,i,1,0.8309,NA,NA,NA,NA,64,消极,NA
我,e,1,0.7662,NA,NA,NA,NA,64,自我,NA
虚伪,i,1,0.7323,NA,NA,NA,NA,64,消极,NA
我们,e,1,0.936,NA,NA,NA,NA,64,自我,NA
认真,e,1,0.7425,NA,NA,NA,NA,64,积极,NA
他,i,1,0.9287,NA,NA,NA,NA,64,他人,NA
我,e,1,0.773,NA,NA,NA,NA,64,自我,NA
勇敢,e,1,0.7253,NA,NA,NA,NA,64,积极,NA
细腻,e,1,0.7295,NA,NA,NA,NA,64,积极,NA
稳重,e,1,0.7026,NA,NA,NA,NA,64,积极,NA
勤奋,e,1,0.8684,NA,NA,NA,NA,64,积极,NA
自卑,i,1,0.7094,NA,NA,NA,NA,64,消极,NA
凶狠,i,1,0.5966,NA,NA,NA,NA,64,消极,NA
他,i,1,0.634,NA,NA,NA,NA,64,他人,NA
我,e,1,0.6623,NA,NA,NA,NA,64,自我,NA
他人,i,1,0.6747,NA,NA,NA,NA,64,他人,NA
猖狂,i,1,0.771,NA,NA,NA,NA,64,消极,NA
我们,e,1,0.671,NA,NA,NA,NA,64,自我,NA
自私,i,1,0.7694,NA,NA,NA,NA,64,消极,NA
我们,e,1,0.673,NA,NA,NA,NA,64,自我,NA
优秀,e,1,0.6314,NA,NA,NA,NA,64,积极,NA
乐观,e,1,0.6997,NA,NA,NA,NA,64,积极,NA
我的,e,1,0.8125,NA,NA,NA,NA,64,自我,NA
他,i,1,0.8346,NA,NA,NA,NA,64,他人,NA
下贱,i,1,0.7691,NA,NA,NA,NA,64,消极,NA
我,e,1,0.7863,NA,NA,NA,NA,64,自我,NA
他们,i,1,1.0162,NA,NA,NA,NA,64,他人,NA
自己,e,1,0.7135,NA,NA,NA,NA,64,自我,NA
朴实,e,1,0.6993,NA,NA,NA,NA,64,积极,NA
他人,i,1,0.8668,NA,NA,NA,NA,64,他人,NA
自己,e,1,0.6815,NA,NA,NA,NA,64,自我,NA
其他,i,1,0.7919,NA,NA,NA,NA,64,他人,NA
我的,e,1,0.6421,NA,NA,NA,NA,64,自我,NA
其他,i,1,0.7663,NA,NA,NA,NA,64,他人,NA
他们,i,1,0.8072,NA,NA,NA,NA,64,他人,NA
我的,e,1,0.6354,NA,NA,NA,NA,64,自我,NA
其他,i,1,0.7069,NA,NA,NA,NA,64,他人,NA
俺,e,1,0.7344,NA,NA,NA,NA,64,自我,NA
卑鄙,i,1,0.6983,NA,NA,NA,NA,64,消极,NA
鲁莽,i,1,0.6683,NA,NA,NA,NA,64,消极,NA
轻率,i,1,0.6698,NA,NA,NA,NA,64,消极,NA
傲慢,i,1,0.6658,NA,NA,NA,NA,64,消极,NA
刻薄,i,1,0.6695,NA,NA,NA,NA,64,消极,NA
他的,i,1,0.9497,NA,NA,NA,NA,64,他人,NA
正直,e,1,0.5949,NA,NA,NA,NA,64,积极,NA
他,i,1,0.967,NA,NA,NA,NA,64,他人,NA
执拗,i,1,0.7401,NA,NA,NA,NA,64,消极,NA
他的,i,1,0.9325,NA,NA,NA,NA,64,他人,NA
愚蠢,i,1,0.6296,NA,NA,NA,NA,64,消极,NA
其他,i,1,1.1675,NA,NA,NA,NA,64,他人,NA
我的,e,1,0.6947,NA,NA,NA,NA,64,自我,NA
无私,e,1,0.7352,NA,NA,NA,NA,64,积极,NA
机智,e,1,0.6692,NA,NA,NA,NA,64,积极,NA
他的,i,1,0.9286,NA,NA,NA,NA,64,他人,NA
冒失,i,1,0.7689,NA,NA,NA,NA,64,消极,NA
聪明,e,1,0.7413,NA,NA,NA,NA,64,积极,NA
冷静,e,1,0.7722,NA,NA,NA,NA,64,积极,NA
我们,e,1,0.7372,NA,NA,NA,NA,64,自我,NA
悲观,i,1,0.7026,NA,NA,NA,NA,64,消极,NA
崇高,e,1,0.7981,NA,NA,NA,NA,64,积极,NA
热情,e,1,0.634,NA,NA,NA,NA,64,积极,NA
自己,e,1,0.6391,NA,NA,NA,NA,64,自我,NA
消极,i,1,0.7016,NA,NA,NA,NA,64,消极,NA
俺,e,1,1.0045,NA,NA,NA,NA,64,自我,NA
他人,i,1,0.7344,NA,NA,NA,NA,64,他人,NA
