Subject,Words_t1,ans_t1,key_resp_t1_corr,key_resp_t1_rt
28,愚蠢,i,1,0.6774
28,他人,i,1,0.9239
28,轻率,i,1,0.755
28,俺,e,1,0.7453
28,虚伪,i,1,0.8712
28,热情,e,1,0.6997
28,他人,i,1,0.5513
28,自卑,i,1,0.7272
28,执拗,i,1,0.6057
28,我,e,1,0.5167
28,他的,i,1,0.7847
28,他人,i,1,0.607
28,我们,e,1,0.7177
28,勤奋,e,1,0.5405
28,勇敢,e,1,0.5201
28,其他,i,1,0.5786
28,其他,i,1,0.49370000000000003
28,活泼,e,1,0.7738
28,固执,i,1,0.795
28,杰出,e,1,0.5671
28,他人,i,1,0.5292
28,其他,i,1,0.5098
28,他,i,1,0.4436
28,自己,e,1,0.5514
28,诚恳,e,1,0.595
28,细腻,e,1,1.0534
28,他们,i,1,0.667
28,他,i,1,0.6
28,他们,i,1,0.438
28,野蛮,i,1,1.1068
28,机智,e,1,0.5786
28,我的,e,1,0.6084
28,消极,i,1,0.5851
28,我们,e,1,0.5666
28,俺,e,1,0.5689
28,诚实,e,1,0.5559
28,自己,e,1,0.5703
28,他的,i,1,0.6299
28,散漫,i,1,1.3218
28,他的,i,1,0.5843
28,他的,i,1,0.4667
28,自己,e,1,0.5381
28,无私,e,1,0.683
28,鲁莽,i,1,0.6381
28,他,i,1,0.7404
28,俺,e,1,0.5672
28,我的,e,1,0.6005
28,自私,i,1,0.5881
28,其他,i,1,0.5355
28,下贱,i,1,0.5194
28,冒失,i,1,0.4879
28,刻薄,i,1,0.653
28,聪明,e,1,0.451
28,猖狂,i,1,0.5884
28,冷静,e,0,0.7445
28,优秀,e,1,0.5502
28,他们,i,1,0.788
28,我,e,1,0.6219
28,俺,e,1,0.6017
28,崇高,e,1,0.9748
28,傲慢,i,1,1.0024
28,稳重,e,1,0.8001
28,卑鄙,i,1,0.5665
28,他,i,0,0.4926
28,悲观,i,1,0.7
28,朴实,e,1,0.5349
28,我们,e,1,0.558
28,我,e,1,0.5004
28,公正,e,1,0.6504
28,自己,e,1,0.6832
28,凶狠,i,1,0.695
28,正直,e,1,0.5623
28,乐观,e,1,0.6311
28,认真,e,1,0.5945
28,暴躁,i,1,0.6262
28,我,e,1,0.519
28,我的,e,1,0.5967
28,我们,e,1,0.6235
28,他们,i,1,0.6291
28,我的,e,1,0.5501
28,他们,i,1,0.6673
28,他人,i,1,0.4503
28,我的,e,1,0.4248
28,他人,i,1,0.5851
28,执拗,i,1,0.575
28,诚恳,e,1,0.5509
28,他们,i,1,0.5073
28,他人,i,1,0.4689
28,我,e,1,0.5196
28,自私,i,1,0.7535
28,其他,i,1,0.5785
28,自卑,i,0,0.6904
28,我,e,1,0.5335
28,卑鄙,i,1,0.6954
28,愚蠢,i,1,0.5628
28,他的,i,0,NA
28,他,i,1,0.5173
28,冷静,e,1,0.8084
28,他的,i,1,0.657
28,俺,e,1,0.49
28,其他,i,1,0.5994
28,他们,i,1,0.6344
28,他们,i,1,0.5172
28,我的,e,1,0.4466
28,我们,e,1,0.5673
28,凶狠,i,1,0.5768
28,自己,e,1,0.554
28,下贱,i,1,0.5357
28,他,i,1,0.6861
28,自己,e,1,0.5176
28,我们,e,1,1.1276
28,活泼,e,1,0.6288
28,他,i,1,0.568
28,我的,e,1,0.438
28,他,i,1,0.5888
28,优秀,e,1,0.6003
28,正直,e,1,0.5883
28,乐观,e,1,0.4862
28,认真,e,1,0.534
28,无私,e,0,0.6069
28,野蛮,i,1,0.5233
28,公正,e,1,0.5452
28,机智,e,1,0.5793
28,自己,e,1,0.5239
28,其他,i,1,0.6501
28,消极,i,1,1.0175
28,鲁莽,i,1,0.589
28,散漫,i,1,0.741
28,我,e,1,0.4715
28,悲观,i,1,0.8872
28,俺,e,1,0.5369
28,勤奋,e,1,0.6175
28,猖狂,i,1,0.4877
28,俺,e,1,0.4006
28,俺,e,1,0.5022
28,热情,e,1,0.5294
28,他的,i,1,0.6365
28,杰出,e,1,0.556
28,自己,e,1,0.6085
28,稳重,e,1,0.7129
28,虚伪,i,1,0.6331
28,诚实,e,1,0.6166
28,轻率,i,1,0.9188
28,勇敢,e,1,0.5424
28,我的,e,1,0.4833
28,他的,i,1,0.6351
28,他人,i,1,0.593
28,我们,e,1,0.5383
28,固执,i,1,0.8098
28,聪明,e,1,0.4707
28,崇高,e,1,0.5433
28,暴躁,i,1,0.6122
28,刻薄,i,1,0.5671
28,我们,e,1,0.5185
28,我,e,1,0.5042
28,朴实,e,1,0.6446
28,冒失,i,1,0.4868
28,傲慢,i,1,0.8045
28,细腻,e,1,0.5843
28,其他,i,1,0.5248
28,聪明,e,1,0.5663
28,他的,i,1,0.5564
28,其他,i,1,0.5976
28,虚伪,i,1,0.574
28,鲁莽,i,1,0.5623
28,其他,i,1,0.5963
28,消极,i,1,0.5864
28,我们,e,1,0.4612
28,我们,e,1,0.6498
28,他人,i,1,0.5087
28,俺,e,1,0.4408
28,诚恳,e,1,0.455
28,我的,e,1,0.4847
28,我,e,1,0.5553
28,他的,i,1,0.5416
28,野蛮,i,1,0.5341
28,傲慢,i,1,0.5169
28,他,i,1,0.4967
28,其他,i,1,0.5092
28,轻率,i,1,0.639
28,自己,e,1,0.5791
28,自己,e,1,0.6763
28,我的,e,1,0.4888
28,猖狂,i,1,0.5088
28,他,i,1,0.5334
28,公正,e,1,0.5671
28,他人,i,1,0.5283
28,乐观,e,1,0.5432
28,勇敢,e,1,0.5032
28,他,i,1,0.4903
28,正直,e,1,0.6834
28,我,e,1,0.5209
28,我,e,1,0.5771
28,他的,i,1,0.4294
28,细腻,e,1,0.5207
28,俺,e,1,0.4788
28,冷静,e,1,0.6769
28,卑鄙,i,1,0.585
28,俺,e,1,0.5024
28,诚实,e,0,0.546
28,优秀,e,1,0.4717
28,他们,i,1,0.5689
28,热情,e,1,0.4901
28,自己,e,1,0.5242
28,散漫,i,1,0.6966
28,自己,e,1,0.539
28,活泼,e,1,0.5683
28,他们,i,1,0.6393
28,朴实,e,1,0.5679
28,刻薄,i,1,0.593
28,自私,i,1,1.0718
28,认真,e,1,0.9887
28,杰出,e,1,0.4545
28,执拗,i,1,0.5536
28,稳重,e,1,0.6505
28,下贱,i,1,0.5247
28,他,i,1,0.628
28,我们,e,1,0.5407
28,凶狠,i,1,0.6141
28,其他,i,1,0.5888
28,我的,e,1,0.5095
28,固执,i,1,0.4769
28,他人,i,1,0.7573
28,我的,e,1,0.6292
28,俺,e,1,0.5264
28,他人,i,1,0.4845
28,他的,i,1,0.6057
28,自卑,i,1,0.6674
28,勤奋,e,1,0.6022
28,冒失,i,1,0.6029
28,崇高,e,1,0.6385
28,机智,e,1,0.5289
28,他们,i,1,0.5824
28,愚蠢,i,1,0.5835
28,悲观,i,1,0.6432
28,暴躁,i,1,0.5517
28,他们,i,1,0.6668
28,无私,e,0,0.5062
28,我们,e,1,0.5267
28,我,e,1,0.4176
28,其他,e,1,0.9278
28,自己,i,1,0.5888
28,他们,e,1,0.4904
28,我,i,1,0.4069
28,热情,e,1,1.2231
28,俺,i,1,0.5822
28,我们,i,1,0.6252
28,机智,e,1,0.7275
28,暴躁,i,1,0.4623
28,他人,e,1,0.4748
28,自己,i,1,0.5659
28,诚恳,e,1,0.6352
28,他人,e,0,0.6785
28,他们,e,1,0.5016
28,自卑,i,1,1.2649
28,愚蠢,i,1,0.6394
28,其他,e,1,0.6391
28,认真,e,1,1.1951
28,他,e,0,0.5343
28,冒失,i,1,0.9171
28,稳重,e,1,0.717
28,优秀,e,1,0.5242
28,俺,i,1,0.6929
28,消极,i,1,0.7061
28,刻薄,i,1,0.9139
28,他,e,1,0.7754
28,傲慢,i,1,0.7594
28,他人,e,1,0.6257
28,活泼,e,1,0.6104
28,我的,i,1,0.6522
28,杰出,e,1,0.5608
28,我们,i,1,1.2085
28,他们,e,1,0.6197
28,他,e,1,0.8448
28,我的,i,1,0.6821
28,细腻,e,1,0.7957
28,我的,i,1,0.8093
28,崇高,e,1,0.6095
28,勤奋,e,1,0.526
28,散漫,i,1,0.6775
28,无私,e,1,0.7582
28,执拗,i,1,0.566
28,他,e,1,0.4824
28,他人,e,1,0.7278
28,他的,e,1,0.4809
28,其他,e,1,0.6766
28,我,i,1,0.5992
28,我,i,1,0.6671
28,我们,i,1,0.5867
28,公正,e,1,0.623
28,乐观,e,1,1.1756
28,猖狂,i,1,0.5392
28,聪明,e,1,0.6842
28,诚实,e,1,0.6017
28,他的,e,1,0.4583
28,固执,i,1,0.6081
28,悲观,i,0,0.5758
28,朴实,e,1,0.5058
28,野蛮,i,1,0.6581
28,俺,i,1,0.7893
28,自己,i,1,0.5694
28,轻率,i,1,0.5801
28,他的,e,1,0.7765
28,正直,e,1,0.6026
28,下贱,i,1,0.7503
28,鲁莽,i,1,0.5919
28,冷静,e,1,0.6658
28,凶狠,i,1,0.5806
28,虚伪,i,1,0.6219
28,俺,i,1,0.677
28,其他,e,1,0.6591
28,我们,i,1,0.9008
28,卑鄙,i,1,0.5817
28,他们,e,1,0.7247
28,勇敢,e,1,0.6445
28,我,i,1,0.5466
28,他的,e,1,1.3073
28,我的,i,1,0.4994
28,自私,i,1,1.4499
28,自己,i,1,0.7834
28,优秀,e,1,0.5248
28,冒失,i,1,0.4997
28,认真,e,1,0.5848
28,我,i,1,0.5486
28,刻薄,i,1,0.5754
28,他,e,1,0.4373
28,俺,i,1,0.5633
28,他的,e,1,0.6636
28,他的,e,1,0.4798
28,轻率,i,1,0.7216
28,我,i,1,0.6817
28,其他,e,1,0.5164
28,我,i,1,0.584
28,我的,i,1,0.6585
28,散漫,i,1,0.826
28,公正,e,1,0.6489
28,下贱,i,1,0.4535
28,自卑,i,1,0.5318
28,我的,i,1,0.702
28,活泼,e,1,0.6345
28,暴躁,i,1,0.5322
28,虚伪,i,1,0.621
28,他人,e,1,0.632
28,无私,e,1,0.6911
28,我的,i,1,0.5584
28,野蛮,i,1,0.6177
28,我们,i,1,0.9241
28,消极,i,1,0.6598
28,他人,e,1,0.8647
28,执拗,i,1,0.5454
28,我们,i,0,0.582
28,崇高,e,1,0.5649
28,猖狂,i,1,0.5578
28,自己,i,1,0.7266
28,他人,e,0,0.494
28,稳重,e,1,0.6156
28,他们,e,1,0.43120000000000003
28,机智,e,1,0.9985
28,他,e,1,0.4322
28,悲观,i,1,0.4751
28,他,e,1,0.4224
28,杰出,e,1,0.5737
28,俺,i,1,0.6798
28,俺,i,1,0.8104
28,他们,e,1,0.6368
28,我们,i,1,0.5897
28,自己,i,1,0.5326
28,冷静,e,1,0.6244
28,他们,e,1,0.5985
28,诚恳,e,1,0.5931
28,我,i,1,0.5334
28,他的,e,1,0.7916
28,热情,e,1,0.6464
28,正直,e,1,0.4586
