Words_t1,ans_t1,key_resp_t1.corr,key_resp_t1.rt,Words_t2,ans_t2,key_resp_t2.corr,key_resp_t2.rt,Subject,Category_t1,Category_t2
固执,i,1,1.1994,NA,NA,NA,NA,10,消极,NA
他,i,1,0.6751,NA,NA,NA,NA,10,他人,NA
我们,e,1,0.5868,NA,NA,NA,NA,10,自我,NA
自己,e,1,1.0647,NA,NA,NA,NA,10,自我,NA
愚蠢,i,1,0.735,NA,NA,NA,NA,10,消极,NA
我的,e,1,0.7267,NA,NA,NA,NA,10,自我,NA
他,i,1,1.1332,NA,NA,NA,NA,10,他人,NA
冷静,e,0,NA,NA,NA,NA,NA,10,积极,NA
他人,i,1,0.8876,NA,NA,NA,NA,10,他人,NA
热情,e,1,1.0992,NA,NA,NA,NA,10,积极,NA
暴躁,i,0,NA,NA,NA,NA,NA,10,消极,NA
虚伪,i,1,0.8438,NA,NA,NA,NA,10,消极,NA
卑鄙,i,1,1.2618,NA,NA,NA,NA,10,消极,NA
我,e,1,0.6543,NA,NA,NA,NA,10,自我,NA
稳重,e,1,1.0317,NA,NA,NA,NA,10,积极,NA
冒失,i,1,0.9338,NA,NA,NA,NA,10,消极,NA
俺,e,1,1.4135,NA,NA,NA,NA,10,自我,NA
刻薄,i,0,NA,NA,NA,NA,NA,10,消极,NA
轻率,i,0,NA,NA,NA,NA,NA,10,消极,NA
悲观,i,0,NA,NA,NA,NA,NA,10,消极,NA
细腻,e,0,1.2995,NA,NA,NA,NA,10,积极,NA
我的,e,1,0.8504,NA,NA,NA,NA,10,自我,NA
优秀,e,1,0.6913,NA,NA,NA,NA,10,积极,NA
散漫,i,1,0.6678,NA,NA,NA,NA,10,消极,NA
无私,e,1,0.9985,NA,NA,NA,NA,10,积极,NA
公正,e,1,1.0722,NA,NA,NA,NA,10,积极,NA
消极,i,1,0.616,NA,NA,NA,NA,10,消极,NA
傲慢,i,1,1.1549,NA,NA,NA,NA,10,消极,NA
他们,i,0,0.969,NA,NA,NA,NA,10,他人,NA
俺,e,0,1.0769,NA,NA,NA,NA,10,自我,NA
机智,e,1,1.4381,NA,NA,NA,NA,10,积极,NA
我的,e,0,NA,NA,NA,NA,NA,10,自我,NA
聪明,e,1,1.0381,NA,NA,NA,NA,10,积极,NA
他人,i,1,0.9841,NA,NA,NA,NA,10,他人,NA
凶狠,i,1,0.708,NA,NA,NA,NA,10,消极,NA
其他,i,1,0.8581,NA,NA,NA,NA,10,他人,NA
猖狂,i,1,0.7674,NA,NA,NA,NA,10,消极,NA
自私,i,1,0.6251,NA,NA,NA,NA,10,消极,NA
野蛮,i,1,0.6517,NA,NA,NA,NA,10,消极,NA
我们,e,0,0.822,NA,NA,NA,NA,10,自我,NA
他们,i,1,0.9034,NA,NA,NA,NA,10,他人,NA
他人,i,1,0.9191,NA,NA,NA,NA,10,他人,NA
他们,i,1,0.7098,NA,NA,NA,NA,10,他人,NA
乐观,e,0,NA,NA,NA,NA,NA,10,积极,NA
他人,i,0,0.6774,NA,NA,NA,NA,10,他人,NA
诚实,e,0,NA,NA,NA,NA,NA,10,积极,NA
他,i,1,1.3178,NA,NA,NA,NA,10,他人,NA
他的,i,1,0.6934,NA,NA,NA,NA,10,他人,NA
鲁莽,i,1,0.6704,NA,NA,NA,NA,10,消极,NA
我们,e,1,0.9502,NA,NA,NA,NA,10,自我,NA
我,e,1,0.8356,NA,NA,NA,NA,10,自我,NA
认真,e,0,NA,NA,NA,NA,NA,10,积极,NA
自卑,i,1,0.7179,NA,NA,NA,NA,10,消极,NA
我,e,0,NA,NA,NA,NA,NA,10,自我,NA
其他,i,1,0.6346,NA,NA,NA,NA,10,他人,NA
俺,e,0,NA,NA,NA,NA,NA,10,自我,NA
他的,i,0,0.5897,NA,NA,NA,NA,10,他人,NA
他的,i,1,0.6849,NA,NA,NA,NA,10,他人,NA
他的,i,0,0.9017,NA,NA,NA,NA,10,他人,NA
我们,e,1,0.9324,NA,NA,NA,NA,10,自我,NA
我,e,0,NA,NA,NA,NA,NA,10,自我,NA
他们,i,0,NA,NA,NA,NA,NA,10,他人,NA
杰出,e,1,0.9102,NA,NA,NA,NA,10,积极,NA
我的,e,0,NA,NA,NA,NA,NA,10,自我,NA
其他,i,1,1.4325,NA,NA,NA,NA,10,他人,NA
执拗,i,1,1.1516,NA,NA,NA,NA,10,消极,NA
自己,e,1,1.0008,NA,NA,NA,NA,10,自我,NA
正直,e,1,0.7211,NA,NA,NA,NA,10,积极,NA
俺,e,1,0.9017,NA,NA,NA,NA,10,自我,NA
朴实,e,1,0.5998,NA,NA,NA,NA,10,积极,NA
活泼,e,1,0.8342,NA,NA,NA,NA,10,积极,NA
自己,e,1,0.6162,NA,NA,NA,NA,10,自我,NA
崇高,e,0,0.8485,NA,NA,NA,NA,10,积极,NA
诚恳,e,1,0.7033,NA,NA,NA,NA,10,积极,NA
下贱,i,1,1.0985,NA,NA,NA,NA,10,消极,NA
勤奋,e,0,NA,NA,NA,NA,NA,10,积极,NA
勇敢,e,1,0.5998,NA,NA,NA,NA,10,积极,NA
其他,i,0,1.3832,NA,NA,NA,NA,10,他人,NA
自己,e,1,0.7335,NA,NA,NA,NA,10,自我,NA
他,i,0,0.8196,NA,NA,NA,NA,10,他人,NA
正直,e,1,1.3155,NA,NA,NA,NA,10,积极,NA
其他,i,1,0.5595,NA,NA,NA,NA,10,他人,NA
俺,e,1,0.6854,NA,NA,NA,NA,10,自我,NA
他的,i,0,1.0508,NA,NA,NA,NA,10,他人,NA
他的,i,1,1.0069,NA,NA,NA,NA,10,他人,NA
他人,i,1,0.506,NA,NA,NA,NA,10,他人,NA
自私,i,1,0.5706,NA,NA,NA,NA,10,消极,NA
其他,i,1,0.566,NA,NA,NA,NA,10,他人,NA
俺,e,1,0.7863,NA,NA,NA,NA,10,自我,NA
他人,i,0,1.4154,NA,NA,NA,NA,10,他人,NA
自己,e,1,0.9006,NA,NA,NA,NA,10,自我,NA
乐观,e,1,0.9506,NA,NA,NA,NA,10,积极,NA
俺,e,0,1.3739,NA,NA,NA,NA,10,自我,NA
诚实,e,1,0.7832,NA,NA,NA,NA,10,积极,NA
下贱,i,1,0.6693,NA,NA,NA,NA,10,消极,NA
我的,e,1,0.7268,NA,NA,NA,NA,10,自我,NA
无私,e,1,1.2494,NA,NA,NA,NA,10,积极,NA
自己,e,1,0.7832,NA,NA,NA,NA,10,自我,NA
野蛮,i,0,NA,NA,NA,NA,NA,10,消极,NA
猖狂,i,0,NA,NA,NA,NA,NA,10,消极,NA
