Words_t1,ans_t1,key_resp_t1.corr,key_resp_t1.rt,Words_t2,ans_t2,key_resp_t2.corr,key_resp_t2.rt,Subject,Category_t1,Category_t2
诚恳,e,1,0.6835,NA,NA,NA,NA,3,积极,NA
他人,i,0,0.4342,NA,NA,NA,NA,3,他人,NA
轻率,i,1,0.6786,NA,NA,NA,NA,3,消极,NA
活泼,e,1,0.7472,NA,NA,NA,NA,3,积极,NA
愚蠢,i,1,0.6312,NA,NA,NA,NA,3,消极,NA
他们,i,1,0.729,NA,NA,NA,NA,3,他人,NA
热情,e,1,0.8327,NA,NA,NA,NA,3,积极,NA
俺,e,1,0.5345,NA,NA,NA,NA,3,自我,NA
他们,i,1,0.6042,NA,NA,NA,NA,3,他人,NA
其他,i,1,0.5573,NA,NA,NA,NA,3,他人,NA
正直,e,1,0.6013,NA,NA,NA,NA,3,积极,NA
我的,e,1,0.431,NA,NA,NA,NA,3,自我,NA
悲观,i,1,0.5331,NA,NA,NA,NA,3,消极,NA
野蛮,i,1,0.5791,NA,NA,NA,NA,3,消极,NA
他的,i,0,0.5496,NA,NA,NA,NA,3,他人,NA
俺,e,1,0.8782,NA,NA,NA,NA,3,自我,NA
其他,i,1,1.3458,NA,NA,NA,NA,3,他人,NA
聪明,e,1,0.6176,NA,NA,NA,NA,3,积极,NA
细腻,e,1,0.6213,NA,NA,NA,NA,3,积极,NA
他人,i,1,0.5657,NA,NA,NA,NA,3,他人,NA
崇高,e,1,0.7237,NA,NA,NA,NA,3,积极,NA
自己,e,1,0.6524,NA,NA,NA,NA,3,自我,NA
他,i,1,0.5894,NA,NA,NA,NA,3,他人,NA
认真,e,1,0.779,NA,NA,NA,NA,3,积极,NA
凶狠,i,1,0.6362,NA,NA,NA,NA,3,消极,NA
刻薄,i,1,0.5165,NA,NA,NA,NA,3,消极,NA
执拗,i,1,0.6466,NA,NA,NA,NA,3,消极,NA
我,e,1,0.4994,NA,NA,NA,NA,3,自我,NA
他们,i,1,0.4791,NA,NA,NA,NA,3,他人,NA
我们,e,1,0.4893,NA,NA,NA,NA,3,自我,NA
他们,i,0,0.4554,NA,NA,NA,NA,3,他人,NA
诚实,e,1,0.5808,NA,NA,NA,NA,3,积极,NA
我,e,1,0.5628,NA,NA,NA,NA,3,自我,NA
勇敢,e,0,0.5476,NA,NA,NA,NA,3,积极,NA
他,i,1,0.8019,NA,NA,NA,NA,3,他人,NA
他,i,1,0.6043,NA,NA,NA,NA,3,他人,NA
