Words_t1,ans_t1,key_resp_t1.corr,key_resp_t1.rt,Words_t2,ans_t2,key_resp_t2.corr,key_resp_t2.rt,Subject,Category_t1,Category_t2
自己,e,1,0.5166,NA,NA,NA,NA,92,自我,NA
俺,e,1,0.5,NA,NA,NA,NA,92,自我,NA
他人,i,1,0.5987,NA,NA,NA,NA,92,他人,NA
细腻,e,1,0.5595,NA,NA,NA,NA,92,积极,NA
崇高,e,1,0.4909,NA,NA,NA,NA,92,积极,NA
我,e,1,0.4878,NA,NA,NA,NA,92,自我,NA
稳重,e,0,0.6349,NA,NA,NA,NA,92,积极,NA
悲观,i,1,0.6035,NA,NA,NA,NA,92,消极,NA
我们,e,1,0.5009,NA,NA,NA,NA,92,自我,NA
他们,i,1,0.4674,NA,NA,NA,NA,92,他人,NA
公正,e,1,1.0711,NA,NA,NA,NA,92,积极,NA
他,i,1,0.5102,NA,NA,NA,NA,92,他人,NA
我,e,1,0.4845,NA,NA,NA,NA,92,自我,NA
诚恳,e,1,0.603,NA,NA,NA,NA,92,积极,NA
鲁莽,i,1,0.5753,NA,NA,NA,NA,92,消极,NA
固执,i,1,0.4789,NA,NA,NA,NA,92,消极,NA
勇敢,e,1,0.5898,NA,NA,NA,NA,92,积极,NA
无私,e,1,0.5938,NA,NA,NA,NA,92,积极,NA
热情,e,1,0.545,NA,NA,NA,NA,92,积极,NA
我的,e,1,0.3621,NA,NA,NA,NA,92,自我,NA
其他,i,1,0.5766,NA,NA,NA,NA,92,他人,NA
我们,e,1,0.4914,NA,NA,NA,NA,92,自我,NA
诚实,e,1,0.5517,NA,NA,NA,NA,92,积极,NA
聪明,e,1,0.5365,NA,NA,NA,NA,92,积极,NA
凶狠,i,1,0.4866,NA,NA,NA,NA,92,消极,NA
杰出,e,1,0.6076,NA,NA,NA,NA,92,积极,NA
乐观,e,1,0.4778,NA,NA,NA,NA,92,积极,NA
其他,i,1,0.6005,NA,NA,NA,NA,92,他人,NA
机智,e,1,0.6212,NA,NA,NA,NA,92,积极,NA
朴实,e,1,0.5122,NA,NA,NA,NA,92,积极,NA
他的,i,1,0.502,NA,NA,NA,NA,92,他人,NA
他的,i,1,0.3928,NA,NA,NA,NA,92,他人,NA
我们,e,1,0.6861,NA,NA,NA,NA,92,自我,NA
我,e,1,0.4313,NA,NA,NA,NA,92,自我,NA
冷静,e,0,0.5834,NA,NA,NA,NA,92,积极,NA
他,i,1,0.6073,NA,NA,NA,NA,92,他人,NA
他人,i,1,0.4519,NA,NA,NA,NA,92,他人,NA
冒失,i,1,0.6186,NA,NA,NA,NA,92,消极,NA
他,i,1,0.441,NA,NA,NA,NA,92,他人,NA
认真,e,1,0.5605,NA,NA,NA,NA,92,积极,NA
俺,e,1,0.4285,NA,NA,NA,NA,92,自我,NA
傲慢,i,1,0.4843,NA,NA,NA,NA,92,消极,NA
他们,i,1,0.5198,NA,NA,NA,NA,92,他人,NA
勤奋,e,1,0.5377,NA,NA,NA,NA,92,积极,NA
我的,e,1,0.4195,NA,NA,NA,NA,92,自我,NA
他人,i,1,0.5874,NA,NA,NA,NA,92,他人,NA
我,e,1,0.54,NA,NA,NA,NA,92,自我,NA
猖狂,i,1,0.6494,NA,NA,NA,NA,92,消极,NA
我们,e,1,0.5346,NA,NA,NA,NA,92,自我,NA
下贱,i,1,1.4077,NA,NA,NA,NA,92,消极,NA
自私,i,1,0.6052,NA,NA,NA,NA,92,消极,NA
我的,e,1,0.4382,NA,NA,NA,NA,92,自我,NA
自卑,i,1,0.5207,NA,NA,NA,NA,92,消极,NA
其他,i,1,0.798,NA,NA,NA,NA,92,他人,NA
卑鄙,i,1,0.5343,NA,NA,NA,NA,92,消极,NA
他,i,1,0.4204,NA,NA,NA,NA,92,他人,NA
自己,e,1,0.5508,NA,NA,NA,NA,92,自我,NA
愚蠢,i,1,0.574,NA,NA,NA,NA,92,消极,NA
散漫,i,1,0.9422,NA,NA,NA,NA,92,消极,NA
他人,i,1,0.568,NA,NA,NA,NA,92,他人,NA
我的,e,1,1.1533,NA,NA,NA,NA,92,自我,NA
他的,i,1,0.5856,NA,NA,NA,NA,92,他人,NA
野蛮,i,1,0.533,NA,NA,NA,NA,92,消极,NA
暴躁,i,1,0.4591,NA,NA,NA,NA,92,消极,NA
消极,i,1,0.4451,NA,NA,NA,NA,92,消极,NA
自己,e,1,0.5857,NA,NA,NA,NA,92,自我,NA
虚伪,i,1,0.7409,NA,NA,NA,NA,92,消极,NA
正直,e,1,0.5246,NA,NA,NA,NA,92,积极,NA
俺,e,1,0.4946,NA,NA,NA,NA,92,自我,NA
自己,e,1,0.3793,NA,NA,NA,NA,92,自我,NA
轻率,i,1,0.605,NA,NA,NA,NA,92,消极,NA
他们,i,1,0.5334,NA,NA,NA,NA,92,他人,NA
刻薄,i,1,0.5177,NA,NA,NA,NA,92,消极,NA
俺,e,1,0.6063,NA,NA,NA,NA,92,自我,NA
他的,i,1,0.5448,NA,NA,NA,NA,92,他人,NA
他们,i,1,0.534,NA,NA,NA,NA,92,他人,NA
活泼,e,1,0.6689,NA,NA,NA,NA,92,积极,NA
执拗,i,1,0.5527,NA,NA,NA,NA,92,消极,NA
其他,i,1,0.6343,NA,NA,NA,NA,92,他人,NA
优秀,e,1,0.5871,NA,NA,NA,NA,92,积极,NA
细腻,e,1,0.8573,NA,NA,NA,NA,92,积极,NA
我的,e,1,0.403,NA,NA,NA,NA,92,自我,NA
冒失,i,1,0.8816,NA,NA,NA,NA,92,消极,NA
他们,i,1,0.5909,NA,NA,NA,NA,92,他人,NA
乐观,e,1,0.5509,NA,NA,NA,NA,92,积极,NA
勤奋,e,1,0.6672,NA,NA,NA,NA,92,积极,NA
优秀,e,1,0.417,NA,NA,NA,NA,92,积极,NA
他人,i,1,0.5027,NA,NA,NA,NA,92,他人,NA
固执,i,1,0.6346,NA,NA,NA,NA,92,消极,NA
他,i,1,0.5845,NA,NA,NA,NA,92,他人,NA
俺,e,1,0.5461,NA,NA,NA,NA,92,自我,NA
他们,i,1,0.6101,NA,NA,NA,NA,92,他人,NA
他人,i,1,0.5294,NA,NA,NA,NA,92,他人,NA
机智,e,0,NA,NA,NA,NA,NA,92,积极,NA
他,i,1,0.6838,NA,NA,NA,NA,92,他人,NA
俺,e,1,0.5562,NA,NA,NA,NA,92,自我,NA
他的,i,1,0.5004,NA,NA,NA,NA,92,他人,NA
他人,i,1,0.5012,NA,NA,NA,NA,92,他人,NA
自卑,i,1,0.4465,NA,NA,NA,NA,92,消极,NA
我的,e,1,0.5244,NA,NA,NA,NA,92,自我,NA
认真,e,1,0.6372,NA,NA,NA,NA,92,积极,NA
我们,e,1,0.3823,NA,NA,NA,NA,92,自我,NA
我们,e,1,0.3455,NA,NA,NA,NA,92,自我,NA
自己,e,1,0.4529,NA,NA,NA,NA,92,自我,NA
消极,i,1,0.4408,NA,NA,NA,NA,92,消极,NA
他人,i,1,0.3367,NA,NA,NA,NA,92,他人,NA
俺,e,0,0.3373,NA,NA,NA,NA,92,自我,NA
执拗,i,1,0.5542,NA,NA,NA,NA,92,消极,NA
诚实,e,1,0.5941,NA,NA,NA,NA,92,积极,NA
愚蠢,i,1,0.6515,NA,NA,NA,NA,92,消极,NA
其他,i,1,0.555,NA,NA,NA,NA,92,他人,NA
悲观,i,1,0.5029,NA,NA,NA,NA,92,消极,NA
公正,e,1,0.5813,NA,NA,NA,NA,92,积极,NA
我的,e,1,0.4047,NA,NA,NA,NA,92,自我,NA
下贱,i,1,0.4742,NA,NA,NA,NA,92,消极,NA
其他,i,1,0.5054,NA,NA,NA,NA,92,他人,NA
他的,i,1,0.6084,NA,NA,NA,NA,92,他人,NA
朴实,e,1,0.5028,NA,NA,NA,NA,92,积极,NA
刻薄,i,1,0.5684,NA,NA,NA,NA,92,消极,NA
他,i,1,0.5543,NA,NA,NA,NA,92,他人,NA
凶狠,i,1,0.8023,NA,NA,NA,NA,92,消极,NA
我的,e,1,0.5046,NA,NA,NA,NA,92,自我,NA
自己,e,1,0.5189,NA,NA,NA,NA,92,自我,NA
自私,i,1,0.7508,NA,NA,NA,NA,92,消极,NA
我,e,1,0.5583,NA,NA,NA,NA,92,自我,NA
聪明,e,1,1.0022,NA,NA,NA,NA,92,积极,NA
鲁莽,i,1,0.5668,NA,NA,NA,NA,92,消极,NA
热情,e,1,0.5898,NA,NA,NA,NA,92,积极,NA
正直,e,1,0.5023,NA,NA,NA,NA,92,积极,NA
我,e,1,0.496,NA,NA,NA,NA,92,自我,NA
自己,e,0,0.3873,NA,NA,NA,NA,92,自我,NA
杰出,e,1,0.5597,NA,NA,NA,NA,92,积极,NA
我,e,1,0.4348,NA,NA,NA,NA,92,自我,NA
勇敢,e,1,0.5591,NA,NA,NA,NA,92,积极,NA
他的,i,1,0.6016,NA,NA,NA,NA,92,他人,NA
崇高,e,1,0.5664,NA,NA,NA,NA,92,积极,NA
他们,i,1,0.533,NA,NA,NA,NA,92,他人,NA
冷静,e,1,0.6026,NA,NA,NA,NA,92,积极,NA
暴躁,i,1,0.5192,NA,NA,NA,NA,92,消极,NA
其他,i,1,0.5063,NA,NA,NA,NA,92,他人,NA
活泼,e,1,0.6872,NA,NA,NA,NA,92,积极,NA
轻率,i,1,0.6609,NA,NA,NA,NA,92,消极,NA
虚伪,i,1,0.5249,NA,NA,NA,NA,92,消极,NA
野蛮,i,1,0.4866,NA,NA,NA,NA,92,消极,NA
我们,e,1,0.5161,NA,NA,NA,NA,92,自我,NA
我,e,1,0.405,NA,NA,NA,NA,92,自我,NA
猖狂,i,1,0.5452,NA,NA,NA,NA,92,消极,NA
其他,i,1,0.5201,NA,NA,NA,NA,92,他人,NA
无私,e,0,0.5373,NA,NA,NA,NA,92,积极,NA
稳重,e,1,0.7254,NA,NA,NA,NA,92,积极,NA
他们,i,1,0.5656,NA,NA,NA,NA,92,他人,NA
卑鄙,i,1,0.5951,NA,NA,NA,NA,92,消极,NA
傲慢,i,1,1.1012,NA,NA,NA,NA,92,消极,NA
他,i,1,0.6052,NA,NA,NA,NA,92,他人,NA
诚恳,e,1,0.6541,NA,NA,NA,NA,92,积极,NA
我们,e,1,0.4677,NA,NA,NA,NA,92,自我,NA
俺,e,1,0.5502,NA,NA,NA,NA,92,自我,NA
自己,e,1,0.4761,NA,NA,NA,NA,92,自我,NA
他的,i,1,0.5783,NA,NA,NA,NA,92,他人,NA
散漫,i,1,0.5331,NA,NA,NA,NA,92,消极,NA
他们,i,1,0.6417,NA,NA,NA,NA,92,他人,NA
他的,i,1,0.4133,NA,NA,NA,NA,92,他人,NA
下贱,i,1,0.4881,NA,NA,NA,NA,92,消极,NA
其他,i,1,0.5764,NA,NA,NA,NA,92,他人,NA
乐观,e,1,0.5858,NA,NA,NA,NA,92,积极,NA
其他,i,1,0.6099,NA,NA,NA,NA,92,他人,NA
他们,i,1,0.6169,NA,NA,NA,NA,92,他人,NA
朴实,e,1,0.6182,NA,NA,NA,NA,92,积极,NA
我,e,1,0.4676,NA,NA,NA,NA,92,自我,NA
勤奋,e,1,0.8196,NA,NA,NA,NA,92,积极,NA
他的,i,1,0.4894,NA,NA,NA,NA,92,他人,NA
我,e,1,0.7111,NA,NA,NA,NA,92,自我,NA
勇敢,e,1,0.5722,NA,NA,NA,NA,92,积极,NA
他人,i,1,0.7789,NA,NA,NA,NA,92,他人,NA
冒失,i,1,0.6375,NA,NA,NA,NA,92,消极,NA
