thisRow.t,notes,Instruction.started,key_instruct.started,Instruction.stopped,key_instruct.keys,key_instruct.rt,key_instruct.duration,routine_1.started,fix.started,fix.stopped,routine_1.stopped,Ending.started,key_instruct_2.started,Ending.stopped,key_instruct_2.keys,key_instruct_2.rt,key_instruct_2.duration,participant,性别,年龄,左/右利手,date,expName,psychopyVersion,frameRate,expStart,
,,0.03157960000010007,0.060699500000055195,1.5024254000001065,space,1.4337761000000455,None,,,,,,,,,,,1,,,,2024-06-15_09h06.51.644,Number Judge,2024.1.4,None,2024-06-15 09h06.56.730725 +0800,
,,,,,,,,1.5024473000000853,1.506192500000111,1.9968267000000424,1.9910162000001037,,,,,,,1,,,,2024-06-15_09h06.51.644,Number Judge,2024.1.4,None,2024-06-15 09h06.56.730725 +0800,
,,,,,,,,,,,,1.9910301000001027,1.9968267000000424,2.6642014000000245,space,0.6629336999999396,None,1,,,,2024-06-15_09h06.51.644,Number Judge,2024.1.4,None,2024-06-15 09h06.56.730725 +0800,
