thisRow.t,notes,Instruction.started,textbox.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,IAT_TEST.started,introduction.started,key_resp.started,IAT_TEST.stopped,textbox_2.text,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.036249900003895164,0.0634357000089949,0.0634357000089949,9.749341900009313,space,9.681823999999324,None,,,,,,,,,1,001,2024-06-14_09h57.23.186,IAT,2024.1.4,None,2024-06-14 09h57.28.943197 +0800,
,,,,,,,,,9.749364600007539,9.775672800009488,9.775672800009488,11.03379900001164,Pygame 's problem ,space,1.2567166999942856,None,1,001,2024-06-14_09h57.23.186,IAT,2024.1.4,None,2024-06-14 09h57.28.943197 +0800,
