Practice_01.thisRepN,Practice_01.thisTrialN,Practice_01.thisN,Practice_01.thisIndex,Practice_02.thisRepN,Practice_02.thisTrialN,Practice_02.thisN,Practice_02.thisIndex,Practice_T1.thisRepN,Practice_T1.thisTrialN,Practice_T1.thisN,Practice_T1.thisIndex,Formal_T1.thisRepN,Formal_T1.thisTrialN,Formal_T1.thisN,Formal_T1.thisIndex,Practice_iso_Reverse.thisRepN,Practice_iso_Reverse.thisTrialN,Practice_iso_Reverse.thisN,Practice_iso_Reverse.thisIndex,Practice_t2_Reverse.thisRepN,Practice_t2_Reverse.thisTrialN,Practice_t2_Reverse.thisN,Practice_t2_Reverse.thisIndex,Formal_t2_reverse.thisRepN,Formal_t2_reverse.thisTrialN,Formal_t2_reverse.thisN,Formal_t2_reverse.thisIndex,thisRow.t,notes,Instruction01.started,Instruction_01.started,Instruction1.started,Instruction01.stopped,Instruction1.keys,Instruction1.rt,Instruction1.duration,Instruction02.started,Instruction_02.started,Instruction2.started,Instruction02.stopped,Instruction2.keys,Instruction2.rt,Instruction2.duration,Instruction03.started,Instruction_03.started,key_resp_3.started,Instruction03.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,Instruction04.started,Instruction_04.started,key_resp_4.started,Instruction04.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,Instruction05.started,Instruction_05.started,key_resp_5.started,Instruction05.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,Instruction06.started,Instruction_06.started,key_resp_6.started,Instruction06.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,Instruction07.started,Instruction_07.started,key_resp_7.started,Instruction07.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,Instruction08.started,Instruction_08.started,key_resp_8.started,Instruction08.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,End.started,key_instruct.started,End.stopped,key_instruct.keys,key_instruct.rt,key_instruct.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006313699996098876,0.012914400082081556,0.012914400082081556,0.6000506000127643,space,0.5821163998916745,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_20h18.17.520,IAT(test07),2024.1.4,None,2024-07-08 20h18.33.427468 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6000916000921279,0.6094327999744564,0.6094327999744564,0.8739116999786347,space,0.25339420000091195,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_20h18.17.520,IAT(test07),2024.1.4,None,2024-07-08 20h18.33.427468 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8860961999744177,0.8960508001036942,0.8960508001036942,1.066532799974084,space,0.15786450006999075,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_20h18.17.520,IAT(test07),2024.1.4,None,2024-07-08 20h18.33.427468 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0794677999801934,1.0828092999290675,1.0828092999290675,1.2686026999726892,space,0.18306619999930263,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_20h18.17.520,IAT(test07),2024.1.4,None,2024-07-08 20h18.33.427468 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2826362000778317,1.2856288000475615,1.2856288000475615,1.4849533000960946,space,0.19750820007175207,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_20h18.17.520,IAT(test07),2024.1.4,None,2024-07-08 20h18.33.427468 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4994751000776887,1.506747999927029,1.506747999927029,1.82552279997617,space,0.3123713999520987,None,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_20h18.17.520,IAT(test07),2024.1.4,None,2024-07-08 20h18.33.427468 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8371630001347512,1.844236700097099,1.844236700097099,2.0849021999165416,space,0.23158010002225637,None,,,,,,,,,,,,,,1,001,2024-07-08_20h18.17.520,IAT(test07),2024.1.4,None,2024-07-08 20h18.33.427468 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.100519800093025,2.1095008000265807,2.1095008000265807,2.3429636999499053,space,0.22343609994277358,None,,,,,,,1,001,2024-07-08_20h18.17.520,IAT(test07),2024.1.4,None,2024-07-08 20h18.33.427468 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.358455399982631,2.3755202000029385,9.798453900031745,space,7.415555200073868,None,1,001,2024-07-08_20h18.17.520,IAT(test07),2024.1.4,None,2024-07-08 20h18.33.427468 +0800,
