Practice_01.thisRepN,Practice_01.thisTrialN,Practice_01.thisN,Practice_01.thisIndex,Practice_02.thisRepN,Practice_02.thisTrialN,Practice_02.thisN,Practice_02.thisIndex,Practice_T1.thisRepN,Practice_T1.thisTrialN,Practice_T1.thisN,Practice_T1.thisIndex,Formal_T1.thisRepN,Formal_T1.thisTrialN,Formal_T1.thisN,Formal_T1.thisIndex,Practice_iso_Reverse.thisRepN,Practice_iso_Reverse.thisTrialN,Practice_iso_Reverse.thisN,Practice_iso_Reverse.thisIndex,Practice_t2_Reverse.thisRepN,Practice_t2_Reverse.thisTrialN,Practice_t2_Reverse.thisN,Practice_t2_Reverse.thisIndex,Formal_t2_reverse.thisRepN,Formal_t2_reverse.thisTrialN,Formal_t2_reverse.thisN,Formal_t2_reverse.thisIndex,thisRow.t,notes,Instruction01.started,Instruction_01.started,Instruction1.started,Instruction01.stopped,Instruction1.keys,Instruction1.rt,Instruction1.duration,Instruction02.started,Instruction_02.started,Instruction2.started,Instruction02.stopped,Instruction2.keys,Instruction2.rt,Instruction2.duration,Instruction03.started,Instruction_03.started,key_resp_3.started,Instruction03.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,Instruction04.started,Instruction_04.started,key_resp_4.started,Instruction04.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,Instruction05.started,Instruction_05.started,key_resp_5.started,Instruction05.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,Instruction06.started,Instruction_06.started,key_resp_6.started,Instruction06.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,Instruction07.started,Instruction_07.started,key_resp_7.started,Instruction07.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,Instruction08.started,Instruction_08.started,key_resp_8.started,Instruction08.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,End.started,key_instruct.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0037306000012904406,0.011614599963650107,0.011614599963650107,0.9141259000170976,space,0.8983080999460071,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_20h16.50.010,IAT(test07),2024.1.4,None,2024-07-08 20h16.58.336098 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9141536001116037,0.9243224000092596,0.9243224000092596,1.2292053999844939,space,0.2998150000348687,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_20h16.50.010,IAT(test07),2024.1.4,None,2024-07-08 20h16.58.336098 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2410033999476582,1.2482012999244034,1.2482012999244034,1.5044555000495166,space,0.2535418001934886,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_20h16.50.010,IAT(test07),2024.1.4,None,2024-07-08 20h16.58.336098 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5162571999244392,1.519449100131169,1.519449100131169,1.8053790000267327,space,0.2780715001281351,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_20h16.50.010,IAT(test07),2024.1.4,None,2024-07-08 20h16.58.336098 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8210108000785112,1.8267542999237776,1.8267542999237776,2.3036762000992894,space,0.47530209994874895,None,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_20h16.50.010,IAT(test07),2024.1.4,None,2024-07-08 20h16.58.336098 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.317322500050068,2.323438100051135,2.323438100051135,2.6922909000422806,space,0.36634489987045527,None,,,,,,,,,,,,,,,,,1,001,2024-07-08_20h16.50.010,IAT(test07),2024.1.4,None,2024-07-08 20h16.58.336098 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7040548000950366,2.7072127999272197,2.7072127999272197,3.058202899992466,space,0.3494498999789357,None,,,,,,,,,,1,001,2024-07-08_20h16.50.010,IAT(test07),2024.1.4,None,2024-07-08 20h16.58.336098 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0723661999218166,3.079124900046736,3.079124900046736,3.3687192001380026,space,0.28481080010533333,None,,,1,001,2024-07-08_20h16.50.010,IAT(test07),2024.1.4,None,2024-07-08 20h16.58.336098 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.382972399936989,3.407108800020069,,,,,,,,
