Practice_01.thisRepN,Practice_01.thisTrialN,Practice_01.thisN,Practice_01.thisIndex,Practice_02.thisRepN,Practice_02.thisTrialN,Practice_02.thisN,Practice_02.thisIndex,Practice_T1.thisRepN,Practice_T1.thisTrialN,Practice_T1.thisN,Practice_T1.thisIndex,Formal_T1.thisRepN,Formal_T1.thisTrialN,Formal_T1.thisN,Formal_T1.thisIndex,Practice_iso_Reverse.thisRepN,Practice_iso_Reverse.thisTrialN,Practice_iso_Reverse.thisN,Practice_iso_Reverse.thisIndex,Practice_t2_Reverse.thisRepN,Practice_t2_Reverse.thisTrialN,Practice_t2_Reverse.thisN,Practice_t2_Reverse.thisIndex,Formal_t2_reverse.thisRepN,Formal_t2_reverse.thisTrialN,Formal_t2_reverse.thisN,Formal_t2_reverse.thisIndex,thisRow.t,notes,Instruction01.started,Instruction_01.started,Instruction1.started,Instruction01.stopped,Instruction1.keys,Instruction1.rt,Instruction1.duration,Instruction02.started,Instruction_02.started,Instruction2.started,Instruction02.stopped,Instruction2.keys,Instruction2.rt,Instruction2.duration,Instruction03.started,Instruction_03.started,key_resp_3.started,Instruction03.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,Instruction04.started,Instruction_04.started,key_resp_4.started,Instruction04.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,Instruction05.started,Instruction_05.started,key_resp_5.started,Instruction05.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,Instruction06.started,Instruction_06.started,key_resp_6.started,Instruction06.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,Instruction07.started,Instruction_07.started,key_resp_7.started,Instruction07.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,Instruction08.started,Instruction_08.started,key_resp_8.started,Instruction08.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,End.started,key_instruct.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0033500001300126314,0.012078800005838275,0.012078800005838275,0.3986218001227826,space,0.3747723000124097,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_20h17.31.699,IAT(test07),2024.1.4,None,2024-07-08 20h17.39.205133 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39865440013818443,0.40886400011368096,0.40886400011368096,0.6922021000646055,space,0.2660713999066502,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_20h17.31.699,IAT(test07),2024.1.4,None,2024-07-08 20h17.39.205133 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7044691999908537,0.707898500142619,0.707898500142619,0.9513163000810891,space,0.23937329999171197,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_20h17.31.699,IAT(test07),2024.1.4,None,2024-07-08 20h17.39.205133 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9627903001382947,0.9660970999393612,0.9660970999393612,1.2237970000132918,space,0.254571900004521,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_20h17.31.699,IAT(test07),2024.1.4,None,2024-07-08 20h17.39.205133 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.238217300036922,1.249343500006944,1.249343500006944,1.486286000115797,space,0.23050479986704886,None,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_20h17.31.699,IAT(test07),2024.1.4,None,2024-07-08 20h17.39.205133 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5000984000507742,1.5050403999630362,1.5050403999630362,1.7253270000219345,space,0.21799209993332624,None,,,,,,,,,,,,,,,,,1,001,2024-07-08_20h17.31.699,IAT(test07),2024.1.4,None,2024-07-08 20h17.39.205133 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7360346000641584,1.7431525001302361,1.7431525001302361,2.006653100019321,space,0.2611204001586884,None,,,,,,,,,,1,001,2024-07-08_20h17.31.699,IAT(test07),2024.1.4,None,2024-07-08 20h17.39.205133 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0213196999393404,2.027126500150189,2.027126500150189,2.3050842999946326,space,0.2756034000776708,None,,,1,001,2024-07-08_20h17.31.699,IAT(test07),2024.1.4,None,2024-07-08 20h17.39.205133 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.319217200158164,2.3343402999453247,,,,,,,,
