thisRow.t,notes,Instruction.started,textbox.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Test.started,key_instruct.started,Test.stopped,key_instruct.keys,key_instruct.rt,key_instruct.duration,IAT_TEST.started,introduction.started,key_resp.started,textbox_2.started,IAT_TEST.stopped,textbox_2.text,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.03250329999718815,0.04430470000079367,0.04430470000079367,11.66917779999494,space,11.616990099995746,None,,,,,,,,,,,,,,,,1,001,2024-06-14_10h24.54.963,IAT,2024.1.4,None,2024-06-14 10h25.02.122887 +0800,
,,,,,,,,,11.669200200005434,11.682883000001311,13.961603599993396,space,2.277124100000947,None,,,,,,,,,,1,001,2024-06-14_10h24.54.963,IAT,2024.1.4,None,2024-06-14 10h25.02.122887 +0800,
,,,,,,,,,,,,,,,13.961625800002366,13.9751363999967,13.9751363999967,18.962432999993325,19.803178799993475,Pygame 's problem  ,space,5.8101885999931255,None,1,001,2024-06-14_10h24.54.963,IAT,2024.1.4,None,2024-06-14 10h25.02.122887 +0800,
