"Words_t1","ans_t1","key_resp_t1.corr","key_resp_t1.rt","Words_t2","ans_t2","key_resp_t2.corr","key_resp_t2.rt","Subject"
"傲慢","i",1,0.8985,"","",NA,NA,"54"
"朴实","e",1,0.7093,"","",NA,NA,"54"
"稳重","e",1,0.4741,"","",NA,NA,"54"
"散漫","i",1,0.518,"","",NA,NA,"54"
"他","i",1,0.6998,"","",NA,NA,"54"
"诚恳","e",1,0.6097,"","",NA,NA,"54"
"其他","i",1,0.8383,"","",NA,NA,"54"
"聪明","e",1,0.5537,"","",NA,NA,"54"
"诚实","e",1,0.5281,"","",NA,NA,"54"
"轻率","i",1,0.8349,"","",NA,NA,"54"
"认真","e",1,0.469,"","",NA,NA,"54"
"俺","e",1,0.4679,"","",NA,NA,"54"
"正直","e",1,0.443,"","",NA,NA,"54"
"杰出","e",1,1.0489,"","",NA,NA,"54"
"我","e",1,0.5327,"","",NA,NA,"54"
"他的","i",1,0.6516,"","",NA,NA,"54"
"他人","i",1,0.6122,"","",NA,NA,"54"
"勇敢","e",1,0.5418,"","",NA,NA,"54"
"他人","i",0,0.5919,"","",NA,NA,"54"
"执拗","i",1,0.6011,"","",NA,NA,"54"
"冒失","i",1,0.4673,"","",NA,NA,"54"
"其他","i",1,0.4924,"","",NA,NA,"54"
"我们","e",1,0.5772,"","",NA,NA,"54"
"我的","e",1,0.4361,"","",NA,NA,"54"
"无私","e",0,0.5078,"","",NA,NA,"54"
"我们","e",1,0.7375,"","",NA,NA,"54"
"下贱","i",1,0.6186,"","",NA,NA,"54"
"自己","e",1,0.4836,"","",NA,NA,"54"
"俺","e",1,0.5669,"","",NA,NA,"54"
"我的","e",1,0.3996,"","",NA,NA,"54"
"虚伪","i",1,0.4626,"","",NA,NA,"54"
"愚蠢","i",1,0.5974,"","",NA,NA,"54"
"崇高","e",1,0.6873,"","",NA,NA,"54"
"固执","i",1,0.5208,"","",NA,NA,"54"
"悲观","i",1,0.5924,"","",NA,NA,"54"
"其他","i",1,0.8087,"","",NA,NA,"54"
"机智","e",1,0.4762,"","",NA,NA,"54"
"他们","i",0,0.6043,"","",NA,NA,"54"
"他的","i",1,0.5592,"","",NA,NA,"54"
"冷静","e",1,0.7262,"","",NA,NA,"54"
"自己","e",1,0.5176,"","",NA,NA,"54"
"他们","i",1,0.4883,"","",NA,NA,"54"
"自己","e",1,0.578,"","",NA,NA,"54"
"我的","e",1,0.5721,"","",NA,NA,"54"
"凶狠","i",1,0.6015,"","",NA,NA,"54"
"我们","e",1,0.729,"","",NA,NA,"54"
"他的","i",0,0.5364,"","",NA,NA,"54"
"热情","e",1,0.446,"","",NA,NA,"54"
"卑鄙","i",1,0.5674,"","",NA,NA,"54"
"优秀","e",1,0.5123,"","",NA,NA,"54"
"活泼","e",1,0.5595,"","",NA,NA,"54"
"鲁莽","i",1,0.4964,"","",NA,NA,"54"
"他","i",1,0.5588,"","",NA,NA,"54"
"自己","e",1,0.584,"","",NA,NA,"54"
"我的","e",1,0.5696,"","",NA,NA,"54"
"刻薄","i",1,0.5005,"","",NA,NA,"54"
"野蛮","i",1,0.492,"","",NA,NA,"54"
"他的","i",1,0.6834,"","",NA,NA,"54"
"暴躁","i",0,0.5669,"","",NA,NA,"54"
"我","e",1,0.5183,"","",NA,NA,"54"
"他","i",1,0.4933,"","",NA,NA,"54"
"自卑","i",1,0.8432,"","",NA,NA,"54"
"我们","e",1,0.5848,"","",NA,NA,"54"
"其他","i",1,0.5051,"","",NA,NA,"54"
"他人","i",1,0.4136,"","",NA,NA,"54"
"他","i",1,0.8931,"","",NA,NA,"54"
"自私","i",1,0.5166,"","",NA,NA,"54"
"我","e",1,0.534,"","",NA,NA,"54"
"消极","i",1,0.58,"","",NA,NA,"54"
"他人","i",1,0.9928,"","",NA,NA,"54"
"俺","e",1,0.5614,"","",NA,NA,"54"
"细腻","e",1,0.5772,"","",NA,NA,"54"
