"Words_t1","ans_t1","key_resp_t1.corr","key_resp_t1.rt","Words_t2","ans_t2","key_resp_t2.corr","key_resp_t2.rt","Subject"
"机智","e",1,0.6035,"","",NA,NA,"5"
"勇敢","e",1,0.5217,"","",NA,NA,"5"
"凶狠","i",1,0.6054,"","",NA,NA,"5"
"刻薄","i",1,0.5242,"","",NA,NA,"5"
"我的","e",1,0.3937,"","",NA,NA,"5"
"我们","e",1,0.4674,"","",NA,NA,"5"
"执拗","i",1,0.558,"","",NA,NA,"5"
"俺","e",1,0.534,"","",NA,NA,"5"
"傲慢","i",1,0.4513,"","",NA,NA,"5"
"固执","i",0,0.8284,"","",NA,NA,"5"
"他人","i",0,1.0834,"","",NA,NA,"5"
"勤奋","e",1,0.805,"","",NA,NA,"5"
"他们","i",1,1.2203,"","",NA,NA,"5"
"虚伪","i",1,1.0352,"","",NA,NA,"5"
"鲁莽","i",1,0.7421,"","",NA,NA,"5"
"其他","i",1,0.916,"","",NA,NA,"5"
"他的","i",1,0.7835,"","",NA,NA,"5"
"俺","e",0,1.2772,"","",NA,NA,"5"
"我","e",1,0.6757,"","",NA,NA,"5"
"他","i",1,0.8431,"","",NA,NA,"5"
"优秀","e",1,0.8059,"","",NA,NA,"5"
"冷静","e",0,1.1584,"","",NA,NA,"5"
"他","i",1,0.9691,"","",NA,NA,"5"
"诚恳","e",1,0.9232,"","",NA,NA,"5"
"他的","i",1,0.7034,"","",NA,NA,"5"
"轻率","i",0,0.9843,"","",NA,NA,"5"
"自私","i",1,0.5852,"","",NA,NA,"5"
"他人","i",1,1.1354,"","",NA,NA,"5"
"他","i",1,0.6505,"","",NA,NA,"5"
"散漫","i",1,0.7551,"","",NA,NA,"5"
"猖狂","i",1,0.8419,"","",NA,NA,"5"
"热情","e",1,0.9182,"","",NA,NA,"5"
"自己","e",1,1.1339,"","",NA,NA,"5"
"我","e",1,0.5343,"","",NA,NA,"5"
"他的","i",1,1.045,"","",NA,NA,"5"
"正直","e",1,0.9395,"","",NA,NA,"5"
"俺","e",1,1.1039,"","",NA,NA,"5"
"消极","i",0,NA,"","",NA,NA,"5"
"聪明","e",1,0.5501,"","",NA,NA,"5"
"冒失","i",1,0.8845,"","",NA,NA,"5"
"他的","i",1,0.9243,"","",NA,NA,"5"
"暴躁","i",1,0.6665,"","",NA,NA,"5"
"我的","e",1,0.7334,"","",NA,NA,"5"
"愚蠢","i",1,0.9502,"","",NA,NA,"5"
"诚实","e",1,1.035,"","",NA,NA,"5"
"自己","e",1,0.5702,"","",NA,NA,"5"
"其他","i",1,1.0951,"","",NA,NA,"5"
"自己","e",1,0.9837,"","",NA,NA,"5"
"自己","e",1,0.9833,"","",NA,NA,"5"
"他们","i",1,1.1857,"","",NA,NA,"5"
"乐观","e",1,1.0383,"","",NA,NA,"5"
"他人","i",0,NA,"","",NA,NA,"5"
"我们","e",1,0.5056,"","",NA,NA,"5"
"我们","e",1,0.7383,"","",NA,NA,"5"
"我","e",1,0.9436,"","",NA,NA,"5"
"野蛮","i",1,0.8336,"","",NA,NA,"5"
"卑鄙","i",1,0.7521,"","",NA,NA,"5"
"无私","e",1,0.7515,"","",NA,NA,"5"
"他","i",1,0.6676,"","",NA,NA,"5"
"我的","e",1,0.6675,"","",NA,NA,"5"
"杰出","e",1,0.7169,"","",NA,NA,"5"
"朴实","e",0,NA,"","",NA,NA,"5"
"他们","i",1,0.7677,"","",NA,NA,"5"
"我的","e",1,0.6122,"","",NA,NA,"5"
"他们","i",1,0.6233,"","",NA,NA,"5"
"俺","e",1,1.2717,"","",NA,NA,"5"
"活泼","e",0,NA,"","",NA,NA,"5"
"崇高","e",1,0.6647,"","",NA,NA,"5"
"他人","i",1,0.7993,"","",NA,NA,"5"
"细腻","e",1,0.9556,"","",NA,NA,"5"
"自卑","i",1,0.601,"","",NA,NA,"5"
"其他","i",1,0.6881,"","",NA,NA,"5"
"认真","e",1,0.6641,"","",NA,NA,"5"
"公正","e",1,0.7727,"","",NA,NA,"5"
"其他","i",1,0.6079,"","",NA,NA,"5"
"悲观","i",1,0.8323,"","",NA,NA,"5"
"我们","e",1,0.649,"","",NA,NA,"5"
"我","e",1,0.4919,"","",NA,NA,"5"
"下贱","i",1,0.4923,"","",NA,NA,"5"
"稳重","e",1,0.6515,"","",NA,NA,"5"
"虚伪","i",1,0.7025,"","",NA,NA,"5"
"暴躁","i",1,0.454,"","",NA,NA,"5"
"我的","e",1,0.5431,"","",NA,NA,"5"
"我们","e",1,0.6206,"","",NA,NA,"5"
"俺","e",1,0.5344,"","",NA,NA,"5"
"他的","i",1,0.5267,"","",NA,NA,"5"
"朴实","e",1,0.5896,"","",NA,NA,"5"
"执拗","i",1,0.6255,"","",NA,NA,"5"
"野蛮","i",1,1.1886,"","",NA,NA,"5"
"认真","e",1,0.6841,"","",NA,NA,"5"
"消极","i",1,0.8634,"","",NA,NA,"5"
"卑鄙","i",1,0.8427,"","",NA,NA,"5"
"他们","i",1,0.8569,"","",NA,NA,"5"
"他人","i",1,0.8754,"","",NA,NA,"5"
"冷静","e",0,0.82,"","",NA,NA,"5"
"我们","e",1,1.1232,"","",NA,NA,"5"
"猖狂","i",1,1.1891,"","",NA,NA,"5"
"其他","i",1,1.1965,"","",NA,NA,"5"
"他","i",0,NA,"","",NA,NA,"5"
"勇敢","e",1,0.5941,"","",NA,NA,"5"
"聪明","e",1,1.1266,"","",NA,NA,"5"
"我们","e",0,0.9324,"","",NA,NA,"5"
"自己","e",1,0.7068,"","",NA,NA,"5"
"他的","i",0,NA,"","",NA,NA,"5"
"其他","i",1,0.9159,"","",NA,NA,"5"
"崇高","e",1,0.609,"","",NA,NA,"5"
"自卑","i",1,0.7163,"","",NA,NA,"5"
"其他","i",1,1.1137,"","",NA,NA,"5"
"俺","e",1,1.2991,"","",NA,NA,"5"
"他的","i",1,0.653,"","",NA,NA,"5"
"我","e",0,NA,"","",NA,NA,"5"
"活泼","e",1,0.5636,"","",NA,NA,"5"
"机智","e",1,0.7486,"","",NA,NA,"5"
"热情","e",1,0.8842,"","",NA,NA,"5"
"轻率","i",0,0.8918,"","",NA,NA,"5"
"他们","i",0,NA,"","",NA,NA,"5"
"凶狠","i",1,0.5792,"","",NA,NA,"5"
"我的","e",1,1.3835,"","",NA,NA,"5"
"我","e",1,0.8092,"","",NA,NA,"5"
"自私","i",1,0.6697,"","",NA,NA,"5"
"他","i",0,0.4495,"","",NA,NA,"5"
"我","e",1,0.5163,"","",NA,NA,"5"
"他人","i",1,0.5497,"","",NA,NA,"5"
"他们","i",0,0.4468,"","",NA,NA,"5"
"勤奋","e",0,0.8235,"","",NA,NA,"5"
"诚恳","e",1,0.4767,"","",NA,NA,"5"
"无私","e",1,0.4025,"","",NA,NA,"5"
"他们","i",0,0.7926,"","",NA,NA,"5"
"他人","i",1,0.6957,"","",NA,NA,"5"
"俺","e",1,0.5627,"","",NA,NA,"5"
"杰出","e",1,0.5185,"","",NA,NA,"5"
"他的","i",1,0.5627,"","",NA,NA,"5"
