"Words_t1","ans_t1","key_resp_t1.corr","key_resp_t1.rt","Words_t2","ans_t2","key_resp_t2.corr","key_resp_t2.rt","Subject"
"自己","e",1,0.5166,"","",NA,NA,"92"
"俺","e",1,0.5,"","",NA,NA,"92"
"他人","i",1,0.5987,"","",NA,NA,"92"
"细腻","e",1,0.5595,"","",NA,NA,"92"
"崇高","e",1,0.4909,"","",NA,NA,"92"
"我","e",1,0.4878,"","",NA,NA,"92"
"稳重","e",0,0.6349,"","",NA,NA,"92"
"悲观","i",1,0.6035,"","",NA,NA,"92"
"我们","e",1,0.5009,"","",NA,NA,"92"
"他们","i",1,0.4674,"","",NA,NA,"92"
"公正","e",1,1.0711,"","",NA,NA,"92"
"他","i",1,0.5102,"","",NA,NA,"92"
"我","e",1,0.4845,"","",NA,NA,"92"
"诚恳","e",1,0.603,"","",NA,NA,"92"
"鲁莽","i",1,0.5753,"","",NA,NA,"92"
"固执","i",1,0.4789,"","",NA,NA,"92"
"勇敢","e",1,0.5898,"","",NA,NA,"92"
"无私","e",1,0.5938,"","",NA,NA,"92"
"热情","e",1,0.545,"","",NA,NA,"92"
"我的","e",1,0.3621,"","",NA,NA,"92"
"其他","i",1,0.5766,"","",NA,NA,"92"
"我们","e",1,0.4914,"","",NA,NA,"92"
"诚实","e",1,0.5517,"","",NA,NA,"92"
"聪明","e",1,0.5365,"","",NA,NA,"92"
"凶狠","i",1,0.4866,"","",NA,NA,"92"
"杰出","e",1,0.6076,"","",NA,NA,"92"
"乐观","e",1,0.4778,"","",NA,NA,"92"
"其他","i",1,0.6005,"","",NA,NA,"92"
"机智","e",1,0.6212,"","",NA,NA,"92"
"朴实","e",1,0.5122,"","",NA,NA,"92"
"他的","i",1,0.502,"","",NA,NA,"92"
"他的","i",1,0.3928,"","",NA,NA,"92"
"我们","e",1,0.6861,"","",NA,NA,"92"
"我","e",1,0.4313,"","",NA,NA,"92"
"冷静","e",0,0.5834,"","",NA,NA,"92"
"他","i",1,0.6073,"","",NA,NA,"92"
"他人","i",1,0.4519,"","",NA,NA,"92"
"冒失","i",1,0.6186,"","",NA,NA,"92"
"他","i",1,0.441,"","",NA,NA,"92"
"认真","e",1,0.5605,"","",NA,NA,"92"
"俺","e",1,0.4285,"","",NA,NA,"92"
"傲慢","i",1,0.4843,"","",NA,NA,"92"
"他们","i",1,0.5198,"","",NA,NA,"92"
"勤奋","e",1,0.5377,"","",NA,NA,"92"
"我的","e",1,0.4195,"","",NA,NA,"92"
"他人","i",1,0.5874,"","",NA,NA,"92"
"我","e",1,0.54,"","",NA,NA,"92"
"猖狂","i",1,0.6494,"","",NA,NA,"92"
"我们","e",1,0.5346,"","",NA,NA,"92"
"下贱","i",1,1.4077,"","",NA,NA,"92"
"自私","i",1,0.6052,"","",NA,NA,"92"
"我的","e",1,0.4382,"","",NA,NA,"92"
"自卑","i",1,0.5207,"","",NA,NA,"92"
"其他","i",1,0.798,"","",NA,NA,"92"
"卑鄙","i",1,0.5343,"","",NA,NA,"92"
"他","i",1,0.4204,"","",NA,NA,"92"
"自己","e",1,0.5508,"","",NA,NA,"92"
"愚蠢","i",1,0.574,"","",NA,NA,"92"
"散漫","i",1,0.9422,"","",NA,NA,"92"
"他人","i",1,0.568,"","",NA,NA,"92"
"我的","e",1,1.1533,"","",NA,NA,"92"
"他的","i",1,0.5856,"","",NA,NA,"92"
"野蛮","i",1,0.533,"","",NA,NA,"92"
"暴躁","i",1,0.4591,"","",NA,NA,"92"
"消极","i",1,0.4451,"","",NA,NA,"92"
"自己","e",1,0.5857,"","",NA,NA,"92"
"虚伪","i",1,0.7409,"","",NA,NA,"92"
"正直","e",1,0.5246,"","",NA,NA,"92"
"俺","e",1,0.4946,"","",NA,NA,"92"
"自己","e",1,0.3793,"","",NA,NA,"92"
"轻率","i",1,0.605,"","",NA,NA,"92"
"他们","i",1,0.5334,"","",NA,NA,"92"
"刻薄","i",1,0.5177,"","",NA,NA,"92"
"俺","e",1,0.6063,"","",NA,NA,"92"
"他的","i",1,0.5448,"","",NA,NA,"92"
"他们","i",1,0.534,"","",NA,NA,"92"
"活泼","e",1,0.6689,"","",NA,NA,"92"
"执拗","i",1,0.5527,"","",NA,NA,"92"
"其他","i",1,0.6343,"","",NA,NA,"92"
"优秀","e",1,0.5871,"","",NA,NA,"92"
