"Words_t1","ans_t1","key_resp_t1.corr","key_resp_t1.rt","Words_t2","ans_t2","key_resp_t2.corr","key_resp_t2.rt","Subject"
"俺","e",1,0.5608,"","",NA,NA,"88"
"他","i",1,0.6724,"","",NA,NA,"88"
"固执","i",1,0.5741,"","",NA,NA,"88"
"他人","i",1,0.5128,"","",NA,NA,"88"
"我们","e",1,0.5343,"","",NA,NA,"88"
"我","e",1,0.4758,"","",NA,NA,"88"
"他们","i",1,0.5468,"","",NA,NA,"88"
"他的","i",0,0.5134,"","",NA,NA,"88"
"他人","i",1,0.4966,"","",NA,NA,"88"
"活泼","e",1,0.5582,"","",NA,NA,"88"
"傲慢","i",1,0.6005,"","",NA,NA,"88"
"他","i",1,0.67,"","",NA,NA,"88"
"公正","e",1,0.6673,"","",NA,NA,"88"
"他的","i",1,0.6948,"","",NA,NA,"88"
"自己","e",1,0.6003,"","",NA,NA,"88"
"其他","i",1,0.8424,"","",NA,NA,"88"
"俺","e",1,0.4677,"","",NA,NA,"88"
"他们","i",1,0.6467,"","",NA,NA,"88"
"自私","i",1,0.7244,"","",NA,NA,"88"
"野蛮","i",1,0.5212,"","",NA,NA,"88"
"崇高","e",1,0.5753,"","",NA,NA,"88"
"他","i",1,0.4885,"","",NA,NA,"88"
"自卑","i",1,0.8706,"","",NA,NA,"88"
"热情","e",1,0.7242,"","",NA,NA,"88"
"他的","i",1,0.5939,"","",NA,NA,"88"
"鲁莽","i",1,0.6178,"","",NA,NA,"88"
"其他","i",1,0.6187,"","",NA,NA,"88"
"我","e",1,0.5598,"","",NA,NA,"88"
"优秀","e",0,0.8399,"","",NA,NA,"88"
"其他","i",1,0.4918,"","",NA,NA,"88"
"凶狠","i",1,0.5739,"","",NA,NA,"88"
"认真","e",1,0.5524,"","",NA,NA,"88"
"执拗","i",1,0.8305,"","",NA,NA,"88"
"我的","e",1,0.6718,"","",NA,NA,"88"
"我","e",1,0.6141,"","",NA,NA,"88"
"勇敢","e",1,0.9487,"","",NA,NA,"88"
"他人","i",1,0.6142,"","",NA,NA,"88"
"卑鄙","i",1,0.597,"","",NA,NA,"88"
"俺","e",1,0.6423,"","",NA,NA,"88"
"自己","e",1,0.575,"","",NA,NA,"88"
"冷静","e",1,0.9572,"","",NA,NA,"88"
"下贱","i",1,0.5021,"","",NA,NA,"88"
"自己","e",1,0.6555,"","",NA,NA,"88"
"我们","e",1,0.6282,"","",NA,NA,"88"
"杰出","e",1,1.3499,"","",NA,NA,"88"
"愚蠢","i",1,0.6008,"","",NA,NA,"88"
"无私","e",1,0.7658,"","",NA,NA,"88"
"悲观","i",1,0.6346,"","",NA,NA,"88"
"我们","e",1,0.6295,"","",NA,NA,"88"
"诚实","e",1,1.2001,"","",NA,NA,"88"
"轻率","i",1,0.7208,"","",NA,NA,"88"
"聪明","e",1,0.6659,"","",NA,NA,"88"
"暴躁","i",1,0.6808,"","",NA,NA,"88"
"诚恳","e",1,0.6808,"","",NA,NA,"88"
"他的","i",1,0.6621,"","",NA,NA,"88"
"细腻","e",1,0.6302,"","",NA,NA,"88"
"其他","i",1,0.6279,"","",NA,NA,"88"
"消极","i",1,0.7392,"","",NA,NA,"88"
"猖狂","i",1,0.6539,"","",NA,NA,"88"
"正直","e",1,0.6383,"","",NA,NA,"88"
"散漫","i",1,0.9605,"","",NA,NA,"88"
"他们","i",1,0.7769,"","",NA,NA,"88"
"稳重","e",1,0.5877,"","",NA,NA,"88"
"刻薄","i",1,0.5905,"","",NA,NA,"88"
"朴实","e",1,0.5554,"","",NA,NA,"88"
"我的","e",1,0.4955,"","",NA,NA,"88"
"我们","e",1,0.4004,"","",NA,NA,"88"
"机智","e",1,0.6933,"","",NA,NA,"88"
"虚伪","i",1,0.6457,"","",NA,NA,"88"
"他","i",1,0.6287,"","",NA,NA,"88"
"冒失","i",1,0.7732,"","",NA,NA,"88"
"自己","e",1,0.5206,"","",NA,NA,"88"
"他们","i",1,0.8477,"","",NA,NA,"88"
"俺","e",1,0.5369,"","",NA,NA,"88"
"勤奋","e",1,0.6678,"","",NA,NA,"88"
"我的","e",1,0.4893,"","",NA,NA,"88"
"我","e",1,0.4536,"","",NA,NA,"88"
"他人","i",1,0.4867,"","",NA,NA,"88"
"我的","e",1,0.487,"","",NA,NA,"88"
"乐观","e",1,0.9169,"","",NA,NA,"88"
"自卑","i",1,0.7925,"","",NA,NA,"88"
"下贱","i",1,0.6362,"","",NA,NA,"88"
"我","e",1,0.4439,"","",NA,NA,"88"
"活泼","e",1,0.5065,"","",NA,NA,"88"
"傲慢","i",1,0.5976,"","",NA,NA,"88"
"俺","e",1,0.5367,"","",NA,NA,"88"
"机智","e",1,0.5655,"","",NA,NA,"88"
"诚恳","e",1,0.5398,"","",NA,NA,"88"
"正直","e",1,0.4918,"","",NA,NA,"88"
"自己","e",1,0.4351,"","",NA,NA,"88"
"执拗","i",1,0.7199,"","",NA,NA,"88"
"他的","i",1,0.5564,"","",NA,NA,"88"
"他人","i",1,0.4311,"","",NA,NA,"88"
"我的","e",1,0.4787,"","",NA,NA,"88"
"其他","i",1,0.4712,"","",NA,NA,"88"
"我的","e",1,0.5594,"","",NA,NA,"88"
"固执","i",1,0.559,"","",NA,NA,"88"
"凶狠","i",1,0.6142,"","",NA,NA,"88"
"卑鄙","i",1,0.526,"","",NA,NA,"88"
"冷静","e",1,0.6108,"","",NA,NA,"88"
"他","i",1,0.4767,"","",NA,NA,"88"
"他们","i",1,0.5204,"","",NA,NA,"88"
"我们","e",1,0.4782,"","",NA,NA,"88"
"他的","i",1,0.5366,"","",NA,NA,"88"
"俺","e",1,0.4669,"","",NA,NA,"88"
"杰出","e",1,0.7929,"","",NA,NA,"88"
"猖狂","i",1,0.5837,"","",NA,NA,"88"
"他们","i",1,0.5911,"","",NA,NA,"88"
"自己","e",1,0.4159,"","",NA,NA,"88"
"自私","i",1,0.8895,"","",NA,NA,"88"
"轻率","i",1,0.5891,"","",NA,NA,"88"
"崇高","e",1,0.6328,"","",NA,NA,"88"
"细腻","e",1,0.5736,"","",NA,NA,"88"
"他们","i",1,0.5676,"","",NA,NA,"88"
"消极","i",1,0.7756,"","",NA,NA,"88"
"我们","e",1,0.3984,"","",NA,NA,"88"
"野蛮","i",1,0.6004,"","",NA,NA,"88"
"我","e",1,0.4067,"","",NA,NA,"88"
"俺","e",1,0.5329,"","",NA,NA,"88"
"暴躁","i",1,0.5616,"","",NA,NA,"88"
"其他","i",1,0.6131,"","",NA,NA,"88"
"悲观","i",1,0.5713,"","",NA,NA,"88"
"他人","i",1,0.5942,"","",NA,NA,"88"
"认真","e",1,0.5206,"","",NA,NA,"88"
"散漫","i",1,0.5156,"","",NA,NA,"88"
"他","i",1,0.4681,"","",NA,NA,"88"
"他人","i",1,0.6616,"","",NA,NA,"88"
"鲁莽","i",1,0.5338,"","",NA,NA,"88"
"俺","e",1,0.6156,"","",NA,NA,"88"
"虚伪","i",1,0.5306,"","",NA,NA,"88"
"其他","i",1,0.5617,"","",NA,NA,"88"
"愚蠢","i",1,0.6581,"","",NA,NA,"88"
"冒失","i",1,0.5711,"","",NA,NA,"88"
"我们","e",1,0.5111,"","",NA,NA,"88"
"优秀","e",1,0.6931,"","",NA,NA,"88"
"我的","e",1,0.613,"","",NA,NA,"88"
"我们","e",1,0.4942,"","",NA,NA,"88"
"乐观","e",1,0.6789,"","",NA,NA,"88"
"诚实","e",1,0.6326,"","",NA,NA,"88"
"我","e",1,0.4915,"","",NA,NA,"88"
"稳重","e",1,0.5911,"","",NA,NA,"88"
"他","i",1,0.5339,"","",NA,NA,"88"
"我","e",1,0.4843,"","",NA,NA,"88"
"无私","e",1,0.7624,"","",NA,NA,"88"
"聪明","e",1,0.5569,"","",NA,NA,"88"
"公正","e",1,0.5616,"","",NA,NA,"88"
"其他","i",1,0.5974,"","",NA,NA,"88"
"朴实","e",1,0.6652,"","",NA,NA,"88"
"他人","i",1,0.5741,"","",NA,NA,"88"
"他的","i",1,0.5385,"","",NA,NA,"88"
"我的","e",1,0.5046,"","",NA,NA,"88"
"勇敢","e",1,0.5701,"","",NA,NA,"88"
"他们","i",1,0.5653,"","",NA,NA,"88"
"自己","e",1,0.5972,"","",NA,NA,"88"
"他","i",1,0.5923,"","",NA,NA,"88"
"勤奋","e",1,0.6045,"","",NA,NA,"88"
"自己","e",1,0.4948,"","",NA,NA,"88"
"刻薄","i",1,0.615,"","",NA,NA,"88"
"他的","i",1,0.5847,"","",NA,NA,"88"
"热情","e",1,0.5457,"","",NA,NA,"88"
"轻率","i",1,0.581,"","",NA,NA,"88"
"冒失","i",1,0.8374,"","",NA,NA,"88"
"他人","i",1,0.4442,"","",NA,NA,"88"
"凶狠","i",1,0.631,"","",NA,NA,"88"
"细腻","e",1,0.5476,"","",NA,NA,"88"
"虚伪","i",1,0.6377,"","",NA,NA,"88"
"他人","i",1,0.5241,"","",NA,NA,"88"
"正直","e",1,0.6768,"","",NA,NA,"88"
"公正","e",1,0.5357,"","",NA,NA,"88"
"我们","e",1,0.6245,"","",NA,NA,"88"
"勤奋","e",1,0.6233,"","",NA,NA,"88"
"鲁莽","i",1,0.4594,"","",NA,NA,"88"
"其他","i",1,0.6014,"","",NA,NA,"88"
"自己","e",1,0.627,"","",NA,NA,"88"
"朴实","e",1,0.7192,"","",NA,NA,"88"
"他","i",1,0.3984,"","",NA,NA,"88"
"他们","i",1,0.3951,"","",NA,NA,"88"
"他们","i",1,0.4742,"","",NA,NA,"88"
"他","i",1,0.4209,"","",NA,NA,"88"
"乐观","e",1,0.5417,"","",NA,NA,"88"
"我的","e",1,0.3835,"","",NA,NA,"88"
"我","e",1,0.6751,"","",NA,NA,"88"
"俺","e",1,0.5882,"","",NA,NA,"88"
"他的","i",1,0.572,"","",NA,NA,"88"
"俺","e",1,0.5096,"","",NA,NA,"88"
"他人","i",1,0.4996,"","",NA,NA,"88"
"他","i",0,0.44,"","",NA,NA,"88"
"自私","i",0,0.5258,"","",NA,NA,"88"
"优秀","e",1,0.5774,"","",NA,NA,"88"
"他的","i",1,0.5621,"","",NA,NA,"88"
"俺","e",1,0.4904,"","",NA,NA,"88"
"我们","e",1,0.6206,"","",NA,NA,"88"
"我","e",1,0.51,"","",NA,NA,"88"
"诚恳","e",1,0.6759,"","",NA,NA,"88"
"他们","i",1,0.505,"","",NA,NA,"88"
"其他","i",1,0.5145,"","",NA,NA,"88"
"认真","e",1,0.5463,"","",NA,NA,"88"
"暴躁","i",1,0.5571,"","",NA,NA,"88"
"猖狂","i",1,0.5639,"","",NA,NA,"88"
"冷静","e",1,0.6931,"","",NA,NA,"88"
"自己","e",1,0.5758,"","",NA,NA,"88"
"下贱","i",1,0.5152,"","",NA,NA,"88"
"其他","i",1,0.51,"","",NA,NA,"88"
"我们","e",1,0.6767,"","",NA,NA,"88"
"刻薄","i",1,0.5872,"","",NA,NA,"88"
"杰出","e",0,0.4397,"","",NA,NA,"88"
"自己","e",1,0.4804,"","",NA,NA,"88"
"聪明","e",1,0.5726,"","",NA,NA,"88"
"悲观","i",1,0.5632,"","",NA,NA,"88"
"他的","i",1,0.5046,"","",NA,NA,"88"
"他","i",1,0.5648,"","",NA,NA,"88"
"执拗","i",1,0.6606,"","",NA,NA,"88"
"稳重","e",1,0.8526,"","",NA,NA,"88"
"傲慢","i",1,0.8598,"","",NA,NA,"88"
"他们","i",1,0.6104,"","",NA,NA,"88"
"散漫","i",1,0.5566,"","",NA,NA,"88"
"热情","e",1,0.611,"","",NA,NA,"88"
"活泼","e",1,0.8067,"","",NA,NA,"88"
"我们","e",1,0.519,"","",NA,NA,"88"
"愚蠢","i",1,0.6944,"","",NA,NA,"88"
"野蛮","i",1,0.4827,"","",NA,NA,"88"
"自卑","i",1,0.5654,"","",NA,NA,"88"
"自己","e",1,0.9616,"","",NA,NA,"88"
"勇敢","e",1,0.8845,"","",NA,NA,"88"
"无私","e",1,1.0303,"","",NA,NA,"88"
"我的","e",1,0.9025,"","",NA,NA,"88"
"我的","e",1,0.4719,"","",NA,NA,"88"
"他人","i",1,0.5982,"","",NA,NA,"88"
"我的","e",1,0.5758,"","",NA,NA,"88"
"俺","e",1,0.6451,"","",NA,NA,"88"
"固执","i",1,0.54,"","",NA,NA,"88"
"我","e",1,0.4759,"","",NA,NA,"88"
"机智","e",1,0.5786,"","",NA,NA,"88"
"其他","i",1,0.5265,"","",NA,NA,"88"
"诚实","e",1,0.6148,"","",NA,NA,"88"
"崇高","e",1,0.5393,"","",NA,NA,"88"
"消极","i",1,0.5773,"","",NA,NA,"88"
"我","e",1,0.4105,"","",NA,NA,"88"
"卑鄙","i",1,0.5461,"","",NA,NA,"88"
"他的","i",1,0.3996,"","",NA,NA,"88"
"","",NA,NA,"自己","i",1,0.597,"88"
"","",NA,NA,"我","i",1,0.5796,"88"
"","",NA,NA,"稳重","e",1,0.6845,"88"
"","",NA,NA,"暴躁","i",1,0.9196,"88"
"","",NA,NA,"他们","e",0,0.5315,"88"
"","",NA,NA,"他们","e",1,0.7558,"88"
"","",NA,NA,"他人","e",1,0.5801,"88"
"","",NA,NA,"散漫","i",0,1.3544,"88"
"","",NA,NA,"俺","i",1,0.6441,"88"
"","",NA,NA,"鲁莽","i",1,0.5333,"88"
"","",NA,NA,"卑鄙","i",1,0.4807,"88"
"","",NA,NA,"我的","i",1,0.5213,"88"
"","",NA,NA,"自卑","i",1,0.5452,"88"
"","",NA,NA,"我们","i",1,0.8304,"88"
"","",NA,NA,"傲慢","i",1,0.6124,"88"
"","",NA,NA,"我们","i",1,0.4592,"88"
"","",NA,NA,"俺","i",1,0.4668,"88"
"","",NA,NA,"我的","i",1,0.4134,"88"
"","",NA,NA,"机智","e",1,0.8261,"88"
"","",NA,NA,"俺","i",1,0.4776,"88"
"","",NA,NA,"勤奋","e",1,0.6363,"88"
"","",NA,NA,"公正","e",1,0.575,"88"
"","",NA,NA,"活泼","e",1,0.4742,"88"
"","",NA,NA,"他的","e",1,0.5064,"88"
"","",NA,NA,"他们","e",1,0.399,"88"
"","",NA,NA,"其他","e",1,0.7628,"88"
