"Words_t1","ans_t1","key_resp_t1.corr","key_resp_t1.rt","Words_t2","ans_t2","key_resp_t2.corr","key_resp_t2.rt","Subject"
"其他","i",1,1.4228,"","",NA,NA,"17"
"我的","e",1,0.6095,"","",NA,NA,"17"
"卑鄙","i",1,0.6692,"","",NA,NA,"17"
"我","e",1,0.5534,"","",NA,NA,"17"
"自己","e",1,0.5782,"","",NA,NA,"17"
"勤奋","e",1,0.7941,"","",NA,NA,"17"
"自己","e",1,0.5451,"","",NA,NA,"17"
"自己","e",1,0.5859,"","",NA,NA,"17"
"俺","e",1,0.6897,"","",NA,NA,"17"
"他的","i",1,0.7424,"","",NA,NA,"17"
"他的","i",1,0.6329,"","",NA,NA,"17"
"俺","e",1,0.624,"","",NA,NA,"17"
"诚恳","e",0,0.8932,"","",NA,NA,"17"
"冒失","i",1,1.1672,"","",NA,NA,"17"
"固执","i",0,1.034,"","",NA,NA,"17"
"其他","i",1,0.8194,"","",NA,NA,"17"
"下贱","i",1,0.6884,"","",NA,NA,"17"
"我","e",1,0.6336,"","",NA,NA,"17"
"朴实","e",1,0.7773,"","",NA,NA,"17"
"他","i",0,0.7337,"","",NA,NA,"17"
"他人","i",1,0.6618,"","",NA,NA,"17"
"冷静","e",1,0.6515,"","",NA,NA,"17"
"优秀","e",1,0.5427,"","",NA,NA,"17"
"正直","e",1,0.5013,"","",NA,NA,"17"
"执拗","i",1,0.6891,"","",NA,NA,"17"
"傲慢","i",1,0.619,"","",NA,NA,"17"
"他","i",1,0.6415,"","",NA,NA,"17"
"我的","e",1,0.611,"","",NA,NA,"17"
"自私","i",1,0.9368,"","",NA,NA,"17"
"崇高","e",1,0.8671,"","",NA,NA,"17"
"散漫","i",1,1.046,"","",NA,NA,"17"
"我","e",1,0.6064,"","",NA,NA,"17"
"愚蠢","i",1,0.5721,"","",NA,NA,"17"
"认真","e",1,0.6944,"","",NA,NA,"17"
"自己","e",1,0.4346,"","",NA,NA,"17"
"虚伪","i",1,0.5589,"","",NA,NA,"17"
"其他","i",1,0.5588,"","",NA,NA,"17"
"我们","e",1,0.5079,"","",NA,NA,"17"
"刻薄","i",1,0.5688,"","",NA,NA,"17"
"俺","e",1,0.5673,"","",NA,NA,"17"
"消极","i",1,0.5697,"","",NA,NA,"17"
"稳重","e",1,0.5364,"","",NA,NA,"17"
"机智","e",1,0.6273,"","",NA,NA,"17"
"野蛮","i",1,0.5833,"","",NA,NA,"17"
"他","i",0,0.5458,"","",NA,NA,"17"
"杰出","e",1,0.6207,"","",NA,NA,"17"
"无私","e",1,0.8837,"","",NA,NA,"17"
"活泼","e",1,0.6735,"","",NA,NA,"17"
"他们","i",0,0.544,"","",NA,NA,"17"
"他","i",1,0.5564,"","",NA,NA,"17"
"他的","i",1,0.5412,"","",NA,NA,"17"
"我们","e",1,0.5368,"","",NA,NA,"17"
"他人","i",1,0.4631,"","",NA,NA,"17"
"暴躁","i",1,0.6192,"","",NA,NA,"17"
