"Words_t1","ans_t1","key_resp_t1.corr","key_resp_t1.rt","Words_t2","ans_t2","key_resp_t2.corr","key_resp_t2.rt","Subject"
"自私","i",1,0.6093,"","",NA,NA,"7"
"我","e",1,0.3776,"","",NA,NA,"7"
"固执","i",1,0.5009,"","",NA,NA,"7"
"其他","i",1,0.4696,"","",NA,NA,"7"
"他们","i",1,0.4688,"","",NA,NA,"7"
"我的","e",1,0.4233,"","",NA,NA,"7"
"冷静","e",1,0.4016,"","",NA,NA,"7"
"自己","e",1,0.4383,"","",NA,NA,"7"
"轻率","i",1,0.4349,"","",NA,NA,"7"
"其他","i",1,0.5466,"","",NA,NA,"7"
"我的","e",1,0.4295,"","",NA,NA,"7"
"我","e",1,0.3702,"","",NA,NA,"7"
"愚蠢","i",1,0.4241,"","",NA,NA,"7"
"我","e",1,0.5415,"","",NA,NA,"7"
"勇敢","e",1,0.4742,"","",NA,NA,"7"
"卑鄙","i",1,0.4625,"","",NA,NA,"7"
"他人","i",1,0.5199,"","",NA,NA,"7"
"猖狂","i",1,0.4222,"","",NA,NA,"7"
"他","i",1,0.3232,"","",NA,NA,"7"
"他们","i",1,0.4168,"","",NA,NA,"7"
"俺","e",1,0.5007,"","",NA,NA,"7"
"自己","e",1,0.3866,"","",NA,NA,"7"
"我们","e",1,0.3703,"","",NA,NA,"7"
"诚实","e",1,0.3474,"","",NA,NA,"7"
"他","i",1,0.485,"","",NA,NA,"7"
"正直","e",1,0.4125,"","",NA,NA,"7"
"我们","e",1,0.3679,"","",NA,NA,"7"
"勤奋","e",1,0.6777,"","",NA,NA,"7"
"凶狠","i",1,0.6461,"","",NA,NA,"7"
"俺","e",1,0.5167,"","",NA,NA,"7"
"朴实","e",1,0.5339,"","",NA,NA,"7"
"俺","e",1,0.4601,"","",NA,NA,"7"
"他的","i",1,0.3947,"","",NA,NA,"7"
"他人","i",1,0.3276,"","",NA,NA,"7"
"他","i",1,0.3435,"","",NA,NA,"7"
"我们","e",0,0.3393,"","",NA,NA,"7"
"他的","i",1,0.427,"","",NA,NA,"7"
"无私","e",1,0.501,"","",NA,NA,"7"
"傲慢","i",1,0.4707,"","",NA,NA,"7"
"执拗","i",1,0.4653,"","",NA,NA,"7"
"其他","i",1,0.4255,"","",NA,NA,"7"
"我","e",1,0.4382,"","",NA,NA,"7"
"活泼","e",1,0.4358,"","",NA,NA,"7"
"热情","e",1,0.423,"","",NA,NA,"7"
"细腻","e",1,0.4916,"","",NA,NA,"7"
"我的","e",1,0.4357,"","",NA,NA,"7"
"我的","e",1,0.3714,"","",NA,NA,"7"
"自己","e",1,0.4417,"","",NA,NA,"7"
"冒失","i",1,0.5344,"","",NA,NA,"7"
"他","i",1,0.4179,"","",NA,NA,"7"
"公正","e",1,0.594,"","",NA,NA,"7"
"他的","i",1,0.4272,"","",NA,NA,"7"
"鲁莽","i",1,0.4259,"","",NA,NA,"7"
"优秀","e",1,0.4149,"","",NA,NA,"7"
"悲观","i",1,0.5649,"","",NA,NA,"7"
"虚伪","i",1,0.39,"","",NA,NA,"7"
"暴躁","i",1,0.448,"","",NA,NA,"7"
"聪明","e",1,0.4408,"","",NA,NA,"7"
"下贱","i",1,0.4476,"","",NA,NA,"7"
"稳重","e",1,0.5257,"","",NA,NA,"7"
"诚恳","e",1,0.4836,"","",NA,NA,"7"
"自己","e",1,0.3761,"","",NA,NA,"7"
"他的","i",1,0.419,"","",NA,NA,"7"
"机智","e",0,0.4146,"","",NA,NA,"7"
"乐观","e",1,0.4884,"","",NA,NA,"7"
