"Words_t1","ans_t1","key_resp_t1.corr","key_resp_t1.rt","Words_t2","ans_t2","key_resp_t2.corr","key_resp_t2.rt","Subject"
"认真","e",1,1.0422,"","",NA,NA,"89"
"俺","e",1,0.8057,"","",NA,NA,"89"
"勤奋","e",1,0.6966,"","",NA,NA,"89"
"我","e",1,0.6077,"","",NA,NA,"89"
"正直","e",1,0.6667,"","",NA,NA,"89"
"诚实","e",1,0.6117,"","",NA,NA,"89"
"我","e",1,0.4966,"","",NA,NA,"89"
"散漫","i",1,0.6163,"","",NA,NA,"89"
"他人","i",1,0.4246,"","",NA,NA,"89"
"自己","e",1,0.586,"","",NA,NA,"89"
"猖狂","i",1,0.624,"","",NA,NA,"89"
"他的","i",1,0.5407,"","",NA,NA,"89"
"冷静","e",1,0.5774,"","",NA,NA,"89"
"杰出","e",1,0.5997,"","",NA,NA,"89"
"鲁莽","i",1,0.4978,"","",NA,NA,"89"
"我","e",1,0.501,"","",NA,NA,"89"
"俺","e",1,0.6684,"","",NA,NA,"89"
"执拗","i",1,0.5687,"","",NA,NA,"89"
"暴躁","i",1,0.5351,"","",NA,NA,"89"
"我","e",1,0.7116,"","",NA,NA,"89"
"自私","i",1,1.1565,"","",NA,NA,"89"
"悲观","i",1,0.6407,"","",NA,NA,"89"
"轻率","i",1,0.5131,"","",NA,NA,"89"
"热情","e",1,0.6135,"","",NA,NA,"89"
"稳重","e",1,0.8595,"","",NA,NA,"89"
"我们","e",1,0.7391,"","",NA,NA,"89"
"消极","i",1,0.7838,"","",NA,NA,"89"
"无私","e",1,1.1782,"","",NA,NA,"89"
"我们","e",1,0.6399,"","",NA,NA,"89"
"自己","e",1,0.5098,"","",NA,NA,"89"
"我的","e",1,0.4379,"","",NA,NA,"89"
"我的","e",1,0.4037,"","",NA,NA,"89"
"他的","i",1,0.5765,"","",NA,NA,"89"
"他们","i",1,0.4472,"","",NA,NA,"89"
"我们","e",1,0.5581,"","",NA,NA,"89"
"我们","e",1,0.4911,"","",NA,NA,"89"
"我的","e",1,0.3566,"","",NA,NA,"89"
"愚蠢","i",1,0.5118,"","",NA,NA,"89"
"他","i",1,0.6142,"","",NA,NA,"89"
"自己","e",1,0.5757,"","",NA,NA,"89"
"下贱","i",1,0.5206,"","",NA,NA,"89"
"他们","i",1,0.4601,"","",NA,NA,"89"
"聪明","e",1,0.5367,"","",NA,NA,"89"
"野蛮","i",1,0.6047,"","",NA,NA,"89"
"其他","i",1,0.4841,"","",NA,NA,"89"
"他人","i",1,0.4671,"","",NA,NA,"89"
"朴实","e",1,0.6749,"","",NA,NA,"89"
"机智","e",1,0.6198,"","",NA,NA,"89"
"公正","e",1,0.6195,"","",NA,NA,"89"
"细腻","e",1,0.6186,"","",NA,NA,"89"
"他们","i",1,0.571,"","",NA,NA,"89"
"他人","i",1,0.4065,"","",NA,NA,"89"
"他","i",1,0.4191,"","",NA,NA,"89"
"其他","i",1,0.4264,"","",NA,NA,"89"
"优秀","e",1,0.582,"","",NA,NA,"89"
"活泼","e",1,0.4849,"","",NA,NA,"89"
"自卑","i",1,0.6186,"","",NA,NA,"89"
"他人","i",0,0.432,"","",NA,NA,"89"
"诚恳","e",1,0.7031,"","",NA,NA,"89"
"勇敢","e",1,0.5987,"","",NA,NA,"89"
"冒失","i",1,0.7977,"","",NA,NA,"89"
"他的","i",1,0.6778,"","",NA,NA,"89"
"其他","i",1,0.4602,"","",NA,NA,"89"
"他的","i",1,0.44,"","",NA,NA,"89"
"乐观","e",1,0.6869,"","",NA,NA,"89"
"凶狠","i",1,0.6789,"","",NA,NA,"89"
"俺","e",1,1.0079,"","",NA,NA,"89"
"我的","e",1,0.4931,"","",NA,NA,"89"
"他们","i",1,0.5265,"","",NA,NA,"89"
"傲慢","i",1,0.82,"","",NA,NA,"89"
"卑鄙","i",1,0.5703,"","",NA,NA,"89"
"他","i",1,0.5016,"","",NA,NA,"89"
"刻薄","i",1,0.5969,"","",NA,NA,"89"
"俺","e",0,0.4734,"","",NA,NA,"89"
"虚伪","i",1,0.599,"","",NA,NA,"89"
"固执","i",1,0.61,"","",NA,NA,"89"
"崇高","e",1,0.6663,"","",NA,NA,"89"
"其他","i",1,0.6167,"","",NA,NA,"89"
"他","i",1,0.425,"","",NA,NA,"89"
"自己","e",1,0.5576,"","",NA,NA,"89"
