"Words_t1","ans_t1","key_resp_t1.corr","key_resp_t1.rt","Words_t2","ans_t2","key_resp_t2.corr","key_resp_t2.rt","Subject"
"优秀","e",1,0.6977,"","",NA,NA,"67"
"他人","i",1,0.5477,"","",NA,NA,"67"
"他","i",1,0.5628,"","",NA,NA,"67"
"俺","e",1,0.6061,"","",NA,NA,"67"
"乐观","e",1,0.6836,"","",NA,NA,"67"
"无私","e",1,1.038,"","",NA,NA,"67"
"固执","i",1,0.7472,"","",NA,NA,"67"
"他人","i",1,0.5854,"","",NA,NA,"67"
"他的","i",1,0.4494,"","",NA,NA,"67"
"刻薄","i",1,0.6555,"","",NA,NA,"67"
"他的","i",1,0.553,"","",NA,NA,"67"
"我","e",1,0.8428,"","",NA,NA,"67"
"鲁莽","i",1,0.7462,"","",NA,NA,"67"
"虚伪","i",1,0.5865,"","",NA,NA,"67"
"他","i",1,0.55,"","",NA,NA,"67"
"公正","e",1,0.7086,"","",NA,NA,"67"
"我的","e",1,0.5996,"","",NA,NA,"67"
"我","e",1,0.6671,"","",NA,NA,"67"
"他","i",1,0.8305,"","",NA,NA,"67"
"凶狠","i",1,0.6807,"","",NA,NA,"67"
"正直","e",1,0.6124,"","",NA,NA,"67"
"冒失","i",1,0.799,"","",NA,NA,"67"
"他们","i",1,0.5826,"","",NA,NA,"67"
"热情","e",1,0.5961,"","",NA,NA,"67"
"俺","e",1,0.9629,"","",NA,NA,"67"
"勤奋","e",1,0.7839,"","",NA,NA,"67"
"其他","i",1,0.7308,"","",NA,NA,"67"
"俺","e",1,0.6633,"","",NA,NA,"67"
"猖狂","i",1,0.7936,"","",NA,NA,"67"
"其他","i",1,0.8066,"","",NA,NA,"67"
"我的","e",1,0.5006,"","",NA,NA,"67"
"细腻","e",1,0.6003,"","",NA,NA,"67"
"自己","e",1,0.4649,"","",NA,NA,"67"
"我们","e",1,0.5265,"","",NA,NA,"67"
"他的","i",1,0.5921,"","",NA,NA,"67"
"诚恳","e",1,0.6139,"","",NA,NA,"67"
"朴实","e",1,0.618,"","",NA,NA,"67"
"悲观","i",1,0.5961,"","",NA,NA,"67"
"暴躁","i",1,1.2311,"","",NA,NA,"67"
"他人","i",1,0.6983,"","",NA,NA,"67"
"我们","e",1,0.5555,"","",NA,NA,"67"
"他的","i",1,0.4805,"","",NA,NA,"67"
"俺","e",1,0.572,"","",NA,NA,"67"
"聪明","e",1,0.677,"","",NA,NA,"67"
"野蛮","i",1,0.531,"","",NA,NA,"67"
"其他","i",1,0.7136,"","",NA,NA,"67"
"我","e",0,NA,"","",NA,NA,"67"
"他","i",1,0.4297,"","",NA,NA,"67"
"他们","i",1,0.4213,"","",NA,NA,"67"
"冷静","e",0,0.3777,"","",NA,NA,"67"
"我的","e",1,0.6682,"","",NA,NA,"67"
"认真","e",1,0.5375,"","",NA,NA,"67"
"他人","i",1,0.6361,"","",NA,NA,"67"
"诚实","e",1,0.9698,"","",NA,NA,"67"
"下贱","i",1,0.5545,"","",NA,NA,"67"
"我","e",1,0.8584,"","",NA,NA,"67"
"傲慢","i",1,1.1371,"","",NA,NA,"67"
"卑鄙","i",1,0.6309,"","",NA,NA,"67"
"其他","i",1,0.5639,"","",NA,NA,"67"
"勇敢","e",0,0.4912,"","",NA,NA,"67"
"自己","e",1,0.6344,"","",NA,NA,"67"
"愚蠢","i",1,0.9531,"","",NA,NA,"67"
"自己","e",1,0.5684,"","",NA,NA,"67"
"崇高","e",1,1.4085,"","",NA,NA,"67"
"机智","e",1,0.7856,"","",NA,NA,"67"
"我的","e",0,NA,"","",NA,NA,"67"
"轻率","i",1,0.7973,"","",NA,NA,"67"
"自私","i",1,0.6168,"","",NA,NA,"67"
"稳重","e",1,0.7843,"","",NA,NA,"67"
"自己","e",1,0.6372,"","",NA,NA,"67"
"自卑","i",1,0.7171,"","",NA,NA,"67"
"执拗","i",1,0.6362,"","",NA,NA,"67"
"我们","e",1,0.5882,"","",NA,NA,"67"
"杰出","e",1,0.7285,"","",NA,NA,"67"
"消极","i",1,0.6695,"","",NA,NA,"67"
"活泼","e",1,1.1608,"","",NA,NA,"67"
"散漫","i",1,0.6514,"","",NA,NA,"67"
"我们","e",1,0.9304,"","",NA,NA,"67"
"他们","i",1,0.5607,"","",NA,NA,"67"
"他们","i",1,0.6699,"","",NA,NA,"67"
"崇高","e",1,0.6647,"","",NA,NA,"67"
"他们","i",1,0.552,"","",NA,NA,"67"
"傲慢","i",1,1.1776,"","",NA,NA,"67"
"俺","e",1,0.7473,"","",NA,NA,"67"
