"Words_t1","ans_t1","key_resp_t1.corr","key_resp_t1.rt","Words_t2","ans_t2","key_resp_t2.corr","key_resp_t2.rt","Subject"
"他的","i",1,0.6454,"","",NA,NA,"96"
"朴实","e",1,0.7956,"","",NA,NA,"96"
"其他","i",1,0.5084,"","",NA,NA,"96"
"公正","e",1,0.6071,"","",NA,NA,"96"
"他们","i",1,0.5969,"","",NA,NA,"96"
"他人","i",0,NA,"","",NA,NA,"96"
"诚实","e",1,0.4711,"","",NA,NA,"96"
"自己","e",1,0.3883,"","",NA,NA,"96"
"认真","e",1,0.5004,"","",NA,NA,"96"
"他人","i",1,0.4663,"","",NA,NA,"96"
"执拗","i",1,0.5104,"","",NA,NA,"96"
"自私","i",1,0.5424,"","",NA,NA,"96"
"他的","i",1,0.4918,"","",NA,NA,"96"
"他","i",1,0.4917,"","",NA,NA,"96"
"轻率","i",1,0.512,"","",NA,NA,"96"
"无私","e",0,1.0324,"","",NA,NA,"96"
"傲慢","i",1,0.7019,"","",NA,NA,"96"
"其他","i",1,0.6235,"","",NA,NA,"96"
"自己","e",1,0.4934,"","",NA,NA,"96"
"他们","i",0,0.4723,"","",NA,NA,"96"
"他","i",1,0.528,"","",NA,NA,"96"
"他们","i",1,0.4288,"","",NA,NA,"96"
"自卑","i",1,0.6536,"","",NA,NA,"96"
"细腻","e",1,0.5389,"","",NA,NA,"96"
"优秀","e",1,0.3667,"","",NA,NA,"96"
"自己","e",1,0.4851,"","",NA,NA,"96"
"猖狂","i",1,0.6264,"","",NA,NA,"96"
"诚恳","e",1,0.6329,"","",NA,NA,"96"
"虚伪","i",1,0.6022,"","",NA,NA,"96"
"我们","e",1,0.4913,"","",NA,NA,"96"
"他们","i",1,0.6344,"","",NA,NA,"96"
"我","e",1,0.5361,"","",NA,NA,"96"
"聪明","e",1,0.5047,"","",NA,NA,"96"
"他","i",1,0.6333,"","",NA,NA,"96"
"刻薄","i",0,NA,"","",NA,NA,"96"
"崇高","e",1,0.5333,"","",NA,NA,"96"
"悲观","i",1,0.9677,"","",NA,NA,"96"
"消极","i",1,0.6957,"","",NA,NA,"96"
"他人","i",1,0.5119,"","",NA,NA,"96"
"俺","e",1,0.4398,"","",NA,NA,"96"
"勇敢","e",1,0.4774,"","",NA,NA,"96"
"勤奋","e",1,0.5927,"","",NA,NA,"96"
"鲁莽","i",1,0.5186,"","",NA,NA,"96"
"热情","e",1,0.542,"","",NA,NA,"96"
"乐观","e",1,0.4402,"","",NA,NA,"96"
"机智","e",1,0.6234,"","",NA,NA,"96"
"其他","i",1,0.5258,"","",NA,NA,"96"
"冒失","i",1,0.592,"","",NA,NA,"96"
"杰出","e",1,0.5493,"","",NA,NA,"96"
"卑鄙","i",1,0.5069,"","",NA,NA,"96"
"我","e",1,0.484,"","",NA,NA,"96"
"散漫","i",1,0.533,"","",NA,NA,"96"
"我","e",1,0.4133,"","",NA,NA,"96"
"他的","i",1,0.5181,"","",NA,NA,"96"
"凶狠","i",1,0.539,"","",NA,NA,"96"
"野蛮","i",1,0.4425,"","",NA,NA,"96"
"自己","e",1,0.4597,"","",NA,NA,"96"
"愚蠢","i",1,0.4186,"","",NA,NA,"96"
"他人","i",1,0.5719,"","",NA,NA,"96"
"稳重","e",1,0.5006,"","",NA,NA,"96"
"我们","e",1,0.4087,"","",NA,NA,"96"
"其他","i",1,0.4542,"","",NA,NA,"96"
"活泼","e",1,0.4549,"","",NA,NA,"96"
"俺","e",1,0.4535,"","",NA,NA,"96"
"我的","e",1,0.4162,"","",NA,NA,"96"
"他","i",1,0.5379,"","",NA,NA,"96"
"他的","i",1,0.4675,"","",NA,NA,"96"
"我们","e",1,0.4744,"","",NA,NA,"96"
"我的","e",1,0.5338,"","",NA,NA,"96"
"我的","e",1,0.4703,"","",NA,NA,"96"
"俺","e",1,0.467,"","",NA,NA,"96"
"冷静","e",0,0.5671,"","",NA,NA,"96"
"俺","e",1,0.4206,"","",NA,NA,"96"
"我","e",1,0.3839,"","",NA,NA,"96"
"我们","e",1,0.3841,"","",NA,NA,"96"
"固执","i",1,0.686,"","",NA,NA,"96"
"我的","e",1,0.512,"","",NA,NA,"96"
"暴躁","i",1,0.4544,"","",NA,NA,"96"
