"Words_t1","ans_t1","key_resp_t1.corr","key_resp_t1.rt","Words_t2","ans_t2","key_resp_t2.corr","key_resp_t2.rt","Subject"
"我的","e",1,0.4615,"","",NA,NA,"44"
"悲观","i",1,0.5795,"","",NA,NA,"44"
"朴实","e",1,0.5987,"","",NA,NA,"44"
"傲慢","i",1,0.4845,"","",NA,NA,"44"
"机智","e",1,0.8145,"","",NA,NA,"44"
"我们","e",1,0.4848,"","",NA,NA,"44"
"执拗","i",0,0.4701,"","",NA,NA,"44"
"他","i",0,0.5502,"","",NA,NA,"44"
"卑鄙","i",1,0.6673,"","",NA,NA,"44"
"热情","e",1,0.5816,"","",NA,NA,"44"
"他的","i",1,0.5473,"","",NA,NA,"44"
"我们","e",1,0.7832,"","",NA,NA,"44"
"自己","e",1,0.4308,"","",NA,NA,"44"
"轻率","i",1,0.5008,"","",NA,NA,"44"
"俺","e",1,0.5655,"","",NA,NA,"44"
"愚蠢","i",1,0.5013,"","",NA,NA,"44"
"崇高","e",1,0.4645,"","",NA,NA,"44"
"认真","e",1,0.4848,"","",NA,NA,"44"
"鲁莽","i",1,0.4859,"","",NA,NA,"44"
"他的","i",0,0.4004,"","",NA,NA,"44"
"诚恳","e",1,0.5145,"","",NA,NA,"44"
"俺","e",1,0.4975,"","",NA,NA,"44"
"我","e",1,0.433,"","",NA,NA,"44"
"虚伪","i",1,0.5241,"","",NA,NA,"44"
"俺","e",1,0.4876,"","",NA,NA,"44"
"他人","i",1,0.5866,"","",NA,NA,"44"
"细腻","e",1,0.5005,"","",NA,NA,"44"
"俺","e",1,0.4497,"","",NA,NA,"44"
"他们","i",1,0.501,"","",NA,NA,"44"
"我的","e",1,0.3988,"","",NA,NA,"44"
"自己","e",1,0.4101,"","",NA,NA,"44"
"稳重","e",1,0.4944,"","",NA,NA,"44"
"我们","e",1,0.3848,"","",NA,NA,"44"
"我的","e",1,0.3795,"","",NA,NA,"44"
"他们","i",1,0.6403,"","",NA,NA,"44"
"自卑","i",1,0.6804,"","",NA,NA,"44"
"他","i",0,0.626,"","",NA,NA,"44"
