"Words_t1","ans_t1","key_resp_t1.corr","key_resp_t1.rt","Words_t2","ans_t2","key_resp_t2.corr","key_resp_t2.rt","Subject"
"我的","e",1,0.5675,"","",NA,NA,"56"
"下贱","i",1,0.4555,"","",NA,NA,"56"
"愚蠢","i",1,0.4631,"","",NA,NA,"56"
"优秀","e",1,0.4003,"","",NA,NA,"56"
"我们","e",1,0.3473,"","",NA,NA,"56"
"凶狠","i",1,0.473,"","",NA,NA,"56"
"我们","e",1,0.4036,"","",NA,NA,"56"
"热情","e",1,0.4245,"","",NA,NA,"56"
"冷静","e",0,0.3851,"","",NA,NA,"56"
"崇高","e",1,0.6609,"","",NA,NA,"56"
"散漫","i",1,0.6069,"","",NA,NA,"56"
"他的","i",0,0.3839,"","",NA,NA,"56"
"活泼","e",1,0.4689,"","",NA,NA,"56"
"暴躁","i",1,0.5523,"","",NA,NA,"56"
"我","e",1,0.4928,"","",NA,NA,"56"
"诚实","e",1,0.4731,"","",NA,NA,"56"
"轻率","i",1,0.5765,"","",NA,NA,"56"
"刻薄","i",1,0.5278,"","",NA,NA,"56"
"固执","i",1,0.4493,"","",NA,NA,"56"
"勇敢","e",1,0.5293,"","",NA,NA,"56"
"悲观","i",1,0.5582,"","",NA,NA,"56"
"他的","i",1,0.5415,"","",NA,NA,"56"
"我","e",1,0.385,"","",NA,NA,"56"
"聪明","e",0,0.6879,"","",NA,NA,"56"
"我们","e",1,0.4726,"","",NA,NA,"56"
"冒失","i",1,0.4379,"","",NA,NA,"56"
"其他","i",1,0.4244,"","",NA,NA,"56"
"我的","e",1,0.3632,"","",NA,NA,"56"
"我","e",1,0.382,"","",NA,NA,"56"
"他","i",1,0.5261,"","",NA,NA,"56"
"傲慢","i",1,0.5996,"","",NA,NA,"56"
"野蛮","i",1,0.6004,"","",NA,NA,"56"
"其他","i",1,0.5275,"","",NA,NA,"56"
"消极","i",1,0.694,"","",NA,NA,"56"
"俺","e",1,0.6249,"","",NA,NA,"56"
"朴实","e",1,1.0128,"","",NA,NA,"56"
"俺","e",1,0.4867,"","",NA,NA,"56"
"我的","e",1,0.4118,"","",NA,NA,"56"
"他的","i",1,0.6073,"","",NA,NA,"56"
"正直","e",1,0.54,"","",NA,NA,"56"
"他的","i",1,0.5159,"","",NA,NA,"56"
"诚恳","e",1,0.7374,"","",NA,NA,"56"
"自卑","i",1,0.583,"","",NA,NA,"56"
"自己","e",1,0.5684,"","",NA,NA,"56"
"我的","e",1,0.4795,"","",NA,NA,"56"
"俺","e",1,0.4971,"","",NA,NA,"56"
"他人","i",1,0.5214,"","",NA,NA,"56"
"他们","i",1,0.6221,"","",NA,NA,"56"
"稳重","e",1,0.5916,"","",NA,NA,"56"
"他们","i",1,0.5366,"","",NA,NA,"56"
"他人","i",1,0.5236,"","",NA,NA,"56"
"自己","e",1,0.4444,"","",NA,NA,"56"
"我","e",1,0.4908,"","",NA,NA,"56"
"他","i",1,0.5901,"","",NA,NA,"56"
"自私","i",1,0.6211,"","",NA,NA,"56"
"其他","i",1,0.4399,"","",NA,NA,"56"
"他们","i",0,0.5622,"","",NA,NA,"56"
"他","i",1,0.6092,"","",NA,NA,"56"
"其他","i",1,0.5222,"","",NA,NA,"56"
"细腻","e",1,0.6918,"","",NA,NA,"56"
"公正","e",1,0.5336,"","",NA,NA,"56"
"自己","e",1,0.6428,"","",NA,NA,"56"
"他们","i",1,0.5577,"","",NA,NA,"56"
"认真","e",1,0.5744,"","",NA,NA,"56"
"勤奋","e",1,0.6311,"","",NA,NA,"56"
"他","i",1,0.4829,"","",NA,NA,"56"
"他人","i",1,0.3516,"","",NA,NA,"56"
"猖狂","i",1,0.4316,"","",NA,NA,"56"
"杰出","e",1,0.591,"","",NA,NA,"56"
"他人","i",1,0.4971,"","",NA,NA,"56"
"乐观","e",1,0.4221,"","",NA,NA,"56"
"虚伪","i",1,0.445,"","",NA,NA,"56"
"鲁莽","i",1,0.5075,"","",NA,NA,"56"
"卑鄙","i",1,0.4198,"","",NA,NA,"56"
"无私","e",0,0.3596,"","",NA,NA,"56"
"执拗","i",1,0.4789,"","",NA,NA,"56"
"自己","e",1,0.5943,"","",NA,NA,"56"
"机智","e",1,0.5208,"","",NA,NA,"56"
"俺","e",1,0.4166,"","",NA,NA,"56"
"我们","e",1,0.4421,"","",NA,NA,"56"
"他的","i",1,0.5401,"","",NA,NA,"56"
"公正","e",1,0.506,"","",NA,NA,"56"
"俺","e",1,0.4866,"","",NA,NA,"56"
"冷静","e",0,0.4372,"","",NA,NA,"56"
"其他","i",1,0.4937,"","",NA,NA,"56"
"我","e",1,0.418,"","",NA,NA,"56"
"暴躁","i",1,0.4545,"","",NA,NA,"56"
"他","i",1,0.6274,"","",NA,NA,"56"
"优秀","e",1,0.5179,"","",NA,NA,"56"
"冒失","i",1,0.5152,"","",NA,NA,"56"
"卑鄙","i",1,0.5062,"","",NA,NA,"56"
"下贱","i",1,0.4668,"","",NA,NA,"56"
"俺","e",1,0.4616,"","",NA,NA,"56"
"我们","e",1,0.3963,"","",NA,NA,"56"
"他们","i",1,0.5524,"","",NA,NA,"56"
"杰出","e",1,0.4478,"","",NA,NA,"56"
"他","i",1,0.4361,"","",NA,NA,"56"
"我","e",1,0.4705,"","",NA,NA,"56"
"鲁莽","i",1,0.5109,"","",NA,NA,"56"
"野蛮","i",1,0.4877,"","",NA,NA,"56"
"愚蠢","i",1,0.6183,"","",NA,NA,"56"
"固执","i",1,0.5763,"","",NA,NA,"56"
"我们","e",1,0.4186,"","",NA,NA,"56"
"我","e",1,0.4608,"","",NA,NA,"56"
"我","e",1,0.3882,"","",NA,NA,"56"
"他的","i",1,0.4087,"","",NA,NA,"56"
"自己","e",1,0.5732,"","",NA,NA,"56"
"他人","i",1,0.4135,"","",NA,NA,"56"
"其他","i",1,0.4699,"","",NA,NA,"56"
"虚伪","i",1,0.4916,"","",NA,NA,"56"
