"Words_t1","ans_t1","key_resp_t1.corr","key_resp_t1.rt","Words_t2","ans_t2","key_resp_t2.corr","key_resp_t2.rt","Subject"
"聪明","e",0,0.7428,"","",NA,NA,"26"
"刻薄","i",1,0.5829,"","",NA,NA,"26"
"我","e",1,0.5018,"","",NA,NA,"26"
"猖狂","i",1,0.5981,"","",NA,NA,"26"
"我们","e",1,0.4786,"","",NA,NA,"26"
"自己","e",1,0.5457,"","",NA,NA,"26"
"我的","e",1,0.5002,"","",NA,NA,"26"
"无私","e",1,0.8693,"","",NA,NA,"26"
"固执","i",1,0.5585,"","",NA,NA,"26"
"散漫","i",1,0.6266,"","",NA,NA,"26"
"朴实","e",1,0.6704,"","",NA,NA,"26"
"他们","i",1,0.5338,"","",NA,NA,"26"
"细腻","e",1,0.7276,"","",NA,NA,"26"
"他们","i",1,0.5549,"","",NA,NA,"26"
"野蛮","i",1,0.5987,"","",NA,NA,"26"
"我的","e",1,0.4917,"","",NA,NA,"26"
"愚蠢","i",1,0.5655,"","",NA,NA,"26"
"虚伪","i",1,0.6213,"","",NA,NA,"26"
"我的","e",1,0.5068,"","",NA,NA,"26"
"其他","i",1,0.5312,"","",NA,NA,"26"
"勇敢","e",1,0.5849,"","",NA,NA,"26"
"正直","e",1,0.5315,"","",NA,NA,"26"
"我的","e",1,0.5246,"","",NA,NA,"26"
"他们","i",1,0.7052,"","",NA,NA,"26"
"他的","i",1,0.4141,"","",NA,NA,"26"
"杰出","e",1,0.8536,"","",NA,NA,"26"
"活泼","e",1,0.7183,"","",NA,NA,"26"
"俺","e",1,0.6263,"","",NA,NA,"26"
"稳重","e",1,0.6175,"","",NA,NA,"26"
"冷静","e",1,0.6009,"","",NA,NA,"26"
"他的","i",1,0.5894,"","",NA,NA,"26"
"他人","i",1,0.4741,"","",NA,NA,"26"
"他","i",1,0.4036,"","",NA,NA,"26"
"其他","i",1,0.5636,"","",NA,NA,"26"
"俺","e",1,0.5993,"","",NA,NA,"26"
"诚恳","e",1,0.6253,"","",NA,NA,"26"
"凶狠","i",1,0.5864,"","",NA,NA,"26"
"卑鄙","i",1,0.5039,"","",NA,NA,"26"
"崇高","e",1,0.4787,"","",NA,NA,"26"
"其他","i",1,0.5226,"","",NA,NA,"26"
"傲慢","i",1,0.5653,"","",NA,NA,"26"
"他的","i",1,0.5895,"","",NA,NA,"26"
"优秀","e",1,0.5483,"","",NA,NA,"26"
"他的","i",1,0.4982,"","",NA,NA,"26"
"机智","e",1,0.5512,"","",NA,NA,"26"
"执拗","i",1,0.6232,"","",NA,NA,"26"
"他人","i",1,0.4447,"","",NA,NA,"26"
"自己","e",1,0.5065,"","",NA,NA,"26"
"俺","e",1,0.4671,"","",NA,NA,"26"
"鲁莽","i",1,0.5666,"","",NA,NA,"26"
"认真","e",1,0.6151,"","",NA,NA,"26"
"下贱","i",1,0.5814,"","",NA,NA,"26"
"我","e",1,0.5437,"","",NA,NA,"26"
"自卑","i",1,0.6651,"","",NA,NA,"26"
"我","e",1,0.4653,"","",NA,NA,"26"
"我们","e",1,0.6163,"","",NA,NA,"26"
"消极","i",1,0.5649,"","",NA,NA,"26"
"公正","e",1,0.6173,"","",NA,NA,"26"
"他","i",1,0.47,"","",NA,NA,"26"
"自私","i",1,0.6413,"","",NA,NA,"26"
"乐观","e",1,0.6144,"","",NA,NA,"26"
"自己","e",1,0.5662,"","",NA,NA,"26"
"勤奋","e",1,0.5664,"","",NA,NA,"26"
"冒失","i",1,1.1054,"","",NA,NA,"26"
"轻率","i",1,0.7137,"","",NA,NA,"26"
"俺","e",1,0.5915,"","",NA,NA,"26"
"其他","i",1,0.618,"","",NA,NA,"26"
"他人","i",1,0.9335,"","",NA,NA,"26"
"他","i",1,0.4322,"","",NA,NA,"26"
"他","i",1,0.3674,"","",NA,NA,"26"
"我们","e",1,0.4239,"","",NA,NA,"26"
"诚实","e",1,0.6255,"","",NA,NA,"26"
"他们","i",1,0.5951,"","",NA,NA,"26"
"悲观","i",1,0.5819,"","",NA,NA,"26"
"热情","e",1,0.597,"","",NA,NA,"26"
"我们","e",1,0.5222,"","",NA,NA,"26"
"我","e",1,0.6164,"","",NA,NA,"26"
"他人","i",1,0.4901,"","",NA,NA,"26"
"自己","e",1,0.665,"","",NA,NA,"26"
"暴躁","i",1,0.5807,"","",NA,NA,"26"
"他的","i",1,0.5653,"","",NA,NA,"26"
"自己","e",1,0.3993,"","",NA,NA,"26"
"我们","e",1,0.4913,"","",NA,NA,"26"
"我们","e",1,0.4053,"","",NA,NA,"26"
"我的","e",1,0.3667,"","",NA,NA,"26"
"杰出","e",1,0.4705,"","",NA,NA,"26"
"朴实","e",1,0.5221,"","",NA,NA,"26"
"诚实","e",1,0.4343,"","",NA,NA,"26"
"悲观","i",1,0.4227,"","",NA,NA,"26"
"无私","e",0,0.4609,"","",NA,NA,"26"
"他的","i",1,0.5652,"","",NA,NA,"26"
"凶狠","i",1,0.55,"","",NA,NA,"26"
"野蛮","i",1,0.5483,"","",NA,NA,"26"
"聪明","e",1,0.5237,"","",NA,NA,"26"
"暴躁","i",1,0.5878,"","",NA,NA,"26"
"他们","i",1,0.7117,"","",NA,NA,"26"
"勤奋","e",1,0.5321,"","",NA,NA,"26"
"我","e",1,0.4732,"","",NA,NA,"26"
"自己","e",1,0.4565,"","",NA,NA,"26"
"他人","i",1,0.5574,"","",NA,NA,"26"
"热情","e",1,0.5178,"","",NA,NA,"26"
"稳重","e",1,0.5982,"","",NA,NA,"26"
"自己","e",1,0.6377,"","",NA,NA,"26"
"优秀","e",1,0.5917,"","",NA,NA,"26"
"他的","i",1,0.6981,"","",NA,NA,"26"
"他的","i",1,0.5495,"","",NA,NA,"26"
"俺","e",1,0.5658,"","",NA,NA,"26"
"自己","e",1,0.6239,"","",NA,NA,"26"
"愚蠢","i",1,1.1228,"","",NA,NA,"26"
"他们","i",1,0.589,"","",NA,NA,"26"
"轻率","i",1,0.6552,"","",NA,NA,"26"
"刻薄","i",1,0.5591,"","",NA,NA,"26"
"他人","i",0,0.439,"","",NA,NA,"26"
"冒失","i",1,0.766,"","",NA,NA,"26"
"勇敢","e",1,0.7571,"","",NA,NA,"26"
"我的","e",1,0.7056,"","",NA,NA,"26"
"俺","e",1,0.57,"","",NA,NA,"26"
"我","e",1,0.5441,"","",NA,NA,"26"
"其他","i",1,0.959,"","",NA,NA,"26"
"正直","e",1,0.6479,"","",NA,NA,"26"
"他","i",1,0.5767,"","",NA,NA,"26"
"他们","i",1,0.4501,"","",NA,NA,"26"
"卑鄙","i",1,0.5163,"","",NA,NA,"26"
"自卑","i",1,0.4364,"","",NA,NA,"26"
"傲慢","i",1,0.46,"","",NA,NA,"26"
"俺","e",1,0.4515,"","",NA,NA,"26"
"诚恳","e",1,0.5979,"","",NA,NA,"26"
"我的","e",1,0.4575,"","",NA,NA,"26"
"消极","i",1,0.5805,"","",NA,NA,"26"
"猖狂","i",1,0.6172,"","",NA,NA,"26"
"鲁莽","i",1,0.5197,"","",NA,NA,"26"
